Exercice,Outre-mer,Code Insee 2024 Région,Nom 2024 Région,Code Insee 2024 Département,Nom 2024 Département,Code Siren 2024 EPCI,Nom 2024 EPCI,Strate population 2024,Commune rurale,Commune de montagne,Commune touristique,Tranche revenu par habitant,Présence QPV,Code Insee 2024 Commune,Nom 2024 Commune,Catégorie,Code Siren Collectivité,Code Insee Collectivité,Libellé Budget,Agrégat,Montant BP,Montant BA,Montant flux BP-BA,Montant,Montant en millions,Population totale,Montant en € par habitant,Compte 2024 Disponible,ordre_analyse1_section1,ordre_analyse1_section2,ordre_analyse1_section3,ordre_analyse2_section1,ordre_analyse2_section2,ordre_analyse2_section3,ordre_analyse3_section1,ordre_analyse3_section2,ordre_analyse3_section3,ordre_analyse4_section1,annee_join,Population totale du dernier exercice
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35216,Parthenay-de-Bretagne,Commune,213502164,35216,PARTHENAY-DE-BRETAGNE,Dépenses d'équipement,228682.1,0.0,0.0,228682.1,0.2286821,1760,129.93301136363635,1,,,,,,,,2,,,2020,1819
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,2,Oui,Non,Non,1,Non,35230,Poilley,Commune,213502305,35230,POILLEY,Dépenses d'équipement,371652.55,0.0,0.0,371652.55,0.37165254999999997,382,972.9124345549737,1,,,,,,,,2,,,2020,371
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Non,Non,Non,1,Non,35235,Rannée,Commune,213502354,35235,RANNEE,Dépenses d'équipement,64737.99,0.0,0.0,64737.99,0.06473799,1141,56.73794040315512,1,,,,,,,,2,,,2020,1104
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,RENNES,Dépenses d'équipement,65143764.97,131229.81,0.0,65274994.78,65.27499478,220925,295.4622373203576,1,,,,,,,,2,,,2020,229178
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35240,Le Rheu,Commune,213502404,35240,RHEU (LE ),Dépenses d'équipement,2110383.97,0.0,0.0,2110383.97,2.11038397,9027,233.7857505261992,1,,,,,,,,2,,,2020,9771
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,ROMILLE,Dépenses d'équipement,1311285.5,464650.56,0.0,1775936.06,1.77593606,3977,446.55168720140813,1,,,,,,,,2,,,2020,4196
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35250,Saint-Armel,Commune,213502503,35250,SAINT-ARMEL,Dépenses d'équipement,266919.38,0.0,0.0,266919.38,0.26691938,2016,132.40048611111112,1,,,,,,,,2,,,2020,2312
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35266,Saint-Erblon,Commune,213502669,35266,SAINT-ERBLON,Dépenses d'équipement,1236014.47,10802.0,0.0,1246816.47,1.24681647,3147,396.19207816968543,1,,,,,,,,2,,,2020,3542
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35275,Saint-Gilles,Commune,213502750,35275,SAINT-GILLES,Dépenses d'équipement,931314.02,0.0,0.0,931314.02,0.93131402,5066,183.83616660086855,1,,,,,,,,2,,,2020,5473
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,SAINT-GREGOIRE,Dépenses d'équipement,5240114.24,200269.24,0.0,5440383.48,5.44038348,10007,543.657787548716,1,,,,,,,,2,,,2020,10206
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,1,Non,35281,Saint-Jacques-de-la-Lande,Commune,213502818,35281,SAINT-JACQUES-DE-LA-LANDE,Dépenses d'équipement,1874926.19,0.0,0.0,1874926.19,1.87492619,13239,141.62143590905657,1,,,,,,,,2,,,2020,13782
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,3,Non,Non,Non,1,Non,35310,Saint-Sauveur-des-Landes,Commune,213503105,35310,SAINT-SAUVEUR-DES-LANDES,Dépenses d'équipement,825700.59,0.0,0.0,825700.59,0.82570059,1537,537.215738451529,1,,,,,,,,2,,,2020,1577
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35315,Saint-Sulpice-la-Forêt,Commune,213503154,35315,SAINT-SULPICE-LA-FORET,Dépenses d'équipement,291265.49,0.0,0.0,291265.49,0.29126549,1370,212.60254744525548,1,,,,,,,,2,,,2020,1539
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,THORIGNE-FOUILLARD,Dépenses d'équipement,1105252.48,0.0,0.0,1105252.48,1.1052524799999999,8673,127.43600599561859,1,,,,,,,,2,,,2020,8782
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35351,Le Verger,Commune,213503519,35351,VERGER (LE ),Dépenses d'équipement,262953.1,0.0,0.0,262953.1,0.2629531,1469,179.0014295439074,1,,,,,,,,2,,,2020,1445
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35352,Vern-sur-Seiche,Commune,213503527,35352,VERN-SUR-SEICHE,Dépenses d'équipement,1760914.93,0.0,0.0,1760914.93,1.76091493,8106,217.23598939057487,1,,,,,,,,2,,,2020,8384
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35353,Vezin-le-Coquet,Commune,213503535,35353,VEZIN-LE-COQUET,Dépenses d'équipement,938315.13,0.0,0.0,938315.13,0.93831513,5829,160.9736026762738,1,,,,,,,,2,,,2020,6411
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35363,Pont-Péan,Commune,213503634,35363,PONT-PEAN,Dépenses d'équipement,499141.6,0.0,0.0,499141.6,0.49914159999999996,4592,108.69808362369338,1,,,,,,,,2,,,2020,4442
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35206,Noyal-Châtillon-sur-Seiche,Commune,213503642,35206,NOYAL-CHATILLON-SUR-SEICHE,Dépenses d'équipement,4766016.56,0.0,0.0,4766016.56,4.76601656,7044,676.6065530948324,1,,,,,,,,2,,,2020,7713
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35001,Acigné,Commune,213500010,35001,ACIGNE,Dépenses d'intervention,361006.05,0.0,0.0,361006.05,0.36100604999999997,6899,52.32730105812436,1,,,,,4,,,,,,2020,7051
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35022,Bécherel,Commune,213500226,35022,BECHEREL,Dépenses d'intervention,212270.95,0.0,0.0,212270.95,0.21227095,680,312.1631617647059,1,,,,,4,,,,,,2020,706
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35024,Betton,Commune,213500242,35024,BETTON,Dépenses d'intervention,1046287.77,0.0,0.0,1046287.77,1.04628777,12027,86.99490895485158,1,,,,,4,,,,,,2020,12959
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35032,Bourgbarré,Commune,213500325,35032,BOURGBARRE,Dépenses d'intervention,258188.95,0.0,0.0,258188.95,0.25818895000000003,4188,61.64970152817574,1,,,,,4,,,,,,2020,4646
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35039,Brécé,Commune,213500390,35039,BRECE,Dépenses d'intervention,53304.49,0.0,5500.0,47804.49,0.04780449,2149,22.244993020009307,1,,,,,4,,,,,,2020,2191
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,8,Non,Non,Non,2,Non,35047,Bruz,Commune,213500473,35047,BRUZ,Dépenses d'intervention,1520280.34,0.0,0.0,1520280.34,1.52028034,18734,81.15086687306501,1,,,,,4,,,,,,2020,20118
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,CESSON-SEVIGNE,Dépenses d'intervention,808995.61,0.0,0.0,808995.61,0.80899561,18070,44.770094631986716,1,,,,,4,,,,,,2020,18212
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,CHANTEPIE,Dépenses d'intervention,862144.28,0.0,0.0,862144.28,0.86214428,10653,80.92971745048344,1,,,,,4,,,,,,2020,10391
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35058,La Chapelle-Chaussée,Commune,213500580,35058,CHAPELLE-CHAUSSEE (LA ),Dépenses d'intervention,142442.49,0.0,0.0,142442.49,0.14244248999999998,1286,110.76398911353031,1,,,,,4,,,,,,2020,1323
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35059,La Chapelle-des-Fougeretz,Commune,213500598,35059,CHAPELLE-DES-FOUGERETZ (LA ),Dépenses d'intervention,366045.62,0.0,0.0,366045.62,0.36604562,4869,75.17880879030602,1,,,,,4,,,,,,2020,4696
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35065,La Chapelle-Thouarault,Commune,213500655,35065,CHAPELLE-THOUARAULT (LA ),Dépenses d'intervention,201522.88,0.0,82120.0,119402.88,0.11940288,2203,54.2001270994099,1,,,,,4,,,,,,2020,2294
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35066,Chartres-de-Bretagne,Commune,213500663,35066,CHARTRES-DE-BRETAGNE,Dépenses d'intervention,1116151.82,0.0,0.0,1116151.82,1.11615182,7926,140.8215770880646,1,,,,,4,,,,,,2020,8377
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35076,Chavagne,Commune,213500762,35076,CHAVAGNE,Dépenses d'intervention,418681.09,0.0,0.0,418681.09,0.41868109000000003,4093,102.29198387490838,1,,,,,4,,,,,,2020,4476
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35079,Chevaigné,Commune,213500796,35079,CHEVAIGNE,Dépenses d'intervention,100065.15,0.0,0.0,100065.15,0.10006514999999999,2332,42.90958404802744,1,,,,,4,,,,,,2020,2414
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35080,Cintré,Commune,213500804,35080,CINTRE,Dépenses d'intervention,237515.51,0.0,0.0,237515.51,0.23751551,2320,102.377375,1,,,,,4,,,,,,2020,2600
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35081,Clayes,Commune,213500812,35081,CLAYES,Dépenses d'intervention,17500.59,0.0,0.0,17500.59,0.01750059,917,19.084612868047984,1,,,,,4,,,,,,2020,969
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35088,Corps-Nuds,Commune,213500887,35088,CORPS-NUDS,Dépenses d'intervention,225822.9,0.0,16500.0,209322.9,0.2093229,3352,62.44716587112172,1,,,,,4,,,,,,2020,3621
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,GEVEZE,Dépenses d'intervention,430374.32,0.0,0.0,430374.32,0.43037432000000003,5403,79.65469553951509,1,,,,,4,,,,,,2020,6000
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,HERMITAGE (L' ),Dépenses d'intervention,364091.37,0.0,0.0,364091.37,0.36409136999999997,4517,80.60468673898605,1,,,,,4,,,,,,2020,4767
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500782,Communauté d'agglomération du Pays de Saint Malo Agglomération,3,Oui,Non,Non,2,Non,35132,Hirel,Commune,213501323,35132,HIREL,Dépenses d'intervention,40142.85,0.0,0.0,40142.85,0.04014285,1428,28.11123949579832,1,,,,,4,,,,,,2020,1415
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200038990,Communauté de communes de Saint-Méen Montauban,4,Oui,Non,Non,1,Non,35135,Irodouër,Commune,213501356,35135,IRODOUER,Dépenses d'intervention,195802.56,0.0,0.0,195802.56,0.19580256,2289,85.54065530799475,1,,,,,4,,,,,,2020,2318
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,6,Non,Non,Non,2,Non,35136,Janzé,Commune,213501364,35136,JANZE,Dépenses d'intervention,758686.05,0.0,0.0,758686.05,0.75868605,8434,89.95566160777804,1,,,,,4,,,,,,2020,8744
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,LAILLE,Dépenses d'intervention,284268.52,0.0,0.0,284268.52,0.28426852,5169,54.99487715225383,1,,,,,4,,,,,,2020,5276
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35144,Langan,Commune,213501448,35144,LANGAN,Dépenses d'intervention,29449.85,0.0,0.0,29449.85,0.02944985,998,29.50886773547094,1,,,,,4,,,,,,2020,1094
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,4,Non,Non,Non,3,Non,35150,Lécousse,Commune,213501505,35150,LECOUSSE,Dépenses d'intervention,149652.42,0.0,0.0,149652.42,0.14965242,3336,44.85983812949641,1,,,,,4,,,,,,2020,3423
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,2,Oui,Non,Non,1,Non,35160,Loutehel,Commune,213501604,35160,LOUTEHEL,Dépenses d'intervention,13165.33,0.0,0.0,13165.33,0.01316533,263,50.05828897338403,1,,,,,4,,,,,,2020,245
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Oui,Non,Non,1,Non,35170,Mecé,Commune,213501703,35170,MECE,Dépenses d'intervention,24489.13,0.0,0.0,24489.13,0.02448913,620,39.49859677419355,1,,,,,4,,,,,,2020,621
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,MINIAC-SOUS-BECHEREL,Dépenses d'intervention,151521.8,0.0,0.0,151521.8,0.15152179999999998,790,191.79974683544302,1,,,,,4,,,,,,2020,812
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35189,Montgermont,Commune,213501893,35189,MONTGERMONT,Dépenses d'intervention,285619.31,0.0,0.0,285619.31,0.28561931,3425,83.39249927007299,1,,,,,4,,,,,,2020,3760
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,2,Oui,Non,Non,1,Non,35190,Monthault,Commune,213501901,35190,MONTHAULT,Dépenses d'intervention,17967.31,0.0,0.0,17967.31,0.01796731,273,65.81432234432235,1,,,,,4,,,,,,2020,254
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,MORDELLES,Dépenses d'intervention,1043949.86,2204.1,0.0,1046153.96,1.04615396,7502,139.45000799786723,1,,,,,4,,,,,,2020,7783
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Oui,Non,Non,1,Non,35200,Moutiers,Commune,213502008,35200,MOUTIERS,Dépenses d'intervention,88138.33,0.0,0.0,88138.33,0.08813833,945,93.26807407407408,1,,,,,4,,,,,,2020,936
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,NOUVOITOU,Dépenses d'intervention,214750.59,0.0,0.0,214750.59,0.21475059,3156,68.04518060836502,1,,,,,4,,,,,,2020,3613
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,ORGERES,Dépenses d'intervention,270251.86,0.0,7546.77,262705.09,0.26270509000000003,4843,54.24428866405121,1,,,,,4,,,,,,2020,5535
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35210,Pacé,Commune,213502107,35210,PACE,Dépenses d'intervention,1881377.76,0.0,0.0,1881377.76,1.88137776,12036,156.31254237288135,1,,,,,4,,,,,,2020,12257
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35216,Parthenay-de-Bretagne,Commune,213502164,35216,PARTHENAY-DE-BRETAGNE,Dépenses d'intervention,57066.55,0.0,0.0,57066.55,0.05706655,1760,32.42417613636364,1,,,,,4,,,,,,2020,1819
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,2,Oui,Non,Non,1,Non,35230,Poilley,Commune,213502305,35230,POILLEY,Dépenses d'intervention,37156.92,0.0,0.0,37156.92,0.037156919999999996,382,97.26942408376964,1,,,,,4,,,,,,2020,371
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Non,Non,Non,1,Non,35235,Rannée,Commune,213502354,35235,RANNEE,Dépenses d'intervention,108335.56,0.0,0.0,108335.56,0.10833556,1141,94.94790534618755,1,,,,,4,,,,,,2020,1104
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,RENNES,Dépenses d'intervention,58352073.1,0.0,0.0,58352073.1,58.3520731,220925,264.1261654407605,1,,,,,4,,,,,,2020,229178
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35240,Le Rheu,Commune,213502404,35240,RHEU (LE ),Dépenses d'intervention,1215236.05,0.0,0.0,1215236.05,1.2152360500000001,9027,134.6223606956907,1,,,,,4,,,,,,2020,9771
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,ROMILLE,Dépenses d'intervention,364863.27,0.0,0.0,364863.27,0.36486327,3977,91.74334171486045,1,,,,,4,,,,,,2020,4196
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35250,Saint-Armel,Commune,213502503,35250,SAINT-ARMEL,Dépenses d'intervention,74930.83,0.0,0.0,74930.83,0.07493083,2016,37.16807043650794,1,,,,,4,,,,,,2020,2312
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35266,Saint-Erblon,Commune,213502669,35266,SAINT-ERBLON,Dépenses d'intervention,296773.85,0.0,0.0,296773.85,0.29677384999999995,3147,94.30373371464887,1,,,,,4,,,,,,2020,3542
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35275,Saint-Gilles,Commune,213502750,35275,SAINT-GILLES,Dépenses d'intervention,591238.63,0.0,0.0,591238.63,0.59123863,5066,116.70719107777339,1,,,,,4,,,,,,2020,5473
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,SAINT-GREGOIRE,Dépenses d'intervention,1733768.48,0.0,935400.72,798367.76,0.79836776,10007,79.78092934945538,1,,,,,4,,,,,,2020,10206
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,1,Non,35281,Saint-Jacques-de-la-Lande,Commune,213502818,35281,SAINT-JACQUES-DE-LA-LANDE,Dépenses d'intervention,915508.8,0.0,18700.0,896808.8,0.8968088000000001,13239,67.73991993352972,1,,,,,4,,,,,,2020,13782
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,3,Non,Non,Non,1,Non,35310,Saint-Sauveur-des-Landes,Commune,213503105,35310,SAINT-SAUVEUR-DES-LANDES,Dépenses d'intervention,167183.53,0.0,0.0,167183.53,0.16718353,1537,108.77262849707222,1,,,,,4,,,,,,2020,1577
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35315,Saint-Sulpice-la-Forêt,Commune,213503154,35315,SAINT-SULPICE-LA-FORET,Dépenses d'intervention,44565.76,0.0,0.0,44565.76,0.04456576,1370,32.52975182481752,1,,,,,4,,,,,,2020,1539
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,THORIGNE-FOUILLARD,Dépenses d'intervention,526191.33,0.0,0.0,526191.33,0.52619133,8673,60.67004842615012,1,,,,,4,,,,,,2020,8782
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35351,Le Verger,Commune,213503519,35351,VERGER (LE ),Dépenses d'intervention,71897.05,0.0,0.0,71897.05,0.07189705,1469,48.9428522804629,1,,,,,4,,,,,,2020,1445
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35352,Vern-sur-Seiche,Commune,213503527,35352,VERN-SUR-SEICHE,Dépenses d'intervention,981803.14,0.0,0.0,981803.14,0.98180314,8106,121.12054527510486,1,,,,,4,,,,,,2020,8384
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35353,Vezin-le-Coquet,Commune,213503535,35353,VEZIN-LE-COQUET,Dépenses d'intervention,476363.88,0.0,0.0,476363.88,0.47636388,5829,81.72308800823468,1,,,,,4,,,,,,2020,6411
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35363,Pont-Péan,Commune,213503634,35363,PONT-PEAN,Dépenses d'intervention,158744.82,0.0,0.0,158744.82,0.15874482,4592,34.5698649825784,1,,,,,4,,,,,,2020,4442
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35206,Noyal-Châtillon-sur-Seiche,Commune,213503642,35206,NOYAL-CHATILLON-SUR-SEICHE,Dépenses d'intervention,563168.28,0.0,0.0,563168.28,0.5631682800000001,7044,79.95006814310051,1,,,,,4,,,,,,2020,7713
