Exercice,Outre-mer,Code Insee 2024 Région,Nom 2024 Région,Code Insee 2024 Département,Nom 2024 Département,Code Siren 2024 EPCI,Nom 2024 EPCI,Strate population 2024,Commune rurale,Commune de montagne,Commune touristique,Tranche revenu par habitant,Présence QPV,Code Insee 2024 Commune,Nom 2024 Commune,Catégorie,Code Siren Collectivité,Code Insee Collectivité,Libellé Budget,Agrégat,Montant BP,Montant BA,Montant flux BP-BA,Montant,Montant en millions,Population totale,Montant en € par habitant,Compte 2024 Disponible,Population totale du dernier exercice
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35266,Saint-Erblon,Commune,213502669,35266,SAINT-ERBLON,Recettes d'investissement,"1190695,61",8320,0,"1199015,61","1,19901561",2539,"472,239310752265",1,3542
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35275,Saint-Gilles,Commune,213502750,35275,SAINT-GILLES,Recettes d'investissement,"346875,88","5525,44",0,"352401,32","0,35240132",3883,"90,7549111511718",1,5473
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35024,Betton,Commune,213500242,35024,BETTON,Dépenses totales,"12418360,97","2092565,67",9e+05,"13610926,64","13,61092664",10447,"1302,85504355317",1,12959
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,CHANTEPIE,Dépenses totales,"12883295,65","3581579,38",84600,"16380275,03","16,38027503",10145,"1614,61557713159",1,10391
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,GEVEZE,Dépenses totales,"3981229,55","941889,22",0,"4923118,77","4,92311877",4063,"1211,69548855525",1,6000
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,MINIAC-SOUS-BECHEREL,Dépenses totales,"590230,94","5678,46",0,"595909,4","0,5959094",721,"826,504022191401",1,812
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,1,Non,35281,Saint-Jacques-de-la-Lande,Commune,213502818,35281,SAINT-JACQUES-DE-LA-LANDE,Dépenses totales,"14520356,4","3522079,52","496568,71","17545867,21","17,54586721",10647,"1647,96348361041",1,13782
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35351,Le Verger,Commune,213503519,35351,VERGER (LE ),Dépenses totales,"1113811,67","161150,87","44050,67","1230911,87","1,23091187",1561,"788,540595771941",1,1445
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35206,Noyal-Châtillon-sur-Seiche,Commune,213503642,35206,NOYAL-CHATILLON-SUR-SEICHE,Dépenses totales,"11026337,47","613350,53",0,11639688,"11,639688",6395,"1820,12322126661",1,7713
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35076,Chavagne,Commune,213500762,35076,CHAVAGNE,Epargne nette,"-78917,9699999993","4441,83",0,"-74476,1399999993","-0,0744761399999993",3795,"-19,6248063241105",1,4476
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35081,Clayes,Commune,213500812,35081,CLAYES,Epargne nette,"35931,67","6551,79",0,"42483,46","0,04248346",689,"61,6595936139332",1,969
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,LAILLE,Epargne nette,"537836,82","39165,29",0,"577002,11","0,57700211",4444,"129,83845859586",1,5276
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,ORGERES,Epargne nette,"642804,11","-167096,37",0,"475707,74","0,47570774",3981,"119,494534036674",1,5535
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,THORIGNE-FOUILLARD,Epargne nette,"448623,310000001","-869015,35",0,"-420392,039999999","-0,420392039999999",7399,"-56,8174131639409",1,8782
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35039,Brécé,Commune,213500390,35039,BRECE,Recettes totales,"2274112,47","254821,1",2373,"2526560,57","2,52656057",1965,"1285,7814605598",1,2191
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,CESSON-SEVIGNE,Recettes totales,"23989890,56","3142664,26",112065,"27020489,82","27,02048982",15975,"1691,4234629108",1,18212
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,CHANTEPIE,Recettes totales,"12244871,86","1626047,55",84600,"13786319,41","13,78631941",10145,"1358,92749236077",1,10391
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35076,Chavagne,Commune,213500762,35076,CHAVAGNE,Recettes totales,"3569686,25","55580,76",15000,"3610267,01","3,61026701",3795,"951,322005270092",1,4476
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35080,Cintré,Commune,213500804,35080,CINTRE,Recettes totales,"2363069,38","85545,64",16530,"2432085,02","2,43208502",2100,"1158,13572380952",1,2600
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,GEVEZE,Recettes totales,"3911548,36","1040443,92",0,"4951992,28","4,95199228",4063,"1218,80193945361",1,6000
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35250,Saint-Armel,Commune,213502503,35250,SAINT-ARMEL,Recettes totales,"2124805,11",0,0,"2124805,11","2,12480511",1850,"1148,5433027027",1,2312
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,CESSON-SEVIGNE,Autres recettes d'investissement,"3769153,45","722865,15",0,"4492018,6","4,4920186",15975,"281,190522691706",1,18212
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35266,Saint-Erblon,Commune,213502669,35266,SAINT-ERBLON,Autres recettes d'investissement,"80973,03",7000,0,"87973,03","0,08797303",2539,"34,6486923985821",1,3542
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,1,Non,35281,Saint-Jacques-de-la-Lande,Commune,213502818,35281,SAINT-JACQUES-DE-LA-LANDE,Autres recettes d'investissement,"61637,0199999999","1426,33",0,"63063,3499999999","0,0630633499999999",10647,"5,92310979618671",1,13782
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35315,Saint-Sulpice-la-Forêt,Commune,213503154,35315,SAINT-SULPICE-LA-FORET,Autres recettes d'investissement,0,0,0,0,0,1475,0,1,1539
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35363,Pont-Péan,Commune,213503634,35363,PONT-PEAN,Autres recettes d'investissement,0,0,0,0,0,3793,0,1,4442
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35001,Acigné,Commune,213500010,35001,ACIGNE,Dépenses totales hors remb,"7313781,39","1772622,92",0,"9086404,31","9,08640431",6366,"1427,33338202953",1,7051
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35032,Bourgbarré,Commune,213500325,35032,BOURGBARRE,Dépenses totales hors remb,"3633784,19",0,0,"3633784,19","3,63378419",3512,"1034,67659168565",1,4646
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35039,Brécé,Commune,213500390,35039,BRECE,Dépenses totales hors remb,"2060436,02","95378,79",2373,"2153441,81","2,15344181",1965,"1095,89913994911",1,2191
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,CESSON-SEVIGNE,Dépenses totales hors remb,"25237686,62","3357956,36",112065,"28483577,98","28,48357798",15975,"1783,00957621283",1,18212
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35066,Chartres-de-Bretagne,Commune,213500663,35066,CHARTRES-DE-BRETAGNE,Dépenses totales hors remb,"10322924,03","708665,71","35669,86","10995919,88","10,99591988",7416,"1482,72921790723",1,8377
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35076,Chavagne,Commune,213500762,35076,CHAVAGNE,Dépenses totales hors remb,"3110166,88","34115,4",15000,"3129282,28","3,12928228",3795,"824,580310935441",1,4476
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,MORDELLES,Dépenses totales hors remb,"6891557,55","1526463,58",3800,"8414221,13","8,41422113",7389,"1138,74964541887",1,7783
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,ORGERES,Dépenses totales hors remb,"4287742,18","291747,45","46569,59","4532920,04","4,53292004",3981,"1138,63854307963",1,5535
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,ROMILLE,Dépenses totales hors remb,"2796402,12","514431,06","57573,88","3253259,3","3,2532593",3708,"877,362270765911",1,4196
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,8,Non,Non,Non,2,Non,35047,Bruz,Commune,213500473,35047,BRUZ,Epargne brute,"3059970,32","536587,04",0,"3596557,36","3,59655736",16875,"213,129325037037",1,20118
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,CESSON-SEVIGNE,Epargne brute,"1691832,83","308368,29",0,"2000201,12","2,00020112",15975,"125,208207824726",1,18212
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35059,La Chapelle-des-Fougeretz,Commune,213500598,35059,CHAPELLE-DES-FOUGERETZ (LA ),Epargne brute,"656086,699999999","156263,27",0,"812349,969999999","0,812349969999999",4039,"201,12650903689",1,4696
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35079,Chevaigné,Commune,213500796,35079,CHEVAIGNE,Epargne brute,"450379,58","-11478,36",0,"438901,22","0,43890122",1886,"232,715387062566",1,2414
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35081,Clayes,Commune,213500812,35081,CLAYES,Epargne brute,"70929,18","11718,3",0,"82647,48","0,08264748",689,"119,952801161103",1,969
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,GEVEZE,Epargne brute,"426547,5","148554,7",0,"575102,2","0,5751022",4063,"141,54619739109",1,6000
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35210,Pacé,Commune,213502107,35210,PACE,Epargne brute,"2314231,21","211160,27",0,"2525391,48","2,52539148",10240,"246,62026171875",1,12257
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35216,Parthenay-de-Bretagne,Commune,213502164,35216,PARTHENAY-DE-BRETAGNE,Epargne brute,"131346,39","-90060,64",0,"41285,75","0,04128575",1403,"29,4267640769779",1,1819
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,THORIGNE-FOUILLARD,Epargne brute,"1027303,9","-514159,24",0,"513144,66","0,51314466",7399,"69,3532450331126",1,8782
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35351,Le Verger,Commune,213503519,35351,VERGER (LE ),Epargne brute,"225908,83","29132,31",0,"255041,14","0,25504114",1561,"163,383177450352",1,1445
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35352,Vern-sur-Seiche,Commune,213503527,35352,VERN-SUR-SEICHE,Epargne brute,"1610462,2","427457,61",0,"2037919,81","2,03791981",8344,"244,237752876318",1,8384
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35032,Bourgbarré,Commune,213500325,35032,BOURGBARRE,Fonds de roulement,"491628,25",0,0,"491628,25","0,49162825",3512,"139,985264806378",1,4646
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,CHANTEPIE,Fonds de roulement,"-1671042,46","26230676,95",0,"24559634,49","24,55963449",10145,"2420,86096500739",1,10391
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35088,Corps-Nuds,Commune,213500887,35088,CORPS-NUDS,Fonds de roulement,"787022,11","195186,82",0,"982208,93","0,98220893",3005,"326,858212978369",1,3621
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,GEVEZE,Fonds de roulement,"175496,28","685776,1",0,"861272,38","0,86127238",4063,"211,979419148413",1,6000
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35216,Parthenay-de-Bretagne,Commune,213502164,35216,PARTHENAY-DE-BRETAGNE,Fonds de roulement,"280751,21","-56406,36",0,"224344,85","0,22434485",1403,"159,903670705631",1,1819
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35240,Le Rheu,Commune,213502404,35240,RHEU (LE ),Fonds de roulement,"313459,19","247356,97",0,"560816,16","0,56081616",7973,"70,339415527405",1,9771
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35275,Saint-Gilles,Commune,213502750,35275,SAINT-GILLES,Fonds de roulement,"496683,25","518916,16",0,"1015599,41","1,01559941",3883,"261,550195724955",1,5473
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,SAINT-GREGOIRE,Fonds de roulement,"-6680102,74","6954632,82",0,"274530,080000002","0,274530080000002",9031,"30,398635809988",1,10206
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35076,Chavagne,Commune,213500762,35076,CHAVAGNE,Recettes totales hors emprunts,"3337586,25","55580,76",15000,"3378167,01","3,37816701",3795,"890,162584980237",1,4476
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,ROMILLE,Recettes totales hors emprunts,"3210192,3","449106,64","57573,88","3601725,06","3,60172506",3708,"971,339012944984",1,4196
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,THORIGNE-FOUILLARD,Recettes totales hors emprunts,"7460459,97","403696,84","111382,5","7752774,31","7,75277431",7399,"1047,81380051358",1,8782
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35353,Vezin-le-Coquet,Commune,213503535,35353,VEZIN-LE-COQUET,Recettes totales hors emprunts,"4172180,21","219856,77",0,"4392036,98","4,39203698",4477,"981,022331918696",1,6411
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35022,Bécherel,Commune,213500226,35022,BECHEREL,Flux net de dette,"21355,51","-3893,02",0,"17462,49","0,01746249",778,"22,4453598971722",1,706
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,CESSON-SEVIGNE,Flux net de dette,"-959638,29","660427,06",0,"-299211,23","-0,29921123",15975,"-18,7299674491393",1,18212
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,CHANTEPIE,Flux net de dette,"1421632,24","-287,87",0,"1421344,37","1,42134437",10145,"140,102944307541",1,10391
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35065,La Chapelle-Thouarault,Commune,213500655,35065,CHAPELLE-THOUARAULT (LA ),Flux net de dette,"-232502,88",0,0,"-232502,88","-0,23250288",1960,"-118,623918367347",1,2294
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,HERMITAGE (L' ),Flux net de dette,"-194232,48","-579778,41","-579778,41","-194232,48","-0,19423248",3918,"-49,5743950995406",1,4767
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,RENNES,Flux net de dette,"1600756,4","-1134649,93",0,"466106,469999999","0,466106469999999",212939,"2,18892016023368",1,229178
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,8,Non,Non,Non,2,Non,35047,Bruz,Commune,213500473,35047,BRUZ,Ventes de biens et services,"1328964,65","1258548,99","56872,19","2530641,45","2,53064145",16875,"149,963937777778",1,20118
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35081,Clayes,Commune,213500812,35081,CLAYES,Ventes de biens et services,"49496,53","25388,23",0,"74884,76","0,07488476",689,"108,686153846154",1,969
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35144,Langan,Commune,213501448,35144,LANGAN,Ventes de biens et services,"56851,51","22129,56",0,"78981,07","0,07898107",911,"86,6971130625686",1,1094
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,MORDELLES,Ventes de biens et services,"486123,46","2086494,24",3800,"2568817,7","2,5688177",7389,"347,654310461497",1,7783
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35275,Saint-Gilles,Commune,213502750,35275,SAINT-GILLES,Ventes de biens et services,"329348,23","76320,17",0,"405668,4","0,4056684",3883,"104,472933298996",1,5473
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35022,Bécherel,Commune,213500226,35022,BECHEREL,Variation du fonds de roulement,"124639,48","-633,170000000001",0,"124006,31","0,12400631",778,"159,391143958869",1,706
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,GEVEZE,Variation du fonds de roulement,"-69681,1899999999","98554,7000000001",0,"28873,5100000001","0,0288735100000001",4063,"7,106450898351",1,6000
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,SAINT-GREGOIRE,Variation du fonds de roulement,"-6815079,53","6696460,04",0,"-118619,490000002","-0,118619490000002",9031,"-13,1347015834351",1,10206
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35039,Brécé,Commune,213500390,35039,BRECE,Produit des cessions d'immobilisations,4500,0,0,4500,"0,0045",1965,"2,29007633587786",1,2191
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,CESSON-SEVIGNE,Produit des cessions d'immobilisations,"3528983,8",0,0,"3528983,8","3,5289838",15975,"220,906654147105",1,18212
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35144,Langan,Commune,213501448,35144,LANGAN,Produit des cessions d'immobilisations,0,0,0,0,0,911,0,1,1094
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35065,La Chapelle-Thouarault,Commune,213500655,35065,CHAPELLE-THOUARAULT (LA ),Subventions reçues et participations,"1112,32","55614,25",55420,"1306,57","0,00130657",1960,"0,666617346938776",1,2294
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,HERMITAGE (L' ),Subventions reçues et participations,"51393,22",0,0,"51393,22","0,05139322",3918,"13,1172077590607",1,4767
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,LAILLE,Subventions reçues et participations,"53017,17",0,0,"53017,17","0,05301717",4444,"11,9300562556256",1,5276
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,MINIAC-SOUS-BECHEREL,Subventions reçues et participations,5751,0,0,5751,"0,005751",721,"7,97642163661581",1,812
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,NOUVOITOU,Subventions reçues et participations,"62276,36",0,0,"62276,36","0,06227636",2947,"21,1321208008144",1,3613
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,ORGERES,Subventions reçues et participations,"79516,44","22612,46","22612,46","79516,44","0,07951644",3981,"19,973986435569",1,5535
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,CHANTEPIE,Autres recettes de fonctionnement,"238897,600000001","15082,8300000001",0,"253980,430000002","0,253980430000002",10145,"25,0350349926074",1,10391
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,LAILLE,Autres recettes de fonctionnement,"122442,56","9434,4",0,"131876,96","0,13187696",4444,"29,6752835283528",1,5276
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,MINIAC-SOUS-BECHEREL,Autres recettes de fonctionnement,"45346,29",0,0,"45346,29","0,04534629",721,"62,8936061026352",1,812
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,ORGERES,Autres recettes de fonctionnement,"116711,7","6062,42000000001",0,"122774,12","0,12277412",3981,"30,8400200954534",1,5535
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35250,Saint-Armel,Commune,213502503,35250,SAINT-ARMEL,Autres recettes de fonctionnement,"14176,04",0,0,"14176,04","0,01417604",1850,"7,66272432432432",1,2312
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,THORIGNE-FOUILLARD,Autres recettes de fonctionnement,"135783,87","145855,92",0,"281639,79","0,28163979",7399,"38,0645749425598",1,8782
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35352,Vern-sur-Seiche,Commune,213503527,35352,VERN-SUR-SEICHE,Autres recettes de fonctionnement,"265147,430000001",0,0,"265147,430000001","0,265147430000001",8344,"31,7770170182168",1,8384
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35022,Bécherel,Commune,213500226,35022,BECHEREL,Fonds de roulement,"119478,64","-2457,13",0,"117021,51","0,11702151",778,"150,413251928021",1,706
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35024,Betton,Commune,213500242,35024,BETTON,Fonds de roulement,"2796996,89","2385171,92",0,"5182168,81","5,18216881",10447,"496,04372642864",1,12959
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,LAILLE,Fonds de roulement,"1563774,74","137340,44",0,"1701115,18","1,70111518",4444,"382,789194419442",1,5276
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,NOUVOITOU,Fonds de roulement,"622465,89","435615,74",0,"1058081,63","1,05808163",2947,"359,036861214795",1,3613
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35250,Saint-Armel,Commune,213502503,35250,SAINT-ARMEL,Fonds de roulement,"411307,51","307068,93",0,"718376,44","0,71837644",1850,"388,311589189189",1,2312
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35315,Saint-Sulpice-la-Forêt,Commune,213503154,35315,SAINT-SULPICE-LA-FORET,Fonds de roulement,"349550,65","479045,28",0,"828595,93","0,82859593",1475,"561,759952542373",1,1539
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35065,La Chapelle-Thouarault,Commune,213500655,35065,CHAPELLE-THOUARAULT (LA ),Crédits de trésorerie,0,0,0,0,0,1960,0,1,2294
2013,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,MORDELLES,Crédits de trésorerie,0,0,0,0,0,7389,0,1,7783
