id,teleicare_id,numero_declaration_teleicare,article_procedure,decision,date_decision,date_retrait,nom_commercial,marque,gamme,responsable_mise_sur_marche,adresse_responsable_mise_sur_marche,siret_responsable_mise_sur_marche,vat_responsable_mise_sur_marche,forme_galenique,dose_journaliere,mode_emploi,mises_en_garde,objectif_effet,aromes,facteurs_risques,populations_cibles,plantes,ingredients_inactifs,micro_organismes,additifs,nutriments,autres_ingredients_actifs,substances
142924,124512,2024-6-1095,Article 15,Autorisée,2024-06-19T14:00:00+02:00,,VISION,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,2 par jour,2 gélules au petit déjeuner,Réservé aux adultes. Déconseillé en cas d’insuffisance cardiaque ou rénale œdémateuses. Déconseillé aux femmes enceintes ou allaitantes. Ne pas dépasser la dose journalière indiquée. Ne doit pas être utilisé comme substitut d’un régime alimentaire varié. À tenir hors de la portée des jeunes enfants. À conserver au frais et au sec.,"[""Œil / Vision""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Insuffisance rénale"", ""Maladie rénale"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Ribes nigrum L."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 260.0, ""unite"": ""mg""}, {""nom"": ""Vaccinium myrtillus L."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 260.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],"[""Béta-carotène"", ""Acétate de D-alpha-tocophéryle""]",[],[]
142637,124123,2024-6-645,Article 15,Autorisée,2024-06-13T14:00:00+02:00,,BOSWELLIA,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,2 par jour,prendre 2 gélules le matin,Prendre 2 gélules le matin. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Produit destiné à l'adulte et à l'enfant de plus de 12 ans. Ne pas laisser à la portée des jeunes enfants.,"[""Articulations""]",,"[""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Boswellia serrata Roxb. ex Colebr."", ""partie"": ""Gomme résine"", ""preparation"": ""Autre extrait sec"", ""quantité_par_djr"": 400.0, ""unite"": ""mg""}]","[""Gélule végétale"", ""maltodextrine""]",[],"[""E553b""]",[],"[""Fibres solubles d'acacia""]",[]
142525,123908,2024-6-412,Article 15,Autorisée,2024-06-10T14:00:00+02:00,,URINAIRE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,2 gelules 3 fois par jour,prendre 2 gélules 3 fois par jour,"Déconseillé en cas d'insuffisance rénale, chez la femme enceinte ou allaitante. Réservé à l'adulte, ne pas utiliser plus de 7 jours. Ne pas dépasser la dose journalière indiquée. Ne doit pas être utilisé comme substitut d'un régime alimentaire varié. A tenir hors de la portée des jeunes enfants. A conserver au frais et au sec.","[""Système urinaire""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Insuffisance rénale"", ""Maladie rénale"", ""Nourrissons (moins de 1 an)"", ""Utilisation prolongée"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Vaccinium oxycoccos L."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 442.0, ""unite"": ""mg""}, {""nom"": ""Erica cinerea L."", ""partie"": ""Fleur"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 442.0, ""unite"": ""mg""}, {""nom"": ""Arctostaphylos uva-ursi (L.) Spreng."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 442.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
142524,123907,2024-6-411,Article 15,Autorisée,2024-06-10T14:00:00+02:00,,Aphrodisiaque,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,2 gelules matin et soir,Prendre 2 gélules le matin et le soir,"Réservé aux adultes. Déconseillé aux femmes enceintes ou allaitantes. Déconseillé aux personnes sous traitement antidiabétique, et en cas d'allergies au baume du Pérou. Ne pas dépasser la dose journalière indiquée. Ne doit pas être utilisé comme substitut d'un régime alimentaire varié. A tenir hors de la portée des jeunes enfants. A conserver au frais et au sec.","[""Tonus sexuel""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous antidiabétiques"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Cinnamomum verum J. Presl"", ""partie"": ""Ecorce"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 120.0, ""unite"": ""mg""}, {""nom"": ""Eleutherococcus senticosus (Rupr. et Maxim.) Maxim"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 440.0, ""unite"": ""mg""}, {""nom"": ""Zingiber officinale Roscoe"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 200.0, ""unite"": ""mg""}, {""nom"": ""Panax ginseng C.A.Mey."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 120.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
142472,123849,2024-6-350,Article 15,Autorisée,2024-06-07T14:00:00+02:00,,PLANTAIN,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 gélule 3 fois par jour,prendre 1 gelule 3 fois par jour,"Déconseillé aux enfants de moins de 3 ans, déconseillé aux femmes enceintes ou allaitantes. Ne pas dépasser la dose journalière indiquée. Ne doit pas être utilisé comme substitut d’un régime alimentaire varié. À tenir hors de la portée des jeunes enfants. À conserver au frais et au sec.","[""Voies respiratoires""]",,"[""Femmes allaitantes"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)""]",[],"[{""nom"": ""Plantago major L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 600.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
142415,123733,2024-6-227,Article 15,Autorisée,2024-06-05T14:00:00+02:00,,HUILE DE BOURRACHE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Capsule,2 à 3 par jour,prendre 2 à 3 capsule par jour,Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Produit destiné à l'adulte et à l'enfant de plus de 10 ans. Ne pas laisser à la portée des jeunes enfants.,"[""Peau""]",,"[""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Borago officinalis L."", ""partie"": ""Graine (huile)"", ""preparation"": ""Macérât huileux"", ""quantité_par_djr"": 1500.0, ""unite"": ""mg""}]","[""gélatine""]",[],"[""E422""]","[""Acétate de DL-alpha-tocophéryle""]",[],[]
142390,123679,2024-6-171,Article 15,Autorisée,2024-06-04T14:00:00+02:00,,FENUGREC,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules matin midi et soir,"Prendre 1 à 2 gélules matin, midi et soir",Réservé à l'adulte. Déconseillé aux femmes enceintes ou allaitantes. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Ne pas laisser à la portée des jeunes enfants.,"[""Digestion""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Trigonella foenum-graecum L."", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1410.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
142392,123682,2024-6-174,Article 15,Autorisée,2024-06-04T14:00:00+02:00,,PROPOLIS,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules matin midi et soir,Prendre 1 à 2 gélules matin midi et soir,Eviter l'usage prolongé. Ne pas dépasser la dose journalière recommandée. Ne pas utiliser en cas d'allergie ou d'hypersensibilité à l'un des composants. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Produit destiné à l'adulte et à l'enfant de plus de 10 ans. Ne pas laisser à la portée des jeunes enfants.,"[""Antioxydant""]",,"[""Enfants en bas âge (1 à 3 ans)"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],[],"[""Gélule végétale""]",[],"[""E553b""]",[],"[""Propolis""]",[]
141816,122703,2024-5-764,Article 15,Autorisée,2024-05-17T14:00:00+02:00,,GINGEMBRE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélule 3 fois par jour,prendre 1 à 2 gélules matin midi et soir,Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Produit destiné à l'adulte et à l'enfant de plus de 10 ans. Ne pas laisser à la portée des jeunes enfants.,"[""Digestion""]",,"[""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Zingiber officinale Roscoe"", ""partie"": ""Rhizome"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1200.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
141813,122699,2024-5-760,Article 15,Autorisée,2024-05-17T14:00:00+02:00,,CASSIS,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules 3 fois par jour,Prendre 1 à 2 gélules matin midi et soir,Réservé à l'adulte. Déconseillé aux femmes enceintes ou allaitantes et en cas d'insuffisance cardiaque ou rénale œdémateuse. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Ne pas laisser à la portée des jeunes enfants.,"[""Articulations""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Insuffisance rénale"", ""Maladie rénale"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Ribes nigrum L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1500.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
141840,122741,2024-5-804,Article 15,Autorisée,2024-05-17T14:00:00+02:00,,GINSENG BLANC,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,2 à 3 gelules matin et midi,2 à 3 gélules matin et midi,Réservé aux adultes. Déconseillé aux femmes enceintes ou allaitantes et chez les personnes sous traitement antidiabétique. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants.,"[""Immunité""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous antidiabétiques"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Panax ginseng C.A.Mey."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1680.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
141841,122743,2024-5-806,Article 15,Autorisée,2024-05-17T14:00:00+02:00,,OMEGA 3,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Capsule,1 à 2 capsules 3 fois par jour,1 à 2 capsules matin midi et soir,"Réservé aux adultes. Déconseillé chez les femmes enceintes et allaitantes, en cas de traitement concomittant par un médicament anti-rétroviral (saquinavir, ritonavir, ...) et chez les personnes sous traitement anticoagulant. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants.","[""Artères et cholestérol""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous anticoagulants"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Allium sativum L."", ""partie"": ""Bulbe"", ""preparation"": ""Macérât huileux"", ""quantité_par_djr"": 540.0, ""unite"": ""mg""}]","[""gélatine"", ""Eau purifiée""]",[],"[""E422""]",[],"[""Huile de poisson""]",[]
141714,122531,2024-5-579,Article 15,Autorisée,2024-05-14T14:00:00+02:00,,GLUCOSAMINE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 gélule 2 fois par jour,prendre une gélule deux fois par jour,"Déconseillé aux diabétiques ou prédiabétiques, asthmatiques ou traités par anti vitamine K ainsi qu’aux personnes présentant une allergie aux crustacés et aux insectes. Déconseillé aux personnes dont l’alimentation est contrôlée pour le sodium, le potassium ou le calcium, car ce complément peut en être une source importante. Déconseillé aux femmes enceintes ou allaitantes et aux enfants.","[""Articulations""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous anticoagulants"", ""Sous antidiabétiques"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],[],"[""Gélule végétale""]",[],[],[],"[""Sulfate de glucosamine""]",[]
141038,121397,2024-4-1000,Article 15,Autorisée,2024-04-18T14:00:00+02:00,,BALLONNEMENT,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 gélule 3 fois par jour,Prendre 1 gélule matin midi et soir,"Déconseillé en cas d'obstruction biliaire ou autres troubles de la fonction biliaire ou d'insuffisance hépatique ou d'achlorydrie. Déconseillé en cas d'allergie à d'autres plantes de la famille des apiaceae telle que fenouil anis céleri coriandre, ainsi qu'aux pollens de bouleau, d'armoise ou à l'anethole ou l'absinthe. Déconseillé aux femmes enceintes ou allaitantes. Déconseillé aux enfants de moins de 12 ans.","[""Digestion""]",,"[""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Problèmes de foie"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Carum carvi L."", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 216.0, ""unite"": ""mg""}, {""nom"": ""Foeniculum vulgare Mill."", ""partie"": ""Semence"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 216.0, ""unite"": ""mg""}, {""nom"": ""Melissa officinalis L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 54.0, ""unite"": ""mg""}, {""nom"": ""Rosmarinus officinalis L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 54.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
140809,121043,2024-4-610,Article 15,Autorisée,2024-04-11T14:00:00+02:00,,PASSIFLORE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,2 à 3 gel le soir et au coucher,Prendre 2 à 3 gélules le soir et 2 à 3 gélules au coucher,"Déconseillé aux enfant de moins de 12 ans, aux femmes enceintes et allaitantes. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Ne pas laisser à la portée des jeunes enfants","[""Sommeil""]",,"[""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Passiflora incarnata L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1380.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
140826,121072,2024-4-640,Article 15,Autorisée,2024-04-11T14:00:00+02:00,,CURCUMA,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,2 gelules 2 à 3 fois /jour,prendre 2 gélules 2 à 3 fois par jour,"Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants. Produit réservé à l'adulte et déconseillé aux femmes enceintes ou allaitantes. Déconseillé chez les personnes sous anticoagulant, anticancéreux et immunosuppresseurs et souffrant de pathologies de voies biliaires; en cas d’obstruction biliaire ou d’autres troubles de la fonction biliaire","[""Digestion""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Problèmes de foie"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Curcuma longa L."", ""partie"": ""Rhizome"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1680.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
140828,121075,2024-4-643,Article 15,Autorisée,2024-04-11T14:00:00+02:00,,ORTIE PIQUANTE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules matin et soir,prendre 1 à 2 gélules matin et soir,"Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Déconseillé aux enfants de moins de 12 ans, aux femmes enceintes et allaitantes et en cas d’insuffisance cardiaque ou rénale œdémateuses. Ne pas laisser à la portée des jeunes enfants. Demandez l'avis de votre médecin ou de votre pharmacien avant la prise du produit","[""Articulations""]",,"[""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Insuffisance rénale"", ""Maladie rénale"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Urtica dioica L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 800.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
140759,120947,2024-4-511,Article 15,Autorisée,2024-04-09T14:00:00+02:00,,HARPAGOPHYTUM,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,"1 à 2 gélules matin, midi et soi","Prendre 1 à 2 gélules matin, midi et soir",Produit réservé à l'adulte. Déconseillé aux femmes enceintes et allaitantes et en cas d’ulcère gastroduodénal ou de troubles biliaires (calculs biliaires). Ne pas laisser à la portée des jeunes enfants. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas dépasser la dose journalière recommandée,"[""Articulations""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Ulcère (estomac ou duodenum)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Harpagophytum procumbens"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1980.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
140750,120926,2024-4-486,Article 15,Autorisée,2024-04-09T14:00:00+02:00,,ESCHSCHOLTZIA,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules le soir et au coucher,prendre 1 à 2 gélules le soir et au coucher,Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Produit réservé à l'adulte. Déconseillé chez les femmes enceintes ou allaitantes. Ne pas laisser à la portée des jeunes enfants,"[""Sommeil""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Eschscholzia californica Cham."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1000.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
140758,120943,2024-4-506,Article 15,Autorisée,2024-04-09T14:00:00+02:00,,GYMNEMA,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,"1 à 2 gélules matin, midi et soir","Prendre 1 à 2 gélules matin, midi et soir",L’emploi est déconseillé chez les personnes sous traitement antidiabétique. Consultez votre médecin ou votre pharmacien en cas d’usage concomitant de traitement antidiabétique. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Produit destiné à l'adulte et à l'enfant de plus de 12 ans. Ne pas laisser à la portée des jeunes enfants,"[""Minceur / Glycémie""]",,"[""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Nourrissons (moins de 1 an)"", ""Sous antidiabétiques"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Marsdenia sylvestris (Retz.) P.I.Forst."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1200.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
140455,120353,2024-3-1544,Article 15,Autorisée,2024-03-27T13:00:00+01:00,,JAMBES LEGERES,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 GELULES PAR JOUR,Prendre 3 gélules par jour,Réservé à l'adulte. Déconseillé aux femmes enceintes et aux personnes sous anticoagulant. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants,"[""Circulation sanguine et lymphatique""]",,"[""Adolescents (moins de 18 ans)"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous anticoagulants"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Aesculus hippocastanum L."", ""partie"": ""Graine"", ""preparation"": ""Extrait sec alcoolique"", ""quantité_par_djr"": 585.0, ""unite"": ""mg""}, {""nom"": ""Ruscus aculeatus L."", ""partie"": ""Rhizome"", ""preparation"": ""Extrait sec alcoolique"", ""quantité_par_djr"": 165.0, ""unite"": ""mg""}]","[""maltodextrine"", ""Gélule végétale""]",[],"[""E551"", ""E553b""]",[],[],[]
140457,120356,2024-3-1549,Article 15,Autorisée,2024-03-27T13:00:00+01:00,,GINKGO BILOBA,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules matin et midi,Prendre 1 à 2 gélules matin et midi,"Réservé à l'adulte. Déconseillé chez la femme enceinte ou allaitante, en cas d'épilepsie, en cas d'acte interventionnel invasif programmé et chez les personnes sous traitement antidépresseur. Demander conseil à votre médecin en cas de prise simultanée d'anticoagulants ou autres traitements médicamenteux. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants","[""Circulation sanguine et lymphatique""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous anticoagulants"", ""Sous antidépresseurs"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Ginkgo biloba L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 800.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
