EPCI,Commune,Numéro d'immatriculation,Type de syndic : bénévole / professionnel / non connu,Identification du représentant légal  (raison sociale et le numéro SIRET du syndic professionnel ou Civilité/prénom/ nom du syndic bénévole ou coopératif),Siret représentant légal (si existe),Code APE,Commune du représentant légal,Mandat en cours dans la copropriété,Nom d’usage de la copropriété,Adresse de référence,Numéro et Voie (adresse de référence),Code postal (adresse de référence),Commune (adresse de référence),Adresse complémentaire 1,Adresse complémentaire 2,Adresse complémentaire 3,Nombre d'adresses complémentaires,long,lat,Date du règlement de copropriété,Résidence service,Syndicat coopératif,Syndicat principal ou syndicat secondaire,"Si secondaire, n° d’immatriculation du principal",Nombre d’ASL auxquelles est rattaché le syndicat de copropriétaires,Nombre d’AFUL auxquelles est rattaché le syndicat de copropriétaires,Nombre d’Unions de syndicats auxquelles est rattaché le syndicat de copropriétaires,Nombre total de lots,"Nombre total de lots à usage d’habitation, de bureaux ou de commerces",Nombre de lots à usage d’habitation,Nombre de lots de stationnement,Nombre d'arrêtés relevant du code de la santé publique en cours,Nombre d'arrêtés de péril sur les parties communes en cours,Nombre d'arrêtés sur les équipements communs en cours,Période de construction,Référence Cadastrale 1,Code INSEE commune 1,Préfixe 1,Section 1,Numéro parcelle 1,Référence Cadastrale 2,Code INSEE commune 2,Préfixe 2,Section 2,Numéro parcelle 2,Référence Cadastrale 3,Code INSEE commune 3,Préfixe 3,Section 3,Numéro parcelle 3,Nombre de parcelles cadastrales,nom_qp,code_qp,Copro dans ACV,Copro dans PVD,Copro aidée,Code Officiel Commune,Nom Officiel Commune,Code Officiel Arrondissement Commune,Nom Officiel Arrondissement Commune,Code Officiel EPCI,Nom Officiel EPCI,Code Officiel Département,Nom Officiel Département,Code Officiel Région,Nom Officiel Région
243500139,35238,AF2287597,non connu,non connu,,non connu,non connu,Pas de mandat en cours,AGORA,108 bd villebois mareuil 35000 Rennes,108 bd villebois mareuil,35000,Rennes,,,,0,-1.649652,48.101728,2017-12-13,non,,oui,,0,0,0,78,36,36,42,0,0,0,A_COMPTER_DE_2011,35238000CH0191,35238,000,CH,0191,35238000CH0186,35238,000,CH,0186,,,,,,2,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2288090,non connu,non connu,,non connu,non connu,Pas de mandat en cours,14 PLAZA,3 r surcouf 35000 Rennes,3 r surcouf,35000,Rennes,,,,0,-1.691968,48.107025,2016-07-07,non,non,oui,,0,0,0,51,21,21,30,0,0,0,A_COMPTER_DE_2011,35238000DK0006,35238,000,DK,0006,35238000DK0447,35238,000,DK,0447,35238000DK0448,35238,000,DK,0448,3,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2288413,professionnel,HEMON-CAMUS 41177707100019,41177707100019,6832A,NANTES,Mandat en cours,ALTEA PARK,199 av general leclerc 35700 Rennes,199 av general leclerc,35700,Rennes,,,,0,-1.649455,48.114459,2016-12-19,non,non,oui,,0,0,0,156,75,75,81,0,0,0,A_COMPTER_DE_2011,35238000BK0364,35238,000,BK,0364,35238000BK1126,35238,000,BK,1126,35238000BK1124,35238,000,BK,1124,7,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2308476,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,SO PARC (Secondaire),32 r xavier grall 35700 Rennes,32 r xavier grall,35700,Rennes,34 r xavier grall 35700 Rennes,,,1,-1.637817,48.129701,2014-11-20,non,non,oui,,0,0,0,61,61,61,0,0,0,0,A_COMPTER_DE_2011,35238000IX0103,35238,000,IX,0103,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2316701,non connu,non connu,,non connu,non connu,Pas de mandat en cours,1 rue Tristan Corbière,1 r tristan corbiere 35200 Rennes,1 r tristan corbiere,35200,Rennes,,,,0,-1.656852,48.098278,1964-04-23,non,non,oui,,0,0,0,20,5,5,5,0,0,0,DE_1961_A_1974,35238000CE0207,35238,000,CE,0207,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2327443,professionnel,CABINET LECOMTE SYNDIC 39404141200039,39404141200039,6832A,RENNES,Mandat en cours,Le Village de Buferon,28 r de buferon 35000 Rennes,28 r de buferon,35000,Rennes,,,,0,-1.689046,48.099626,1987-06-01,non,non,oui,,0,0,0,128,71,71,57,0,0,0,DE_1975_A_1993,35238000DE0001,35238,000,DE,0001,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35196,AF2330231,non connu,non connu,,non connu,non connu,Pas de mandat en cours,7 PLACE SAINT PIERRE,"pl saint pierre, 35310 Mordelles","pl saint pierre,",35310,Mordelles,,,,0,-1.850061,48.071485,1991-04-04,non,,oui,,0,0,0,12,4,2,1,0,0,0,DE_1949_A_1960,35196000AH0059,35196,000,AH,0059,,,,,,,,,,,1,,,Non,Non,Non,35196,Mordelles,35196,Mordelles,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2386423,non connu,non connu,,non connu,non connu,Pas de mandat en cours,18 RUE HOCHE 35000 RENNES,18 r hoche 35000 Rennes,18 r hoche,35000,Rennes,,,,0,-1.677253,48.113409,2011-11-15,non,non,oui,,0,0,0,18,6,6,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2438570,non connu,non connu,,non connu,non connu,Pas de mandat en cours,BIGOT DE PREAMENEU,52 r bigot de preameneu 35000 Rennes,52 r bigot de preameneu,35000,Rennes,,,,0,-1.667794,48.095661,1990-02-21,non,non,oui,,0,0,0,17,6,5,0,0,0,0,AVANT_1949,35238000BW0274,35238,000,BW,0274,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35352,AF2512721,non connu,non connu,,non connu,non connu,Pas de mandat en cours,Résidence du Pré Auvé Bat B1,7 à 9 rue du Pré Auvé,,,,,,,0,-1.602214,48.044389,1992-06-26,non,non,oui,,0,0,0,5,2,1,3,0,0,0,DE_1975_A_1993,35352000AP0549,35352,000,AP,0549,,,,,,,,,,,1,,,Non,Non,Non,35352,Vern-sur-Seiche,35352,Vern-sur-Seiche,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2534014,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,23-25 rue de Redon,23 r de redon 35000 Rennes,23 r de redon,35000,Rennes,25 r de redon 35000 Rennes,,,1,-1.691002,48.105045,1980-01-01,non,non,oui,,0,0,0,28,14,12,2,0,0,0,AVANT_1949,35238000DH0189,35238,000,DH,0189,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2588630,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,Carré Nobilis,5 r claude bernard 35000 Rennes,5 r claude bernard,35000,Rennes,,,,0,-1.693675,48.10428,2015-06-23,non,non,oui,,0,0,0,218,188,188,30,0,0,0,A_COMPTER_DE_2011,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2589216,non connu,non connu,,non connu,non connu,Pas de mandat en cours,13 rue Poullain Duparc,13 rue Poullain Duparc,,,,,,,0,-1.681075,48.108382,1940-12-20,non,non,oui,,0,0,0,23,9,8,0,0,0,0,AVANT_1949,35238000DI0225,35238,000,DI,0225,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2612638,non connu,non connu,,non connu,non connu,Pas de mandat en cours,9 rue Denis Papin,9 r denis papin 35000 Rennes,9 r denis papin,35000,Rennes,,,,0,-1.692502,48.106143,1983-02-01,non,non,oui,,0,0,0,8,8,8,0,0,0,0,DE_1975_A_1993,35238000DK0251,35238,000,DK,0251,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2622538,non connu,non connu,,non connu,non connu,Pas de mandat en cours,144 rue st helier,144 r saint-helier 35000 Rennes,144 r saint-helier,35000,Rennes,,,,0,-1.66116,48.102538,1963-10-28,non,non,oui,,0,0,0,27,10,8,0,0,0,0,AVANT_1949,35238000bz0138,35238,000,bz,0138,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35352,AF2674356,non connu,non connu,,non connu,non connu,Pas de mandat en cours,Résidence du Pré Auvé Bat B2,1 à 5 rue du Pré Auvé,,,,,,,0,-1.602069,48.04496,1992-06-26,non,non,oui,,0,0,0,8,3,1,4,0,0,0,DE_1975_A_1993,35352000AP0596,35352,000,AP,0596,,,,,,,,,,,1,,,Non,Non,Non,35352,Vern-sur-Seiche,35352,Vern-sur-Seiche,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF2715100,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,Le Patio Bellini,53A av monseigneur mouezy 35000 Rennes,53A av monseigneur mouezy,35000,Rennes,55  av monseigneur Mouezy rennes,"57 av monseigneur mouezy, 35000 Rennes",59  av monseigneur Mouezy rennes,3,-1.650184,48.104035,2016-12-22,non,non,oui,,0,0,0,178,90,89,88,0,0,0,A_COMPTER_DE_2011,35238000CH0399,35238,000,CH,0399,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35076,AF2794220,professionnel,AIGUILLON RESIDENCES 30238238700033,30238238700033,6820B,RENNES,Mandat en cours,LE CARRE VERT,2 r de turge 35310 Chavagne,2 r de turge,35310,Chavagne,,,,0,-1.787571,48.052354,2019-06-14,non,non,oui,,0,0,0,54,27,25,27,0,0,0,A_COMPTER_DE_2011,35076000AB0263,35076,000,AB,0263,35076000AB0568,35076,000,AB,0568,35076000AB0571,35076,000,AB,0571,3,,,Non,Non,Non,35076,Chavagne,35076,Chavagne,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35240,AF2835155,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,SYMPHONIE,3 r lucie et raymond aubrac 35650 Le Rheu,3 r lucie et raymond aubrac,35650,Le Rheu,3 & 5 rue Lucie & Raymond AUBRAC 35650 LE RHEU,,,1,-1.79813,48.094061,2016-06-22,non,non,oui,,0,0,0,98,40,40,58,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35240,Le Rheu,35240,Le Rheu,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35334,AF2835643,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,ALLURE,2 r jacques brel 35235 Thorigné-Fouillard,2 r jacques brel,35235,Thorigné-Fouillard,2 impasse François Terrasson 35235 THORIGNÉ-FOUILLARD,,,1,-1.573787,48.156834,2016-08-29,non,non,oui,,0,0,0,82,28,28,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35334,Thorigné-Fouillard,35334,Thorigné-Fouillard,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500634,35136,AF2890747,non connu,non connu,,non connu,non connu,Pas de mandat en cours,Le Champ Morin,68 r jean marie lacire 35150 Janzé,68 r jean marie lacire,35150,Janzé,,,,0,-1.491071,47.965362,2005-02-23,non,,oui,,NA,NA,NA,5,5,5,0,0,0,0,DE_2001_A_2010,35136000YV0242,35136,000,YV,0242,35136000YV0243,35136,000,YV,0243,35136000YV0371,35136,000,YV,0371,6,,,Non,Oui,Non,35136,Janzé,35136,Janzé,243500634,CC Roche aux Fées Communauté,35,Ille-et-Vilaine,53,Bretagne
243500139,35131,AF2920379,non connu,non connu,,non connu,non connu,Pas de mandat en cours,LA CROIX LABBE,La Croix Labbé,,,,,,,0,-1.809774,48.118984,1971-06-19,non,,oui,,NA,NA,NA,3,3,3,0,0,0,0,DE_1961_A_1974,35131000AH0334,35131,000,AH,0334,35131000AH0335,35131,000,AH,0335,35131000AH0066,35131,000,AH,0066,3,,,Non,Non,Non,35131,L'Hermitage,35131,L'Hermitage,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35024,AF2981660,non connu,non connu,,non connu,non connu,Pas de mandat en cours,RESIDENCE DU COTEAU,"r du coteau, 35830 Betton","r du coteau,",35830,Betton,"all des mouettes, 35830 Betton","all des goelands, 35830 Betton",,2,-1.643544,48.185695,1968-05-08,non,,oui,,NA,NA,NA,39,39,39,0,0,0,0,non renseigné,35024000AK0150,35024,000,AK,0150,,,,,,,,,,,1,,,Non,Non,Non,35024,Betton,35024,Betton,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35051,AF3036779,professionnel,COPROLIA 53188348600015,53188348600015,6832A,LA MEZIERE,Mandat en cours,062 - LA MONNIAIS,2B rte de chantepie 35510 Cesson-Sévigné,2B rte de chantepie,35510,Cesson-Sévigné,,,,0,-1.604957,48.102775,2012-02-17,non,non,oui,,0,0,0,19,8,7,11,0,0,0,DE_2001_A_2010,35051000zt0170,35051,000,zt,0170,35051000zt0169,35051,000,zt,0169,,,,,,2,,,Non,Non,Non,35051,Cesson-Sévigné,35051,Cesson-Sévigné,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3058625,non connu,non connu,,non connu,non connu,Pas de mandat en cours,CONNEXITE,1 av du 41e ri 35000 Rennes,1 av du 41e ri,35000,Rennes,1 et 5 Avenue du 41 ème Régiment 35000 RENNES,,,1,-1.686379,48.117954,2016-12-12,non,non,oui,,0,0,0,75,43,41,32,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3080157,non connu,non connu,,non connu,non connu,Pas de mandat en cours,4 et 6 rue Baudrairie,4 r baudrairie 35000 Rennes,4 r baudrairie,35000,Rennes,,,,0,-1.679067,48.110473,1991-12-30,non,,oui,,NA,NA,NA,5,5,1,0,0,0,0,non renseigné,35238000BE0596,35238,000,BE,0596,35238000BE0678,35238,000,BE,0678,,,,,,2,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3083953,professionnel,CABINET LECOMTE SYNDIC 39404141200039,39404141200039,6832A,RENNES,Mandat en cours,SDC LE THABOR,3 r paul bert 35000 RENNES,3 r paul bert,35000,RENNES,5 r louis postel 35000 RENNES,3 r louis postel 35000 RENNES,5 r paul bert 35000 RENNES,3,-1.671163,48.110695,1971-10-05,non,non,oui,,0,0,0,178,89,89,89,0,0,0,DE_1961_A_1974,35238000BP0381,35238,000,BP,0381,,,,,,,,,,,1,,,Non,Non,Oui,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3116472,bénévole,Identité non partagée en Open Data,,non connu,RENNES,Mandat en cours,CoPro 22 Rue Gurvand,22 r gurvand 35000 Rennes,22 r gurvand,35000,Rennes,,,,0,-1.675132,48.104118,1962-02-05,non,non,oui,,0,0,0,8,5,4,0,0,0,0,DE_1949_A_1960,35238000BS0076,35238,000,BS,0076,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3177011,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,16 rue alma,16 r de l'alma 35000 Rennes,16 r de l'alma,35000,Rennes,,,,0,-1.677198,48.103786,2016-11-14,non,non,oui,,0,0,0,16,7,5,0,0,0,0,NON_CONNUE,35238000BT0094,35238,000,BT,0094,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3215050,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,15 BD SOLFERINO,15 bd solferino 35000 Rennes,15 bd solferino,35000,Rennes,,,,0,-1.670063,48.104387,1938-04-01,non,non,oui,,0,0,0,16,16,15,0,0,0,0,AVANT_1949,35238000BR0212,35238,000,BR,0212,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3260098,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,3 AVENUE JANVIER 1 RUE DUPONT DES LOGES,1 r dupont des loges 35000 Rennes,1 r dupont des loges,35000,Rennes,,,,0,-1.673546,48.109412,1935-06-17,non,non,oui,,0,0,0,50,42,40,8,0,0,0,AVANT_1949,35238000BR0003,35238,000,BR,0003,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3264470,non connu,non connu,,non connu,non connu,Pas de mandat en cours,"20, rue Durafour",20 r durafour 35000 Rennes,20 r durafour,35000,Rennes,,,,0,-1.657152,48.112624,1957-05-28,non,,oui,,NA,NA,NA,2,2,2,0,0,0,0,non renseigné,35238000BN0544,35238,000,BN,0544,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3279403,non connu,non connu,,non connu,non connu,Pas de mandat en cours,copropriété 33 rue Albert de Mun,33 r albert de mun 35000 Rennes,33 r albert de mun,35000,Rennes,,,,0,-1.66487,48.100692,1989-01-19,non,,oui,,NA,NA,NA,8,4,4,4,0,0,0,DE_1975_A_1993,35238000BZ0159,35238,000,BZ,0159,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3321064,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,L'AELIA,76 bd de verdun 35000 Rennes,76 bd de verdun,35000,Rennes,,,,0,-1.690137,48.117178,2017-02-09,non,non,oui,,0,0,0,55,24,24,31,0,0,0,A_COMPTER_DE_2011,35238000ao0423,35238,000,ao,0423,35238000ao1126,35238,000,ao,1126,,,,,,2,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3348885,professionnel,SGIT GESTION 33181345100175,33181345100175,6831Z,AIX-EN-PROVENCE,Mandat en cours,KERKUS,53 bd de verdun 35000 Rennes,53 bd de verdun,35000,Rennes,,,,0,-1.688812,48.118894,2019-06-26,oui,non,oui,,1,0,0,140,140,139,0,0,0,0,A_COMPTER_DE_2011,35238000AO1103,35238,000,AO,1103,35238000AO1102,35238,000,AO,1102,35238000AO0698,35238,000,AO,0698,6,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3349792,non connu,non connu,,non connu,non connu,Pas de mandat en cours,VILLA ARTO,"4 place Marie Marvingt, 35000 Rennes","4 place Marie Marvingt,",35000,Rennes,,,,0,-1.689529,48.11893,2019-06-20,non,,oui,,NA,NA,NA,78,26,26,52,0,0,0,A_COMPTER_DE_2011,35238000AO1103,35238,000,AO,1103,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3350345,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,COTE MAIL - MS202443,2 r coulabin 35000 Rennes,2 r coulabin,35000,Rennes,,,,0,-1.691695,48.10953,2019-06-06,non,non,oui,,0,0,0,31,21,20,10,0,0,0,A_COMPTER_DE_2011,35238000AE0251,35238,000,AE,0251,35238000AE0250,35238,000,AE,0250,,,,,,2,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3358934,professionnel,CABINET LECOMTE SYNDIC 39404141200039,39404141200039,6832A,RENNES,Mandat en cours,SDC 3 BIS RUE DES CARMES,3B r des carmes 35000 RENNES,3B r des carmes,35000,RENNES,,,,0,-1.676179,48.108468,2016-07-18,non,non,oui,,0,0,0,15,10,9,5,0,0,0,A_COMPTER_DE_2011,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35051,AF3362225,professionnel,KEREDES GESTION IMMOBILIERE 79448822100019,79448822100019,6832A,RENNES,Mandat en cours,CHALET DE VAUX,30 rte de fougeres 35510 Cesson-Sévigné,30 rte de fougeres,35510,Cesson-Sévigné,,,,0,-1.624764,48.136091,2007-11-13,non,non,oui,,0,0,0,41,4,4,37,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35051,Cesson-Sévigné,35051,Cesson-Sévigné,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3371549,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,2 rue du Puits Jacob,2 r du puits jacob 35000 Rennes,2 r du puits jacob,35000,Rennes,,,,0,-1.687827,48.098067,1982-05-05,non,non,oui,,0,0,0,10,4,4,0,0,0,0,DE_1975_A_1993,35238000CZ0122,35238,000,CZ,0122,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35001,AF3383270,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,LES BALCONS DU CHEVRE,2 r des charpentiers 35690 ACIGNE,2 r des charpentiers,35690,ACIGNE,,,,0,-1.538606,48.132745,1998-05-27,non,non,oui,,0,0,0,24,12,12,12,0,0,0,DE_1994_A_2000,35001000ab1168,35001,000,ab,1168,35001000ab1170,35001,000,ab,1170,,,,,,2,,,Non,Non,Non,35001,Acigné,35001,Acigné,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3408283,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,LA SCALA,"bd de metz, 35700 Rennes","bd de metz,",35700,Rennes,,,,0,-1.662579,48.120789,2017-07-11,non,non,oui,,0,0,0,60,31,31,29,0,0,0,A_COMPTER_DE_2011,35238000BI0622,35238,000,BI,0622,35238000BI0695,35238,000,BI,0695,35238000BI0696,35238,000,BI,0696,5,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3507779,professionnel,CABINET LECOMTE SYNDIC 39404141200039,39404141200039,6832A,RENNES,Mandat en cours,SDC  CIPRIANI,1A r de la richardiere 35000 RENNES,1A r de la richardiere,35000,RENNES,,,,0,-1.672284,48.09294,2016-12-15,non,non,oui,,0,0,0,276,182,180,94,0,0,0,A_COMPTER_DE_2011,35238000AB0941,35238,000,AB,0941,35238000AB0467,35238,000,AB,0467,35238000AB0301,35238,000,AB,0301,4,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35079,AF3540192,non connu,non connu,,non connu,non connu,Pas de mandat en cours,1 place de l'Eglise,1 pl de l'eglise 35250 Chevaigné,1 pl de l'eglise,35250,Chevaigné,,,,0,-1.631323,48.211072,1986-08-29,non,,oui,,NA,NA,NA,3,2,2,0,0,0,0,non renseigné,350790000B1160,35079,000,0B,1160,,,,,,,,,,,1,,,Non,Non,Non,35079,Chevaigné,35079,Chevaigné,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3544236,professionnel,KEREDES GESTION IMMOBILIERE 79448822100019,79448822100019,6832A,RENNES,Mandat en cours,LE PIAZZA,25 avenue Jules Maniez,,,,25 avenue Jules Maniez,3 place Jeanne Laurent,,2,-1.698524,48.09979,2017-07-17,oui,non,oui,,0,0,0,188,64,64,66,0,0,0,A_COMPTER_DE_2011,35238000DO0244,35238,000,DO,0244,35238000DO0243,35238,000,DO,0243,35238000DO0242,35238,000,DO,0242,7,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3617412,professionnel,FONCIERE LELIEVRE 34915723000062,34915723000062,6831Z,PARIS 15,Mandat en cours,12-14 ST MELAINE,12 r saint-melaine 35000 Rennes,12 r saint-melaine,35000,Rennes,14 r saint-melaine 35000 Rennes,,,1,-1.678186,48.114898,1960-02-10,non,non,oui,,0,0,0,32,32,28,0,0,0,0,AVANT_1949,35238000BE0722,35238,000,BE,0722,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AF3632189,non connu,non connu,,non connu,non connu,Pas de mandat en cours,22 RUE LOBINEAU,22 r lobineau 35000 Rennes,22 r lobineau,35000,Rennes,,,,0,-1.684068,48.10025,1959-10-20,non,,oui,,NA,NA,NA,6,6,6,0,0,0,0,DE_1949_A_1960,35238000cz0016,35238,000,cz,0016,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35066,AF3642246,non connu,non connu,,non connu,non connu,Mandat expiré sans successeur déclaré,VILLA KANNEL,3 av de la chaussairie 35131 Chartres-de-Bretagne,3 av de la chaussairie,35131,Chartres-de-Bretagne,,,,0,-1.712353,48.036182,2019-07-09,non,non,oui,,0,0,0,66,26,26,40,0,0,0,A_COMPTER_DE_2011,35066000AR0400,35066,000,AR,0400,35066000AR0401,35066,000,AR,0401,35066000AR0408,35066,000,AR,0408,8,,,Non,Non,Non,35066,Chartres-de-Bretagne,35066,Chartres-de-Bretagne,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
