declaration_creation,declaration_modification,declarant_ID_sibil,declarant_nom,declarant_nom_usuel,declarant_statut,demandeur_ID_sibil,demandeur_role,declarant_siret,declarant_code_postal,declarant_ville,declarant_departement,declarant_region,declarant_numero_dossier,declarant_numero_licence,declaration_ID_sibil,declaration_ID_externe,declaration_date_representation,declaration_statut,declaration_cause_erreur,declaration_gestionnaires_multiples,festival_ID_parent_sibil,festival_nom_parent,festival_ID_sibil,festival_nom,festival_ville,festival_code_postal,festival_date_creation,festival_statut,festival_contributeur_ID_sibil,festival_validateur_ID_sibil,festival_cause_erreur_adresse,lieu_ID_parent_sibil,lieu_nom_parent,lieu_ID_sibil,lieu_nom,lieu_nom_usuel,lieu_adresse,lieu_code_postal,lieu_ville,lieu_siret,lieu_departement_code,lieu_departement_nom,lieu_date_creation,lieu_statut,lieu_contributeur_ID_sibil,lieu_validateur_ID_sibil,lieu_cause_erreur_adresse
2025-07-22,2025-07-22,1125,CARTEL CONCERTS,,Activé,1278,ROLE_DECLARANT1,80023696000038,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20168997,3-1072466,424695,,2025-03-13,CLOTURE,,false,,,,,,,,,,,,18106,LE 4 BIS,16451,LE 4BIS,,4BIS COURS DES ALLIÉS,35000,RENNES,,35,Ille-et-Vilaine,2022-12-14,FUSIONNE,967,,
2025-04-15,2025-04-15,3820,THEATRE L'AIRE LIBRE,,Activé,5626,ROLE_DECLARANT1,92262510800019,35136,SAINT-JACQUES-DE-LA-LANDE,Ille-et-Vilaine,Bretagne,,PLATESV-D-2023-000211,394190,,2025-03-13,CLOTURE,,false,,,,,,,,,,,,2807,L'AIRE LIBRE,18263,THÉÂTRE L'AIRE LIBRE,,2 PLACE JULES VALLÈS,35136,SAINT-JACQUES-DE-LA-LANDE,,35,Ille-et-Vilaine,2023-05-22,FUSIONNE,5047,,
2025-02-04,2025-02-04,1584,ORCHESTRE NATIONAL DE BRETAGNE,ORCHESTRE NATIONAL DE BRETAGNE,Activé,5671,ROLE_DECLARANT2,35010209100021,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183137,2-1054646,386108,,2025-03-13,CLOTURE,,false,,,,,,,,,,,,,,9526,COUVENT DES JACOBINS,Couvent des Jacobins - Centre des Congrès de Rennes Métropole,20 PLACE SAINTE-ANNE,35000,RENNES,,35,Ille-et-Vilaine,2021-01-22,VALIDE,2015,,
2025-03-27,2025-03-27,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,383575,,2025-10-03,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-07-04,2025-07-04,542,ASSOCIATION TRANS MUSICALES,ATM,Activé,597,ROLE_DECLARANT1,33886426700020,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1032090,388864,,2025-08-03,CLOTURE,,false,,,,,,,,,,,,,,7843,UBU,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2020-02-26,VALIDE,597,,
2025-03-14,2025-03-14,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,378751,/event_dates/1493145,2025-08-03,CLOTURE,,false,,,,,,,,,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2025-07-22,2025-07-22,1125,CARTEL CONCERTS,,Activé,1278,ROLE_DECLARANT1,80023696000038,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20168997,3-1072466,424678,,2025-07-03,CLOTURE,,false,,,,,,,,,,,,21145,MAISON DES ASSOCIATIONS,21146,MAISON DES ASSOCIATION,,6 COURS DES ALLIÉS,35000,RENNES,,35,Ille-et-Vilaine,2024-05-04,FUSIONNE,5288,,
2025-07-22,2025-07-22,1125,CARTEL CONCERTS,,Activé,1278,ROLE_DECLARANT1,80023696000038,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20168997,3-1072466,424677,,2025-06-03,CLOTURE,,false,,,,,,,,,,,,18106,LE 4 BIS,16451,LE 4BIS,,4BIS COURS DES ALLIÉS,35000,RENNES,,35,Ille-et-Vilaine,2022-12-14,FUSIONNE,967,,
2025-02-04,2025-02-04,1584,ORCHESTRE NATIONAL DE BRETAGNE,ORCHESTRE NATIONAL DE BRETAGNE,Activé,5671,ROLE_DECLARANT2,35010209100021,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183137,2-1054646,386107,,2025-04-03,CLOTURE,,false,,,,,,,,,,,,,,9526,COUVENT DES JACOBINS,Couvent des Jacobins - Centre des Congrès de Rennes Métropole,20 PLACE SAINTE-ANNE,35000,RENNES,,35,Ille-et-Vilaine,2021-01-22,VALIDE,2015,,
2025-05-14,2025-05-14,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,405029,declaration_267_2025_1,2025-02-28,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2025-06-03,2025-06-03,3780,LA PAILLETTE,,Activé,5001,ROLE_SIB,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,375946,/event_dates/1603361,2025-02-28,CLOTURE,,true,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2025-03-23,2025-03-23,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,382231,/event_dates/1493180,2025-03-17,CLOTURE,,false,,,,,,,,,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2025-07-17,2025-07-17,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,422959,declaration_293_2025_2,2025-12-04,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2025-07-17,2025-07-17,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,422937,declaration_282_2025_2,2025-10-04,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2025-05-28,2025-05-28,572,CENTRE CULTUREL TRIANGLE,LE TRIANGLE,Activé,631,ROLE_DECLARANT1,32327735000035,35200,RENNES,Ille-et-Vilaine,Bretagne,,3-1014237,408748,,2025-05-20,CLOTURE,,false,,,,,,,,,,,,,,2390,CENTRE CULTUREL TRIANGLE,,BD  DE YOUGOSLAVIE,35200,RENNES,32327735000035,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-07-15,2025-07-15,5466,COMMUNE DE SAINT GILLES,MAIRIE,Activé,7301,ROLE_SIB,21350275000085,35590,SAINT-GILLES,Ille-et-Vilaine,Bretagne,PLATESV-R-2020-005381,PLATESV-R-2020-005381,420222,134,2025-05-17,CLOTURE,,false,,,,,,,,,,,,,,25782,LE SABOT D'OR,,LE PONT HAZARD,35590,SAINT-GILLES,,35,Ille-et-Vilaine,2025-04-29,VALIDE,7301,,
2025-07-18,2025-07-18,542,ASSOCIATION TRANS MUSICALES,ATM,Activé,597,ROLE_DECLARANT1,33886426700020,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1032090,423168,,2025-05-15,CLOTURE,,false,,,,,,,,,,,,,,7843,UBU,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2020-02-26,VALIDE,597,,
2025-05-20,2025-03-06,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,406488,,2025-05-15,CLOTURE,,false,2716,Transforme / New Settings,3440,FESTIVAL TRANSFORME,RENNES,35000,2024-06-27,FUSIONNE,53,,,,,20426,TNB,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2024-09-01,VALIDE,53,5238,
2025-10-08,2025-10-08,4194,SOFIA LABEL,,Activé,5601,ROLE_DECLARANT1,50089006600037,35200,RENNES,Ille-et-Vilaine,Bretagne,PLATESV-R-2021-009946,PLATESV-R-2021-009946,428270,,2025-05-13,CLOTURE,,false,,,,,,,,,,,,9388,LES SAULNIÈRES,7087,SALLE LES SAULNIERES,,AVENUE RHIN ET DANUBE,72000,LE MANS,,72,Sarthe,2020-02-01,FUSIONNE,1088,,
2025-07-16,2025-07-16,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,422616,,2025-03-05,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-09-05,2025-09-05,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,402944,/event_dates/1845079,2025-03-05,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-10-08,2025-10-08,4194,SOFIA LABEL,,Activé,5601,ROLE_DECLARANT1,50089006600037,35200,RENNES,Ille-et-Vilaine,Bretagne,PLATESV-R-2021-009946,PLATESV-R-2021-009946,428267,,2025-04-30,CLOTURE,,false,,,,,,,,,,,,,,7096,THEATRE DE L'HOTEL DE VILLE,,23 AVENUE GÉNÉRAL LECLERC,76600,LE HAVRE,,76,Seine-Maritime,2020-02-01,VALIDE,1088,5239,
2025-07-18,2025-07-18,542,ASSOCIATION TRANS MUSICALES,ATM,Activé,597,ROLE_DECLARANT1,33886426700020,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1032090,423164,,2025-04-30,CLOTURE,,false,,,,,,,,,,,,,,5761,UBU,,10/12 RUE JEAN GUY CS 73912,35039,RENNES CEDEX,33886426700020,35,Ille-et-Vilaine,2019-02-21,VALIDE,,,
2025-02-05,2025-02-05,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,401305,/event_dates/1813187,2025-04-26,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-07-17,2025-07-17,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,422934,declaration_392_2025_2,2025-04-25,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2025-10-08,2025-10-08,4194,SOFIA LABEL,,Activé,5601,ROLE_DECLARANT1,50089006600037,35200,RENNES,Ille-et-Vilaine,Bretagne,PLATESV-R-2021-009946,PLATESV-R-2021-009946,428268,,2025-04-25,CLOTURE,,false,,,,,,,,,,,,21145,MAISON DES ASSOCIATIONS,21146,MAISON DES ASSOCIATION,,6 COURS DES ALLIÉS,35000,RENNES,,35,Ille-et-Vilaine,2024-05-04,FUSIONNE,5288,,
2025-04-29,2025-04-29,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,400287,/event_dates/1493264,2025-04-23,CLOTURE,,false,,,,,,,,,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2025-04-29,2025-04-29,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,400286,/event_dates/1493257,2025-04-23,CLOTURE,,false,,,,,,,,,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2025-07-18,2025-07-18,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,423314,,2025-04-16,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-06-20,2025-06-20,3780,LA PAILLETTE,,Activé,5001,ROLE_SIB,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,414004,/event_dates/1953635,2025-06-14,CLOTURE,,false,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2025-06-20,2025-06-20,3780,LA PAILLETTE,,Activé,5001,ROLE_SIB,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,414009,/event_dates/1953642,2025-06-14,CLOTURE,,false,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2025-07-16,2025-07-16,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,422553,,2025-06-14,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-06-26,2025-06-26,3602,DANSE A TOUS LES ETAGES,DANSE A TOUS LES ETAGES CDCN RENNES,Activé,4750,ROLE_DECLARANT1,41281004600026,35000,RENNES,Ille-et-Vilaine,Bretagne,35367,PLATESV-D-2020-001650,415296,,2025-10-06,CLOTURE,,false,2297,Nomadanse,2294,Nomadanse,BREST,29200,2022-11-21,FUSIONNE,4750,,,7124,SALLE MAC ORLAN,9257,LE MAC ORLAN,,65 RUE DE LA PORTE,29200,BREST,,29,Finistère,2020-12-18,FUSIONNE,1985,,
2025-04-15,2025-04-15,1521,MJC BREQUIGNY,MJC Bréquigny,Activé,1928,ROLE_DECLARANT1,30549267000016,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20192213,1-1119457,395028,,2025-03-04,CLOTURE,,false,,,,,,,,,,,,,,8960,MJC BREQUIGNY,,15  AV  GEORGES GRAFF,35200,RENNES,30549267000024,35,Ille-et-Vilaine,2020-11-16,VALIDE,1928,,
2025-04-07,2025-04-07,1584,ORCHESTRE NATIONAL DE BRETAGNE,ORCHESTRE NATIONAL DE BRETAGNE,Activé,5671,ROLE_DECLARANT2,35010209100021,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183137,2-1054646,417730,,2025-03-04,CLOTURE,,false,,,,,,,,,,,,,,9526,COUVENT DES JACOBINS,Couvent des Jacobins - Centre des Congrès de Rennes Métropole,20 PLACE SAINTE-ANNE,35000,RENNES,,35,Ille-et-Vilaine,2021-01-22,VALIDE,2015,,
2025-07-25,2025-07-25,3394,REGARDS DE MOMES,,Activé,4471,ROLE_DECLARANT1,52891493000029,35190,BECHEREL,Ille-et-Vilaine,Bretagne,91800,PLATESV-R-2022-000060,425400,,2025-05-07,ENREGISTRE,,false,,,2045,Ô Jardins Pestaculaires,BÉCHEREL,35190,2022-05-09,VALIDE,4471,,,,,15233,JARDINS DU THABOR,,CHEMIN DU THABOR,35190,BÉCHEREL,,35,Ille-et-Vilaine,2022-05-09,VALIDE,4471,,
2025-07-15,2025-07-15,5063,COLLECTIF OSMOZ,,Activé,6821,ROLE_DECLARANT1,83256798600019,35000,RENNES,Ille-et-Vilaine,Bretagne,PLATESV-D-2019-001951,PLATESV-D-2019-001951,420313,,2025-06-21,CLOTURE,,false,,,,,,,,,,,,,,26508,ESPLANADE CHARLES-DE-GAULLE,,RUE D'ISLY,35000,RENNES,,35,Ille-et-Vilaine,2025-07-15,VALIDE,6821,,
2025-07-16,2025-07-16,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,422559,,2025-06-20,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-10-08,2025-10-08,4194,SOFIA LABEL,,Activé,5601,ROLE_DECLARANT1,50089006600037,35200,RENNES,Ille-et-Vilaine,Bretagne,PLATESV-R-2021-009946,PLATESV-R-2021-009946,428271,,2025-05-15,CLOTURE,,false,,,,,,,,,,,,,,8253,THEATRE MOLIERE,,33 RUE DU TEMPLE,33000,BORDEAUX,,33,Gironde,2020-06-18,VALIDE,1088,,
2025-04-22,2025-04-22,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,398030,/event_dates/1964135,2025-04-16,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-04-21,2025-04-21,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,397917,/event_dates/1888899,2025-04-15,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-07-17,2025-07-17,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,422936,declaration_291_2025_2,2025-12-04,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2025-07-22,2025-07-22,1125,CARTEL CONCERTS,,Activé,1278,ROLE_DECLARANT1,80023696000038,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20168997,3-1072466,424737,,2025-12-04,CLOTURE,,false,,,,,,,,,,,,,,7033,EMC2,,1 AVENUE D'ALPHASIS,35760,SAINT-GRÉGOIRE,,35,Ille-et-Vilaine,2019-12-31,VALIDE,1088,89,
2025-05-25,2025-05-25,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,407726,/event_dates/1493334,2025-05-19,CLOTURE,,false,,,,,,,,,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2025-05-24,2025-05-24,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,407664,/event_dates/1493320,2025-05-18,CLOTURE,,false,,,,,,,,,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2025-06-02,2025-06-02,3780,LA PAILLETTE,,Activé,5001,ROLE_SIB,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,366470,/event_dates/1397392,2025-01-30,CLOTURE,,true,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2025-02-04,2025-02-04,1584,ORCHESTRE NATIONAL DE BRETAGNE,ORCHESTRE NATIONAL DE BRETAGNE,Activé,5671,ROLE_DECLARANT2,35010209100021,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183137,2-1054646,386113,,2025-01-30,CLOTURE,,false,,,,,,,,,,,,,,9345,OPÉRA DE RENNES,Opéra de Rennes,PLACE DE LA MAIRIE,35000,RENNES,,35,Ille-et-Vilaine,2021-06-01,VALIDE,2015,89,Adresse
2025-11-03,2025-11-03,4475,AUTRES MESURES,,Activé,5975,ROLE_DECLARANT1,81492564000025,35510,CESSON-SEVIGNE,Ille-et-Vilaine,Bretagne,DOS20187353,2-1117236,377706,,2025-01-24,CLOTURE,,true,,,4208,Autres Mesures,CESSON-SÉVIGNÉ,35510,2025-11-03,VALIDE,5975,,,,,25158,RENNES METROPOLE,OPERA DE RENNES,PLACE  DE LA MAIRIE,35000,RENNES,24350013900353,35,Ille-et-Vilaine,2025-11-03,VALIDE,5975,,
2025-03-25,2025-03-25,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,383093,,2025-01-24,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-05-14,2025-05-14,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,405036,declaration_273_2025_1,2025-01-22,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2025-03-31,2025-03-31,572,CENTRE CULTUREL TRIANGLE,LE TRIANGLE,Activé,631,ROLE_DECLARANT1,32327735000035,35200,RENNES,Ille-et-Vilaine,Bretagne,,3-1014237,384462,,2025-01-22,CLOTURE,,false,,,,,,,,,,,,,,2390,CENTRE CULTUREL TRIANGLE,,BD  DE YOUGOSLAVIE,35200,RENNES,32327735000035,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-01-31,2025-01-31,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,364607,,2025-01-22,CLOTURE,,false,,,,,,,,,,,,,,20426,TNB,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2024-09-01,VALIDE,53,5238,
2025-03-31,2025-03-31,572,CENTRE CULTUREL TRIANGLE,LE TRIANGLE,Activé,631,ROLE_DECLARANT1,32327735000035,35200,RENNES,Ille-et-Vilaine,Bretagne,,3-1014237,384463,,2025-01-22,CLOTURE,,false,,,,,,,,,,,,,,2390,CENTRE CULTUREL TRIANGLE,,BD  DE YOUGOSLAVIE,35200,RENNES,32327735000035,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-06-26,2025-06-26,3602,DANSE A TOUS LES ETAGES,DANSE A TOUS LES ETAGES CDCN RENNES,Activé,4750,ROLE_DECLARANT1,41281004600026,35000,RENNES,Ille-et-Vilaine,Bretagne,35367,PLATESV-D-2020-001650,415291,,2025-01-22,CLOTURE,,true,,,1116,WATERPROOF plongez dans la danse,RENNES,35000,2021-04-28,VALIDE,631,,,,,18688,LE GARAGE,,RUE ANDRÉ ET YVONNE MEYNIER,35000,RENNES,,35,Ille-et-Vilaine,2023-03-07,VALIDE,4750,,
2025-04-16,2025-04-16,982,SMALL IS BEAUTIFUL PROD,,Activé,1091,ROLE_DECLARANT1,80017431000014,35135,CHANTEPIE,Ille-et-Vilaine,Bretagne,DOS20171343,3-1073587,396245,,2025-01-25,CLOTURE,,false,,,,,,,,,,,,,,2024,LE CORUM,,ESP CHARLES DE GAULLE,34000,MONTPELLIER,38259188100018,34,Hérault,2018-06-27,VALIDE,,,
2025-07-04,2025-07-04,542,ASSOCIATION TRANS MUSICALES,ATM,Activé,597,ROLE_DECLARANT1,33886426700020,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1032090,388829,,2025-01-25,CLOTURE,,false,,,,,,,,,,,,,,7843,UBU,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2020-02-26,VALIDE,597,,
2025-11-03,2025-11-03,4475,AUTRES MESURES,,Activé,5975,ROLE_DECLARANT1,81492564000025,35510,CESSON-SEVIGNE,Ille-et-Vilaine,Bretagne,DOS20187353,2-1117236,377703,,2025-01-18,CLOTURE,,false,,,4208,Autres Mesures,CESSON-SÉVIGNÉ,35510,2025-11-03,VALIDE,5975,,,,,14069,CONSERVATOIRE À RAYONNEMENT RÉGIONAL DE RENNES - SITE BLOSNE,,PLACE JEAN NORMAND,35200,RENNES,,35,Ille-et-Vilaine,2022-04-28,VALIDE,2015,,
2025-03-25,2025-03-25,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,383092,,2025-01-17,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-03-07,2025-03-07,1416,COMMUNE DE BRUZ,LE GRAND LOGIS - VILLE DE BRUZ,Activé,1831,ROLE_SIB,21350047300151,35170,BRUZ,Ille-et-Vilaine,Bretagne,DOS20187008,1-1114454,417508,316,2025-04-04,CLOTURE,,false,,,,,,,,,,,,,,2089,COMMUNE DE BRUZ,,10  AV  DU GENERAL DE GAULLE,35170,BRUZ,21350047300151,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
