Code département,Libellé département,Code commune,Libellé commune,Code BV,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,Numéro de panneau 1,Nuance candidat 1,Nom candidat 1,Prénom candidat 1,Sexe candidat 1,Voix 1,% Voix/inscrits 1,% Voix/exprimés 1,Elu 1,Numéro de panneau 2,Nuance candidat 2,Nom candidat 2,Prénom candidat 2,Sexe candidat 2,Voix 2,% Voix/inscrits 2,% Voix/exprimés 2,Elu 2,Numéro de panneau 3,Nuance candidat 3,Nom candidat 3,Prénom candidat 3,Sexe candidat 3,Voix 3,% Voix/inscrits 3,% Voix/exprimés 3,Elu 3,Numéro de panneau 4,Nuance candidat 4,Nom candidat 4,Prénom candidat 4,Sexe candidat 4,Voix 4,% Voix/inscrits 4,% Voix/exprimés 4,Elu 4,Numéro de panneau 5,Nuance candidat 5,Nom candidat 5,Prénom candidat 5,Sexe candidat 5,Voix 5,% Voix/inscrits 5,% Voix/exprimés 5,Elu 5,Numéro de panneau 6,Nuance candidat 6,Nom candidat 6,Prénom candidat 6,Sexe candidat 6,Voix 6,% Voix/inscrits 6,% Voix/exprimés 6,Elu 6,Numéro de panneau 7,Nuance candidat 7,Nom candidat 7,Prénom candidat 7,Sexe candidat 7,Voix 7,% Voix/inscrits 7,% Voix/exprimés 7,Elu 7,Numéro de panneau 8,Nuance candidat 8,Nom candidat 8,Prénom candidat 8,Sexe candidat 8,Voix 8,% Voix/inscrits 8,% Voix/exprimés 8,Elu 8,Numéro de panneau 9,Nuance candidat 9,Nom candidat 9,Prénom candidat 9,Sexe candidat 9,Voix 9,% Voix/inscrits 9,% Voix/exprimés 9,Elu 9,Numéro de panneau 10,Nuance candidat 10,Nom candidat 10,Prénom candidat 10,Sexe candidat 10,Voix 10,% Voix/inscrits 10,% Voix/exprimés 10,Elu 10,Numéro de panneau 11,Nuance candidat 11,Nom candidat 11,Prénom candidat 11,Sexe candidat 11,Voix 11,% Voix/inscrits 11,% Voix/exprimés 11,Elu 11,Numéro de panneau 12,Nuance candidat 12,Nom candidat 12,Prénom candidat 12,Sexe candidat 12,Voix 12,% Voix/inscrits 12,% Voix/exprimés 12,Elu 12,Numéro de panneau 13,Nuance candidat 13,Nom candidat 13,Prénom candidat 13,Sexe candidat 13,Voix 13,% Voix/inscrits 13,% Voix/exprimés 13,Elu 13,Numéro de panneau 14,Nuance candidat 14,Nom candidat 14,Prénom candidat 14,Sexe candidat 14,Voix 14,% Voix/inscrits 14,% Voix/exprimés 14,Elu 14,Numéro de panneau 15,Nuance candidat 15,Nom candidat 15,Prénom candidat 15,Sexe candidat 15,Voix 15,% Voix/inscrits 15,% Voix/exprimés 15,Elu 15,Numéro de panneau 16,Nuance candidat 16,Nom candidat 16,Prénom candidat 16,Sexe candidat 16,Voix 16,% Voix/inscrits 16,% Voix/exprimés 16,Elu 16,Numéro de panneau 17,Nuance candidat 17,Nom candidat 17,Prénom candidat 17,Sexe candidat 17,Voix 17,% Voix/inscrits 17,% Voix/exprimés 17,Elu 17,Numéro de panneau 18,Nuance candidat 18,Nom candidat 18,Prénom candidat 18,Sexe candidat 18,Voix 18,% Voix/inscrits 18,% Voix/exprimés 18,Elu 18,Numéro de panneau 19,Nuance candidat 19,Nom candidat 19,Prénom candidat 19,Sexe candidat 19,Voix 19,% Voix/inscrits 19,% Voix/exprimés 19,Elu 19
35,Ille-et-Vilaine,35131,L'Hermitage,2,880,690,"78,41%",190,"21,59%",671,"76,25%","97,25%",15,"1,70%","2,17%",4,"0,45%","0,58%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,270,"30,68%","40,24%",élu,3,LR,GARGAM,Mahé,MASCULIN,35,"3,98%","5,22%",,4,RN,LUCCO,Kellie,FEMININ,139,"15,80%","20,72%",,5,ENS,MAUZE,Hermine,FEMININ,211,"23,98%","31,45%",,6,REG,EGRON,Maël,MASCULIN,7,"0,80%","1,04%",,7,EXG,LUCAS,Fabrice,MASCULIN,9,"1,02%","1,34%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35131,L'Hermitage,3,799,589,"73,72%",210,"26,28%",577,"72,22%","97,96%",9,"1,13%","1,53%",3,"0,38%","0,51%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,247,"30,91%","42,81%",élu,3,LR,GARGAM,Mahé,MASCULIN,35,"4,38%","6,07%",,4,RN,LUCCO,Kellie,FEMININ,147,"18,40%","25,48%",,5,ENS,MAUZE,Hermine,FEMININ,129,"16,15%","22,36%",,6,REG,EGRON,Maël,MASCULIN,8,"1,00%","1,39%",,7,EXG,LUCAS,Fabrice,MASCULIN,11,"1,38%","1,91%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35131,L'Hermitage,4,748,560,"74,87%",188,"25,13%",547,"73,13%","97,68%",7,"0,94%","1,25%",6,"0,80%","1,07%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,257,"34,36%","46,98%",élu,3,LR,GARGAM,Mahé,MASCULIN,34,"4,55%","6,22%",,4,RN,LUCCO,Kellie,FEMININ,96,"12,83%","17,55%",,5,ENS,MAUZE,Hermine,FEMININ,149,"19,92%","27,24%",,6,REG,EGRON,Maël,MASCULIN,5,"0,67%","0,91%",,7,EXG,LUCAS,Fabrice,MASCULIN,6,"0,80%","1,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35132,Hirel,1,892,667,"74,78%",225,"25,22%",651,"72,98%","97,60%",9,"1,01%","1,35%",7,"0,78%","1,05%",1,RN,LEMOINE,Dylan,MASCULIN,265,"29,71%","40,71%",,2,DVD,BOURGEAUX,Jean-Luc,MASCULIN,240,"26,91%","36,87%",,3,DVC,FICHET,Christophe,MASCULIN,18,"2,02%","2,76%",,4,UG,GUIVARC'H,Nicolas,MASCULIN,116,"13,00%","17,82%",,5,EXG,DESCOTTES,Edouard,MASCULIN,12,"1,35%","1,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35132,Hirel,2,216,170,"78,70%",46,"21,30%",163,"75,46%","95,88%",5,"2,31%","2,94%",2,"0,93%","1,18%",1,RN,LEMOINE,Dylan,MASCULIN,46,"21,30%","28,22%",,2,DVD,BOURGEAUX,Jean-Luc,MASCULIN,64,"29,63%","39,26%",,3,DVC,FICHET,Christophe,MASCULIN,8,"3,70%","4,91%",,4,UG,GUIVARC'H,Nicolas,MASCULIN,42,"19,44%","25,77%",,5,EXG,DESCOTTES,Edouard,MASCULIN,3,"1,39%","1,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35135,Irodouër,1,863,635,"73,58%",228,"26,42%",618,"71,61%","97,32%",13,"1,51%","2,05%",4,"0,46%","0,63%",1,RN,D'ORSANNE,Virginie,FEMININ,208,"24,10%","33,66%",,2,ENS,FAILLÉ,Charlotte,FEMININ,221,"25,61%","35,76%",,3,EXG,AMISSE,Jean-Louis,MASCULIN,8,"0,93%","1,29%",,4,UG,ROUAUX,Claudia,FEMININ,156,"18,08%","25,24%",,5,REG,GUIHARD,Mathieu,MASCULIN,7,"0,81%","1,13%",,6,DVD,ROULET,Victor,MASCULIN,18,"2,09%","2,91%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35135,Irodouër,2,846,618,"73,05%",228,"26,95%",603,"71,28%","97,57%",10,"1,18%","1,62%",5,"0,59%","0,81%",1,RN,D'ORSANNE,Virginie,FEMININ,193,"22,81%","32,01%",,2,ENS,FAILLÉ,Charlotte,FEMININ,206,"24,35%","34,16%",,3,EXG,AMISSE,Jean-Louis,MASCULIN,8,"0,95%","1,33%",,4,UG,ROUAUX,Claudia,FEMININ,176,"20,80%","29,19%",,5,REG,GUIHARD,Mathieu,MASCULIN,5,"0,59%","0,83%",,6,DVD,ROULET,Victor,MASCULIN,15,"1,77%","2,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35136,Janzé,1,883,636,"72,03%",247,"27,97%",612,"69,31%","96,23%",15,"1,70%","2,36%",9,"1,02%","1,42%",1,UG,RENAULT,Gilles,MASCULIN,141,"15,97%","23,04%",,2,EXG,JARNY,Christelle,FEMININ,13,"1,47%","2,12%",,3,RN,GILOIS,Françoise,FEMININ,210,"23,78%","34,31%",,4,ENS,LE NABOUR,Christine,FEMININ,248,"28,09%","40,52%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35136,Janzé,2,858,610,"71,10%",248,"28,90%",591,"68,88%","96,89%",16,"1,86%","2,62%",3,"0,35%","0,49%",1,UG,RENAULT,Gilles,MASCULIN,152,"17,72%","25,72%",,2,EXG,JARNY,Christelle,FEMININ,9,"1,05%","1,52%",,3,RN,GILOIS,Françoise,FEMININ,190,"22,14%","32,15%",,4,ENS,LE NABOUR,Christine,FEMININ,240,"27,97%","40,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35136,Janzé,3,771,542,"70,30%",229,"29,70%",526,"68,22%","97,05%",11,"1,43%","2,03%",5,"0,65%","0,92%",1,UG,RENAULT,Gilles,MASCULIN,150,"19,46%","28,52%",,2,EXG,JARNY,Christelle,FEMININ,17,"2,20%","3,23%",,3,RN,GILOIS,Françoise,FEMININ,180,"23,35%","34,22%",,4,ENS,LE NABOUR,Christine,FEMININ,179,"23,22%","34,03%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35136,Janzé,4,786,563,"71,63%",223,"28,37%",541,"68,83%","96,09%",13,"1,65%","2,31%",9,"1,15%","1,60%",1,UG,RENAULT,Gilles,MASCULIN,115,"14,63%","21,26%",,2,EXG,JARNY,Christelle,FEMININ,14,"1,78%","2,59%",,3,RN,GILOIS,Françoise,FEMININ,168,"21,37%","31,05%",,4,ENS,LE NABOUR,Christine,FEMININ,244,"31,04%","45,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35136,Janzé,5,696,523,"75,14%",173,"24,86%",510,"73,28%","97,51%",9,"1,29%","1,72%",4,"0,57%","0,76%",1,UG,RENAULT,Gilles,MASCULIN,127,"18,25%","24,90%",,2,EXG,JARNY,Christelle,FEMININ,12,"1,72%","2,35%",,3,RN,GILOIS,Françoise,FEMININ,160,"22,99%","31,37%",,4,ENS,LE NABOUR,Christine,FEMININ,211,"30,32%","41,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35136,Janzé,6,775,564,"72,77%",211,"27,23%",547,"70,58%","96,99%",12,"1,55%","2,13%",5,"0,65%","0,89%",1,UG,RENAULT,Gilles,MASCULIN,139,"17,94%","25,41%",,2,EXG,JARNY,Christelle,FEMININ,12,"1,55%","2,19%",,3,RN,GILOIS,Françoise,FEMININ,170,"21,94%","31,08%",,4,ENS,LE NABOUR,Christine,FEMININ,226,"29,16%","41,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35136,Janzé,7,751,529,"70,44%",222,"29,56%",508,"67,64%","96,03%",13,"1,73%","2,46%",8,"1,07%","1,51%",1,UG,RENAULT,Gilles,MASCULIN,123,"16,38%","24,21%",,2,EXG,JARNY,Christelle,FEMININ,13,"1,73%","2,56%",,3,RN,GILOIS,Françoise,FEMININ,160,"21,30%","31,50%",,4,ENS,LE NABOUR,Christine,FEMININ,212,"28,23%","41,73%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35136,Janzé,8,807,583,"72,24%",224,"27,76%",562,"69,64%","96,40%",17,"2,11%","2,92%",4,"0,50%","0,69%",1,UG,RENAULT,Gilles,MASCULIN,134,"16,60%","23,84%",,2,EXG,JARNY,Christelle,FEMININ,12,"1,49%","2,14%",,3,RN,GILOIS,Françoise,FEMININ,208,"25,77%","37,01%",,4,ENS,LE NABOUR,Christine,FEMININ,208,"25,77%","37,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35139,Laillé,1,854,651,"76,23%",203,"23,77%",630,"73,77%","96,77%",16,"1,87%","2,46%",5,"0,59%","0,77%",1,DSV,HUBERT,Sophie,FEMININ,10,"1,17%","1,59%",,2,EXG,CHIRAZI,Sandra,FEMININ,4,"0,47%","0,63%",,3,RN,FRANÇOIS,Jacques,MASCULIN,141,"16,51%","22,38%",,4,UG,HIGNET,Mathilde,FEMININ,239,"27,99%","37,94%",,5,LR,GILBERT,Jeremy,MASCULIN,42,"4,92%","6,67%",,6,ENS,PATAULT,Anne,FEMININ,194,"22,72%","30,79%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35139,Laillé,2,841,626,"74,44%",215,"25,56%",610,"72,53%","97,44%",11,"1,31%","1,76%",5,"0,59%","0,80%",1,DSV,HUBERT,Sophie,FEMININ,6,"0,71%","0,98%",,2,EXG,CHIRAZI,Sandra,FEMININ,7,"0,83%","1,15%",,3,RN,FRANÇOIS,Jacques,MASCULIN,169,"20,10%","27,70%",,4,UG,HIGNET,Mathilde,FEMININ,205,"24,38%","33,61%",,5,LR,GILBERT,Jeremy,MASCULIN,64,"7,61%","10,49%",,6,ENS,PATAULT,Anne,FEMININ,159,"18,91%","26,07%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35139,Laillé,3,844,651,"77,13%",193,"22,87%",636,"75,36%","97,70%",14,"1,66%","2,15%",1,"0,12%","0,15%",1,DSV,HUBERT,Sophie,FEMININ,8,"0,95%","1,26%",,2,EXG,CHIRAZI,Sandra,FEMININ,7,"0,83%","1,10%",,3,RN,FRANÇOIS,Jacques,MASCULIN,127,"15,05%","19,97%",,4,UG,HIGNET,Mathilde,FEMININ,226,"26,78%","35,53%",,5,LR,GILBERT,Jeremy,MASCULIN,75,"8,89%","11,79%",,6,ENS,PATAULT,Anne,FEMININ,193,"22,87%","30,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35139,Laillé,4,817,638,"78,09%",179,"21,91%",616,"75,40%","96,55%",18,"2,20%","2,82%",4,"0,49%","0,63%",1,DSV,HUBERT,Sophie,FEMININ,9,"1,10%","1,46%",,2,EXG,CHIRAZI,Sandra,FEMININ,1,"0,12%","0,16%",,3,RN,FRANÇOIS,Jacques,MASCULIN,154,"18,85%","25,00%",,4,UG,HIGNET,Mathilde,FEMININ,203,"24,85%","32,95%",,5,LR,GILBERT,Jeremy,MASCULIN,60,"7,34%","9,74%",,6,ENS,PATAULT,Anne,FEMININ,189,"23,13%","30,68%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35139,Laillé,5,881,682,"77,41%",199,"22,59%",669,"75,94%","98,09%",11,"1,25%","1,61%",2,"0,23%","0,29%",1,DSV,HUBERT,Sophie,FEMININ,6,"0,68%","0,90%",,2,EXG,CHIRAZI,Sandra,FEMININ,11,"1,25%","1,64%",,3,RN,FRANÇOIS,Jacques,MASCULIN,172,"19,52%","25,71%",,4,UG,HIGNET,Mathilde,FEMININ,233,"26,45%","34,83%",,5,LR,GILBERT,Jeremy,MASCULIN,78,"8,85%","11,66%",,6,ENS,PATAULT,Anne,FEMININ,169,"19,18%","25,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35144,Langan,1,836,642,"76,79%",194,"23,21%",615,"73,56%","95,79%",20,"2,39%","3,12%",7,"0,84%","1,09%",1,RN,D'ORSANNE,Virginie,FEMININ,202,"24,16%","32,85%",,2,ENS,FAILLÉ,Charlotte,FEMININ,204,"24,40%","33,17%",,3,EXG,AMISSE,Jean-Louis,MASCULIN,7,"0,84%","1,14%",,4,UG,ROUAUX,Claudia,FEMININ,183,"21,89%","29,76%",,5,REG,GUIHARD,Mathieu,MASCULIN,8,"0,96%","1,30%",,6,DVD,ROULET,Victor,MASCULIN,11,"1,32%","1,79%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35150,Lécousse,1,871,663,"76,12%",208,"23,88%",649,"74,51%","97,89%",12,"1,38%","1,81%",2,"0,23%","0,30%",1,EXG,HUBERT,Ludovic,MASCULIN,8,"0,92%","1,23%",,2,UG,LAFAYE,Elsa,FEMININ,113,"12,97%","17,41%",,3,RN,MARION,Tangi,MASCULIN,172,"19,75%","26,50%",,4,DVG,DE STAËRCK,Gilliatt,MASCULIN,0,"0,00%","0,00%",,5,ENS,BENOIT,Thierry,MASCULIN,354,"40,64%","54,55%",,6,DVC,THEVENET,Pascal,MASCULIN,2,"0,23%","0,31%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35150,Lécousse,2,763,553,"72,48%",210,"27,52%",541,"70,90%","97,83%",8,"1,05%","1,45%",4,"0,52%","0,72%",1,EXG,HUBERT,Ludovic,MASCULIN,9,"1,18%","1,66%",,2,UG,LAFAYE,Elsa,FEMININ,118,"15,47%","21,81%",,3,RN,MARION,Tangi,MASCULIN,180,"23,59%","33,27%",,4,DVG,DE STAËRCK,Gilliatt,MASCULIN,36,"4,72%","6,65%",,5,ENS,BENOIT,Thierry,MASCULIN,198,"25,95%","36,60%",,6,DVC,THEVENET,Pascal,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35150,Lécousse,3,804,622,"77,36%",182,"22,64%",607,"75,50%","97,59%",12,"1,49%","1,93%",3,"0,37%","0,48%",1,EXG,HUBERT,Ludovic,MASCULIN,10,"1,24%","1,65%",,2,UG,LAFAYE,Elsa,FEMININ,127,"15,80%","20,92%",,3,RN,MARION,Tangi,MASCULIN,122,"15,17%","20,10%",,4,DVG,DE STAËRCK,Gilliatt,MASCULIN,2,"0,25%","0,33%",,5,ENS,BENOIT,Thierry,MASCULIN,345,"42,91%","56,84%",,6,DVC,THEVENET,Pascal,MASCULIN,1,"0,12%","0,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35150,Lécousse,4,627,486,"77,51%",141,"22,49%",480,"76,56%","98,77%",3,"0,48%","0,62%",3,"0,48%","0,62%",1,EXG,HUBERT,Ludovic,MASCULIN,1,"0,16%","0,21%",,2,UG,LAFAYE,Elsa,FEMININ,81,"12,92%","16,88%",,3,RN,MARION,Tangi,MASCULIN,112,"17,86%","23,33%",,4,DVG,DE STAËRCK,Gilliatt,MASCULIN,0,"0,00%","0,00%",,5,ENS,BENOIT,Thierry,MASCULIN,282,"44,98%","58,75%",,6,DVC,THEVENET,Pascal,MASCULIN,4,"0,64%","0,83%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35160,Loutehel,1,179,137,"76,54%",42,"23,46%",135,"75,42%","98,54%",1,"0,56%","0,73%",1,"0,56%","0,73%",1,DSV,HUBERT,Sophie,FEMININ,2,"1,12%","1,48%",,2,EXG,CHIRAZI,Sandra,FEMININ,5,"2,79%","3,70%",,3,RN,FRANÇOIS,Jacques,MASCULIN,63,"35,20%","46,67%",,4,UG,HIGNET,Mathilde,FEMININ,31,"17,32%","22,96%",,5,LR,GILBERT,Jeremy,MASCULIN,17,"9,50%","12,59%",,6,ENS,PATAULT,Anne,FEMININ,17,"9,50%","12,59%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35170,Mecé,1,462,341,"73,81%",121,"26,19%",324,"70,13%","95,01%",10,"2,16%","2,93%",7,"1,52%","2,05%",1,UG,RENAULT,Gilles,MASCULIN,85,"18,40%","26,23%",,2,EXG,JARNY,Christelle,FEMININ,5,"1,08%","1,54%",,3,RN,GILOIS,Françoise,FEMININ,124,"26,84%","38,27%",,4,ENS,LE NABOUR,Christine,FEMININ,110,"23,81%","33,95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35180,Miniac-sous-Bécherel,1,579,422,"72,88%",157,"27,12%",415,"71,68%","98,34%",4,"0,69%","0,95%",3,"0,52%","0,71%",1,RN,D'ORSANNE,Virginie,FEMININ,133,"22,97%","32,05%",,2,ENS,FAILLÉ,Charlotte,FEMININ,108,"18,65%","26,02%",,3,EXG,AMISSE,Jean-Louis,MASCULIN,6,"1,04%","1,45%",,4,UG,ROUAUX,Claudia,FEMININ,147,"25,39%","35,42%",,5,REG,GUIHARD,Mathieu,MASCULIN,4,"0,69%","0,96%",,6,DVD,ROULET,Victor,MASCULIN,17,"2,94%","4,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35189,Montgermont,1,897,722,"80,49%",175,"19,51%",712,"79,38%","98,61%",5,"0,56%","0,69%",5,"0,56%","0,69%",1,EXG,DEFRANCE,Florence,FEMININ,11,"1,23%","1,54%",,2,LR,DECOURCELLE,Christophe,MASCULIN,37,"4,12%","5,20%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,287,"32,00%","40,31%",,4,RN,VANHAECKE,Bérénice,FEMININ,117,"13,04%","16,43%",,5,UG,LAHAIS,Tristan,MASCULIN,260,"28,99%","36,52%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
