iris2019,semaine_glissante,clage_65,ti_classe,td_classe,tp_classe
350470102,2020-12-28-2021-01-03,0,[0;10[,[2500;Max],[0;1[
350470103,2020-12-28-2021-01-03,0,[0;10[,[2500;Max],[0;1[
350470104,2020-12-28-2021-01-03,0,[10;20[,[2000;2500[,[0;1[
350470105,2020-12-28-2021-01-03,0,[0;10[,[2000;2500[,[0;1[
350470106,2020-12-28-2021-01-03,0,[50;150[,[2000;2500[,[5;10[
350470101,2020-12-28-2021-01-03,65,[0;10[,[1000;1500[,[0;1[
350470102,2020-12-28-2021-01-03,65,[0;10[,[1000;1500[,[0;1[
350470103,2020-12-28-2021-01-03,65,[0;10[,[800;1000[,[0;1[
350470104,2020-12-28-2021-01-03,65,[0;10[,[1500;2000[,[0;1[
350470105,2020-12-28-2021-01-03,65,[0;10[,[1500;2000[,[0;1[
350470106,2020-12-28-2021-01-03,65,[0;10[,[1000;1500[,[0;1[
350470101,2020-12-29-2021-01-04,0,[20;50[,[2000;2500[,[1;5[
350470102,2020-12-29-2021-01-04,0,[0;10[,[2500;Max],[0;1[
350470103,2020-12-29-2021-01-04,0,[0;10[,[2000;2500[,[0;1[
350470104,2020-12-29-2021-01-04,0,[20;50[,[2000;2500[,[1;5[
350470105,2020-12-29-2021-01-04,0,[20;50[,[1500;2000[,[1;5[
350470106,2020-12-29-2021-01-04,0,[50;150[,[2500;Max],[1;5[
350470101,2020-12-29-2021-01-04,65,[0;10[,[1000;1500[,[0;1[
350470102,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
350470103,2020-12-29-2021-01-04,65,[0;10[,[1000;1500[,[0;1[
350470104,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
350470105,2020-12-29-2021-01-04,65,[0;10[,[1000;1500[,[0;1[
350470106,2020-12-29-2021-01-04,65,[0;10[,[1000;1500[,[0;1[
350470101,2020-12-30-2021-01-05,0,[20;50[,[2000;2500[,[1;5[
350470102,2020-12-30-2021-01-05,0,[20;50[,[2500;Max],[1;5[
350470103,2020-12-30-2021-01-05,0,[0;10[,[2000;2500[,[0;1[
350470104,2020-12-30-2021-01-05,0,[20;50[,[2000;2500[,[1;5[
350470105,2020-12-30-2021-01-05,0,[50;150[,[1000;1500[,[5;10[
350470106,2020-12-30-2021-01-05,0,[150;250[,[2000;2500[,[5;10[
350470101,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
350470102,2020-12-30-2021-01-05,65,[150;250[,[1500;2000[,[5;10[
350470103,2020-12-30-2021-01-05,65,[0;10[,[800;1000[,[0;1[
350470104,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
350470105,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
350470106,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
350470101,2020-12-31-2021-01-06,0,[20;50[,[2000;2500[,[1;5[
350470102,2020-12-31-2021-01-06,0,[20;50[,[1500;2000[,[1;5[
350470103,2020-12-31-2021-01-06,0,[0;10[,[1500;2000[,[0;1[
350470104,2020-12-31-2021-01-06,0,[50;150[,[1500;2000[,[1;5[
350470105,2020-12-31-2021-01-06,0,[50;150[,[1000;1500[,[5;10[
350470106,2020-12-31-2021-01-06,0,[150;250[,[2000;2500[,[5;10[
350470101,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
350470102,2020-12-31-2021-01-06,65,[150;250[,[1000;1500[,[10;15[
350470103,2020-12-31-2021-01-06,65,[0;10[,[800;1000[,[0;1[
350470104,2020-12-31-2021-01-06,65,[0;10[,[1000;1500[,[0;1[
350470105,2020-12-31-2021-01-06,65,[0;10[,[300;600[,[0;1[
350470106,2020-12-31-2021-01-06,65,[0;10[,[1500;2000[,[0;1[
350470101,2021-01-01-2021-01-07,0,[50;150[,[2000;2500[,[1;5[
350470102,2021-01-01-2021-01-07,0,[20;50[,[1500;2000[,[1;5[
350470103,2021-01-01-2021-01-07,0,[50;150[,[2000;2500[,[1;5[
350470104,2021-01-01-2021-01-07,0,[50;150[,[1500;2000[,[1;5[
350470105,2021-01-01-2021-01-07,0,[50;150[,[1500;2000[,[5;10[
350470106,2021-01-01-2021-01-07,0,[150;250[,[1500;2000[,[5;10[
350470101,2021-01-01-2021-01-07,65,[0;10[,[1500;2000[,[0;1[
350470102,2021-01-01-2021-01-07,65,[150;250[,[1000;1500[,[10;15[
350470103,2021-01-01-2021-01-07,65,[0;10[,[800;1000[,[0;1[
350470104,2021-01-01-2021-01-07,65,[0;10[,[600;800[,[0;1[
350470105,2021-01-01-2021-01-07,65,[0;10[,[1000;1500[,[0;1[
350470106,2021-01-01-2021-01-07,65,[0;10[,[1500;2000[,[0;1[
350470101,2021-01-02-2021-01-08,0,[50;150[,[2500;Max],[1;5[
350470102,2021-01-02-2021-01-08,0,[20;50[,[1500;2000[,[1;5[
350470103,2021-01-02-2021-01-08,0,[50;150[,[2500;Max],[1;5[
350470104,2021-01-02-2021-01-08,0,[50;150[,[2000;2500[,[1;5[
350470105,2021-01-02-2021-01-08,0,[50;150[,[1500;2000[,[5;10[
350470106,2021-01-02-2021-01-08,0,[150;250[,[2000;2500[,[5;10[
350470101,2021-01-02-2021-01-08,65,[0;10[,[2000;2500[,[0;1[
350470102,2021-01-02-2021-01-08,65,[150;250[,[1000;1500[,[10;15[
350470103,2021-01-02-2021-01-08,65,[0;10[,[1000;1500[,[0;1[
350470104,2021-01-02-2021-01-08,65,[0;10[,[1000;1500[,[0;1[
350470105,2021-01-02-2021-01-08,65,[0;10[,[1000;1500[,[0;1[
350470106,2021-01-02-2021-01-08,65,[0;10[,[2000;2500[,[0;1[
350470101,2021-01-03-2021-01-09,0,[20;50[,[2000;2500[,[1;5[
350470102,2021-01-03-2021-01-09,0,[20;50[,[1500;2000[,[1;5[
350470103,2021-01-03-2021-01-09,0,[50;150[,[2000;2500[,[1;5[
350470104,2021-01-03-2021-01-09,0,[50;150[,[1500;2000[,[1;5[
350470105,2021-01-03-2021-01-09,0,[50;150[,[1500;2000[,[5;10[
350470106,2021-01-03-2021-01-09,0,[50;150[,[1500;2000[,[5;10[
350470101,2021-01-03-2021-01-09,65,[0;10[,[1500;2000[,[0;1[
350470102,2021-01-03-2021-01-09,65,[150;250[,[1000;1500[,[10;15[
350470103,2021-01-03-2021-01-09,65,[0;10[,[1000;1500[,[0;1[
350470104,2021-01-03-2021-01-09,65,[0;10[,[1500;2000[,[0;1[
350470105,2021-01-03-2021-01-09,65,[0;10[,[1000;1500[,[0;1[
350470106,2021-01-03-2021-01-09,65,[0;10[,[2000;2500[,[0;1[
350470101,2021-01-04-2021-01-10,0,[20;50[,[2000;2500[,[1;5[
350470102,2021-01-04-2021-01-10,0,[20;50[,[1500;2000[,[1;5[
350470103,2021-01-04-2021-01-10,0,[50;150[,[2000;2500[,[1;5[
350470104,2021-01-04-2021-01-10,0,[50;150[,[2000;2500[,[1;5[
350470105,2021-01-04-2021-01-10,0,[50;150[,[1500;2000[,[5;10[
350470106,2021-01-04-2021-01-10,0,[50;150[,[1500;2000[,[5;10[
350470101,2021-01-04-2021-01-10,65,[0;10[,[1500;2000[,[0;1[
350470102,2021-01-04-2021-01-10,65,[150;250[,[1000;1500[,[10;15[
350470103,2021-01-04-2021-01-10,65,[0;10[,[1500;2000[,[0;1[
350470104,2021-01-04-2021-01-10,65,[0;10[,[1500;2000[,[0;1[
350470105,2021-01-04-2021-01-10,65,[0;10[,[1000;1500[,[0;1[
350470106,2021-01-04-2021-01-10,65,[0;10[,[2000;2500[,[0;1[
350510101,2020-12-05-2020-12-11,0,[20;50[,[1000;1500[,[1;5[
350510102,2020-12-05-2020-12-11,0,[50;150[,[1500;2000[,[5;10[
350510103,2020-12-05-2020-12-11,0,[20;50[,[1500;2000[,[1;5[
350510104,2020-12-05-2020-12-11,0,[0;10[,[800;1000[,[0;1[
350510105,2020-12-05-2020-12-11,0,[0;10[,[1000;1500[,[0;1[
350510201,2020-12-05-2020-12-11,0,[250;500[,[2500;Max],[5;10[
350510202,2020-12-05-2020-12-11,0,[250;500[,[2000;2500[,[15;20[
350510203,2020-12-05-2020-12-11,0,[0;10[,[1000;1500[,[0;1[
350510204,2020-12-05-2020-12-11,0,[20;50[,[1000;1500[,[1;5[
350510101,2020-12-05-2020-12-11,65,[0;10[,[1000;1500[,[0;1[
350510102,2020-12-05-2020-12-11,65,[0;10[,[2000;2500[,[0;1[
350510103,2020-12-05-2020-12-11,65,[0;10[,[1500;2000[,[0;1[
350510104,2020-12-05-2020-12-11,65,[0;10[,[0;300[,
350510105,2020-12-05-2020-12-11,65,[0;10[,[1000;1500[,[0;1[
350510201,2020-12-05-2020-12-11,65,[0;10[,[2500;Max],[0;1[
350510202,2020-12-05-2020-12-11,65,[500;1000[,[2500;Max],[10;15[
350510203,2020-12-05-2020-12-11,65,[0;10[,[600;800[,[0;1[
350510204,2020-12-05-2020-12-11,65,[0;10[,[1000;1500[,[0;1[
350510101,2020-12-06-2020-12-12,0,[0;10[,[1500;2000[,[0;1[
350510102,2020-12-06-2020-12-12,0,[50;150[,[1000;1500[,[5;10[
350510103,2020-12-06-2020-12-12,0,[50;150[,[1500;2000[,[5;10[
350510104,2020-12-06-2020-12-12,0,[0;10[,[800;1000[,[0;1[
350510105,2020-12-06-2020-12-12,0,[150;250[,[1500;2000[,[5;10[
350510201,2020-12-06-2020-12-12,0,[250;500[,[2500;Max],[10;15[
350510202,2020-12-06-2020-12-12,0,[500;1000[,[2500;Max],[20;25[
350510203,2020-12-06-2020-12-12,0,[0;10[,[1000;1500[,[0;1[
350510204,2020-12-06-2020-12-12,0,[20;50[,[1000;1500[,[1;5[
350510101,2020-12-06-2020-12-12,65,[0;10[,[1000;1500[,[0;1[
350510102,2020-12-06-2020-12-12,65,[0;10[,[1500;2000[,[0;1[
350510103,2020-12-06-2020-12-12,65,[150;250[,[1000;1500[,[10;15[
350510104,2020-12-06-2020-12-12,65,[0;10[,[0;300[,
350510105,2020-12-06-2020-12-12,65,[500;1000[,[2500;Max],[20;25[
350510201,2020-12-06-2020-12-12,65,[0;10[,[2500;Max],[0;1[
350510202,2020-12-06-2020-12-12,65,[500;1000[,[2500;Max],[10;15[
350510203,2020-12-06-2020-12-12,65,[0;10[,[300;600[,[0;1[
350510204,2020-12-06-2020-12-12,65,[0;10[,[800;1000[,[0;1[
350510101,2020-12-07-2020-12-13,0,[0;10[,[1500;2000[,[0;1[
350510102,2020-12-07-2020-12-13,0,[50;150[,[1000;1500[,[5;10[
350510103,2020-12-07-2020-12-13,0,[50;150[,[1500;2000[,[5;10[
350510104,2020-12-07-2020-12-13,0,[0;10[,[1500;2000[,[0;1[
350510105,2020-12-07-2020-12-13,0,[150;250[,[2000;2500[,[5;10[
350510201,2020-12-07-2020-12-13,0,[250;500[,[2500;Max],[10;15[
350510202,2020-12-07-2020-12-13,0,[500;1000[,[2500;Max],[20;25[
350510203,2020-12-07-2020-12-13,0,[0;10[,[1000;1500[,[0;1[
350510204,2020-12-07-2020-12-13,0,[20;50[,[1000;1500[,[1;5[
350510101,2020-12-07-2020-12-13,65,[0;10[,[1000;1500[,[0;1[
350510102,2020-12-07-2020-12-13,65,[0;10[,[1500;2000[,[0;1[
350510103,2020-12-07-2020-12-13,65,[150;250[,[1000;1500[,[10;15[
350510104,2020-12-07-2020-12-13,65,[0;10[,[0;300[,
350510105,2020-12-07-2020-12-13,65,[500;1000[,[2500;Max],[20;25[
350510201,2020-12-07-2020-12-13,65,[0;10[,[2500;Max],[0;1[
350510202,2020-12-07-2020-12-13,65,[500;1000[,[2500;Max],[10;15[
350510203,2020-12-07-2020-12-13,65,[0;10[,[300;600[,[0;1[
350510204,2020-12-07-2020-12-13,65,[0;10[,[800;1000[,[0;1[
350510101,2020-12-08-2020-12-14,0,[50;150[,[1500;2000[,[1;5[
350510102,2020-12-08-2020-12-14,0,[50;150[,[1000;1500[,[1;5[
350510103,2020-12-08-2020-12-14,0,[50;150[,[1500;2000[,[5;10[
350510104,2020-12-08-2020-12-14,0,[500;1000[,[2000;2500[,[30;Max]
350510105,2020-12-08-2020-12-14,0,[250;500[,[2000;2500[,[10;15[
350510201,2020-12-08-2020-12-14,0,[250;500[,[2500;Max],[5;10[
350510202,2020-12-08-2020-12-14,0,[500;1000[,[2500;Max],[20;25[
350510203,2020-12-08-2020-12-14,0,[0;10[,[1000;1500[,[0;1[
350510204,2020-12-08-2020-12-14,0,[150;250[,[1000;1500[,[10;15[
350510101,2020-12-08-2020-12-14,65,[0;10[,[1000;1500[,[0;1[
350510102,2020-12-08-2020-12-14,65,[0;10[,[1500;2000[,[0;1[
350510103,2020-12-08-2020-12-14,65,[150;250[,[1000;1500[,[10;15[
350510104,2020-12-08-2020-12-14,65,[0;10[,[0;300[,
350510105,2020-12-08-2020-12-14,65,[1000;Max],[2500;Max],[30;Max]
350510201,2020-12-08-2020-12-14,65,[0;10[,[2500;Max],[0;1[
350510202,2020-12-08-2020-12-14,65,[1000;Max],[2500;Max],[20;25[
350510203,2020-12-08-2020-12-14,65,[0;10[,[300;600[,[0;1[
350510204,2020-12-08-2020-12-14,65,[50;150[,[1500;2000[,[5;10[
350510101,2020-12-09-2020-12-15,0,[50;150[,[1500;2000[,[1;5[
350510102,2020-12-09-2020-12-15,0,[20;50[,[1500;2000[,[1;5[
350510103,2020-12-09-2020-12-15,0,[50;150[,[1500;2000[,[5;10[
350510104,2020-12-09-2020-12-15,0,[500;1000[,[2500;Max],[15;20[
350510105,2020-12-09-2020-12-15,0,[250;500[,[2000;2500[,[10;15[
350510201,2020-12-09-2020-12-15,0,[250;500[,[2500;Max],[5;10[
350510202,2020-12-09-2020-12-15,0,[500;1000[,[2000;2500[,[20;25[
350510203,2020-12-09-2020-12-15,0,[0;10[,[1000;1500[,[0;1[
350510204,2020-12-09-2020-12-15,0,[150;250[,[1000;1500[,[10;15[
350510101,2020-12-09-2020-12-15,65,[0;10[,[1000;1500[,[0;1[
350510102,2020-12-09-2020-12-15,65,[0;10[,[2000;2500[,[0;1[
350510103,2020-12-09-2020-12-15,65,[150;250[,[1500;2000[,[10;15[
350510104,2020-12-09-2020-12-15,65,[0;10[,[2500;Max],[0;1[
350510105,2020-12-09-2020-12-15,65,[1000;Max],[2500;Max],[30;Max]
350510201,2020-12-09-2020-12-15,65,[0;10[,[2500;Max],[0;1[
350510202,2020-12-09-2020-12-15,65,[1000;Max],[2500;Max],[20;25[
350510203,2020-12-09-2020-12-15,65,[0;10[,[1000;1500[,[0;1[
350510204,2020-12-09-2020-12-15,65,[50;150[,[1500;2000[,[5;10[
350510101,2020-12-10-2020-12-16,0,[50;150[,[1500;2000[,[1;5[
350510102,2020-12-10-2020-12-16,0,[50;150[,[1500;2000[,[1;5[
350510103,2020-12-10-2020-12-16,0,[150;250[,[2000;2500[,[5;10[
350510104,2020-12-10-2020-12-16,0,[500;1000[,[2500;Max],[15;20[
350510105,2020-12-10-2020-12-16,0,[250;500[,[2500;Max],[10;15[
350510201,2020-12-10-2020-12-16,0,[20;50[,[2500;Max],[0;1[
350510202,2020-12-10-2020-12-16,0,[250;500[,[2000;2500[,[15;20[
350510203,2020-12-10-2020-12-16,0,[10;20[,[1500;2000[,[1;5[
350510204,2020-12-10-2020-12-16,0,[150;250[,[1500;2000[,[10;15[
350510101,2020-12-10-2020-12-16,65,[20;50[,[1500;2000[,[1;5[
350510102,2020-12-10-2020-12-16,65,[20;50[,[2000;2500[,[1;5[
350510103,2020-12-10-2020-12-16,65,[150;250[,[1500;2000[,[10;15[
350510104,2020-12-10-2020-12-16,65,[50;150[,[2500;Max],[0;1[
350510105,2020-12-10-2020-12-16,65,[1000;Max],[2500;Max],[30;Max]
350510201,2020-12-10-2020-12-16,65,[20;50[,[2500;Max],[0;1[
350510202,2020-12-10-2020-12-16,65,[500;1000[,[2500;Max],[15;20[
350510203,2020-12-10-2020-12-16,65,[20;50[,[1000;1500[,[1;5[
350510204,2020-12-10-2020-12-16,65,[50;150[,[1500;2000[,[5;10[
350510101,2020-12-11-2020-12-17,0,[50;150[,[2000;2500[,[1;5[
350510102,2020-12-11-2020-12-17,0,[50;150[,[2000;2500[,[1;5[
350510103,2020-12-11-2020-12-17,0,[150;250[,[2500;Max],[5;10[
350510104,2020-12-11-2020-12-17,0,[500;1000[,[2500;Max],[15;20[
350510105,2020-12-11-2020-12-17,0,[250;500[,[2500;Max],[10;15[
350510201,2020-12-11-2020-12-17,0,[20;50[,[2500;Max],[0;1[
350510202,2020-12-11-2020-12-17,0,[250;500[,[2500;Max],[15;20[
350510203,2020-12-11-2020-12-17,0,[20;50[,[1500;2000[,[1;5[
350510204,2020-12-11-2020-12-17,0,[150;250[,[1500;2000[,[5;10[
350510101,2020-12-11-2020-12-17,65,[20;50[,[1500;2000[,[1;5[
350510102,2020-12-11-2020-12-17,65,[20;50[,[2000;2500[,[1;5[
350510103,2020-12-11-2020-12-17,65,[150;250[,[2000;2500[,[10;15[
350510104,2020-12-11-2020-12-17,65,[50;150[,[2500;Max],[0;1[
350510105,2020-12-11-2020-12-17,65,[1000;Max],[2500;Max],[30;Max]
350510201,2020-12-11-2020-12-17,65,[20;50[,[2000;2500[,[1;5[
350510202,2020-12-11-2020-12-17,65,[500;1000[,[2500;Max],[15;20[
350510203,2020-12-11-2020-12-17,65,[20;50[,[1000;1500[,[1;5[
350510204,2020-12-11-2020-12-17,65,[50;150[,[1500;2000[,[5;10[
350510101,2020-12-12-2020-12-18,0,[50;150[,[2500;Max],[1;5[
350510102,2020-12-12-2020-12-18,0,[50;150[,[2500;Max],[1;5[
350510103,2020-12-12-2020-12-18,0,[150;250[,[2500;Max],[5;10[
350510104,2020-12-12-2020-12-18,0,[500;1000[,[2500;Max],[15;20[
350510105,2020-12-12-2020-12-18,0,[250;500[,[2500;Max],[5;10[
350510201,2020-12-12-2020-12-18,0,[20;50[,[2500;Max],[0;1[
350510202,2020-12-12-2020-12-18,0,[250;500[,[2500;Max],[10;15[
350510203,2020-12-12-2020-12-18,0,[20;50[,[2500;Max],[1;5[
350510204,2020-12-12-2020-12-18,0,[150;250[,[2000;2500[,[5;10[
350510101,2020-12-12-2020-12-18,65,[20;50[,[2000;2500[,[1;5[
350510102,2020-12-12-2020-12-18,65,[20;50[,[2000;2500[,[1;5[
350510103,2020-12-12-2020-12-18,65,[150;250[,[2500;Max],[5;10[
350510104,2020-12-12-2020-12-18,65,[50;150[,[2500;Max],[0;1[
350510105,2020-12-12-2020-12-18,65,[1000;Max],[2500;Max],[25;30[
350510201,2020-12-12-2020-12-18,65,[20;50[,[2500;Max],[1;5[
350510202,2020-12-12-2020-12-18,65,[500;1000[,[2500;Max],[15;20[
350510203,2020-12-12-2020-12-18,65,[20;50[,[1500;2000[,[1;5[
350510204,2020-12-12-2020-12-18,65,[50;150[,[2000;2500[,[5;10[
350510101,2020-12-13-2020-12-19,0,[50;150[,[2500;Max],[1;5[
350510102,2020-12-13-2020-12-19,0,[20;50[,[2500;Max],[1;5[
350510103,2020-12-13-2020-12-19,0,[50;150[,[2500;Max],[1;5[
350510104,2020-12-13-2020-12-19,0,[500;1000[,[2500;Max],[15;20[
350510105,2020-12-13-2020-12-19,0,[150;250[,[2500;Max],[5;10[
350510201,2020-12-13-2020-12-19,0,[20;50[,[2500;Max],[1;5[
350510202,2020-12-13-2020-12-19,0,[150;250[,[2500;Max],[1;5[
350510203,2020-12-13-2020-12-19,0,[20;50[,[2500;Max],[1;5[
350510204,2020-12-13-2020-12-19,0,[150;250[,[2500;Max],[5;10[
350510101,2020-12-13-2020-12-19,65,[20;50[,[2000;2500[,[1;5[
350510102,2020-12-13-2020-12-19,65,[20;50[,[2500;Max],[1;5[
350510103,2020-12-13-2020-12-19,65,[20;50[,[2000;2500[,[1;5[
350510104,2020-12-13-2020-12-19,65,[50;150[,[2500;Max],[0;1[
350510105,2020-12-13-2020-12-19,65,[500;1000[,[2500;Max],[20;25[
350510201,2020-12-13-2020-12-19,65,[20;50[,[1000;1500[,[1;5[
350510202,2020-12-13-2020-12-19,65,[500;1000[,[2500;Max],[20;25[
350510203,2020-12-13-2020-12-19,65,[20;50[,[1500;2000[,[1;5[
350510204,2020-12-13-2020-12-19,65,[50;150[,[2500;Max],[5;10[
350510101,2020-12-14-2020-12-20,0,[50;150[,[2500;Max],[1;5[
350510102,2020-12-14-2020-12-20,0,[50;150[,[2500;Max],[1;5[
350510103,2020-12-14-2020-12-20,0,[50;150[,[2500;Max],[1;5[
350510104,2020-12-14-2020-12-20,0,[500;1000[,[2500;Max],[15;20[
350510105,2020-12-14-2020-12-20,0,[150;250[,[2500;Max],[5;10[
350510201,2020-12-14-2020-12-20,0,[50;150[,[2500;Max],[1;5[
350510202,2020-12-14-2020-12-20,0,[150;250[,[2500;Max],[5;10[
350510203,2020-12-14-2020-12-20,0,[20;50[,[2500;Max],[1;5[
350510204,2020-12-14-2020-12-20,0,[150;250[,[2500;Max],[5;10[
350510101,2020-12-14-2020-12-20,65,[50;150[,[2000;2500[,[1;5[
350510102,2020-12-14-2020-12-20,65,[50;150[,[2500;Max],[1;5[
350510103,2020-12-14-2020-12-20,65,[50;150[,[2000;2500[,[1;5[
350510104,2020-12-14-2020-12-20,65,[50;150[,[2500;Max],[0;1[
350510105,2020-12-14-2020-12-20,65,[500;1000[,[2500;Max],[20;25[
350510201,2020-12-14-2020-12-20,65,[50;150[,[1000;1500[,[1;5[
350510202,2020-12-14-2020-12-20,65,[500;1000[,[2500;Max],[20;25[
350510203,2020-12-14-2020-12-20,65,[50;150[,[1500;2000[,[1;5[
350510204,2020-12-14-2020-12-20,65,[150;250[,[2500;Max],[5;10[
350510101,2020-12-15-2020-12-21,0,[50;150[,[2500;Max],[1;5[
350510102,2020-12-15-2020-12-21,0,[50;150[,[2500;Max],[1;5[
350510103,2020-12-15-2020-12-21,0,[50;150[,[2500;Max],[1;5[
350510104,2020-12-15-2020-12-21,0,[50;150[,[2500;Max],[1;5[
350510105,2020-12-15-2020-12-21,0,[50;150[,[2500;Max],[1;5[
350510201,2020-12-15-2020-12-21,0,[50;150[,[2500;Max],[1;5[
350510202,2020-12-15-2020-12-21,0,[50;150[,[2500;Max],[1;5[
350510203,2020-12-15-2020-12-21,0,[50;150[,[2500;Max],[1;5[
350510204,2020-12-15-2020-12-21,0,[50;150[,[2500;Max],[1;5[
350510101,2020-12-15-2020-12-21,65,[50;150[,[2500;Max],[1;5[
350510102,2020-12-15-2020-12-21,65,[50;150[,[2500;Max],[1;5[
350510103,2020-12-15-2020-12-21,65,[50;150[,[2500;Max],[1;5[
350510104,2020-12-15-2020-12-21,65,[50;150[,[2500;Max],[0;1[
350510105,2020-12-15-2020-12-21,65,[50;150[,[2500;Max],[1;5[
350510201,2020-12-15-2020-12-21,65,[50;150[,[2000;2500[,[1;5[
350510202,2020-12-15-2020-12-21,65,[50;150[,[2500;Max],[1;5[
350510203,2020-12-15-2020-12-21,65,[50;150[,[2500;Max],[1;5[
350510204,2020-12-15-2020-12-21,65,[50;150[,[2000;2500[,[1;5[
350510101,2020-12-16-2020-12-22,0,[50;150[,[2500;Max],[1;5[
350510102,2020-12-16-2020-12-22,0,[50;150[,[2500;Max],[1;5[
350510103,2020-12-16-2020-12-22,0,[50;150[,[2500;Max],[1;5[
350510104,2020-12-16-2020-12-22,0,[50;150[,[2500;Max],[1;5[
350510105,2020-12-16-2020-12-22,0,[50;150[,[2500;Max],[1;5[
350510201,2020-12-16-2020-12-22,0,[50;150[,[2500;Max],[1;5[
350510202,2020-12-16-2020-12-22,0,[50;150[,[2500;Max],[1;5[
350510203,2020-12-16-2020-12-22,0,[50;150[,[2500;Max],[1;5[
350510204,2020-12-16-2020-12-22,0,[50;150[,[2500;Max],[1;5[
350510101,2020-12-16-2020-12-22,65,[20;50[,[2500;Max],[1;5[
350510102,2020-12-16-2020-12-22,65,[50;150[,[2500;Max],[1;5[
350510103,2020-12-16-2020-12-22,65,[50;150[,[2000;2500[,[1;5[
350510104,2020-12-16-2020-12-22,65,[50;150[,[2000;2500[,[1;5[
350510105,2020-12-16-2020-12-22,65,[50;150[,[2500;Max],[1;5[
350510201,2020-12-16-2020-12-22,65,[50;150[,[2000;2500[,[1;5[
350510202,2020-12-16-2020-12-22,65,[20;50[,[2500;Max],[1;5[
350510203,2020-12-16-2020-12-22,65,[50;150[,[2500;Max],[1;5[
350510204,2020-12-16-2020-12-22,65,[50;150[,[2500;Max],[1;5[
350510101,2020-12-17-2020-12-23,0,[50;150[,[2500;Max],[1;5[
350510102,2020-12-17-2020-12-23,0,[50;150[,[2500;Max],[1;5[
350510103,2020-12-17-2020-12-23,0,[50;150[,[2500;Max],[1;5[
350510104,2020-12-17-2020-12-23,0,[20;50[,[2500;Max],[0;1[
350510105,2020-12-17-2020-12-23,0,[150;250[,[2500;Max],[1;5[
350510201,2020-12-17-2020-12-23,0,[50;150[,[2500;Max],[0;1[
350510202,2020-12-17-2020-12-23,0,[50;150[,[2500;Max],[0;1[
350510203,2020-12-17-2020-12-23,0,[20;50[,[2500;Max],[0;1[
350510204,2020-12-17-2020-12-23,0,[20;50[,[2500;Max],[0;1[
350510101,2020-12-17-2020-12-23,65,[20;50[,[2500;Max],[0;1[
350510102,2020-12-17-2020-12-23,65,[20;50[,[2500;Max],[0;1[
350510103,2020-12-17-2020-12-23,65,[20;50[,[2500;Max],[1;5[
350510104,2020-12-17-2020-12-23,65,[0;10[,[1500;2000[,[0;1[
350510105,2020-12-17-2020-12-23,65,[20;50[,[2500;Max],[0;1[
350510201,2020-12-17-2020-12-23,65,[20;50[,[1500;2000[,[1;5[
350510202,2020-12-17-2020-12-23,65,[20;50[,[2500;Max],[0;1[
350510203,2020-12-17-2020-12-23,65,[20;50[,[2500;Max],[0;1[
350510204,2020-12-17-2020-12-23,65,[20;50[,[2500;Max],[0;1[
350510101,2020-12-18-2020-12-24,0,[50;150[,[2500;Max],[0;1[
350510102,2020-12-18-2020-12-24,0,[50;150[,[2500;Max],[1;5[
350510103,2020-12-18-2020-12-24,0,[20;50[,[2500;Max],[0;1[
350510104,2020-12-18-2020-12-24,0,[20;50[,[2500;Max],[0;1[
350510105,2020-12-18-2020-12-24,0,[150;250[,[2500;Max],[1;5[
350510201,2020-12-18-2020-12-24,0,[20;50[,[2500;Max],[0;1[
350510202,2020-12-18-2020-12-24,0,[20;50[,[2500;Max],[0;1[
350510203,2020-12-18-2020-12-24,0,[20;50[,[2500;Max],[0;1[
350510204,2020-12-18-2020-12-24,0,[20;50[,[2500;Max],[0;1[
350510101,2020-12-18-2020-12-24,65,[10;20[,[2500;Max],[0;1[
350510102,2020-12-18-2020-12-24,65,[20;50[,[2500;Max],[0;1[
350510103,2020-12-18-2020-12-24,65,[20;50[,[2500;Max],[1;5[
350510104,2020-12-18-2020-12-24,65,[0;10[,[1500;2000[,[0;1[
350510105,2020-12-18-2020-12-24,65,[20;50[,[2500;Max],[0;1[
350510201,2020-12-18-2020-12-24,65,[20;50[,[2500;Max],[1;5[
350510202,2020-12-18-2020-12-24,65,[20;50[,[2500;Max],[0;1[
350510203,2020-12-18-2020-12-24,65,[20;50[,[2500;Max],[0;1[
350510204,2020-12-18-2020-12-24,65,[20;50[,[2500;Max],[0;1[
350510101,2020-12-19-2020-12-25,0,[50;150[,[2500;Max],[1;5[
350510102,2020-12-19-2020-12-25,0,[50;150[,[2500;Max],[1;5[
350510103,2020-12-19-2020-12-25,0,[20;50[,[2500;Max],[0;1[
350510104,2020-12-19-2020-12-25,0,[20;50[,[2500;Max],[0;1[
350510105,2020-12-19-2020-12-25,0,[150;250[,[2500;Max],[1;5[
350510201,2020-12-19-2020-12-25,0,[20;50[,[2500;Max],[0;1[
