country_code,eutl_id,country_name,name,activity_code,activity_name,city,zip_code,address1,address2,emissions_start_year,emissions_end_year,company_country_code,company_name,snapshot_date,year,emissions_tco2e,geometry
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2005,18987,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2006,15770,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2007,11533,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2008,11968,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2009,11187,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2010,8318,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2011,3734,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2012,4532,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2013,6298,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2014,1981,"{'x': -1.6818644999999999, 'y': 48.1119791}"
