annee,coderegion,region,codedepartement,departement,codeepci,epci,codeinseecommune,codepostalcommune,commune,code_groupe,groupe_production,sous_groupe_production,production,nb_exp,surfab,surfc1,surfc2,surfc3,surfc123,surfbio
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Protéagineux,"Fèves, sèches (yc féveroles)",2,4.9,0,0,0,0,4.9
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,2,41.74,0,0,0,0,41.74
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,1,6.37,0,0,0,0,6.37
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,7.1,0,0,0,0,7.1
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,0,0,22.66,0,22.66,22.66
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,0,0,3,0,3,3
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.5,0,0,0,0,0.5
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),1,11.41,0,0,0,0,11.41
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,2.43,0,0,0,0,2.43
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,1,6.96,0,0,0,0,6.96
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,35.61,0,0,0,0,35.61
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,0,6,0,0,6,6
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Oléagineux,Lin (graines),1,0,40,0,0,40,40
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,0,2.76,0,0,2.76,2.76
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,6.27,0,0,0,0,6.27
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.09,0,0,0,0,0.09
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",1,2.85,0,0,0,0,2.85
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,2,7.01,0,0,0,0,7.01
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,1,0,0,6.33,0,6.33,6.33
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),1,3.8,0,0,0,0,3.8
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,2,4,0,0,0,0,4
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Triticale,1,1.3,0,0,0,0,1.3
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,3,64.73,0,46.43,0,46.43,111.16
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,1.9,0,0,0,0,1.9
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35055,35135,CHANTEPIE,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,1.6,0,0,0,0,1.6
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35055,35135,CHANTEPIE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),1,2.86,0,0,0,0,2.86
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35055,35135,CHANTEPIE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,4.94,0,0,0,0,4.94
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35055,35135,CHANTEPIE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Triticale,1,2.35,0,0,0,0,2.35
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35055,35135,CHANTEPIE,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,2,100.11,0,0,0,0,100.11
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",2,2.39,12.35,0,0,12.35,14.74
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,0.19,0,0,0,0,0.19
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,2,11.97,21.15,0,0,21.15,33.12
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Epeautre,1,1.8,0,0,0,0,1.8
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Maïs grain (hors maïs doux),1,0,21.71,0,0,21.71,21.71
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),1,1.78,0,0,0,0,1.78
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Seigle,1,1.64,0,0,0,0,1.64
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Oléagineux,Colza,1,0,6.8,0,0,6.8,6.8
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,LE,Légumes frais,Légumes frais,Pommes de terre (hors féculière),1,0.3,0,0,0,0,0.3
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,75.94,7.1,2,0,9.1,85.04
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Betterave fourragère,1,2,0,0,0,0,2
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,2.77,0,0,0,0,2.77
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,0,2.09,0,0,2.09,2.09
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.23,0,0,0,0,0.23
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,0,7.95,0,0,7.95,7.95
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Maïs grain (hors maïs doux),1,0,5.26,0,0,5.26,5.26
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,0,1.55,0,0,1.55,1.55
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Triticale,1,6.77,0,0,0,0,6.77
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,0,4.64,0,0,4.64,4.64
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,44.15,33.2,0,0,33.2,77.35
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,2,0.93,2.97,0,0,2.97,3.9
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",2,0.42,0,0,0,0,0.42
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",2,2.46,3,0,0,3,5.46
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,FR,Fruits (yc à coque),Baies,Cassis,1,0,0.125,0,0,0.125,0.125
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,FR,Fruits (yc à coque),Baies,Fraises,1,0,0.413,0,0,0.413,0.413
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,FR,Fruits (yc à coque),Baies,Framboises,1,0,0.125,0,0,0.125,0.125
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Autres fruits à pépins et à noyau n.c.a.,1,0,0.25,0,0,0.25,0.25
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,2.49,0,0,0,0,2.49
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,9.4,0,0,0,0,9.4
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),1,2,0,0,0,0,2
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,0,10.4,0,0,10.4,10.4
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,GCU,Céréales et oléoprotéagineux (yc légumes secs),Protéagineux,"Fèves, sèches (yc féveroles)",1,0,13.7,0,0,13.7,13.7
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,LE,Légumes frais,Légumes frais,Légumes frais plein champ,2,0.04,1.3586,0,0,1.3586,1.3986
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,33.84,0,0,0,0,33.84
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Cultures fourragères,Betterave fourragère,1,1,0,0,0,0,1
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,0,1.34,0,0,1.34,1.34
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,10.33,0,0,0,0,10.33
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35120,35850,GÉVEZÉ,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,0,0,0,1.872,1.872,1.872
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.37,0,0,0,0,0.37
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,0.4,0,0,0,0,0.4
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Avoine,1,2.9,0,0,0,0,2.9
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,5,0,0,0,0,5
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),2,5.4,0,0,0,0,5.4
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,0.8,0,0,0,0,0.8
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Seigle,1,6.79,0,0,0,0,6.79
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Triticale,1,2.3,0,0,0,0,2.3
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,32.94,0,0,0,0,32.94
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,4,0,0,0,0,4
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,3,51.52,3.96,0,0,3.96,55.48
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Parcours herbeux (hors estives collectives),1,0.76,0,0,0,0,0.76
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,2,13.52,0,0,0,0,13.52
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35180,35190,MINIAC-SOUS-BÉCHEREL,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,2.85,0,0,0,0,2.85
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35180,35190,MINIAC-SOUS-BÉCHEREL,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,0.75,0,0,0,0,0.75
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35196,35310,MORDELLES,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.7,0,0,0,0,0.7
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35196,35310,MORDELLES,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,1,4.3,0,0,0,0,4.3
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35196,35310,MORDELLES,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,33.25,0,0,0,0,33.25
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35204,35410,NOUVOITOU,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,0,17.27,0,0,17.27,17.27
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35204,35410,NOUVOITOU,GCU,Céréales et oléoprotéagineux (yc légumes secs),Oléagineux,Colza,1,0,6.91,0,0,6.91,6.91
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35204,35410,NOUVOITOU,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,0,24.36,0,0,24.36,24.36
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35204,35410,NOUVOITOU,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,0,29.45,0,0,29.45,29.45
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.76,0,0,0,0,0.76
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,0.73,0,0,0,0,0.73
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,1,12.8,0,0,0,0,12.8
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Triticale,1,1.2,0,0,0,0,1.2
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,1,10.5,0,0,0,0,10.5
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,5,0,0,0,0,5
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,77.57,0,0,0,0,77.57
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,30.47,0,0,0,0,30.47
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35208,35230,ORGÈRES,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,4.12,0,0,0,0,4.12
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35208,35230,ORGÈRES,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Poires,1,0,0.25,0,0,0.25,0.25
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35208,35230,ORGÈRES,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,0,0.85,0,0,0.85,0.85
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35208,35230,ORGÈRES,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,133.84,0,0,0,0,133.84
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35208,35230,ORGÈRES,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,37.15,0,0,0,0,37.15
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.57,0,0,0,0,0.57
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Avoine,1,7.24,0,0,0,0,7.24
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,7.94,0,0,0,0,7.94
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Seigle,1,3.8,0,0,0,0,3.8
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,2.5,0,0,0,0,2.5
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,LE,Légumes frais,Légumes frais,Légumes frais sous abris,1,0.6,0,0,0,0,0.6
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,50.77,0,9.15,0,9.15,59.92
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,1,6,0,0,0,0,6
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,9.08,0,0,0,0,9.08
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,2.5,0,0,0,0,2.5
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,FR,Fruits (yc à coque),Baies,Fraises,1,0.04,0,0,0,0,0.04
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,2,0.34,0,0.15,0,0.15,0.49
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Avoine,1,0,0,7.76,0,7.76,7.76
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,1.22,0,0,0,0,1.22
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Maïs grain (hors maïs doux),1,0,0,0.3,0,0.3,0.3
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),1,0,0,3.75,0,3.75,3.75
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,0.28,0,0,0,0,0.28
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,0,0,43.87,0,43.87,43.87
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,0,0,3.9,0,3.9,3.9
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,10.66,2.12,0,0,2.12,12.78
2010,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35238,35000,RENNES,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0,0,0.3,0,0.3,0.3
