annee,coderegion,region,codedepartement,departement,codeepci,epci,codeinseecommune,codepostalcommune,commune,productionprincipale,activites,codesimple_ptdi,nboperateur
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,Bovins lait,Production,P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,Bovins lait,"Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,Fruits,"Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,Légumes,Production,P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,Ovins Viande,Production,P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,Porcins,"Distribution, Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,Porcins,"Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,Produits de boulangerie-pâtisserie et pâtes alimentaires,Préparation,T,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35266,35230,SAINT-ERBLON,Produits de boulangerie-pâtisserie et pâtes alimentaires,Préparation,T,2
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35275,35590,SAINT-GILLES,Commerce de gros,Distribution,D,2
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35275,35590,SAINT-GILLES,Fruits,"Distribution, Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35275,35590,SAINT-GILLES,Groupe non renseigné,Préparation,T,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,Alimentation animale,Distribution,D,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,Commerce de gros,Distribution,D,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,Fruits,"Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,Groupe non renseigné,"Distribution, Préparation",T,5
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,Groupe non renseigné,Préparation,T,3
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,Légumes,Production,P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35281,35136,SAINT-JACQUES-DE-LA-LANDE,Groupe non renseigné,Distribution,D,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35281,35136,SAINT-JACQUES-DE-LA-LANDE,Groupe non renseigné,"Distribution, Préparation",T,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35281,35136,SAINT-JACQUES-DE-LA-LANDE,Groupe non renseigné,Préparation,T,4
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35334,35235,THORIGNÉ-FOUILLARD,Groupe non renseigné,Distribution,D,2
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35334,35235,THORIGNÉ-FOUILLARD,Groupe non renseigné,Préparation,T,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35352,35770,VERN-SUR-SEICHE,Groupe non renseigné,"Distribution, Préparation",T,2
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35352,35770,VERN-SUR-SEICHE,Semences et plants,Production,P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,Bovins lait,Production,P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,Groupe non renseigné,"Distribution, Préparation",T,2
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,Groupe non renseigné,Préparation,T,2
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,Légumes,Production,P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,Légumes,"Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,Œufs,"Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35363,35131,PONT-PÉAN,Grandes Cultures,Production,P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35363,35131,PONT-PÉAN,Légumes,"Distribution, Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35363,35131,PONT-PÉAN,Produits de boulangerie-pâtisserie et pâtes alimentaires,Préparation,T,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,35136,35150,JANZÉ,Bovins lait,"Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,35136,35150,JANZÉ,Groupe non renseigné,Distribution,D,2
2018,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,35136,35150,JANZÉ,Groupe non renseigné,"Distribution, Préparation",T,5
2018,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,35136,35150,JANZÉ,Groupe non renseigné,Préparation,T,3
2018,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,35136,35150,JANZÉ,Produits de boulangerie-pâtisserie et pâtes alimentaires,Préparation,T,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,35136,35150,JANZÉ,Volaille de chair,"Préparation, Production",P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500782,Communauté d'agglomération du Pays de Saint Malo Agglomération,35132,35120,HIREL,Fruits,Production,P,1
2018,53,Bretagne,35,Ille-et-Vilaine,243500782,Communauté d'agglomération du Pays de Saint Malo Agglomération,35132,35120,HIREL,Surfaces fourragères,Production,P,1
