CODGEO,LIBGEO,EPCI,LIBEPCI,DATE_ARRETE,NB_VP_RECHARGEABLES_EL,NB_VP_RECHARGEABLES_GAZ,NB_VP
35189,MONTGERMONT,243500139,Rennes Métropole,2025-09-30,146,0,3658
35189,MONTGERMONT,243500139,Rennes Métropole,2025-06-30,134,0,3628
35189,MONTGERMONT,243500139,Rennes Métropole,2025-03-31,130,0,3609
35189,MONTGERMONT,243500139,Rennes Métropole,2024-12-31,126,0,3592
35189,MONTGERMONT,243500139,Rennes Métropole,2024-09-30,123,0,3578
35189,MONTGERMONT,243500139,Rennes Métropole,2024-06-30,124,0,3586
35189,MONTGERMONT,243500139,Rennes Métropole,2024-03-31,120,0,3564
35189,MONTGERMONT,243500139,Rennes Métropole,2023-12-31,105,0,3571
35189,MONTGERMONT,243500139,Rennes Métropole,2023-09-30,91,0,3548
35189,MONTGERMONT,243500139,Rennes Métropole,2023-06-30,94,0,3560
35189,MONTGERMONT,243500139,Rennes Métropole,2023-03-31,82,0,3567
35189,MONTGERMONT,243500139,Rennes Métropole,2022-12-31,74,0,3570
35189,MONTGERMONT,243500139,Rennes Métropole,2022-09-30,68,0,3547
35189,MONTGERMONT,243500139,Rennes Métropole,2022-06-30,60,0,3570
35189,MONTGERMONT,243500139,Rennes Métropole,2022-03-31,58,0,3580
35189,MONTGERMONT,243500139,Rennes Métropole,2021-12-31,54,0,3551
35189,MONTGERMONT,243500139,Rennes Métropole,2021-09-30,47,0,3533
35189,MONTGERMONT,243500139,Rennes Métropole,2021-06-30,40,0,3527
35189,MONTGERMONT,243500139,Rennes Métropole,2021-03-31,40,0,3512
35189,MONTGERMONT,243500139,Rennes Métropole,2020-12-31,34,0,3505
35196,MORDELLES,243500139,Rennes Métropole,2025-09-30,185,1,7601
35196,MORDELLES,243500139,Rennes Métropole,2025-06-30,179,1,7607
35196,MORDELLES,243500139,Rennes Métropole,2025-03-31,179,1,7614
35196,MORDELLES,243500139,Rennes Métropole,2024-12-31,174,1,7602
35196,MORDELLES,243500139,Rennes Métropole,2024-09-30,167,1,7620
35196,MORDELLES,243500139,Rennes Métropole,2024-06-30,153,1,7613
35196,MORDELLES,243500139,Rennes Métropole,2024-03-31,146,1,7557
35196,MORDELLES,243500139,Rennes Métropole,2023-12-31,136,1,7570
35196,MORDELLES,243500139,Rennes Métropole,2023-09-30,121,1,7566
35196,MORDELLES,243500139,Rennes Métropole,2023-06-30,114,1,7542
35196,MORDELLES,243500139,Rennes Métropole,2023-03-31,109,1,7478
35196,MORDELLES,243500139,Rennes Métropole,2022-12-31,96,1,7457
35196,MORDELLES,243500139,Rennes Métropole,2022-09-30,83,1,7418
35196,MORDELLES,243500139,Rennes Métropole,2022-06-30,78,1,7367
35196,MORDELLES,243500139,Rennes Métropole,2022-03-31,69,1,7369
35196,MORDELLES,243500139,Rennes Métropole,2021-12-31,59,1,7356
35196,MORDELLES,243500139,Rennes Métropole,2021-09-30,53,1,7283
35196,MORDELLES,243500139,Rennes Métropole,2021-06-30,47,1,7253
35196,MORDELLES,243500139,Rennes Métropole,2021-03-31,40,1,7214
35196,MORDELLES,243500139,Rennes Métropole,2020-12-31,34,1,7184
35230,POILLEY,200072452,CA Fougères Agglomération,2025-09-30,13,0,428
35230,POILLEY,200072452,CA Fougères Agglomération,2025-06-30,13,0,433
35230,POILLEY,200072452,CA Fougères Agglomération,2025-03-31,13,0,430
35230,POILLEY,200072452,CA Fougères Agglomération,2024-12-31,12,0,428
35230,POILLEY,200072452,CA Fougères Agglomération,2024-09-30,13,0,431
35230,POILLEY,200072452,CA Fougères Agglomération,2024-06-30,12,0,431
35230,POILLEY,200072452,CA Fougères Agglomération,2024-03-31,13,0,426
35230,POILLEY,200072452,CA Fougères Agglomération,2023-12-31,10,0,423
35230,POILLEY,200072452,CA Fougères Agglomération,2023-09-30,10,0,419
35230,POILLEY,200072452,CA Fougères Agglomération,2023-06-30,9,0,420
35230,POILLEY,200072452,CA Fougères Agglomération,2023-03-31,9,0,419
35230,POILLEY,200072452,CA Fougères Agglomération,2022-12-31,8,0,417
35230,POILLEY,200072452,CA Fougères Agglomération,2022-09-30,6,0,412
35230,POILLEY,200072452,CA Fougères Agglomération,2022-06-30,5,0,414
35230,POILLEY,200072452,CA Fougères Agglomération,2022-03-31,4,0,410
35230,POILLEY,200072452,CA Fougères Agglomération,2021-12-31,4,0,405
35230,POILLEY,200072452,CA Fougères Agglomération,2021-09-30,3,0,396
35230,POILLEY,200072452,CA Fougères Agglomération,2021-06-30,3,0,405
35230,POILLEY,200072452,CA Fougères Agglomération,2021-03-31,3,0,404
35230,POILLEY,200072452,CA Fougères Agglomération,2020-12-31,3,0,399
35250,SAINT-ARMEL,243500139,Rennes Métropole,2025-09-30,74,0,2330
35250,SAINT-ARMEL,243500139,Rennes Métropole,2025-06-30,77,0,2337
35250,SAINT-ARMEL,243500139,Rennes Métropole,2025-03-31,73,0,2306
35250,SAINT-ARMEL,243500139,Rennes Métropole,2024-12-31,70,0,2293
35250,SAINT-ARMEL,243500139,Rennes Métropole,2024-09-30,65,0,2286
35250,SAINT-ARMEL,243500139,Rennes Métropole,2024-06-30,63,0,2287
35250,SAINT-ARMEL,243500139,Rennes Métropole,2024-03-31,55,0,2266
35250,SAINT-ARMEL,243500139,Rennes Métropole,2023-12-31,51,0,2259
35250,SAINT-ARMEL,243500139,Rennes Métropole,2023-09-30,43,0,2241
35250,SAINT-ARMEL,243500139,Rennes Métropole,2023-06-30,42,0,2224
35250,SAINT-ARMEL,243500139,Rennes Métropole,2023-03-31,37,0,2196
35250,SAINT-ARMEL,243500139,Rennes Métropole,2022-12-31,35,0,2208
35250,SAINT-ARMEL,243500139,Rennes Métropole,2022-09-30,29,0,2199
35250,SAINT-ARMEL,243500139,Rennes Métropole,2022-06-30,26,0,2177
35250,SAINT-ARMEL,243500139,Rennes Métropole,2022-03-31,20,0,2151
35250,SAINT-ARMEL,243500139,Rennes Métropole,2021-12-31,19,0,2150
35250,SAINT-ARMEL,243500139,Rennes Métropole,2021-09-30,13,0,2141
35250,SAINT-ARMEL,243500139,Rennes Métropole,2021-06-30,10,0,2130
35250,SAINT-ARMEL,243500139,Rennes Métropole,2021-03-31,10,0,2109
35250,SAINT-ARMEL,243500139,Rennes Métropole,2020-12-31,6,0,2067
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2025-09-30,61,0,1564
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2025-06-30,56,0,1558
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2025-03-31,53,0,1563
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2024-12-31,52,0,1568
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2024-09-30,44,0,1556
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2024-06-30,47,0,1560
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2024-03-31,42,0,1560
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2023-12-31,41,0,1554
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2023-09-30,41,0,1562
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2023-06-30,37,0,1567
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2023-03-31,36,0,1557
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2022-12-31,33,0,1563
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2022-09-30,32,0,1555
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2022-06-30,31,0,1567
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2022-03-31,27,0,1543
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2021-12-31,21,0,1547
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2021-09-30,18,0,1546
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2021-06-30,13,0,1533
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2021-03-31,14,0,1536
35315,SAINT-SULPICE-LA-FORÊT,243500139,Rennes Métropole,2020-12-31,14,0,1535
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2025-09-30,187,0,5108
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2025-06-30,185,0,5102
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2025-03-31,164,0,5070
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2024-12-31,154,0,5028
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2024-09-30,137,0,5030
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2024-06-30,128,0,5050
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2024-03-31,119,0,4966
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2023-12-31,114,0,4953
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2023-09-30,100,0,4913
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2023-06-30,93,0,4898
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2023-03-31,90,0,4870
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2022-12-31,79,0,4868
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2022-09-30,67,0,4840
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2022-06-30,64,0,4820
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2022-03-31,57,0,4814
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2021-12-31,53,0,4784
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2021-09-30,48,0,4774
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2021-06-30,50,0,4776
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2021-03-31,36,0,4734
35353,VEZIN-LE-COQUET,243500139,Rennes Métropole,2020-12-31,33,0,4679
