batiment_groupe_id;code_departement_insee;millesime;nb_pdl_res;nb_pdl_pro;nb_pdl_tot;conso_res;conso_pro;conso_tot;conso_res_par_pdl;conso_pro_par_pdl;conso_tot_par_pdl
bdnb-bg-GKNF-BHGA-Q6J9;35;2023;11.000;0.000;11.000;2667.700;0.000;2667.700;242.518;;242.518
bdnb-bg-GKNF-BHGA-Q6J9;35;2024;11.000;0.000;11.000;2678.900;0.000;2678.900;243.536;;243.536
bdnb-bg-GKVK-RKAX-FEKV;35;2018;0.000;2.000;2.000;0.000;4373352.400;4373352.400;;2186676.200;2186676.200
bdnb-bg-GKVK-RKAX-FEKV;35;2019;0.000;2.000;2.000;0.000;4105679.400;4105679.400;;2052839.700;2052839.700
bdnb-bg-GKVK-RKAX-FEKV;35;2020;0.000;2.000;2.000;0.000;2971095.800;2971095.800;;1485547.900;1485547.900
bdnb-bg-GKVK-RKAX-FEKV;35;2021;0.000;2.000;2.000;0.000;3385696.400;3385696.400;;1692848.200;1692848.200
bdnb-bg-GKVK-RKAX-FEKV;35;2022;0.000;2.000;2.000;0.000;3841529.800;3841529.800;;1920764.900;1920764.900
bdnb-bg-GKVK-RKAX-FEKV;35;2023;0.000;2.000;2.000;0.000;2241819.400;2241819.400;;1120909.700;1120909.700
bdnb-bg-GKVK-RKAX-FEKV;35;2024;0.000;2.000;2.000;0.000;2739778.800;2739778.800;;1369889.400;1369889.400
bdnb-bg-GLAJ-7WCD-X85R;35;2024;10.000;0.000;10.000;11701.600;0.000;11701.600;1170.160;;1170.160
bdnb-bg-GLAS-GECB-XM1R;35;2023;11.000;0.000;11.000;20068.600;0.000;20068.600;1824.418;;1824.418
bdnb-bg-GLAS-GECB-XM1R;35;2024;22.000;0.000;22.000;62019.700;0.000;62019.700;2819.077;;2819.077
bdnb-bg-GLBZ-UHV9-2K72;35;2018;20.000;0.000;20.000;141181.100;0.000;141181.100;7059.055;;7059.055
bdnb-bg-GLBZ-UHV9-2K72;35;2019;20.000;0.000;20.000;141558.700;0.000;141558.700;7077.935;;7077.935
bdnb-bg-GLBZ-UHV9-2K72;35;2020;20.000;0.000;20.000;121010.900;0.000;121010.900;6050.545;;6050.545
bdnb-bg-GLBZ-UHV9-2K72;35;2021;20.000;0.000;20.000;148987.400;0.000;148987.400;7449.370;;7449.370
bdnb-bg-GLBZ-UHV9-2K72;35;2022;20.000;0.000;20.000;121522.000;0.000;121522.000;6076.100;;6076.100
bdnb-bg-GLBZ-UHV9-2K72;35;2023;20.000;0.000;20.000;117758.900;0.000;117758.900;5887.945;;5887.945
bdnb-bg-GLBZ-UHV9-2K72;35;2024;20.000;0.000;20.000;123040.900;0.000;123040.900;6152.045;;6152.045
bdnb-bg-GLSD-YHXA-N64Z;35;2022;38.000;0.000;38.000;63326.700;0.000;63326.700;1666.492;;1666.492
bdnb-bg-GLSD-YHXA-N64Z;35;2023;38.000;0.000;38.000;140658.300;0.000;140658.300;3701.534;;3701.534
bdnb-bg-GLSD-YHXA-N64Z;35;2024;38.000;0.000;38.000;133499.100;0.000;133499.100;3513.134;;3513.134
bdnb-bg-GP8B-B8AC-9MMS;35;2018;20.000;0.000;20.000;167301.600;0.000;167301.600;8365.080;;8365.080
bdnb-bg-GP8B-B8AC-9MMS;35;2019;20.000;0.000;20.000;161218.500;0.000;161218.500;8060.925;;8060.925
bdnb-bg-GP8B-B8AC-9MMS;35;2020;20.000;0.000;20.000;147203.300;0.000;147203.300;7360.165;;7360.165
bdnb-bg-GP8B-B8AC-9MMS;35;2021;20.000;0.000;20.000;162560.100;0.000;162560.100;8128.005;;8128.005
bdnb-bg-GP8B-B8AC-9MMS;35;2022;20.000;0.000;20.000;137452.000;0.000;137452.000;6872.600;;6872.600
bdnb-bg-GP8B-B8AC-9MMS;35;2023;20.000;0.000;20.000;133916.000;0.000;133916.000;6695.800;;6695.800
bdnb-bg-GP8B-B8AC-9MMS;35;2024;20.000;0.000;20.000;140367.600;0.000;140367.600;7018.380;;7018.380
bdnb-bg-GPDB-FSYX-T7UH;35;2018;1.000;0.000;1.000;9737.900;0.000;9737.900;9737.900;;9737.900
bdnb-bg-GRRR-3KJT-T6WN;35;2018;13.000;0.000;13.000;50398.200;0.000;50398.200;3876.785;;3876.785
bdnb-bg-GRRR-3KJT-T6WN;35;2019;23.000;0.000;23.000;94153.100;0.000;94153.100;4093.613;;4093.613
bdnb-bg-GRRR-3KJT-T6WN;35;2020;23.000;0.000;23.000;93449.800;0.000;93449.800;4063.035;;4063.035
bdnb-bg-GRRR-3KJT-T6WN;35;2021;23.000;0.000;23.000;97012.300;0.000;97012.300;4217.926;;4217.926
bdnb-bg-GRRR-3KJT-T6WN;35;2022;23.000;0.000;23.000;84806.500;0.000;84806.500;3687.239;;3687.239
bdnb-bg-GRRR-3KJT-T6WN;35;2023;23.000;0.000;23.000;84086.400;0.000;84086.400;3655.930;;3655.930
bdnb-bg-GRRR-3KJT-T6WN;35;2024;23.000;0.000;23.000;86136.900;0.000;86136.900;3745.083;;3745.083
bdnb-bg-GS3Q-DVWN-9QA9;35;2018;12.000;0.000;12.000;67064.500;0.000;67064.500;5588.708;;5588.708
bdnb-bg-GS3Q-DVWN-9QA9;35;2019;12.000;0.000;12.000;64330.800;0.000;64330.800;5360.900;;5360.900
bdnb-bg-GS3Q-DVWN-9QA9;35;2020;12.000;0.000;12.000;66457.600;0.000;66457.600;5538.133;;5538.133
bdnb-bg-GS3Q-DVWN-9QA9;35;2021;12.000;0.000;12.000;64770.200;0.000;64770.200;5397.517;;5397.517
bdnb-bg-GS3Q-DVWN-9QA9;35;2022;11.000;0.000;11.000;45182.300;0.000;45182.300;4107.482;;4107.482
bdnb-bg-GS3Q-DVWN-9QA9;35;2023;11.000;0.000;11.000;46450.800;0.000;46450.800;4222.800;;4222.800
bdnb-bg-GS3Q-DVWN-9QA9;35;2024;11.000;0.000;11.000;42431.200;0.000;42431.200;3857.382;;3857.382
bdnb-bg-GTHJ-BTBE-252Z;35;2018;34.000;0.000;34.000;51157.700;0.000;51157.700;1504.638;;1504.638
bdnb-bg-GTHJ-BTBE-252Z;35;2019;34.000;0.000;34.000;148313.400;0.000;148313.400;4362.159;;4362.159
bdnb-bg-GTHJ-BTBE-252Z;35;2020;34.000;0.000;34.000;135641.400;0.000;135641.400;3989.453;;3989.453
bdnb-bg-GTHJ-BTBE-252Z;35;2021;34.000;0.000;34.000;148524.700;0.000;148524.700;4368.374;;4368.374
bdnb-bg-GTHJ-BTBE-252Z;35;2022;34.000;0.000;34.000;125651.500;0.000;125651.500;3695.632;;3695.632
bdnb-bg-GTHJ-BTBE-252Z;35;2023;34.000;0.000;34.000;125857.100;0.000;125857.100;3701.679;;3701.679
bdnb-bg-GTHJ-BTBE-252Z;35;2024;34.000;0.000;34.000;127831.500;0.000;127831.500;3759.750;;3759.750
bdnb-bg-GTTZ-G3JB-JTQF;35;2018;10.000;0.000;10.000;7092.300;0.000;7092.300;709.230;;709.230
bdnb-bg-GTTZ-G3JB-JTQF;35;2019;10.000;0.000;10.000;7858.100;0.000;7858.100;785.810;;785.810
bdnb-bg-GTTZ-G3JB-JTQF;35;2020;10.000;0.000;10.000;8291.900;0.000;8291.900;829.190;;829.190
bdnb-bg-GTTZ-G3JB-JTQF;35;2021;10.000;0.000;10.000;8161.800;0.000;8161.800;816.180;;816.180
bdnb-bg-GTTZ-G3JB-JTQF;35;2022;10.000;0.000;10.000;7794.400;0.000;7794.400;779.440;;779.440
bdnb-bg-GTTZ-G3JB-JTQF;35;2023;10.000;0.000;10.000;7848.200;0.000;7848.200;784.820;;784.820
bdnb-bg-GTTZ-G3JB-JTQF;35;2024;10.000;0.000;10.000;7534.700;0.000;7534.700;753.470;;753.470
bdnb-bg-GTZ8-MGTQ-LW5J;35;2018;18.000;0.000;18.000;172755.800;0.000;172755.800;9597.544;;9597.544
bdnb-bg-GTZ8-MGTQ-LW5J;35;2019;18.000;0.000;18.000;171175.500;0.000;171175.500;9509.750;;9509.750
bdnb-bg-GTZ8-MGTQ-LW5J;35;2020;18.000;0.000;18.000;158225.600;0.000;158225.600;8790.311;;8790.311
bdnb-bg-GTZ8-MGTQ-LW5J;35;2021;18.000;0.000;18.000;192191.600;0.000;192191.600;10677.311;;10677.311
bdnb-bg-GTZ8-MGTQ-LW5J;35;2022;18.000;0.000;18.000;147654.100;0.000;147654.100;8203.006;;8203.006
bdnb-bg-GTZ8-MGTQ-LW5J;35;2023;18.000;0.000;18.000;128347.900;0.000;128347.900;7130.439;;7130.439
bdnb-bg-GTZ8-MGTQ-LW5J;35;2024;17.000;0.000;17.000;128547.200;0.000;128547.200;7561.600;;7561.600
bdnb-bg-GVN7-5MS3-R2MV;35;2018;34.000;0.000;34.000;240379.100;0.000;240379.100;7069.974;;7069.974
bdnb-bg-GVN7-5MS3-R2MV;35;2019;33.000;0.000;33.000;219080.400;0.000;219080.400;6638.800;;6638.800
bdnb-bg-GVN7-5MS3-R2MV;35;2020;33.000;0.000;33.000;223826.000;0.000;223826.000;6782.606;;6782.606
bdnb-bg-GVN7-5MS3-R2MV;35;2021;34.000;0.000;34.000;251314.100;0.000;251314.100;7391.591;;7391.591
bdnb-bg-GVN7-5MS3-R2MV;35;2022;34.000;0.000;34.000;218081.500;0.000;218081.500;6414.162;;6414.162
bdnb-bg-GVN7-5MS3-R2MV;35;2023;34.000;0.000;34.000;187160.300;0.000;187160.300;5504.715;;5504.715
bdnb-bg-GVN7-5MS3-R2MV;35;2024;34.000;0.000;34.000;211443.400;0.000;211443.400;6218.924;;6218.924
bdnb-bg-GWCA-3VN8-JJH3;35;2018;35.100;0.000;35.100;900194.980;0.000;900194.980;25646.581;;25646.581
bdnb-bg-GWCA-3VN8-JJH3;35;2019;35.100;0.000;35.100;992008.120;0.000;992008.120;28262.340;;28262.340
bdnb-bg-GWVC-78JY-S8HB;35;2021;12.000;0.000;12.000;56419.200;0.000;56419.200;4701.600;;4701.600
bdnb-bg-GWVC-78JY-S8HB;35;2022;12.000;0.000;12.000;45653.200;0.000;45653.200;3804.433;;3804.433
bdnb-bg-GWVC-78JY-S8HB;35;2023;12.000;0.000;12.000;43604.000;0.000;43604.000;3633.667;;3633.667
bdnb-bg-GWVC-78JY-S8HB;35;2024;12.000;0.000;12.000;46563.300;0.000;46563.300;3880.275;;3880.275
bdnb-bg-GXF3-PPUX-9495;35;2018;12.000;0.000;12.000;66495.400;0.000;66495.400;5541.283;;5541.283
bdnb-bg-GXF3-PPUX-9495;35;2019;12.000;0.000;12.000;60222.700;0.000;60222.700;5018.558;;5018.558
bdnb-bg-GXF3-PPUX-9495;35;2020;12.000;0.000;12.000;56495.500;0.000;56495.500;4707.958;;4707.958
bdnb-bg-GXF3-PPUX-9495;35;2021;12.000;0.000;12.000;58123.100;0.000;58123.100;4843.592;;4843.592
bdnb-bg-GXF3-PPUX-9495;35;2022;12.000;0.000;12.000;47898.300;0.000;47898.300;3991.525;;3991.525
bdnb-bg-GXF3-PPUX-9495;35;2023;12.000;0.000;12.000;46943.500;0.000;46943.500;3911.958;;3911.958
bdnb-bg-GXF3-PPUX-9495;35;2024;12.000;0.000;12.000;44136.800;0.000;44136.800;3678.067;;3678.067
bdnb-bg-GXN3-Q1PG-HD49;35;2019;48.000;0.000;48.000;33531.000;0.000;33531.000;698.563;;698.563
bdnb-bg-GXN3-Q1PG-HD49;35;2020;53.000;0.000;53.000;180396.000;0.000;180396.000;3403.698;;3403.698
bdnb-bg-GXN3-Q1PG-HD49;35;2021;52.000;0.000;52.000;189704.900;0.000;189704.900;3648.171;;3648.171
bdnb-bg-GXN3-Q1PG-HD49;35;2022;53.000;0.000;53.000;167479.500;0.000;167479.500;3159.991;;3159.991
bdnb-bg-GXN3-Q1PG-HD49;35;2023;53.000;0.000;53.000;165446.400;0.000;165446.400;3121.630;;3121.630
bdnb-bg-GXN3-Q1PG-HD49;35;2024;53.000;0.000;53.000;166759.700;0.000;166759.700;3146.409;;3146.409
bdnb-bg-GZHG-P11Z-XPDX;35;2020;1.000;0.000;1.000;46448.300;0.000;46448.300;46448.300;;46448.300
bdnb-bg-GZHG-P11Z-XPDX;35;2021;0.000;1.000;1.000;0.000;58231.900;58231.900;;58231.900;58231.900
bdnb-bg-GZHG-P11Z-XPDX;35;2022;0.000;1.000;1.000;0.000;54556.100;54556.100;;54556.100;54556.100
bdnb-bg-GZHG-P11Z-XPDX;35;2023;0.000;1.000;1.000;0.000;53649.400;53649.400;;53649.400;53649.400
bdnb-bg-GZHG-P11Z-XPDX;35;2024;0.000;1.000;1.000;0.000;55013.100;55013.100;;55013.100;55013.100
bdnb-bg-GZQJ-969X-J11K;35;2018;11.000;0.000;11.000;8395.400;0.000;8395.400;763.218;;763.218
bdnb-bg-GZQJ-969X-J11K;35;2019;12.000;0.000;12.000;8503.000;0.000;8503.000;708.583;;708.583
bdnb-bg-GZQJ-969X-J11K;35;2020;12.000;0.000;12.000;8574.300;0.000;8574.300;714.525;;714.525
bdnb-bg-GZQJ-969X-J11K;35;2021;12.000;0.000;12.000;6963.600;0.000;6963.600;580.300;;580.300
bdnb-bg-GZQJ-969X-J11K;35;2022;11.000;0.000;11.000;5735.900;0.000;5735.900;521.445;;521.445
bdnb-bg-GZQJ-969X-J11K;35;2023;10.000;0.000;10.000;6597.100;0.000;6597.100;659.710;;659.710
bdnb-bg-GZQJ-969X-J11K;35;2024;10.000;0.000;10.000;10867.300;0.000;10867.300;1086.730;;1086.730
bdnb-bg-H1XJ-PWPX-955F;35;2018;33.000;0.000;33.000;213672.000;0.000;213672.000;6474.909;;6474.909
bdnb-bg-H1XJ-PWPX-955F;35;2019;33.000;0.000;33.000;202441.700;0.000;202441.700;6134.597;;6134.597
bdnb-bg-H1XJ-PWPX-955F;35;2020;33.000;0.000;33.000;182262.000;0.000;182262.000;5523.091;;5523.091
bdnb-bg-H1XJ-PWPX-955F;35;2021;33.000;0.000;33.000;195984.400;0.000;195984.400;5938.921;;5938.921
bdnb-bg-H1XJ-PWPX-955F;35;2022;33.000;0.000;33.000;151646.300;0.000;151646.300;4595.342;;4595.342
bdnb-bg-H1XJ-PWPX-955F;35;2023;33.000;0.000;33.000;134883.200;0.000;134883.200;4087.370;;4087.370
bdnb-bg-H1XJ-PWPX-955F;35;2024;33.000;0.000;33.000;142572.800;0.000;142572.800;4320.388;;4320.388
bdnb-bg-HCMP-Y5ZG-8MCG;35;2019;1.000;0.000;1.000;284689.600;0.000;284689.600;284689.600;;284689.600
bdnb-bg-HCMP-Y5ZG-8MCG;35;2020;1.000;0.000;1.000;267876.600;0.000;267876.600;267876.600;;267876.600
bdnb-bg-HCMP-Y5ZG-8MCG;35;2021;1.000;0.000;1.000;293078.900;0.000;293078.900;293078.900;;293078.900
bdnb-bg-HCMP-Y5ZG-8MCG;35;2022;1.000;0.000;1.000;264615.500;0.000;264615.500;264615.500;;264615.500
bdnb-bg-HCMP-Y5ZG-8MCG;35;2023;1.000;0.000;1.000;576912.800;0.000;576912.800;576912.800;;576912.800
bdnb-bg-HCMP-Y5ZG-8MCG;35;2024;1.000;0.000;1.000;458867.500;0.000;458867.500;458867.500;;458867.500
bdnb-bg-HERL-2T1C-XNY4;35;2018;21.000;0.000;21.000;120835.300;0.000;120835.300;5754.062;;5754.062
bdnb-bg-HERL-2T1C-XNY4;35;2019;21.000;0.000;21.000;117334.700;0.000;117334.700;5587.367;;5587.367
bdnb-bg-HERL-2T1C-XNY4;35;2020;21.000;0.000;21.000;117219.300;0.000;117219.300;5581.871;;5581.871
bdnb-bg-HERL-2T1C-XNY4;35;2021;21.000;0.000;21.000;131549.800;0.000;131549.800;6264.276;;6264.276
bdnb-bg-HERL-2T1C-XNY4;35;2022;21.000;0.000;21.000;107683.800;0.000;107683.800;5127.800;;5127.800
bdnb-bg-HERL-2T1C-XNY4;35;2023;21.000;0.000;21.000;106882.700;0.000;106882.700;5089.652;;5089.652
bdnb-bg-HERL-2T1C-XNY4;35;2024;21.000;0.000;21.000;116480.700;0.000;116480.700;5546.700;;5546.700
bdnb-bg-HF3G-NDH3-WGSE;35;2019;0.000;2.000;2.000;0.000;11742.680;11742.680;;5871.340;5871.340
bdnb-bg-HF3G-NDH3-WGSE;35;2020;0.000;1.000;1.000;0.000;21054.920;21054.920;;21054.920;21054.920
bdnb-bg-HF3G-NDH3-WGSE;35;2021;0.000;1.000;1.000;0.000;34900.000;34900.000;;34900.000;34900.000
bdnb-bg-HF3G-NDH3-WGSE;35;2022;0.000;1.000;1.000;0.000;22121.440;22121.440;;22121.440;22121.440
bdnb-bg-HF3G-NDH3-WGSE;35;2023;0.000;1.000;1.000;0.000;17189.400;17189.400;;17189.400;17189.400
bdnb-bg-HF3G-NDH3-WGSE;35;2024;0.000;1.000;1.000;0.000;9838.760;9838.760;;9838.760;9838.760
bdnb-bg-HH39-6XUT-NRVE;35;2018;17.000;0.000;17.000;3225.100;0.000;3225.100;189.712;;189.712
bdnb-bg-HH39-6XUT-NRVE;35;2019;17.000;0.000;17.000;2808.400;0.000;2808.400;165.200;;165.200
bdnb-bg-HH39-6XUT-NRVE;35;2020;15.000;0.000;15.000;2602.600;0.000;2602.600;173.507;;173.507
bdnb-bg-HH39-6XUT-NRVE;35;2021;14.000;0.000;14.000;2048.700;0.000;2048.700;146.336;;146.336
bdnb-bg-HH39-6XUT-NRVE;35;2022;13.000;0.000;13.000;2194.500;0.000;2194.500;168.808;;168.808
bdnb-bg-HH39-6XUT-NRVE;35;2023;12.000;0.000;12.000;2021.100;0.000;2021.100;168.425;;168.425
bdnb-bg-HH39-6XUT-NRVE;35;2024;13.000;0.000;13.000;4701.600;0.000;4701.600;361.662;;361.662
bdnb-bg-HH9E-Y4T4-RRHS;35;2018;15.000;0.000;15.000;100122.800;0.000;100122.800;6674.853;;6674.853
bdnb-bg-HH9E-Y4T4-RRHS;35;2019;15.000;0.000;15.000;89833.600;0.000;89833.600;5988.907;;5988.907
bdnb-bg-HH9E-Y4T4-RRHS;35;2020;15.000;0.000;15.000;90039.200;0.000;90039.200;6002.613;;6002.613
bdnb-bg-HH9E-Y4T4-RRHS;35;2021;15.000;0.000;15.000;97331.900;0.000;97331.900;6488.793;;6488.793
bdnb-bg-HH9E-Y4T4-RRHS;35;2022;15.000;0.000;15.000;85844.800;0.000;85844.800;5722.987;;5722.987
bdnb-bg-HH9E-Y4T4-RRHS;35;2023;15.000;0.000;15.000;80939.800;0.000;80939.800;5395.987;;5395.987
bdnb-bg-HH9E-Y4T4-RRHS;35;2024;15.000;0.000;15.000;82000.900;0.000;82000.900;5466.727;;5466.727
bdnb-bg-HHAX-FGL2-AQWX;35;2018;11.000;0.000;11.000;51214.800;0.000;51214.800;4655.891;;4655.891
bdnb-bg-HHAX-FGL2-AQWX;35;2019;11.000;0.000;11.000;47546.900;0.000;47546.900;4322.445;;4322.445
bdnb-bg-HJKV-SNBC-119N;35;2024;14.000;0.000;14.000;37961.700;0.000;37961.700;2711.550;;2711.550
bdnb-bg-HJL6-BBF2-3NQM;35;2018;38.000;0.000;38.000;235144.900;0.000;235144.900;6188.024;;6188.024
bdnb-bg-HJL6-BBF2-3NQM;35;2019;38.000;0.000;38.000;237578.000;0.000;237578.000;6252.053;;6252.053
bdnb-bg-HJL6-BBF2-3NQM;35;2020;38.000;0.000;38.000;214063.200;0.000;214063.200;5633.242;;5633.242
bdnb-bg-HJL6-BBF2-3NQM;35;2021;37.000;0.000;37.000;225552.800;0.000;225552.800;6096.022;;6096.022
bdnb-bg-HJL6-BBF2-3NQM;35;2022;37.000;0.000;37.000;182619.900;0.000;182619.900;4935.673;;4935.673
bdnb-bg-HJL6-BBF2-3NQM;35;2023;37.000;0.000;37.000;185880.300;0.000;185880.300;5023.792;;5023.792
bdnb-bg-HJL6-BBF2-3NQM;35;2024;37.000;0.000;37.000;197757.600;0.000;197757.600;5344.800;;5344.800
bdnb-bg-HK3V-U6J5-AYWS;35;2018;0.000;2.000;2.000;0.000;7822576.000;7822576.000;;3911288.000;3911288.000
bdnb-bg-HK3V-U6J5-AYWS;35;2019;0.000;2.000;2.000;0.000;7687042.800;7687042.800;;3843521.400;3843521.400
bdnb-bg-HK3V-U6J5-AYWS;35;2020;0.000;2.000;2.000;0.000;7738556.400;7738556.400;;3869278.200;3869278.200
bdnb-bg-HK3V-U6J5-AYWS;35;2021;0.000;2.000;2.000;0.000;8336133.200;8336133.200;;4168066.600;4168066.600
bdnb-bg-HK3V-U6J5-AYWS;35;2022;0.000;2.000;2.000;0.000;5944893.200;5944893.200;;2972446.600;2972446.600
bdnb-bg-HK3V-U6J5-AYWS;35;2023;0.000;2.000;2.000;0.000;5208778.800;5208778.800;;2604389.400;2604389.400
bdnb-bg-HK3V-U6J5-AYWS;35;2024;0.000;2.000;2.000;0.000;5376887.800;5376887.800;;2688443.900;2688443.900
bdnb-bg-HKJC-DP88-YWM5;35;2018;28.000;0.000;28.000;114044.300;0.000;114044.300;4073.011;;4073.011
bdnb-bg-HKJC-DP88-YWM5;35;2019;28.000;0.000;28.000;99280.600;0.000;99280.600;3545.736;;3545.736
bdnb-bg-HKJC-DP88-YWM5;35;2020;28.000;0.000;28.000;112913.400;0.000;112913.400;4032.621;;4032.621
bdnb-bg-HKJC-DP88-YWM5;35;2021;28.000;0.000;28.000;124270.500;0.000;124270.500;4438.232;;4438.232
bdnb-bg-HKJC-DP88-YWM5;35;2022;28.000;0.000;28.000;92419.900;0.000;92419.900;3300.711;;3300.711
bdnb-bg-HKJC-DP88-YWM5;35;2023;28.000;0.000;28.000;91022.900;0.000;91022.900;3250.818;;3250.818
bdnb-bg-HKJC-DP88-YWM5;35;2024;28.000;0.000;28.000;98147.200;0.000;98147.200;3505.257;;3505.257
bdnb-bg-HKYG-NQQB-N1GK;35;2018;25.000;0.000;25.000;220044.500;0.000;220044.500;8801.780;;8801.780
bdnb-bg-HKYG-NQQB-N1GK;35;2019;25.000;0.000;25.000;167735.200;0.000;167735.200;6709.408;;6709.408
bdnb-bg-HKYG-NQQB-N1GK;35;2020;24.000;0.000;24.000;85315.200;0.000;85315.200;3554.800;;3554.800
bdnb-bg-HKYG-NQQB-N1GK;35;2021;24.000;0.000;24.000;102474.000;0.000;102474.000;4269.750;;4269.750
bdnb-bg-HKYG-NQQB-N1GK;35;2022;24.000;0.000;24.000;83501.500;0.000;83501.500;3479.229;;3479.229
bdnb-bg-HKYG-NQQB-N1GK;35;2023;24.000;0.000;24.000;87073.200;0.000;87073.200;3628.050;;3628.050
bdnb-bg-HKYG-NQQB-N1GK;35;2024;24.000;0.000;24.000;92802.300;0.000;92802.300;3866.763;;3866.763
bdnb-bg-HLEV-RM5A-8NQ1;35;2019;33.000;0.000;33.000;25563.400;0.000;25563.400;774.648;;774.648
bdnb-bg-HLEV-RM5A-8NQ1;35;2020;46.000;0.000;46.000;164518.400;0.000;164518.400;3576.487;;3576.487
bdnb-bg-HLEV-RM5A-8NQ1;35;2021;46.000;0.000;46.000;175811.900;0.000;175811.900;3821.998;;3821.998
bdnb-bg-HLEV-RM5A-8NQ1;35;2022;46.000;0.000;46.000;150538.900;0.000;150538.900;3272.585;;3272.585
bdnb-bg-HLEV-RM5A-8NQ1;35;2023;46.000;0.000;46.000;140873.500;0.000;140873.500;3062.467;;3062.467
bdnb-bg-HLEV-RM5A-8NQ1;35;2024;46.000;0.000;46.000;135812.800;0.000;135812.800;2952.452;;2952.452
bdnb-bg-H24R-CGRL-Z4ER;35;2018;32.000;0.000;32.000;169662.100;0.000;169662.100;5301.941;;5301.941
bdnb-bg-H24R-CGRL-Z4ER;35;2019;32.000;0.000;32.000;173883.100;0.000;173883.100;5433.847;;5433.847
bdnb-bg-H24R-CGRL-Z4ER;35;2020;32.000;0.000;32.000;160676.700;0.000;160676.700;5021.147;;5021.147
bdnb-bg-H24R-CGRL-Z4ER;35;2021;32.000;0.000;32.000;178475.000;0.000;178475.000;5577.344;;5577.344
bdnb-bg-H24R-CGRL-Z4ER;35;2022;32.000;0.000;32.000;150883.600;0.000;150883.600;4715.113;;4715.113
bdnb-bg-H24R-CGRL-Z4ER;35;2023;32.000;0.000;32.000;142582.700;0.000;142582.700;4455.709;;4455.709
bdnb-bg-H24R-CGRL-Z4ER;35;2024;32.000;0.000;32.000;143566.700;0.000;143566.700;4486.459;;4486.459
bdnb-bg-H2AU-Z3RU-CWP7;35;2018;16.000;0.000;16.000;120642.700;0.000;120642.700;7540.169;;7540.169
bdnb-bg-H2AU-Z3RU-CWP7;35;2019;16.000;0.000;16.000;128641.000;0.000;128641.000;8040.063;;8040.063
bdnb-bg-H2AU-Z3RU-CWP7;35;2020;15.000;0.000;15.000;112837.000;0.000;112837.000;7522.467;;7522.467
bdnb-bg-H2AU-Z3RU-CWP7;35;2021;14.000;0.000;14.000;126223.500;0.000;126223.500;9015.964;;9015.964
bdnb-bg-H2AU-Z3RU-CWP7;35;2022;14.000;0.000;14.000;87786.400;0.000;87786.400;6270.457;;6270.457
bdnb-bg-H2AU-Z3RU-CWP7;35;2023;14.000;0.000;14.000;74219.200;0.000;74219.200;5301.371;;5301.371
bdnb-bg-H2AU-Z3RU-CWP7;35;2024;13.000;0.000;13.000;73119.900;0.000;73119.900;5624.608;;5624.608
bdnb-bg-H2EU-3Z3D-JKZN;35;2018;44.000;0.000;44.000;169586.700;0.000;169586.700;3854.243;;3854.243
bdnb-bg-H2EU-3Z3D-JKZN;35;2019;44.000;0.000;44.000;161078.900;0.000;161078.900;3660.884;;3660.884
bdnb-bg-H2EU-3Z3D-JKZN;35;2020;44.000;0.000;44.000;152412.300;0.000;152412.300;3463.916;;3463.916
bdnb-bg-H2EU-3Z3D-JKZN;35;2021;44.000;0.000;44.000;181980.100;0.000;181980.100;4135.911;;4135.911
bdnb-bg-H2EU-3Z3D-JKZN;35;2022;43.000;0.000;43.000;146591.000;0.000;146591.000;3409.093;;3409.093
bdnb-bg-H2EU-3Z3D-JKZN;35;2023;44.000;0.000;44.000;139491.100;0.000;139491.100;3170.252;;3170.252
bdnb-bg-H2EU-3Z3D-JKZN;35;2024;44.000;0.000;44.000;148289.600;0.000;148289.600;3370.218;;3370.218
bdnb-bg-H2N8-5CD2-FTWY;35;2019;21.000;0.000;21.000;37107.300;0.000;37107.300;1767.014;;1767.014
bdnb-bg-H2N8-5CD2-FTWY;35;2020;21.000;0.000;21.000;78921.100;0.000;78921.100;3758.148;;3758.148
bdnb-bg-H2N8-5CD2-FTWY;35;2021;21.000;0.000;21.000;89065.100;0.000;89065.100;4241.195;;4241.195
bdnb-bg-H2N8-5CD2-FTWY;35;2022;20.000;0.000;20.000;73918.900;0.000;73918.900;3695.945;;3695.945
bdnb-bg-H2N8-5CD2-FTWY;35;2023;19.000;0.000;19.000;69217.900;0.000;69217.900;3643.047;;3643.047
bdnb-bg-H2N8-5CD2-FTWY;35;2024;19.000;0.000;19.000;69178.200;0.000;69178.200;3640.958;;3640.958
bdnb-bg-H34H-UPBP-X917;35;2018;33.000;1.000;34.000;18454.900;1925658.000;1944112.900;559.239;1925658.000;57179.791
bdnb-bg-H34H-UPBP-X917;35;2019;32.000;1.000;33.000;19882.300;1764263.800;1784146.100;621.322;1764263.800;54065.033
bdnb-bg-H34H-UPBP-X917;35;2020;32.000;1.000;33.000;20689.900;1692763.300;1713453.200;646.559;1692763.300;51922.824
bdnb-bg-H34H-UPBP-X917;35;2021;29.000;1.000;30.000;18863.600;1922649.100;1941512.700;650.469;1922649.100;64717.090
bdnb-bg-H34H-UPBP-X917;35;2022;29.000;1.000;30.000;18163.400;1887047.100;1905210.500;626.324;1887047.100;63507.017
bdnb-bg-H34H-UPBP-X917;35;2023;28.000;1.000;29.000;16493.100;1779790.100;1796283.200;589.039;1779790.100;61940.800
