batiment_groupe_id;code_departement_insee;millesime;nb_pdl_res;nb_pdl_pro;nb_pdl_tot;conso_res;conso_pro;conso_tot;conso_res_par_pdl;conso_pro_par_pdl;conso_tot_par_pdl
bdnb-bg-ENNG-XWMV-EKCU;35;2018;0.000;1.650;1.650;0.000;359814.000;359814.000;;218069.091;218069.091
bdnb-bg-ENNG-XWMV-EKCU;35;2019;0.000;1.650;1.650;0.000;367094.350;367094.350;;222481.424;222481.424
bdnb-bg-ENNG-XWMV-EKCU;35;2020;0.000;1.650;1.650;0.000;370320.830;370320.830;;224436.867;224436.867
bdnb-bg-ENNG-XWMV-EKCU;35;2021;0.000;1.650;1.650;0.000;446843.780;446843.780;;270814.412;270814.412
bdnb-bg-ENNG-XWMV-EKCU;35;2022;0.000;1.650;1.650;0.000;378419.830;378419.830;;229345.352;229345.352
bdnb-bg-ENNG-XWMV-EKCU;35;2023;0.000;1.650;1.650;0.000;383964.000;383964.000;;232705.455;232705.455
bdnb-bg-ENNG-XWMV-EKCU;35;2024;0.000;1.650;1.650;0.000;381414.250;381414.250;;231160.152;231160.152
bdnb-bg-ENWE-985D-WP6R;35;2024;0.000;1.000;1.000;0.000;1834.000;1834.000;;1834.000;1834.000
bdnb-bg-ER6K-EMLP-YNUT;35;2018;19.000;0.000;19.000;25070.700;0.000;25070.700;1319.511;;1319.511
bdnb-bg-ER6K-EMLP-YNUT;35;2019;19.000;0.000;19.000;25851.500;0.000;25851.500;1360.605;;1360.605
bdnb-bg-ER6K-EMLP-YNUT;35;2020;19.000;0.000;19.000;25565.800;0.000;25565.800;1345.568;;1345.568
bdnb-bg-ER6K-EMLP-YNUT;35;2021;19.000;0.000;19.000;30516.500;0.000;30516.500;1606.132;;1606.132
bdnb-bg-ER6K-EMLP-YNUT;35;2022;19.000;0.000;19.000;26816.400;0.000;26816.400;1411.389;;1411.389
bdnb-bg-ER6K-EMLP-YNUT;35;2023;19.000;0.000;19.000;23992.000;0.000;23992.000;1262.737;;1262.737
bdnb-bg-ER6K-EMLP-YNUT;35;2024;19.000;0.000;19.000;21440.000;0.000;21440.000;1128.421;;1128.421
bdnb-bg-ERPH-HWVF-ZV4Y;35;2018;10.000;0.000;10.000;23042.900;0.000;23042.900;2304.290;;2304.290
bdnb-bg-ERPH-HWVF-ZV4Y;35;2019;10.000;0.000;10.000;25408.900;0.000;25408.900;2540.890;;2540.890
bdnb-bg-ERPH-HWVF-ZV4Y;35;2020;10.000;0.000;10.000;22604.600;0.000;22604.600;2260.460;;2260.460
bdnb-bg-ERPH-HWVF-ZV4Y;35;2021;10.000;0.000;10.000;29374.700;0.000;29374.700;2937.470;;2937.470
bdnb-bg-ERPH-HWVF-ZV4Y;35;2022;10.000;0.000;10.000;23035.400;0.000;23035.400;2303.540;;2303.540
bdnb-bg-ERPH-HWVF-ZV4Y;35;2023;10.000;0.000;10.000;26270.000;0.000;26270.000;2627.000;;2627.000
bdnb-bg-ERPH-HWVF-ZV4Y;35;2024;10.000;0.000;10.000;29108.000;0.000;29108.000;2910.800;;2910.800
bdnb-bg-ERR4-W1FP-E8HW;35;2018;21.000;0.000;21.000;64794.900;0.000;64794.900;3085.471;;3085.471
bdnb-bg-ERR4-W1FP-E8HW;35;2019;23.000;0.000;23.000;64730.500;0.000;64730.500;2814.370;;2814.370
bdnb-bg-ERR4-W1FP-E8HW;35;2020;22.000;0.000;22.000;75418.400;0.000;75418.400;3428.109;;3428.109
bdnb-bg-ERR4-W1FP-E8HW;35;2021;21.000;0.000;21.000;84368.800;0.000;84368.800;4017.562;;4017.562
bdnb-bg-ERR4-W1FP-E8HW;35;2022;21.000;0.000;21.000;76553.300;0.000;76553.300;3645.395;;3645.395
bdnb-bg-ERR4-W1FP-E8HW;35;2023;22.000;0.000;22.000;66943.000;0.000;66943.000;3042.864;;3042.864
bdnb-bg-ERR4-W1FP-E8HW;35;2024;20.000;0.000;20.000;63439.000;0.000;63439.000;3171.950;;3171.950
bdnb-bg-EU97-4H8N-9BB5;35;2018;0.000;1.000;1.000;0.000;63918.600;63918.600;;63918.600;63918.600
bdnb-bg-EU97-4H8N-9BB5;35;2019;0.000;1.000;1.000;0.000;54175.800;54175.800;;54175.800;54175.800
bdnb-bg-EU97-4H8N-9BB5;35;2020;0.000;1.000;1.000;0.000;39023.500;39023.500;;39023.500;39023.500
bdnb-bg-EU97-4H8N-9BB5;35;2021;0.000;1.000;1.000;0.000;52569.300;52569.300;;52569.300;52569.300
bdnb-bg-EU97-4H8N-9BB5;35;2022;0.000;1.000;1.000;0.000;54864.200;54864.200;;54864.200;54864.200
bdnb-bg-EU97-4H8N-9BB5;35;2023;0.000;1.000;1.000;0.000;13537.000;13537.000;;13537.000;13537.000
bdnb-bg-EU97-4H8N-9BB5;35;2024;0.000;1.000;1.000;0.000;38289.000;38289.000;;38289.000;38289.000
bdnb-bg-EXJ1-PRLX-RPGU;35;2018;23.000;0.000;23.000;80241.000;0.000;80241.000;3488.739;;3488.739
bdnb-bg-EXJ1-PRLX-RPGU;35;2019;23.000;0.000;23.000;82965.300;0.000;82965.300;3607.187;;3607.187
bdnb-bg-EXJ1-PRLX-RPGU;35;2020;23.000;0.000;23.000;89053.700;0.000;89053.700;3871.900;;3871.900
bdnb-bg-EXJ1-PRLX-RPGU;35;2021;23.000;0.000;23.000;96213.700;0.000;96213.700;4183.204;;4183.204
bdnb-bg-EXJ1-PRLX-RPGU;35;2022;23.000;0.000;23.000;85058.500;0.000;85058.500;3698.196;;3698.196
bdnb-bg-EXJ1-PRLX-RPGU;35;2023;24.000;0.000;24.000;84938.000;0.000;84938.000;3539.083;;3539.083
bdnb-bg-EXJ1-PRLX-RPGU;35;2024;24.000;0.000;24.000;89361.000;0.000;89361.000;3723.375;;3723.375
bdnb-bg-EYSC-4FAZ-XADJ;35;2018;0.000;1.000;1.000;0.000;11299.900;11299.900;;11299.900;11299.900
bdnb-bg-EYSC-4FAZ-XADJ;35;2019;0.000;1.000;1.000;0.000;13446.600;13446.600;;13446.600;13446.600
bdnb-bg-EYSC-4FAZ-XADJ;35;2020;0.000;1.000;1.000;0.000;20822.500;20822.500;;20822.500;20822.500
bdnb-bg-EYSC-4FAZ-XADJ;35;2021;0.000;1.000;1.000;0.000;32826.100;32826.100;;32826.100;32826.100
bdnb-bg-EYSC-4FAZ-XADJ;35;2023;0.000;1.000;1.000;0.000;39532.000;39532.000;;39532.000;39532.000
bdnb-bg-EYSC-4FAZ-XADJ;35;2024;0.000;1.000;1.000;0.000;43173.000;43173.000;;43173.000;43173.000
bdnb-bg-EYT2-VXUS-FTX7;35;2018;50.000;0.000;50.000;76065.700;0.000;76065.700;1521.314;;1521.314
bdnb-bg-EYT2-VXUS-FTX7;35;2019;50.000;0.000;50.000;66725.900;0.000;66725.900;1334.518;;1334.518
bdnb-bg-EYT2-VXUS-FTX7;35;2020;50.000;0.000;50.000;67109.600;0.000;67109.600;1342.192;;1342.192
bdnb-bg-EYT2-VXUS-FTX7;35;2021;50.000;0.000;50.000;65293.600;0.000;65293.600;1305.872;;1305.872
bdnb-bg-EYT2-VXUS-FTX7;35;2022;40.000;0.000;40.000;53254.000;0.000;53254.000;1331.350;;1331.350
bdnb-bg-EYT2-VXUS-FTX7;35;2023;40.000;0.000;40.000;51242.000;0.000;51242.000;1281.050;;1281.050
bdnb-bg-EYT2-VXUS-FTX7;35;2024;40.000;0.000;40.000;54066.000;0.000;54066.000;1351.650;;1351.650
bdnb-bg-F45N-3MB1-FM8H;35;2021;0.000;1.000;1.000;0.000;34536.700;34536.700;;34536.700;34536.700
bdnb-bg-ET85-RPLU-ZNPG;35;2019;36.000;0.000;36.000;57526.100;0.000;57526.100;1597.947;;1597.947
bdnb-bg-ET85-RPLU-ZNPG;35;2020;35.000;0.000;35.000;64870.600;0.000;64870.600;1853.446;;1853.446
bdnb-bg-ET85-RPLU-ZNPG;35;2021;36.000;0.000;36.000;68114.200;0.000;68114.200;1892.061;;1892.061
bdnb-bg-ET85-RPLU-ZNPG;35;2022;36.000;0.000;36.000;62872.500;0.000;62872.500;1746.458;;1746.458
bdnb-bg-ET85-RPLU-ZNPG;35;2023;36.000;0.000;36.000;59218.000;0.000;59218.000;1644.944;;1644.944
bdnb-bg-ET85-RPLU-ZNPG;35;2024;36.000;0.000;36.000;60278.000;0.000;60278.000;1674.389;;1674.389
bdnb-bg-EVET-GBX3-PQLD;35;2018;0.000;1.000;1.000;0.000;162257.800;162257.800;;162257.800;162257.800
bdnb-bg-EVET-GBX3-PQLD;35;2019;0.000;1.000;1.000;0.000;167274.600;167274.600;;167274.600;167274.600
bdnb-bg-EVET-GBX3-PQLD;35;2020;0.000;1.000;1.000;0.000;139498.400;139498.400;;139498.400;139498.400
bdnb-bg-EVET-GBX3-PQLD;35;2021;0.000;1.000;1.000;0.000;165229.600;165229.600;;165229.600;165229.600
bdnb-bg-EVET-GBX3-PQLD;35;2022;0.000;1.000;1.000;0.000;160969.400;160969.400;;160969.400;160969.400
bdnb-bg-EVET-GBX3-PQLD;35;2023;0.000;1.000;1.000;0.000;149761.000;149761.000;;149761.000;149761.000
bdnb-bg-EVET-GBX3-PQLD;35;2024;0.000;1.000;1.000;0.000;159902.000;159902.000;;159902.000;159902.000
bdnb-bg-EVK5-L9SZ-L9V1;35;2019;27.000;0.000;27.000;5012.400;0.000;5012.400;185.644;;185.644
bdnb-bg-EVK5-L9SZ-L9V1;35;2020;32.000;0.000;32.000;47901.600;0.000;47901.600;1496.925;;1496.925
bdnb-bg-EVK5-L9SZ-L9V1;35;2022;32.000;0.000;32.000;42544.600;0.000;42544.600;1329.519;;1329.519
bdnb-bg-EVK5-L9SZ-L9V1;35;2023;32.000;0.000;32.000;40934.000;0.000;40934.000;1279.188;;1279.188
bdnb-bg-EVK5-L9SZ-L9V1;35;2024;32.000;0.000;32.000;38926.000;0.000;38926.000;1216.438;;1216.438
bdnb-bg-EVM4-SYEQ-35SV;35;2018;0.000;1.000;1.000;0.000;16228.100;16228.100;;16228.100;16228.100
bdnb-bg-EVM4-SYEQ-35SV;35;2019;0.000;1.000;1.000;0.000;11667.700;11667.700;;11667.700;11667.700
bdnb-bg-EVM4-SYEQ-35SV;35;2020;0.000;1.000;1.000;0.000;26847.200;26847.200;;26847.200;26847.200
bdnb-bg-EVM4-SYEQ-35SV;35;2021;0.000;1.000;1.000;0.000;27127.600;27127.600;;27127.600;27127.600
bdnb-bg-EVM4-SYEQ-35SV;35;2022;0.000;1.000;1.000;0.000;24888.200;24888.200;;24888.200;24888.200
bdnb-bg-EVM4-SYEQ-35SV;35;2023;0.000;1.000;1.000;0.000;24504.000;24504.000;;24504.000;24504.000
bdnb-bg-EVM4-SYEQ-35SV;35;2024;0.000;1.000;1.000;0.000;26084.000;26084.000;;26084.000;26084.000
bdnb-bg-EVPD-CZXC-CMFY;35;2018;12.000;0.000;12.000;24416.100;0.000;24416.100;2034.675;;2034.675
bdnb-bg-EVPD-CZXC-CMFY;35;2019;12.000;0.000;12.000;20944.000;0.000;20944.000;1745.333;;1745.333
bdnb-bg-EVPD-CZXC-CMFY;35;2020;12.000;0.000;12.000;22697.300;0.000;22697.300;1891.442;;1891.442
bdnb-bg-EVPD-CZXC-CMFY;35;2021;12.000;0.000;12.000;24832.400;0.000;24832.400;2069.367;;2069.367
bdnb-bg-EVPD-CZXC-CMFY;35;2022;12.000;0.000;12.000;23010.900;0.000;23010.900;1917.575;;1917.575
bdnb-bg-EVPD-CZXC-CMFY;35;2023;12.000;0.000;12.000;23222.000;0.000;23222.000;1935.167;;1935.167
bdnb-bg-EVPD-CZXC-CMFY;35;2024;12.000;0.000;12.000;22058.000;0.000;22058.000;1838.167;;1838.167
bdnb-bg-EVQA-4RBZ-QXPJ;35;2018;0.000;1.000;1.000;0.000;64766.100;64766.100;;64766.100;64766.100
bdnb-bg-EVQA-4RBZ-QXPJ;35;2019;0.000;1.000;1.000;0.000;55074.600;55074.600;;55074.600;55074.600
bdnb-bg-EVQA-4RBZ-QXPJ;35;2020;0.000;1.000;1.000;0.000;39875.800;39875.800;;39875.800;39875.800
bdnb-bg-EVQA-4RBZ-QXPJ;35;2021;0.000;1.000;1.000;0.000;44539.600;44539.600;;44539.600;44539.600
bdnb-bg-EVQA-4RBZ-QXPJ;35;2022;0.000;1.000;1.000;0.000;42544.300;42544.300;;42544.300;42544.300
bdnb-bg-EVQA-4RBZ-QXPJ;35;2023;0.000;1.000;1.000;0.000;18818.000;18818.000;;18818.000;18818.000
bdnb-bg-EVQA-4RBZ-QXPJ;35;2024;0.000;1.000;1.000;0.000;746.000;746.000;;746.000;746.000
bdnb-bg-EW1G-6WRR-3NVZ;35;2018;0.000;1.000;1.000;0.000;432611.300;432611.300;;432611.300;432611.300
bdnb-bg-EW1G-6WRR-3NVZ;35;2019;0.000;1.000;1.000;0.000;416935.000;416935.000;;416935.000;416935.000
bdnb-bg-EW1G-6WRR-3NVZ;35;2020;0.000;1.000;1.000;0.000;393165.000;393165.000;;393165.000;393165.000
bdnb-bg-EW1G-6WRR-3NVZ;35;2021;0.000;1.000;1.000;0.000;414086.700;414086.700;;414086.700;414086.700
bdnb-bg-EW1G-6WRR-3NVZ;35;2022;0.000;1.000;1.000;0.000;403250.300;403250.300;;403250.300;403250.300
bdnb-bg-EW1G-6WRR-3NVZ;35;2023;0.000;1.000;1.000;0.000;350238.000;350238.000;;350238.000;350238.000
bdnb-bg-EW1G-6WRR-3NVZ;35;2024;0.000;1.000;1.000;0.000;313140.000;313140.000;;313140.000;313140.000
bdnb-bg-EYXY-AGFL-2W8F;35;2018;0.000;2.000;2.000;0.000;129799.300;129799.300;;64899.650;64899.650
bdnb-bg-EYXY-AGFL-2W8F;35;2019;0.000;2.000;2.000;0.000;127593.500;127593.500;;63796.750;63796.750
bdnb-bg-EYXY-AGFL-2W8F;35;2020;0.000;2.000;2.000;0.000;115087.200;115087.200;;57543.600;57543.600
bdnb-bg-EYXY-AGFL-2W8F;35;2021;0.000;2.000;2.000;0.000;131708.500;131708.500;;65854.250;65854.250
bdnb-bg-EYXY-AGFL-2W8F;35;2022;0.000;3.000;3.000;0.000;128215.800;128215.800;;42738.600;42738.600
bdnb-bg-EYXY-AGFL-2W8F;35;2023;0.000;3.000;3.000;0.000;220700.000;220700.000;;73566.667;73566.667
bdnb-bg-EYXY-AGFL-2W8F;35;2024;0.000;3.000;3.000;0.000;245860.000;245860.000;;81953.333;81953.333
bdnb-bg-F3DK-CR6K-HPUP;35;2018;12.000;0.000;12.000;23944.300;0.000;23944.300;1995.358;;1995.358
bdnb-bg-F3DK-CR6K-HPUP;35;2020;11.000;0.000;11.000;14163.300;0.000;14163.300;1287.573;;1287.573
bdnb-bg-F3DK-CR6K-HPUP;35;2021;11.000;0.000;11.000;25978.300;0.000;25978.300;2361.664;;2361.664
bdnb-bg-F3DK-CR6K-HPUP;35;2022;11.000;0.000;11.000;28106.200;0.000;28106.200;2555.109;;2555.109
bdnb-bg-F3DK-CR6K-HPUP;35;2023;11.000;0.000;11.000;26390.000;0.000;26390.000;2399.091;;2399.091
bdnb-bg-F3DK-CR6K-HPUP;35;2024;11.000;0.000;11.000;23444.000;0.000;23444.000;2131.273;;2131.273
bdnb-bg-F3LC-RJ5E-R51X;35;2018;33.000;0.000;33.000;45756.200;0.000;45756.200;1386.552;;1386.552
bdnb-bg-F3LC-RJ5E-R51X;35;2019;33.000;0.000;33.000;42286.200;0.000;42286.200;1281.400;;1281.400
bdnb-bg-F3LC-RJ5E-R51X;35;2020;32.000;0.000;32.000;46272.800;0.000;46272.800;1446.025;;1446.025
bdnb-bg-F3LC-RJ5E-R51X;35;2021;33.000;0.000;33.000;54517.800;0.000;54517.800;1652.055;;1652.055
bdnb-bg-F3LC-RJ5E-R51X;35;2022;33.000;0.000;33.000;51318.300;0.000;51318.300;1555.100;;1555.100
bdnb-bg-F3LC-RJ5E-R51X;35;2023;33.000;0.000;33.000;46280.000;0.000;46280.000;1402.424;;1402.424
bdnb-bg-F3LC-RJ5E-R51X;35;2024;33.000;0.000;33.000;43773.000;0.000;43773.000;1326.455;;1326.455
bdnb-bg-F3P8-58BE-KGL2;35;2023;10.000;0.000;10.000;25490.000;0.000;25490.000;2549.000;;2549.000
bdnb-bg-F3YB-FTCA-1AZS;35;2018;88.000;0.000;88.000;167029.100;0.000;167029.100;1898.058;;1898.058
bdnb-bg-F3YB-FTCA-1AZS;35;2019;88.000;0.000;88.000;162952.200;0.000;162952.200;1851.730;;1851.730
bdnb-bg-F3YB-FTCA-1AZS;35;2020;88.000;0.000;88.000;171184.700;0.000;171184.700;1945.281;;1945.281
bdnb-bg-F3YB-FTCA-1AZS;35;2021;89.000;0.000;89.000;164326.600;0.000;164326.600;1846.366;;1846.366
bdnb-bg-F3YB-FTCA-1AZS;35;2022;87.000;0.000;87.000;155722.000;0.000;155722.000;1789.908;;1789.908
bdnb-bg-F3YB-FTCA-1AZS;35;2023;86.000;0.000;86.000;153401.000;0.000;153401.000;1783.733;;1783.733
bdnb-bg-F3YB-FTCA-1AZS;35;2024;89.000;0.000;89.000;160982.000;0.000;160982.000;1808.787;;1808.787
bdnb-bg-F6AN-EJWD-N4GB;35;2021;0.000;1.000;1.000;0.000;24705.300;24705.300;;24705.300;24705.300
bdnb-bg-F6AN-EJWD-N4GB;35;2022;0.000;1.000;1.000;0.000;20638.500;20638.500;;20638.500;20638.500
bdnb-bg-F6AN-EJWD-N4GB;35;2023;0.000;1.000;1.000;0.000;19906.000;19906.000;;19906.000;19906.000
bdnb-bg-F6AN-EJWD-N4GB;35;2024;0.000;1.000;1.000;0.000;18847.000;18847.000;;18847.000;18847.000
bdnb-bg-F9QV-3ZUC-X4EV;35;2018;12.000;0.000;12.000;40386.800;0.000;40386.800;3365.567;;3365.567
bdnb-bg-F9QV-3ZUC-X4EV;35;2019;12.000;0.000;12.000;40051.600;0.000;40051.600;3337.633;;3337.633
bdnb-bg-F9QV-3ZUC-X4EV;35;2020;12.000;0.000;12.000;36123.800;0.000;36123.800;3010.317;;3010.317
bdnb-bg-F9QV-3ZUC-X4EV;35;2021;12.000;0.000;12.000;39371.600;0.000;39371.600;3280.967;;3280.967
bdnb-bg-F9QV-3ZUC-X4EV;35;2022;12.000;0.000;12.000;36183.900;0.000;36183.900;3015.325;;3015.325
bdnb-bg-F9QV-3ZUC-X4EV;35;2023;12.000;0.000;12.000;27643.000;0.000;27643.000;2303.583;;2303.583
bdnb-bg-F9QV-3ZUC-X4EV;35;2024;12.000;0.000;12.000;27194.000;0.000;27194.000;2266.167;;2266.167
bdnb-bg-F9RW-W5T4-3HQZ;35;2018;14.000;0.000;14.000;21607.200;0.000;21607.200;1543.371;;1543.371
bdnb-bg-F9RW-W5T4-3HQZ;35;2019;14.000;0.000;14.000;18079.800;0.000;18079.800;1291.414;;1291.414
bdnb-bg-F9RW-W5T4-3HQZ;35;2020;14.000;0.000;14.000;17495.500;0.000;17495.500;1249.679;;1249.679
bdnb-bg-F9RW-W5T4-3HQZ;35;2021;13.000;0.000;13.000;16952.900;0.000;16952.900;1304.069;;1304.069
bdnb-bg-F9RW-W5T4-3HQZ;35;2022;13.000;0.000;13.000;16574.200;0.000;16574.200;1274.938;;1274.938
bdnb-bg-F9RW-W5T4-3HQZ;35;2023;13.000;0.000;13.000;16119.000;0.000;16119.000;1239.923;;1239.923
bdnb-bg-F9RW-W5T4-3HQZ;35;2024;13.000;0.000;13.000;16907.000;0.000;16907.000;1300.538;;1300.538
bdnb-bg-F9SK-4R51-N4EB;35;2024;34.000;0.000;34.000;53126.000;0.000;53126.000;1562.529;;1562.529
bdnb-bg-FA76-8G8X-W2D8;35;2018;53.000;0.000;53.000;151434.800;0.000;151434.800;2857.260;;2857.260
bdnb-bg-FA76-8G8X-W2D8;35;2019;52.000;0.000;52.000;146866.400;0.000;146866.400;2824.354;;2824.354
bdnb-bg-FA76-8G8X-W2D8;35;2020;52.000;0.000;52.000;115247.500;0.000;115247.500;2216.298;;2216.298
bdnb-bg-FA76-8G8X-W2D8;35;2021;52.000;0.000;52.000;136724.600;0.000;136724.600;2629.319;;2629.319
bdnb-bg-FA76-8G8X-W2D8;35;2022;52.000;0.000;52.000;128927.400;0.000;128927.400;2479.373;;2479.373
bdnb-bg-FA76-8G8X-W2D8;35;2023;52.000;0.000;52.000;121552.000;0.000;121552.000;2337.538;;2337.538
bdnb-bg-FA76-8G8X-W2D8;35;2024;52.000;0.000;52.000;125605.000;0.000;125605.000;2415.481;;2415.481
bdnb-bg-FCNA-TSQS-BF7S;35;2018;0.000;1.620;1.620;0.000;524105.820;524105.820;;323522.111;323522.111
bdnb-bg-FCNA-TSQS-BF7S;35;2019;0.000;1.620;1.620;0.000;494512.840;494512.840;;305254.840;305254.840
bdnb-bg-FCNA-TSQS-BF7S;35;2020;0.000;1.620;1.620;0.000;452385.190;452385.190;;279250.117;279250.117
bdnb-bg-FCNA-TSQS-BF7S;35;2022;0.000;1.620;1.620;0.000;459196.010;459196.010;;283454.327;283454.327
bdnb-bg-FCNA-TSQS-BF7S;35;2023;110.160;0.000;110.160;67610.140;0.000;67610.140;613.745;;613.745
bdnb-bg-FCNA-TSQS-BF7S;35;2024;113.400;0.000;113.400;52045.980;0.000;52045.980;458.959;;458.959
bdnb-bg-FCQS-HB6F-V46S;35;2018;0.000;1.000;1.000;0.000;58258.200;58258.200;;58258.200;58258.200
bdnb-bg-FCQS-HB6F-V46S;35;2019;0.000;1.000;1.000;0.000;57639.500;57639.500;;57639.500;57639.500
bdnb-bg-FCQS-HB6F-V46S;35;2020;0.000;1.000;1.000;0.000;50336.000;50336.000;;50336.000;50336.000
bdnb-bg-FCQS-HB6F-V46S;35;2021;0.000;1.000;1.000;0.000;59956.900;59956.900;;59956.900;59956.900
bdnb-bg-F45N-3MB1-FM8H;35;2022;0.000;1.000;1.000;0.000;38498.000;38498.000;;38498.000;38498.000
bdnb-bg-F45N-3MB1-FM8H;35;2023;0.000;1.000;1.000;0.000;36508.000;36508.000;;36508.000;36508.000
bdnb-bg-F45N-3MB1-FM8H;35;2024;0.000;1.000;1.000;0.000;31916.000;31916.000;;31916.000;31916.000
bdnb-bg-F46C-RS6L-8B1S;35;2023;18.000;0.000;18.000;14320.000;0.000;14320.000;795.556;;795.556
bdnb-bg-F46C-RS6L-8B1S;35;2024;18.000;0.000;18.000;22751.000;0.000;22751.000;1263.944;;1263.944
bdnb-bg-F4PU-WKRN-8ZE1;35;2018;19.000;0.000;19.000;30007.600;0.000;30007.600;1579.347;;1579.347
bdnb-bg-F4PU-WKRN-8ZE1;35;2019;19.000;0.000;19.000;29597.900;0.000;29597.900;1557.784;;1557.784
bdnb-bg-F4PU-WKRN-8ZE1;35;2020;19.000;0.000;19.000;32564.200;0.000;32564.200;1713.905;;1713.905
bdnb-bg-F4PU-WKRN-8ZE1;35;2021;19.000;0.000;19.000;31017.400;0.000;31017.400;1632.495;;1632.495
bdnb-bg-F4PU-WKRN-8ZE1;35;2022;19.000;0.000;19.000;30121.900;0.000;30121.900;1585.363;;1585.363
bdnb-bg-F4PU-WKRN-8ZE1;35;2023;19.000;0.000;19.000;28138.000;0.000;28138.000;1480.947;;1480.947
bdnb-bg-F4PU-WKRN-8ZE1;35;2024;19.000;0.000;19.000;28198.000;0.000;28198.000;1484.105;;1484.105
bdnb-bg-F923-SEB1-MEQW;35;2019;0.000;1.000;1.000;0.000;46349.100;46349.100;;46349.100;46349.100
bdnb-bg-F923-SEB1-MEQW;35;2020;0.000;1.000;1.000;0.000;55498.700;55498.700;;55498.700;55498.700
bdnb-bg-F923-SEB1-MEQW;35;2021;0.000;1.000;1.000;0.000;63373.100;63373.100;;63373.100;63373.100
bdnb-bg-F923-SEB1-MEQW;35;2022;0.000;1.000;1.000;0.000;63018.100;63018.100;;63018.100;63018.100
bdnb-bg-F923-SEB1-MEQW;35;2023;0.000;1.000;1.000;0.000;59286.000;59286.000;;59286.000;59286.000
bdnb-bg-F923-SEB1-MEQW;35;2024;0.000;1.000;1.000;0.000;57788.000;57788.000;;57788.000;57788.000
bdnb-bg-F92X-RGCW-UUS5;35;2018;16.000;0.000;16.000;37825.500;0.000;37825.500;2364.094;;2364.094
bdnb-bg-F92X-RGCW-UUS5;35;2019;16.000;0.000;16.000;35762.800;0.000;35762.800;2235.175;;2235.175
bdnb-bg-F92X-RGCW-UUS5;35;2020;16.000;0.000;16.000;35843.600;0.000;35843.600;2240.225;;2240.225
bdnb-bg-F92X-RGCW-UUS5;35;2021;16.000;0.000;16.000;37045.400;0.000;37045.400;2315.338;;2315.338
bdnb-bg-F92X-RGCW-UUS5;35;2022;16.000;0.000;16.000;31580.000;0.000;31580.000;1973.750;;1973.750
bdnb-bg-F92X-RGCW-UUS5;35;2023;16.000;0.000;16.000;30230.000;0.000;30230.000;1889.375;;1889.375
bdnb-bg-F92X-RGCW-UUS5;35;2024;16.000;0.000;16.000;30761.000;0.000;30761.000;1922.563;;1922.563
bdnb-bg-F98C-DBPY-5L44;35;2018;21.000;0.000;21.000;46390.600;0.000;46390.600;2209.076;;2209.076
bdnb-bg-F98C-DBPY-5L44;35;2019;21.000;0.000;21.000;52234.600;0.000;52234.600;2487.362;;2487.362
bdnb-bg-F98C-DBPY-5L44;35;2020;21.000;0.000;21.000;51268.000;0.000;51268.000;2441.333;;2441.333
bdnb-bg-F98C-DBPY-5L44;35;2021;21.000;0.000;21.000;52634.600;0.000;52634.600;2506.410;;2506.410
bdnb-bg-F98C-DBPY-5L44;35;2022;21.000;0.000;21.000;48879.500;0.000;48879.500;2327.595;;2327.595
bdnb-bg-F98C-DBPY-5L44;35;2023;21.000;0.000;21.000;45334.000;0.000;45334.000;2158.762;;2158.762
bdnb-bg-F98C-DBPY-5L44;35;2024;20.000;0.000;20.000;45042.000;0.000;45042.000;2252.100;;2252.100
bdnb-bg-F9AP-MY3P-WDNU;35;2018;84.960;0.000;84.960;109185.260;0.000;109185.260;1285.137;;1285.137
bdnb-bg-F9AP-MY3P-WDNU;35;2019;85.680;0.000;85.680;106805.450;0.000;106805.450;1246.562;;1246.562
bdnb-bg-F9AP-MY3P-WDNU;35;2020;84.960;0.000;84.960;112437.000;0.000;112437.000;1323.411;;1323.411
bdnb-bg-F9AP-MY3P-WDNU;35;2021;84.240;0.000;84.240;111259.220;0.000;111259.220;1320.741;;1320.741
bdnb-bg-F9AP-MY3P-WDNU;35;2022;84.960;0.000;84.960;104087.160;0.000;104087.160;1225.131;;1225.131
bdnb-bg-F9AP-MY3P-WDNU;35;2023;85.680;0.000;85.680;104410.800;0.000;104410.800;1218.613;;1218.613
bdnb-bg-F9AP-MY3P-WDNU;35;2024;85.680;0.000;85.680;101967.840;0.000;101967.840;1190.101;;1190.101
bdnb-bg-F9B4-5869-N258;35;2018;0.000;1.000;1.000;0.000;176561.100;176561.100;;176561.100;176561.100
bdnb-bg-F9B4-5869-N258;35;2019;0.000;2.000;2.000;0.000;261136.200;261136.200;;130568.100;130568.100
bdnb-bg-F9B4-5869-N258;35;2020;0.000;2.000;2.000;0.000;257495.300;257495.300;;128747.650;128747.650
bdnb-bg-F9B4-5869-N258;35;2021;0.000;2.000;2.000;0.000;244666.400;244666.400;;122333.200;122333.200
bdnb-bg-F9B4-5869-N258;35;2022;0.000;2.000;2.000;0.000;231784.400;231784.400;;115892.200;115892.200
bdnb-bg-F9B4-5869-N258;35;2023;0.000;2.000;2.000;0.000;223186.000;223186.000;;111593.000;111593.000
bdnb-bg-F9B4-5869-N258;35;2024;0.000;3.000;3.000;0.000;249415.000;249415.000;;83138.333;83138.333
bdnb-bg-F9HL-TU4D-A1TZ;35;2019;0.000;1.000;1.000;0.000;68100.500;68100.500;;68100.500;68100.500
