batiment_groupe_id;code_departement_insee;nb_classe_bilan_dpe_a;nb_classe_bilan_dpe_b;nb_classe_bilan_dpe_c;nb_classe_bilan_dpe_d;nb_classe_bilan_dpe_e;nb_classe_bilan_dpe_f;nb_classe_bilan_dpe_g;nb_classe_conso_energie_arrete_2012_a;nb_classe_conso_energie_arrete_2012_b;nb_classe_conso_energie_arrete_2012_c;nb_classe_conso_energie_arrete_2012_d;nb_classe_conso_energie_arrete_2012_e;nb_classe_conso_energie_arrete_2012_f;nb_classe_conso_energie_arrete_2012_g;nb_classe_conso_energie_arrete_2012_nc
bdnb-bg-HHXP-TTST-9S77;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SKQD-15JE-FYS8;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-62FE-97Y7-8XNU;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Z8H6-RW5T-FKQM;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-4ZX5-615A-X3LB;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-31CU-FYGN-CCL4;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KRCS-MPFJ-FHTX;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-URL5-SPK1-1KZ9;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2AHY-ELSS-9RL3;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-3BN8-CP36-DCN9;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-P2XG-DHYM-6LT4;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RLPT-QVBQ-4YC3;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8WZR-7Z3B-E2NK;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-47S4-XX4L-URTE;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-4KQD-DEWE-MVTC;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-CKAL-X2U3-JAM8;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-C49R-925U-FRDB;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-7DC4-JH74-X2CV;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-3KAH-ZF5F-TMZ4;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-6E51-CST6-Z4M6;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-MK37-47R5-GGY1;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-NEV1-K8CB-L7A6;35;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Y5N5-YQMN-3GJN;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-S1EV-PMAQ-B6LH;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Y5WS-W6YZ-QF1Y;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-RSUC-4THY-F3Z8;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RYQC-Z6RY-6Q3C;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LSR5-Z8JE-LZ97;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ZRXD-DAX1-RBTN;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2A56-GL5B-5ZTP;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-WMNE-DQ4C-VNU3;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-QLT3-5SPK-CRBT;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XY92-ZXWE-M2KZ;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-T5YL-7W9C-XQ1F;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UDGY-2WM7-1AFF;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-PEFQ-UVLL-D5KD;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LE5J-LW25-WR54;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ZXF7-2TUH-U9XZ;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1L7Q-YWJX-MSXA;35;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2CU4-22RR-7QD8;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KFAH-QBFZ-4D7V;35;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-N6ML-MF9J-L4AE;35;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-M2YK-E1RX-ZN3J;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-PLAQ-WCMN-EVVG;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Q65M-PWFY-DQL6;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1YYJ-WXVB-43HP;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-MUC7-XVJD-PSGW;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-AA8L-Q8QQ-LZ3U;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1TYF-L3YT-VEEQ;35;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ALTP-38L3-CEJJ;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XLGK-NBFN-33MQ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8M4H-QNJL-RGTP;35;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RTQA-8UMA-W23K;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-V9VB-DS1L-2JTR;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-L4Z6-WL71-9W5W;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-N2AL-4FN8-PHTT;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-EGTK-CC6G-22J4;35;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0
bdnb-bg-S376-MUY2-JYGV;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-28U2-T3NM-NDLZ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-E2WY-LWG6-SLJF;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BH4F-FWS9-VJHP;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UPSP-S3HN-T2RX;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Y61Z-L2LH-NM14;35;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-7ABK-L9VX-8HT3;35;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-AVZ1-F7JV-9RW4;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8Z4D-FM86-H1WN;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-D2BG-4BVT-DAB3;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9K13-UFG4-873M;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6BMV-8SMD-BP8Z;35;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-EBQ7-BZXV-XBGN;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-P68N-PHJE-4JLM;35;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-VNLV-TES2-P14S;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8B7A-GJL6-X7GH;35;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-JYEV-NCFZ-2KEC;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-51G4-L6E2-NYHH;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JJQB-2BC7-FAC1;35;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-96CN-Z7S5-BMSZ;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-MNSF-L2UW-MDT1;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8MXT-2BSV-9F3M;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8JGC-8ZCF-JNGY;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JH1E-AKS7-48QQ;35;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SV2Z-S1TW-LNJ5;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-3UY7-43P9-AXGP;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-L35W-XUG3-HWS9;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BTM1-K91X-QPFG;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JKCG-PYUP-2HWM;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UNQD-E9EM-KPEF;35;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-P3WD-AC3K-2ET5;35;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6A9N-E3S1-U688;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-HTTK-8FR3-SZSM;35;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SWJD-TN52-VZYW;35;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-5NN1-8D5Y-B5KV;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XFJW-4DJG-3VUJ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-5JK3-VUM3-9FFV;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2JR5-VJ2L-XJ2K;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-YQXA-KHJ7-5WPW;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-YXVK-ACSE-789Z;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-65LN-T3CZ-8M1C;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6CB1-FZ6Q-LS5S;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-V37Y-NY59-EW5E;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ESLK-HTFA-ZBMW;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-T52L-YBHG-DTRF;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-PYL9-46CC-FLK1;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2NAV-MPMF-ZZLN;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-H7BQ-3LRC-LY4S;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SAQX-GPB4-5NBC;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JUJT-YWFK-ZVSP;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BQD1-N7YV-5CZV;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-P5ZH-ZN7X-24N8;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BQ5D-ECTF-NRN3;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-MF2Y-EXFH-PX2W;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KYWB-6M4X-NDZV;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-X5RN-8C4Y-C95X;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-Z3YE-BTR9-C7WQ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-S4KG-KQEW-HMKU;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-H2LA-5MV9-G7LM;35;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-5JGZ-NEW7-PNYM;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-EJS8-5PFP-8YLZ;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-J7UK-AAPX-L9RU;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XS26-SGY9-GSUY;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-PJAW-2Q3U-2RH4;35;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-5QPY-CFX1-TYWP;35;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-XBAM-ADJH-KXQ3;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2S5P-XBDN-CYQF;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BGQQ-HG3S-8UEM;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XJ75-FL6T-XU99;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-P957-KPL8-T5K5;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KV7Y-AZ5Y-1GJR;35;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
bdnb-bg-HEZB-5VWL-VAUN;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ZVSP-JXBJ-M1DD;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-G7GP-QHDV-JW4L;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-TMKK-TWMB-39HC;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-98UA-SQ5X-G14S;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-91J7-JVUW-6M21;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-86AK-BES1-DWKV;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-NZLA-RENW-WQ13;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Y7UA-JB2K-K7TF;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-L1LM-ZE4A-UFUB;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-DG6X-6ZTR-ZHBM;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2K71-1KWF-MJAP;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-HAJ2-6937-RFBS;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-AEXC-5YKU-YM5B;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-T7HT-FAL8-FP8E;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-CR8E-SU8H-GBZZ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2N6A-D84R-4X24;35;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-QZBW-X7CY-WCEX;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-B898-DRQK-X6GK;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-S2K1-562J-UREB;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-GVYW-RSMA-WD51;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-3SWT-DZPE-JFJT;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XWP4-BZYM-4JAE;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-H6GJ-4NA7-3RZ3;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-PBFN-46UN-6W87;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-5PYE-YV4G-JN6L;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ASAU-L24L-3EJD;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-8KBN-N9E6-MA52;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Q6TW-9BGA-Y9HQ;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JG3G-KA1B-RZ6X;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-8MEM-FH7R-T5BL;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-31W1-J1FY-Y3BM;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-T16H-6E1M-GMLH;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-V98X-11DW-P6ZH;35;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0
bdnb-bg-P6CZ-22PN-5QUA;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1PYK-K3SR-E944;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-G19A-RGHZ-279N;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2CY1-YHXS-4FZK;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-J8WK-1JHB-EP8D;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-5964-VN9W-6TBC;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Z443-VFNV-HEYD;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-TJ64-GLBR-PJSX;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8YK3-DFSQ-AJQJ;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-4L8G-J4PE-YBDW;35;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
bdnb-bg-QZAK-6NKU-AGQK;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2XPG-DAWR-WXWX;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2H8D-6PR1-YHW9;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-P644-AAUN-29MH;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6912-8Z4P-6CQP;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-4RN6-7R5E-NX3B;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-STSX-99GA-ZWVS;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-L6UU-9LH2-4GXW;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2PEJ-NSY6-UN42;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-EVHN-779N-TPFY;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-PW7H-KN38-G2YV;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9NYC-3QU3-QL57;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RA5J-MCNL-CJB2;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-H25N-2228-M12T;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-G1PV-ZJ52-QRRM;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Q2LW-T6QN-JUSV;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-W6T9-8JD7-YEJ4;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-V3JS-CH2P-6H7H;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-49FG-XV8D-173J;35;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6B5J-MXTF-VCQU;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-R3D7-C7G3-ERQV;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-3ZQN-YAE8-X4XZ;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2SXG-SD9V-TQGP;35;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-K1DF-KNUE-SBCS;35;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6M25-MDNX-EWRY;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-QW4E-M8GJ-B9WA;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RGCV-LGF9-DXWX;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RESZ-WCR2-VKUR;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-VBK8-H3QC-767H;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-MJ24-YWJH-RCE2;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Y7W9-EGYW-HAE1;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-HHUX-D5DJ-RGBV;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SCXC-L1SN-72WW;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-YA4C-B6HS-EMBD;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-ZCP3-HX6M-7LVG;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-72ZD-SSAM-G48B;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-M28X-3W7Y-JMQ6;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-4MMG-LJ9N-ADN5;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ZZV8-9T6D-FX8Y;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2GGV-XK5G-3MEW;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-WJR4-YYLF-7UVN;35;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-842S-1DRD-UDE5;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-DZAM-SD2U-DGLY;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1PFH-GPLF-E71Q;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-V8NC-B8JL-6335;35;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SBDM-JRN3-FKSX;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-TH9J-T1GN-F9HY;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-HK5W-38RF-N8HN;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-65M2-2KSM-P1ZU;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-DYGL-CNT6-KV87;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-A7DF-8KHZ-NVMZ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-35XX-FPZL-K3UU;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-U3US-39V4-6VB2;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-T964-C1BW-Q6MR;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-GU1N-BVY8-FR1Y;35;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UHHC-8TJA-TDAE;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9M9Q-LD43-6FJH;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-T7XE-Q3DL-6V42;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UFWA-DE4R-XU2X;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XZJV-BXSD-Z1E8;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-FDBM-DU4Z-RHE8;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-CXAQ-99Y9-UTHA;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RWGX-FFJT-UMRD;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-NX1M-892S-XPVW;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-4MV3-DUWU-3ADF;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-L3F3-UQ33-KM7T;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-CNT7-9HAU-YY78;35;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-HMNN-Y2P7-Y6B8;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-ZYLF-X6ZG-6QP4;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BNVC-1LL9-HJPZ;35;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UZGH-RUQT-VEUL;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-DJ3K-12BL-MCNE;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-HSUA-XWFK-FCLU;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-M8WG-3K1R-ZL1F;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-VAY2-S3ZR-ETQX;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2KVW-QAML-4NC3;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9SV2-38XJ-PDYS;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
