batiment_groupe_id;code_departement_insee;identifiant_dpe;type_dpe_tertiaire;source_nouvelle_base_ademe;version;date_etablissement_dpe;date_reception_dpe;annee_construction_dpe;shon;surface_utile;classe_conso_energie_dpe_tertiaire;classe_emission_ges_dpe_tertiaire;conso_dpe_tertiaire_ep_m2;emission_ges_dpe_tertiaire_m2;categorie_erp_dpe_tertiaire;periode_construction_dpe;type_erp_dpe_tertiaire;methode_application_dpe_tertiaire;sous_modele_dpe_tertiaire;type_energie_chauffage;type_energie_ecs;type_energie_climatisation;derniere_annee_consommation;conso_autre_fossile;conso_bois;conso_electricite;conso_fioul;conso_gaz;conso_gpl_butane_propane;conso_reseau_chaleur;conso_reseau_froid
bdnb-bg-YPYA-7AB2-TFLN;35;1435XX000017C;dpe 2006 tertiaire et erp;0;;;2014/11/24 00:00:00;2012;;674.55;D;B;251.8;8.2;;2006-2012;;dpe tertiaire facture;;electricite;electricite;electricite;;;;;;;;;
bdnb-bg-YQS7-Z7MF-XFH6;35;1635V8000278Y;dpe 2006 tertiaire et erp;0;;;2016/05/20 00:00:00;1980;;1243.64;E;B;320.16;10.42;;1978-1982;;dpe tertiaire facture;;electricite;electricite;electricite;;;;;;;;;
bdnb-bg-YQZD-MU9Y-NE1E;35;2235T0528388P;dpe 2006 tertiaire et erp;1;2;2022/03/15 23:00:00;2022/03/16 10:29:42.789;1947;137;;F;C;415.526211015262;11.5624684804247;5ème catégorie;avant 1948;n : restaurants et débits de boisson;dpe tertiaire facture;;electricite;;;2021;;;27226;;;;;
bdnb-bg-YR8Y-N4L6-Q51W;35;2635T0679422T;dpe 2006 tertiaire et erp;1;2.6;2026/03/09 23:00:00;2026/03/10 11:04:40.947;;214.18;214.18;C;B;153.202913437296;5.1605191894668;5ème catégorie;1948-1974;m : magasins de vente, centres commerciaux;dpe tertiaire facture dans un bâtiment de logement;autres;electricite;;;2025;;;18997;;;;;
bdnb-bg-YRBK-DMLA-375Z;35;1435P2000004X;dpe 2006 tertiaire et erp;0;;;2015/01/21 00:00:00;2006;;;C;B;207.89;7.87;;2006-2012;;dpe tertiaire facture;;electricite;electricite;electricite;;;;;;;;;
bdnb-bg-XLWQ-CMMW-LBYK;35;1335V3000017H;dpe 2006 tertiaire et erp;0;;;2013/09/24 00:00:00;;420;;E;B;415;13;;;;dpe tertiaire facture;;electricite;electricite;electricite;;;;;;;;;
bdnb-bg-XLYQ-YGU1-FEP8;35;1435V4000266P;dpe 2006 tertiaire et erp;0;;;2014/11/27 00:00:00;2000;;130.44;B;A;101.66;3.31;;1989-2000;w : administrations, banques, bureaux;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-XPH1-EXW1-2XDG;35;2535T2162174Q;dpe 2006 tertiaire et erp;1;2.4;2025/06/29 22:00:00;2025/06/30 20:54:23.339;2008;69;;D;B;181.818181818182;5.05928853754941;5ème catégorie;2006-2012;j : structures d’accueil pour personnes âgées ou personnes handicapées;dpe tertiaire facture;autres;electricite;;;2024;;;6000;;;;;
bdnb-bg-XPJV-APUX-HVPU;35;1935V8000236V;dpe 2006 tertiaire et erp;0;;;2019/06/14 00:00:00;1947;138.34;;F;C;488;15;;avant 1948;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-XQ5M-JSJ6-PFYJ;35;1435C2000037I;dpe 2006 tertiaire et erp;0;;;2014/10/09 00:00:00;;61.97;;E;A;260;8;;;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-XX7N-9B5B-HNL5;35;2535T0892665J;dpe 2006 tertiaire et erp;1;2.4;2025/03/16 23:00:00;2025/03/17 09:52:00.165;2019;2564.44;;A;A;6.41107539338732;0.178395141381212;5ème catégorie;2013-2021;w : administrations, banques, bureaux;dpe tertiaire facture;bureaux, services administratifs, enseignement;electricite;;;2025;;;7863;;;;;
bdnb-bg-XXDJ-EY9K-JAWX;35;2235T2910577G;dpe 2006 tertiaire et erp;1;2.2;2022/12/01 23:00:00;2022/12/02 22:47:23.250;;106.8;;D;D;233.788660979672;39.2973907001997;5ème catégorie;1983-1988;locaux d'entreprise (bureaux);dpe tertiaire facture;;gaz;gaz;;2022;;;3532;;19341.8918918919;;;
bdnb-bg-XXJJ-QB5H-V33P;35;2235T3073584T;dpe 2006 tertiaire et erp;1;2.2;2022/12/16 23:00:00;2022/12/16 23:00:39.539;;1305;;G;E;2920.28561476837;94.8806966213862;5ème catégorie;1948-1974;r : établissements d’éveil, d’enseignement, de formation, centres de vacances, centres de loisirs sans hébergement;dpe tertiaire facture;;reseau de chaleur;reseau de chaleur;;2022;;;;;;;126820;
bdnb-bg-XYDF-9WXG-4EL2;35;2335T3376291J;dpe 2006 tertiaire et erp;1;2.3;2023/10/08 22:00:00;2023/10/09 08:40:40.484;;2246.08;;B;B;89.1272044120562;9.43021541856846;5ème catégorie;1978-1982;w : administrations, banques, bureaux;dpe tertiaire facture;;gaz;gaz;;2023;;;;;86214.4144144144;;;
bdnb-bg-Y48Q-HZWG-1PUJ;35;2335T3646584G;dpe 2006 tertiaire et erp;1;2.3;2023/10/26 22:00:00;2023/10/27 07:48:27.330;;858.25;;B;A;75.962185207743;2.11373037099807;5ème catégorie;après 2021;r : établissements d’éveil, d’enseignement, de formation, centres de vacances, centres de loisirs sans hébergement;dpe tertiaire facture;;electricite;;;2023;;;31180;;;;;
bdnb-bg-Y48Y-R3TL-YBBT;35;2235T1242369K;dpe 2006 tertiaire et erp;1;2.1;2022/06/06 22:00:00;2022/06/07 10:09:42.567;;70;;E;B;330.694756709957;9.20194105627706;5ème catégorie;1948-1974;locaux d'entreprise (bureaux);dpe tertiaire facture;;electricite;;;2022;;;11071.0853333333;;;;;
bdnb-bg-Y4TR-1ZJW-HFMQ;35;1435V4000214I;dpe 2006 tertiaire et erp;0;;;2014/10/07 00:00:00;1999;;;E;B;460.92;15.01;;1989-2000;w : administrations, banques, bureaux;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-Y4YP-EUGJ-CW8H;35;1935P3000008H;dpe 2006 tertiaire et erp;0;;;2019/12/18 00:00:00;1996;;450;B;B;186.15;30.36;;1989-2000;j : structures d’accueil pour personnes âgées ou personnes handicapées;dpe tertiaire facture;;gaz;gaz;;;;;;;;;;
bdnb-bg-YCB1-PR1T-HLAG;35;2535T3780220E;dpe 2006 tertiaire et erp;1;2.5;2025/12/01 23:00:00;2025/12/02 09:19:41.683;;100.98;;C;B;164.986766056285;4.59093609895749;5ème catégorie;2013-2021;locaux d'entreprise (bureaux);dpe tertiaire facture dans un bâtiment de logement;autres;electricite;;;2025;;;7968;;;;;
bdnb-bg-YCNV-55HZ-26RL;35;2535T2835421T;dpe 2006 tertiaire et erp;1;2.5;2025/09/07 22:00:00;2025/09/08 17:25:15.243;;1840;;C;B;113.247332906029;15.658820656625;5ème catégorie;avant 1948;w : administrations, banques, bureaux;dpe tertiaire facture;bureaux, services administratifs, enseignement;gaz;gaz;;2024;;;44396;;127101.801801802;;;
bdnb-bg-YJ8M-YYNQ-9HEJ;35;1835V8000469C;dpe 2006 tertiaire et erp;0;;;2018/11/07 00:00:00;;60;;E;F;335;78;;;;dpe tertiaire facture;;gaz;electricite;;;;;;;;;;
bdnb-bg-YKER-U1SZ-TG1L;35;1335V8000121I;dpe 2006 tertiaire et erp;0;;;2013/10/08 00:00:00;1900;;;G;D;823.56;26.81;;avant 1948;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-YS8A-7J8M-CSNN;35;1835P1000023B;dpe 2006 tertiaire et erp;0;;;2018/07/13 00:00:00;;3981.8;;C;A;96;3;;;;dpe tertiaire facture;;electricite;electricite;electricite;;;;;;;;;
bdnb-bg-YSDW-3XFD-91T9;35;1935V4000170O;dpe 2006 tertiaire et erp;0;;;2019/07/05 00:00:00;2011;195;;C;A;140.74;4.58;5ème catégorie;2006-2012;ghw : bureaux;dpe tertiaire facture;;electricite;electricite;electricite;;;;;;;;;
bdnb-bg-YSLQ-TL5Y-JD1T;35;2435T2627090Z;dpe 2006 tertiaire et erp;1;2.4;2024/07/18 22:00:00;2024/07/19 16:28:41.195;;1700;;D;C;183.512941176471;19.9398947593583;5ème catégorie;1989-2000;autres tertiaires non erp;dpe tertiaire facture;autres;gpl/butane/propane;gpl/butane/propane;;2022;;;99812;;;113601.6;;
bdnb-bg-YSSX-MTG6-QJ34;35;2535T2562770E;dpe 2006 tertiaire et erp;1;2.4;2025/05/18 22:00:00;2025/08/06 12:43:53.140;2025;216.23;216.23;B;B;95;12;1ère catégorie;après 2021;autres tertiaires non erp;dpe tertiaire bâtiment neuf;;gaz;electricite;;;;;;;;;;
bdnb-bg-YSZX-6FZM-J5PX;35;2435T3051402R;dpe 2006 tertiaire et erp;1;2.4;2024/09/02 22:00:00;2024/09/03 14:09:56.740;1992;;192.5;C;A;197.194632034632;5.48715523898085;;1989-2000;locaux d'entreprise (bureaux);dpe tertiaire facture;bureaux, services administratifs, enseignement;electricite;;;2023;;;14796;;;;;
bdnb-bg-Z2SR-MYYD-7JYM;35;1535V4000018L;dpe 2006 tertiaire et erp;0;;;2015/02/11 00:00:00;1980;;50.45;D;B;336.84;10.97;5ème catégorie;1978-1982;w : administrations, banques, bureaux;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-Z2UC-8KRU-UFWL;35;1935V4000122L;dpe 2006 tertiaire et erp;0;;;2019/05/14 00:00:00;1947;173;;E;D;352;50;;avant 1948;;dpe tertiaire facture;;gaz;gaz;;;;;;;;;;
bdnb-bg-Z38Y-T55Z-U9EW;35;1535V8000194U;dpe 2006 tertiaire et erp;0;;;2015/05/04 00:00:00;2000;;638;D;B;176.46;5.74;1ère catégorie;1989-2000;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-Z3JW-YWAH-GYGD;35;2435T2468628H;dpe 2006 tertiaire et erp;1;2.4;2024/07/07 22:00:00;2024/07/08 17:13:25.439;;187;;B;A;78.6681251012802;2.18902608977475;5ème catégorie;1978-1982;m : magasins de vente, centres commerciaux;dpe tertiaire facture;autres;electricite;;;2024;;;7035.66666666667;;;;;
bdnb-bg-Z3TV-DP8M-V5CW;35;1735V8000151P;dpe 2006 tertiaire et erp;0;;;2017/03/07 00:00:00;1947;64;;F;C;391;12;;avant 1948;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-Z3WE-KC49-G37B;35;2335T3527830U;dpe 2006 tertiaire et erp;1;2.3;2023/10/18 22:00:00;2023/10/19 12:56:12.833;;81.7;;D;E;297.229331256259;67.4710581951708;5ème catégorie;avant 1948;locaux d'entreprise (bureaux);dpe tertiaire facture dans un bâtiment de logement;;gaz;gaz;;2022;;;;;26712;;;
bdnb-bg-Z3Z1-4HCD-N2LE;35;1835V8000430Q;dpe 2006 tertiaire et erp;0;;;2018/10/11 00:00:00;1947;46.49;;G;D;982;31;;avant 1948;;dpe tertiaire facture;;electricite;electricite;electricite;;;;;;;;;
bdnb-bg-ZARK-NHX5-TST1;35;2135T0011491X;dpe 2006 tertiaire et erp;1;1;2021/07/04 22:00:00;2021/07/05 00:00:00;1947;90;;E;B;501.101298701299;13.9436883116883;1ère catégorie;avant 1948;j : structures d’accueil pour personnes âgées ou personnes handicapées;;;electricite;;;2021;;;16776;;;;;
bdnb-bg-ZAXB-DS9V-L3PF;35;1635P5000010@;dpe 2006 tertiaire et erp;0;;;2016/07/22 00:00:00;;130;;C;A;114;3;;;;dpe tertiaire facture;;electricite;electricite;electricite;;;;;;;;;
bdnb-bg-ZAZM-LPHT-QQJV;35;2235T0408952X;dpe 2006 tertiaire et erp;1;2.1;2022/02/28 23:00:00;2022/03/01 14:44:12.783;1948;58;;G;D;566.76899940693;35.3204829280691;5ème catégorie;1948-1974;n : restaurants et débits de boisson;dpe tertiaire facture;;gaz;gaz;;2021;;;12999;;6262.16216216216;;;
bdnb-bg-ZBFF-AN7V-UB4P;35;1435P1000003V;dpe 2006 tertiaire et erp;0;;;2014/07/01 00:00:00;;4448;;D;C;103;3;;;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-ZBYV-PHEY-628G;35;2435T3770283Y;dpe 2006 tertiaire et erp;1;2.4;2024/10/24 22:00:00;2024/10/25 14:59:53.196;;118;;E;C;310.468412942989;24.7863251155624;5ème catégorie;1948-1974;n : restaurants et débits de boisson;dpe tertiaire facture dans un bâtiment de logement;autres;gaz;gaz;;2024;;;12946;;10523;;;
bdnb-bg-ZHM2-TFV7-7E3Q;35;2535T1509696I;dpe 2006 tertiaire et erp;1;2.4;2025/05/05 22:00:00;2025/05/06 06:54:41.499;;325;;D;B;235.89958041958;6.56416223776224;5ème catégorie;2001-2005;locaux d'entreprise (bureaux);dpe tertiaire facture;autres;electricite;;;2025;;;36667;;;;;
bdnb-bg-XMDT-BZGL-MGYW;35;1335V8000206M;dpe 2006 tertiaire et erp;0;;;2013/12/09 00:00:00;1780;;54.13;F;E;412.7;67.14;5ème catégorie;avant 1948;m : magasins de vente, centres commerciaux;dpe tertiaire facture;;gaz;electricite;;;;;;;;;;
bdnb-bg-XMYD-DLFX-FEWF;35;1835V8000088@;dpe 2006 tertiaire et erp;0;;;2018/03/05 00:00:00;1947;130;;G;D;578;41;;avant 1948;;dpe tertiaire facture;;fioul;electricite;;;;;;;;;;
bdnb-bg-XNKS-XY1Y-HMJQ;35;2235T0977225O;dpe 2006 tertiaire et erp;1;2.1;2022/05/05 22:00:00;2022/05/06 06:49:05.670;1987;53;;C;A;122.311606632361;3.40345340194396;5ème catégorie;1983-1988;locaux d'entreprise (bureaux);dpe tertiaire facture;;electricite;;;2022;;;3100.33333333333;;;;;
bdnb-bg-ZHT9-KTED-8RW1;35;2335T3486304Q;dpe 2006 tertiaire et erp;1;2.3;2023/10/16 22:00:00;2023/10/17 09:56:41.664;;68.93;;D;B;259.41468947417;7.21849570710734;5ème catégorie;1948-1974;locaux d'entreprise (bureaux);dpe tertiaire facture dans un bâtiment de logement;;electricite;;;2023;;;8552;;;;;
bdnb-bg-ZJQW-CMFW-SQVY;35;2135T0484348S;dpe 2006 tertiaire et erp;1;1;2021/10/11 22:00:00;2021/10/12 11:29:04.927;1947;55;;E;B;296.528925619835;8.25123966942149;5ème catégorie;avant 1948;j : structures d’accueil pour personnes âgées ou personnes handicapées;dpe tertiaire facture;;electricite;;;;;;;;;;;
bdnb-bg-ZTCR-2EJ9-N4SG;35;1735V8000195X;dpe 2006 tertiaire et erp;0;;;2017/04/03 00:00:00;;3400;;G;G;2246;182;;;;dpe tertiaire facture;;gaz;electricite;;;;;;;;;;
bdnb-bg-ZTDG-3FKV-W1GH;35;1335V8000010F;dpe 2006 tertiaire et erp;0;;;2013/06/05 00:00:00;1930;;;E;E;284.78;66.64;5ème catégorie;avant 1948;n : restaurants et débits de boisson;dpe tertiaire facture;;gaz;gaz;;;;;;;;;;
bdnb-bg-ZTUR-SYKV-1VH3;35;2335T1550078K;dpe 2006 tertiaire et erp;1;2.2;2023/05/09 22:00:00;2023/05/10 19:18:44.136;;148.2;;C;A;128.706600417127;3.58140105508527;5ème catégorie;1948-1974;m : magasins de vente, centres commerciaux;dpe tertiaire facture;;electricite;;;2021;;;9122.5;;;;;
bdnb-bg-ZTW4-9LU3-5JT6;35;1535V8000215O;dpe 2006 tertiaire et erp;0;;;2015/05/19 00:00:00;1947;37.1;;G;C;746;24;;avant 1948;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-ZUBB-7WK8-AVTR;35;1335V8000189W;dpe 2006 tertiaire et erp;0;;;2013/11/29 00:00:00;1950;;40;A;A;0;0;;1948-1974;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-ZUNE-Z9Q5-QADA;35;2335T0392803V;dpe 2006 tertiaire et erp;1;2.2;2023/02/06 23:00:00;2023/02/07 07:58:58.067;1949;89.11;;F;C;482.873057814142;13.4364676956979;5ème catégorie;1948-1974;m : magasins de vente, centres commerciaux;dpe tertiaire facture dans un bâtiment de logement;;electricite;;;2022;;;20579;;;;;
bdnb-bg-XV6K-FQNJ-9K4T;35;1735V8000113N;dpe 2006 tertiaire et erp;0;;;2017/02/17 00:00:00;1947;49.97;;D;B;225;7;;avant 1948;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-XV78-K3LR-32UC;35;1635V8000149V;dpe 2006 tertiaire et erp;0;;;2016/03/15 00:00:00;1947;120;;E;B;331;10;;avant 1948;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-XVGN-59KG-4SWG;35;1535V8000408S;dpe 2006 tertiaire et erp;0;;;2015/09/23 00:00:00;1947;55.14;;E;C;343;11;;avant 1948;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-XW3U-5HV3-LGGA;35;1435V4000102;dpe 2006 tertiaire et erp;0;;;2014/04/29 00:00:00;;170.39;;D;B;250;8;;;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-XWGT-QU39-FZ97;35;1935V8000404S;dpe 2006 tertiaire et erp;0;;;2019/10/02 00:00:00;1947;73;;F;C;489;15;;avant 1948;;dpe tertiaire facture;;electricite;electricite;electricite;;;;;;;;;
bdnb-bg-Y5EX-NW7B-VEY4;35;1635V8000364U;dpe 2006 tertiaire et erp;0;;;2016/07/18 00:00:00;1947;150;;F;C;435;14;;avant 1948;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-Y5N5-M3U3-NPCZ;35;1535V8000040K;dpe 2006 tertiaire et erp;0;;;2015/02/04 00:00:00;1977;;1320.5;C;C;103.52;15.45;;1975-1977;m : magasins de vente, centres commerciaux;dpe tertiaire facture;;gaz;gaz;;;;;;;;;;
bdnb-bg-Y6UB-N12A-AJQV;35;2335T2905588K;dpe 2006 tertiaire et erp;1;2.3;2023/08/31 22:00:00;2023/09/01 12:26:07.908;2007;;993.3;E;C;312.045242766173;21.0428172846268;3ème catégorie;2006-2012;o : hôtels et pensions de famille;dpe tertiaire facture;;gaz;gaz;;2022;;;107963;;61639.6396396396;;;
bdnb-bg-Y6VW-UYWZ-T76K;35;1535P6000012B;dpe 2006 tertiaire et erp;0;;;2015/12/15 00:00:00;1974;;;F;C;479.16;25.92;;1948-1974;;dpe tertiaire facture;;reseau de chaleur;electricite;electricite;;;;;;;;;
bdnb-bg-Y6WF-72SA-XSY8;35;2235T0904214L;dpe 2006 tertiaire et erp;1;2.1;2022/04/27 22:00:00;2022/04/28 12:51:25.269;1948;55;;G;C;635.256198347107;17.676694214876;5ème catégorie;1948-1974;m : magasins de vente, centres commerciaux;dpe tertiaire facture;;electricite;;;2022;;;16710;;;;;
bdnb-bg-Y739-2SKZ-S3AD;35;2535T1356067N;dpe 2006 tertiaire et erp;1;2.4;2025/04/21 22:00:00;2025/04/22 08:30:49.381;;1200;;G;D;979.505909090909;37.5648772727273;5ème catégorie;1948-1974;n : restaurants et débits de boisson;dpe tertiaire facture;autres;gaz;gaz;;2024;;;532446;;68322;;;
bdnb-bg-Y7B6-9TK8-BE86;35;2335T1628691Z;dpe 2006 tertiaire et erp;1;2.2;2023/05/16 22:00:00;2023/05/17 08:04:17.305;1949;34.7;;D;B;247.052659156405;6.87450877652607;5ème catégorie;1948-1974;autres tertiaires non erp;dpe tertiaire facture dans un bâtiment de logement;;electricite;;;2022;;;4100;;;;;
bdnb-bg-Y7CW-GCZ9-6WAA;35;1435V4000076O;dpe 2006 tertiaire et erp;0;;;2014/04/04 00:00:00;1974;;;B;A;80.22;2.61;;1948-1974;;dpe tertiaire facture;;electricite;;;;;;;;;;;
bdnb-bg-Y7DB-C3CB-3S2W;35;1635V8000453T;dpe 2006 tertiaire et erp;0;;;2016/09/28 00:00:00;;360;;B;A;43;1;;;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-Y7HP-ELGC-V8VA;35;2435T2795040P;dpe 2006 tertiaire et erp;1;2.4;2024/08/01 22:00:00;2024/08/02 13:26:54.627;2011;10161.82;;D;B;217.84110800839;6.23245253310923;5ème catégorie;2006-2012;w : administrations, banques, bureaux;dpe tertiaire facture;bureaux, services administratifs, enseignement;bois;bois;;2024;;;676896.67;;;;;
bdnb-bg-YLAH-MCB9-1A5H;35;1635V4000169T;dpe 2006 tertiaire et erp;0;;;2016/09/27 00:00:00;1970;;609.09;E;B;423.58;13.79;5ème catégorie;1948-1974;w : administrations, banques, bureaux;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-YLF5-HUWZ-FTA9;35;1535V3000025I;dpe 2006 tertiaire et erp;0;;;2015/06/01 00:00:00;1948;;;G;D;1755.9;57.17;;1948-1974;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-YYUU-SK5R-GU4D;35;1735V4000094R;dpe 2006 tertiaire et erp;0;;;2017/06/09 00:00:00;1988;;;E;B;435.82;14.19;;1983-1988;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-YYVH-WNGS-EUPB;35;1635V8000129T;dpe 2006 tertiaire et erp;0;;;2016/03/04 00:00:00;;350;;C;A;93;3;;;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-YYXT-SN7F-KAV4;35;1635V8000247U;dpe 2006 tertiaire et erp;0;;;2016/04/28 00:00:00;;572;;D;B;226;7;;;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-YZ3V-TFMP-BFL2;35;1935V4000033M;dpe 2006 tertiaire et erp;0;;;2019/02/05 00:00:00;;70;;D;B;349;11;;;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-Z6CA-ZCZN-EMM7;35;2535T0285003T;dpe 2006 tertiaire et erp;1;2.4;2025/01/26 23:00:00;2025/01/27 19:20:09.512;;72.28;;G;C;933.011772400261;25.9620667102681;5ème catégorie;1989-2000;n : restaurants et débits de boisson;dpe tertiaire facture;autres;electricite;;;2024;;;32253;;;;;
bdnb-bg-Z6GT-JMEU-34B6;35;2535T1183797T;dpe 2006 tertiaire et erp;1;2.4;2025/04/06 22:00:00;2025/04/07 07:31:21.745;1966;182.62;;C;B;186.632727449725;15.0641625984962;5ème catégorie;1948-1974;u : établissements de soins;dpe tertiaire facture dans un bâtiment de logement;bureaux, services administratifs, enseignement;gaz;gaz;;2024;;;11972;;9955.55555555559;;;
bdnb-bg-Z6WH-1YVQ-JXKF;35;2335T1243257P;dpe 2006 tertiaire et erp;1;2.2;2023/04/13 22:00:00;2023/04/14 11:11:39.767;2012;465.3;465.3;C;A;121;3;1ère catégorie;2006-2012;w : administrations, banques, bureaux;dpe tertiaire facture;;electricite;;;;;;;;;;;
bdnb-bg-Z78N-W9TM-HHQ5;35;1435V4000058O;dpe 2006 tertiaire et erp;0;;;2014/03/20 00:00:00;1947;255.58;;C;B;197;6;;avant 1948;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-Z7E5-CJGP-NJGT;35;2235T2342219I;dpe 2006 tertiaire et erp;1;2.2;2022/10/09 22:00:00;2022/10/10 11:38:13.579;2000;;2530;C;A;155.07696969697;4.31518544870207;;1989-2000;locaux d'entreprise (bureaux);dpe tertiaire facture;;electricite;;;2021;;;170662;;;;;
bdnb-bg-Z7KB-6QB9-DEVY;35;2535T3533043J;dpe 2006 tertiaire et erp;1;2.5;2025/11/06 23:00:00;2025/11/07 18:50:19.038;1986;;264;F;C;474.314015151515;13.1983036571888;;1983-1988;autres tertiaires non erp;dpe tertiaire facture;autres;electricite;;;2025;;;54443;;;;;
bdnb-bg-Z838-NHGR-USBC;35;2335T1159978O;dpe 2006 tertiaire et erp;1;2.2;2023/04/05 22:00:00;2023/04/06 18:47:32.209;;278.61;;C;A;160.444870803436;4.46455292670432;5ème catégorie;1948-1974;w : administrations, banques, bureaux;dpe tertiaire facture;;electricite;;;2020;;;21379;;;;;
bdnb-bg-ZESW-E9PE-Z6MJ;35;2435T2951448H;dpe 2006 tertiaire et erp;1;2.4;2024/08/25 22:00:00;2024/08/26 15:50:03.294;;233.94;233.94;B;A;90.0057808880584;2.50450868558076;5ème catégorie;2001-2005;m : magasins de vente, centres commerciaux;dpe tertiaire facture dans un bâtiment de logement;centre commercial;electricite;;;2023;;;19225;;;;;
bdnb-bg-ZEVM-LBYW-QXSF;35;1935V4000035O;dpe 2006 tertiaire et erp;0;;;2019/02/07 00:00:00;;798.42;;C;A;148;4;;;;dpe tertiaire facture;;electricite;electricite;electricite;;;;;;;;;
bdnb-bg-ZFA8-UJX5-6L9Y;35;2135T0492394E;dpe 2006 tertiaire et erp;1;1;2021/10/12 22:00:00;2021/10/13 12:11:01.560;1989;278;;A;A;34.3570961412688;0.956023544800523;5ème catégorie;1989-2000;locaux d'entreprise (bureaux);dpe tertiaire facture;;electricite;;;;;;;;;;;
bdnb-bg-ZFJU-1EGH-RWU6;35;2635T0914244J;dpe 2006 tertiaire et erp;1;2.6;2026/03/31 22:00:00;2026/04/01 08:08:08.788;2020;1860;1860;A;A;17.3813782991202;0.585478005865103;5ème catégorie;2013-2021;locaux d'entreprise (bureaux);dpe tertiaire facture;autres;electricite;;;2026;;;18717;;;;;
bdnb-bg-ZFQE-TNRB-FRZA;35;2335T3230705X;dpe 2006 tertiaire et erp;1;2.3;2023/09/26 22:00:00;2023/09/27 15:09:15.980;2012;;1429.12;D;B;193.179233292063;5.37542239909799;;2006-2012;autres tertiaires non erp;dpe tertiaire facture;;electricite;;;2023;;;170047;;;;;
bdnb-bg-ZGA5-HF2X-Y7TS;35;1335V4000028K;dpe 2006 tertiaire et erp;0;;;2013/07/02 00:00:00;1930;;23.1;F;C;710;23.11;;avant 1948;;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-ZGMF-9GKF-M9BV;35;1335C1000028G;dpe 2006 tertiaire et erp;0;;;2013/12/26 00:00:00;1947;24;;C;C;125;25;;avant 1948;;dpe tertiaire facture;;reseau de chaleur;reseau de chaleur;;;;;;;;;;
bdnb-bg-ZPEA-EPV7-EXV6;35;1735V8000108R;dpe 2006 tertiaire et erp;0;;;2017/02/16 00:00:00;1949;;;E;C;369.74;12.04;;1948-1974;m : magasins de vente, centres commerciaux;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-ZQSF-8WLC-RED7;35;2535T3355855L;dpe 2006 tertiaire et erp;1;2.5;2025/10/22 22:00:00;2025/10/23 17:02:22.826;;63.03;;C;A;149.777162390204;4.16771234477089;5ème catégorie;avant 1948;w : administrations, banques, bureaux;dpe tertiaire facture dans un bâtiment de logement;bureaux, services administratifs, enseignement;electricite;;;2025;;;4515;;;;;
bdnb-bg-ZZ9V-VQJQ-DA4V;35;1735V4000156Q;dpe 2006 tertiaire et erp;0;;;2017/08/30 00:00:00;2000;;36.36;E;B;476.26;15.5;5ème catégorie;1989-2000;m : magasins de vente, centres commerciaux;dpe tertiaire facture;;electricite;electricite;;;;;;;;;;
bdnb-bg-ZZHP-YUU9-8Q2N;35;2335T4400931P;dpe 2006 tertiaire et erp;1;2.3;2023/12/18 23:00:00;2023/12/19 18:12:48.155;;1165;;E;B;367.682325399922;10.2311603589543;5ème catégorie;1975-1977;locaux d'entreprise (bureaux);dpe tertiaire facture;;electricite;;;2022;;;204863;;;;;
bdnb-bg-ZZLV-WSVZ-GYL7;35;2335T0017371D;dpe 2006 tertiaire et erp;1;2.2;2023/01/02 23:00:00;2023/01/03 22:58:13.028;;245;;A;A;27.6597402597403;0.769662337662338;5ème catégorie;2013-2021;w : administrations, banques, bureaux;dpe tertiaire facture;;electricite;;;2022;;;3241;;;;;
