annee,code_postal_acheteur,achat_etranger,amm,quantite_produit,conditionnement,eaj
2021,35150,Non,9800374,0.50,kg,Non
2021,35150,Non,9800458,75,l,Non
2021,35150,Non,9800474,90,kg,Non
2021,35150,Non,9900047,80,l,Non
2021,35150,Non,9900115,75,l,Non
2021,35150,Non,9900189,20,kg,Non
2021,35150,Non,9900251,640.02,l,Non
2021,35150,Non,9900257,12,kg,Oui
2021,35150,Non,9900340,20,l,Non
2021,35150,Non,9900446,5.15,kg,Non
2021,35160,Non,2000003,20,l,Non
2021,35160,Non,2000044,10,l,Non
2021,35160,Non,2000046,5,l,Non
2021,35160,Non,2000201,2.45,l,Non
2021,35160,Non,2000202,20,l,Non
2021,35160,Non,2000205,0.3,kg,Non
2021,35160,Non,2000299,2,l,Non
2021,35160,Non,2000301,50,l,Non
2021,35160,Non,2000369,1.4,kg,Non
2021,35160,Non,2000380,12,l,Non
2021,35160,Non,2010280,10,l,Non
2021,35160,Non,2010282,10,l,Non
2021,35160,Non,2020099,11,l,Non
2021,35160,Non,2030323,43.29,l,Non
2021,35160,Non,2030332,5,l,Non
2021,35160,Non,2030342,80,l,Non
2021,35160,Non,2040146,15.55,l,Non
2021,35160,Non,2050075,5,kg,Non
2021,35160,Non,2060063,4.01,kg,Non
2021,35160,Non,2060088,40,l,Non
2021,35160,Non,2060116,25,l,Non
2021,35160,Non,2060127,10.34,l,Non
2021,35160,Non,2060131,5,l,Non
2021,35160,Non,2060194,168,kg,Non
2021,35160,Non,2080026,42,l,Non
2021,35160,Non,2080094,1.08,kg,Non
2021,35160,Non,2080105,10,l,Non
2021,35160,Non,2080112,1.92,l,Non
2021,35160,Non,2080117,3.95,kg,Non
2021,35160,Non,2080123,0.4,kg,Non
2021,35160,Non,2080124,0.24,kg,Non
2021,35160,Non,2080125,4.5,kg,Non
2021,35160,Non,2080145,215,l,Non
2021,35160,Non,2090008,2.9,l,Non
2021,35160,Non,2090009,80,l,Non
2021,35160,Non,2090011,20,l,Non
2021,35160,Non,2090016,10,l,Non
2021,35160,Non,2090037,29,kg,Non
2021,35160,Non,2090041,7,kg,Non
2021,35160,Non,2090050,912,kg,Non
2021,35160,Non,2090057,3.3,kg,Non
2021,35160,Non,2090069,25,l,Non
2021,35160,Non,2090093,200,l,Non
2021,35160,Non,2090095,10,l,Non
2021,35160,Non,2090101,215,l,Non
2021,35160,Non,2090111,29.56,l,Non
2021,35160,Non,2090112,10,l,Non
2021,35160,Non,2090118,350,l,Non
2021,35160,Non,2090153,32,kg,Non
2021,35160,Non,2090159,15.10,kg,Non
2021,35160,Non,2090186,310,l,Non
2021,35160,Non,2090188,40,l,Non
2021,35160,Non,2100009,0.9,kg,Non
2021,35160,Non,2100014,0.9,kg,Non
2021,35160,Non,2100015,0.27,kg,Non
2021,35160,Non,2100026,3,l,Non
2021,35160,Non,2100030,20,kg,Non
2021,35160,Non,2100051,2.32,l,Non
2021,35160,Non,2100052,15,l,Non
2021,35160,Non,2100053,10,l,Non
2021,35160,Non,2100057,5,l,Non
2021,35160,Non,2100069,1,kg,Non
2021,35160,Non,2100108,110,l,Non
2021,35160,Non,2100111,85,l,Non
2021,35160,Non,2100112,20,l,Non
2021,35160,Non,2100121,15,l,Non
2021,35160,Non,2100138,240,l,Non
2021,35160,Non,2100140,195,l,Non
2021,35160,Non,2100151,22.5,l,Non
2021,35160,Non,2100175,1.27,l,Non
2021,35160,Non,2100186,80,l,Non
2021,35160,Non,2100211,55,l,Non
2021,35160,Non,2100215,70,l,Non
2021,35160,Non,2100234,25,l,Non
2021,35160,Non,2110013,5,l,Non
2021,35160,Non,2110018,22.26,l,Non
2021,35160,Non,2110082,1.2,kg,Non
2021,35160,Non,2110102,57.17,l,Non
2021,35160,Non,2110103,0.1,kg,Non
2021,35160,Non,2110104,10,l,Non
2021,35160,Non,2110105,25,l,Non
2021,35160,Non,2110140,27,l,Non
2021,35160,Non,2110144,18,l,Non
2021,35160,Non,2110148,4,l,Non
2021,35160,Non,2110152,1,l,Non
2021,35160,Non,2110162,80,l,Non
2021,35160,Non,2110167,80,l,Non
2021,35160,Non,2110192,2.2,kg,Non
2021,35160,Non,2120048,51,l,Non
2021,35160,Non,2120070,30,l,Non
2021,35160,Non,2120089,10,l,Non
2021,35160,Non,2120120,5,l,Non
2021,35160,Non,2120143,220,l,Non
2021,35160,Non,2120160,25,l,Non
2021,35160,Non,2130063,470,l,Non
2021,35160,Non,2130066,6,kg,Non
2021,35160,Non,2130068,31,l,Non
2021,35160,Non,2130083,8,l,Non
2021,35160,Non,2130091,16,l,Non
2021,35160,Non,2130164,160,l,Non
2021,35160,Non,2130202,5,l,Non
2021,35160,Non,2130247,8,l,Non
2021,35160,Non,2130266,80,l,Non
2021,35160,Non,2140042,3,l,Non
2021,35160,Non,2140078,102.05,l,Non
2021,35160,Non,2140082,21,l,Non
2021,35160,Non,2140132,15,l,Non
2021,35160,Non,2140148,15,l,Non
2021,35160,Non,2140156,55,l,Non
2021,35160,Non,2140257,25,l,Non
2021,35160,Non,2140258,5,l,Non
2021,35160,Non,2150014,10,l,Non
2021,35160,Non,2150022,39,l,Non
2021,35160,Non,2150078,20,l,Non
2021,35160,Non,2150084,35,l,Non
2021,35160,Non,2150125,10.4,l,Non
2021,35160,Non,2150140,1220,l,Non
2021,35160,Non,2150483,950,kg,Non
2021,35160,Non,2150484,7,l,Non
2021,35160,Non,2150757,5,l,Non
2021,35160,Non,2150785,260,l,Non
2021,35160,Non,2150964,1910,kg,Non
2021,35160,Non,2160064,0.1,l,Non
2021,35160,Non,2160200,115,l,Non
2021,35160,Non,2160226,85,kg,Non
2021,35160,Non,2160248,50,l,Non
2021,35160,Non,2160260,15,l,Non
2021,35160,Non,2160384,29,l,Non
2021,35160,Non,2160387,25,l,Non
2021,35160,Non,2160556,2,l,Non
2021,35160,Non,2160617,15,l,Non
2021,35160,Non,2160693,57,l,Non
2021,35160,Non,2160752,35,l,Non
2021,35160,Non,2160814,2,l,Non
2021,35160,Non,2160818,90,l,Non
2021,35160,Non,2160931,202,l,Non
2021,35160,Non,2160936,64,l,Non
2021,35160,Non,2160937,39,l,Non
2021,35160,Non,2160958,144,kg,Non
2021,35160,Non,2160959,120,l,Non
2021,35160,Non,2160976,0.16,kg,Non
2021,35160,Non,2161068,140,l,Non
2021,35160,Non,2161101,20,l,Non
2021,35160,Non,2170035,0.3,kg,Non
2021,35160,Non,2170055,35,l,Non
2021,35160,Non,2170158,10,l,Non
2021,35160,Non,2170208,3,kg,Non
2021,35160,Non,2170216,1,kg,Non
2021,35160,Non,2170228,100,l,Non
2021,35160,Non,2170230,1.23,l,Non
2021,35160,Non,2170263,5,l,Non
2021,35160,Non,2170381,245,l,Non
2021,35160,Non,2170421,30,l,Non
2021,35160,Non,2170423,5,l,Non
2021,35160,Non,2170752,0.06,l,Non
2021,35160,Non,2170757,20,l,Non
2021,35160,Non,2171111,5,l,Non
2021,35160,Non,2171195,200,kg,Non
2021,35160,Non,2171236,50,l,Non
2021,35160,Non,2179999,12,l,Non
2021,35160,Non,2180009,5,kg,Non
2021,35160,Non,2180124,15.08,l,Non
2021,35160,Non,2180165,20,l,Non
2021,35160,Non,2180865,0.61,l,Non
2021,35160,Non,2190062,5,l,Non
2021,35160,Non,2190173,18,kg,Non
2021,35160,Non,2190214,15,l,Non
2021,35160,Non,2190468,3,kg,Non
2021,35160,Non,2190686,170,l,Non
2021,35160,Non,2190883,19,l,Non
2021,35160,Non,2190964,10,kg,Non
2021,35160,Non,2200066,30,l,Non
2021,35160,Non,2200753,5,l,Non
2021,35160,Non,2210192,40,l,Non
2021,35160,Non,8200538,5,l,Non
2021,35160,Non,8400096,60,l,Non
2021,35160,Non,8400255,1.3,kg,Non
2021,35160,Non,8400528,11,l,Non
2021,35160,Non,8400574,10,l,Non
2021,35160,Non,8600243,20,l,Non
2021,35160,Non,8700462,220,l,Non
2021,35160,Non,8800029,15,l,Non
2021,35160,Non,8800199,5,l,Non
2021,35160,Non,8800827,5,l,Non
2021,35160,Non,8900564,3,l,Non
2021,35160,Non,8900681,25.05,l,Non
2021,35160,Non,9000222,110,l,Non
2021,35160,Non,9000259,1.20,kg,Non
2021,35160,Non,9000753,30,kg,Non
2021,35160,Non,9000833,15,l,Non
2021,35160,Non,9100034,60,l,Non
2021,35160,Non,9100046,4,l,Non
2021,35160,Non,9100296,20,l,Non
2021,35160,Non,9100418,95,l,Non
2021,35160,Non,9100645,1,l,Non
2021,35160,Non,9200548,0.1,l,Non
2021,35160,Non,9300322,5,l,Non
2021,35160,Non,9400008,7.52,l,Non
2021,35160,Non,9400083,5,l,Non
2021,35160,Non,9400463,5,l,Non
2021,35160,Non,9500361,5,kg,Non
2021,35160,Non,9500568,5,kg,Non
2021,35160,Non,9600093,5,l,Non
2021,35160,Non,9600197,0.2,kg,Non
2021,35160,Non,9600229,3,l,Non
2021,35160,Non,9600370,10,l,Non
2021,35160,Non,9600390,80,l,Non
2021,35160,Non,9800018,45,l,Non
2021,35160,Non,9800182,10,l,Non
2021,35160,Non,9800336,19,l,Non
2021,35160,Non,9800344,6.12,l,Non
2021,35160,Non,9900115,10,l,Non
2021,35160,Non,9900251,60,l,Non
2021,35160,Non,9900446,0.45,kg,Non
2021,35170,Non,2000003,10,l,Non
2021,35170,Non,2000202,5,l,Non
2021,35170,Non,2000301,40,l,Non
2021,35170,Non,2000380,8,l,Non
2021,35170,Non,2010513,2,kg,Non
2021,35170,Non,2020474,30,l,Non
2021,35170,Non,2030323,1,l,Non
2021,35170,Non,2030332,5,l,Non
2021,35170,Non,2030457,0.5,kg,Non
2021,35170,Non,2040146,3.98,l,Non
2021,35170,Non,2060098,1,l,Non
2021,35170,Non,2060115,15,l,Non
2021,35170,Non,2060127,1.82,l,Non
2021,35170,Non,2080026,5,l,Non
2021,35170,Non,2080094,1,kg,Non
2021,35170,Non,2080105,30,l,Non
2021,35170,Non,2080117,0.05,kg,Non
2021,35170,Non,2080123,0.6,kg,Non
2021,35170,Non,2080124,0.6,kg,Non
2021,35170,Non,2080125,2.1,kg,Non
2021,35170,Non,2080145,50,l,Non
2021,35170,Non,2090042,1.1,kg,Non
2021,35170,Non,2090050,324,kg,Non
2021,35170,Non,2090069,10,l,Non
2021,35170,Non,2090093,40,l,Non
2021,35170,Non,2090101,10,l,Non
2021,35170,Non,2090111,0.65,l,Non
2021,35170,Non,2090117,30,l,Non
2021,35170,Non,2090118,50,l,Non
2021,35170,Non,2090153,2,kg,Non
2021,35170,Non,2090188,100,l,Non
2021,35170,Non,2100018,5,l,Non
2021,35170,Non,2100026,7,l,Non
2021,35170,Non,2100030,20,kg,Non
2021,35170,Non,2100037,5,l,Non
2021,35170,Non,2100052,5,l,Non
2021,35170,Non,2100053,5,l,Non
2021,35170,Non,2100057,5,l,Non
2021,35170,Non,2100108,10,l,Non
2021,35170,Non,2100112,5,l,Non
2021,35170,Non,2100114,3,kg,Non
2021,35170,Non,2100121,5,l,Non
2021,35170,Non,2100138,70,l,Non
2021,35170,Non,2100140,40,l,Non
2021,35170,Non,2100215,10,l,Non
2021,35170,Non,2100244,20,l,Non
2021,35170,Non,2110010,0.5,kg,Non
2021,35170,Non,2110018,7.36,l,Non
2021,35170,Non,2110056,30,l,Non
2021,35170,Non,2110102,14.93,l,Non
2021,35170,Non,2110103,0.2,kg,Non
2021,35170,Non,2110104,2,l,Non
2021,35170,Non,2110105,5,l,Non
2021,35170,Non,2110162,10,l,Non
2021,35170,Non,2110167,25,l,Non
2021,35170,Non,2110192,0.2,kg,Non
2021,35170,Non,2120048,3,l,Non
2021,35170,Non,2130063,10,l,Non
2021,35170,Non,2130068,1,l,Non
2021,35170,Non,2130249,20,l,Non
2021,35170,Non,2150019,4,l,Non
2021,35170,Non,2150140,400,l,Non
2021,35170,Non,2150483,130,kg,Non
2021,35170,Non,2150484,3,l,Non
2021,35170,Non,2150626,5,l,Non
2021,35170,Non,2150757,10,l,Non
2021,35170,Non,2160226,15,kg,Non
2021,35170,Non,2160248,5,l,Non
2021,35170,Non,2160260,5,l,Non
2021,35170,Non,2160556,2,l,Non
2021,35170,Non,2160727,8,kg,Non
2021,35170,Non,2160931,25,l,Non
2021,35170,Non,2160936,52,l,Non
2021,35170,Non,2160937,15,l,Non
2021,35170,Non,2160959,40,l,Non
2021,35170,Non,2161016,30,l,Non
2021,35170,Non,2170230,0.34,l,Non
2021,35170,Non,2170263,10,l,Non
2021,35170,Non,2170381,30,l,Non
2021,35170,Non,2170421,5,l,Non
2021,35170,Non,2171111,5,l,Non
2021,35170,Non,2171195,150,kg,Non
2021,35170,Non,2171317,5,l,Non
2021,35170,Non,2180088,20,l,Non
2021,35170,Non,2180124,0.64,l,Non
2021,35170,Non,2180334,3,l,Non
2021,35170,Non,2190062,2,l,Non
2021,35170,Non,2190173,36,kg,Non
2021,35170,Non,2190468,2,kg,Non
2021,35170,Non,2190883,5,l,Non
2021,35170,Non,2200066,20,l,Non
2021,35170,Non,7500716,25,kg,Non
2021,35170,Non,8000084,10,l,Non
2021,35170,Non,8400574,30,l,Non
2021,35170,Non,8700002,40,l,Non
2021,35170,Non,8700196,1,l,Non
2021,35170,Non,8700462,150,l,Non
2021,35170,Non,8700525,20,kg,Non
2021,35170,Non,9000069,5,l,Non
2021,35170,Non,9000184,65,l,Non
2021,35170,Non,9100296,40,l,Non
2021,35170,Non,9400008,0.8,l,Non
2021,35170,Non,9400463,5,l,Non
2021,35170,Non,9500321,30,kg,Non
2021,35170,Non,9500595,3,l,Non
2021,35170,Non,9800336,4,l,Non
2021,35170,Non,9900189,12,kg,Non
2021,35170,Non,9900251,30,l,Non
2021,35190,Non,2000003,190,l,Non
2021,35190,Non,2000044,11,l,Non
2021,35190,Non,2000046,5,l,Non
2021,35190,Non,2000125,1.4,kg,Oui
2021,35190,Non,2000201,2.3,l,Non
2021,35190,Non,2000299,3,l,Non
2021,35190,Non,2000301,5,l,Non
2021,35190,Non,2000369,0.2,kg,Non
2021,35190,Non,2000380,170,l,Non
2021,35190,Non,2010019,15,l,Non
2021,35190,Non,2010030,25,l,Non
2021,35190,Non,2010239,35,l,Non
2021,35190,Non,2010280,150,l,Non
2021,35190,Non,2010513,5,kg,Non
2021,35190,Non,2020099,1,l,Non
2021,35190,Non,2020233,20,kg,Non
2021,35190,Non,2030010,2,l,Non
2021,35190,Non,2030071,75,kg,Non
2021,35190,Non,2030073,15,kg,Non
2021,35190,Non,2030323,1540.62,l,Non
2021,35190,Non,2030342,1180,l,Non
2021,35190,Non,2030404,30,l,Non
2021,35190,Non,2040146,68.76,l,Non
2021,35190,Non,2050046,0.5,kg,Non
2021,35190,Non,2050075,5.0,kg,Non
2021,35190,Non,2060026,0.1,kg,Non
2021,35190,Non,2060063,3.5,kg,Non
2021,35190,Non,2060088,1618,l,Non
2021,35190,Non,2060116,125,l,Non
2021,35190,Non,2060127,5,l,Non
2021,35190,Non,2060131,31,l,Non
2021,35190,Non,2060194,432,kg,Non
2021,35190,Non,2070221,90,l,Non
2021,35190,Non,2080026,129,l,Non
2021,35190,Non,2080094,2.9,kg,Non
2021,35190,Non,2080105,5,l,Non
2021,35190,Non,2080112,5.98,l,Non
2021,35190,Non,2080117,5.00,kg,Non
2021,35190,Non,2080123,21.5,kg,Non
2021,35190,Non,2080125,7.8,kg,Non
2021,35190,Non,2080136,4,kg,Non
2021,35190,Non,2080145,195,l,Non
2021,35190,Non,2090008,8.85,l,Non
2021,35190,Non,2090011,40,l,Non
2021,35190,Non,2090016,60,l,Non
2021,35190,Non,2090037,7,kg,Non
2021,35190,Non,2090039,5,l,Non
2021,35190,Non,2090041,24.0,kg,Non
2021,35190,Non,2090042,2.2,kg,Non
2021,35190,Non,2090050,744,kg,Non
2021,35190,Non,2090057,0.75,kg,Non
2021,35190,Non,2090068,80,l,Non
2021,35190,Non,2090069,40,l,Non
2021,35190,Non,2090071,195,l,Non
2021,35190,Non,2090072,0.2,kg,Non
2021,35190,Non,2090080,5,l,Non
2021,35190,Non,2090093,2960,l,Non
2021,35190,Non,2090095,5,l,Non
2021,35190,Non,2090101,1086,l,Non
2021,35190,Non,2090111,610.66,l,Non
2021,35190,Non,2090113,235,l,Non
2021,35190,Non,2090117,35,l,Non
2021,35190,Non,2090118,310,l,Non
2021,35190,Non,2090149,60,l,Non
2021,35190,Non,2090153,322.4,kg,Non
2021,35190,Non,2090159,15.98,kg,Non
2021,35190,Non,2090173,10,l,Non
2021,35190,Non,2090186,200,l,Non
2021,35190,Non,2090188,60,l,Non
2021,35190,Non,2100009,5.88,kg,Non
2021,35190,Non,2100014,1.5,kg,Non
2021,35190,Non,2100015,2.00,kg,Non
2021,35190,Non,2100018,545,l,Non
2021,35190,Non,2100026,33,l,Non
2021,35190,Non,2100030,2820,kg,Non
2021,35190,Non,2100034,5,l,Non
2021,35190,Non,2100037,5,l,Non
2021,35190,Non,2100051,14.29,l,Non
2021,35190,Non,2100052,35,l,Non
2021,35190,Non,2100056,15,l,Non
2021,35190,Non,2100057,105,l,Non
2021,35190,Non,2100069,2.5,kg,Non
2021,35190,Non,2100108,240,l,Non
2021,35190,Non,2100111,200,l,Non
2021,35190,Non,2100112,225.4,l,Non
2021,35190,Non,2100121,33,l,Non
2021,35190,Non,2100138,325,l,Non
2021,35190,Non,2100140,325,l,Non
2021,35190,Non,2100151,719.9,l,Non
2021,35190,Non,2100175,1.71,l,Non
2021,35190,Non,2100211,50,l,Non
2021,35190,Non,2100234,425,l,Non
2021,35190,Non,2100235,5,l,Non
2021,35190,Non,2100245,10,l,Non
2021,35190,Non,2110004,20,l,Non
2021,35190,Non,2110018,3.02,l,Non
2021,35190,Non,2110063,0.6,kg,Non
2021,35190,Non,2110072,1.5,kg,Non
2021,35190,Non,2110102,2176.9499,l,Non
2021,35190,Non,2110103,1.7,kg,Non
2021,35190,Non,2110104,34,l,Non
2021,35190,Non,2110140,48,l,Non
2021,35190,Non,2110142,1,l,Non
2021,35190,Non,2110144,4,l,Non
2021,35190,Non,2110147,10,kg,Non
2021,35190,Non,2110148,1,l,Non
2021,35190,Non,2110152,15,l,Non
2021,35190,Non,2110162,116,l,Non
2021,35190,Non,2110167,142,l,Non
2021,35190,Non,2110196,0.1,kg,Oui
2021,35190,Non,2120041,2.4,l,Non
2021,35190,Non,2120048,106,l,Non
2021,35190,Non,2120066,50,l,Non
2021,35190,Non,2120070,570,l,Non
2021,35190,Non,2120075,640,l,Non
2021,35190,Non,2120089,40,l,Non
2021,35190,Non,2120117,20,l,Non
2021,35190,Non,2120143,140,l,Non
2021,35190,Non,2120153,10,l,Non
2021,35190,Non,2120160,25,l,Non
2021,35190,Non,2130059,6,l,Non
2021,35190,Non,2130063,360,l,Non
2021,35190,Non,2130068,265,l,Non
2021,35190,Non,2130069,6,l,Non
2021,35190,Non,2130075,60,kg,Non
2021,35190,Non,2130083,45,l,Non
2021,35190,Non,2130091,19,l,Non
2021,35190,Non,2130140,180,l,Non
2021,35190,Non,2130164,425,l,Non
2021,35190,Non,2130187,10,l,Non
2021,35190,Non,2130202,190,l,Non
2021,35190,Non,2130215,60,l,Non
2021,35190,Non,2130247,10,l,Non
2021,35190,Non,2130249,20,l,Non
2021,35190,Non,2130251,5,l,Non
2021,35190,Non,2130253,60,l,Non
2021,35190,Non,2130261,10,kg,Non
2021,35190,Non,2130266,140,l,Non
2021,35190,Non,2140051,2.63,l,Non
2021,35190,Non,2140078,15.78,l,Non
2021,35190,Non,2140082,171,l,Non
2021,35190,Non,2140093,80,l,Non
2021,35190,Non,2140098,75,l,Non
2021,35190,Non,2140121,1.82,l,Oui
2021,35190,Non,2140148,5,l,Non
2021,35190,Non,2140156,120,l,Non
2021,35190,Non,2140173,170,l,Non
2021,35190,Non,2140175,30,l,Non
2021,35190,Non,2140207,2,l,Non
2021,35190,Non,2140256,1,l,Non
2021,35190,Non,2140257,420,l,Non
2021,35190,Non,2140258,210,l,Non
2021,35190,Non,2150019,80,l,Non
2021,35190,Non,2150022,60,l,Non
2021,35190,Non,2150084,75,l,Non
2021,35190,Non,2150104,90,l,Non
2021,35190,Non,2150125,3.2,l,Non
2021,35190,Non,2150140,2340,l,Non
2021,35190,Non,2150481,12,kg,Non
2021,35190,Non,2150483,5220,kg,Non
2021,35190,Non,2150484,90,l,Non
2021,35190,Non,2150626,5,l,Non
2021,35190,Non,2150752,80,l,Non
2021,35190,Non,2150757,35,l,Non
2021,35190,Non,2150785,485,l,Non
2021,35190,Non,2150870,2,l,Non
2021,35190,Non,2150964,2560,kg,Non
2021,35190,Non,2150968,140,kg,Non
2021,35190,Non,2160064,9.09,l,Non
2021,35190,Non,2160160,10,l,Non
2021,35190,Non,2160198,5,l,Non
2021,35190,Non,2160200,80,l,Non
2021,35190,Non,2160226,72,kg,Non
2021,35190,Non,2160248,100,l,Non
2021,35190,Non,2160260,90,l,Non
2021,35190,Non,2160343,1,l,Non
2021,35190,Non,2160384,15,l,Non
2021,35190,Non,2160387,15,l,Non
2021,35190,Non,2160556,7,l,Non
2021,35190,Non,2160693,36,l,Non
2021,35190,Non,2160739,27,l,Non
2021,35190,Non,2160752,5,l,Non
2021,35190,Non,2160781,10,l,Non
2021,35190,Non,2160920,180,l,Non
2021,35190,Non,2160931,254.25,l,Non
2021,35190,Non,2160936,64,l,Non
2021,35190,Non,2160937,390,l,Non
2021,35190,Non,2160958,96,kg,Non
2021,35190,Non,2160959,55,l,Non
2021,35190,Non,2160976,0.24,kg,Non
2021,35190,Non,2161016,19,l,Non
2021,35190,Non,2161068,35,l,Non
2021,35190,Non,2161101,40,l,Non
2021,35190,Non,2170055,15,l,Non
2021,35190,Non,2170110,10,l,Non
2021,35190,Non,2170149,6,l,Non
2021,35190,Non,2170158,35,l,Non
2021,35190,Non,2170208,9,kg,Non
2021,35190,Non,2170216,4,kg,Non
2021,35190,Non,2170228,45,l,Non
2021,35190,Non,2170230,4.64,l,Non
2021,35190,Non,2170263,5,l,Non
2021,35190,Non,2170381,1022.4,l,Non
2021,35190,Non,2170421,20,l,Non
2021,35190,Non,2170423,45,l,Non
2021,35190,Non,2170429,605,l,Non
2021,35190,Non,2170752,1.25,l,Non
2021,35190,Non,2170757,40,l,Non
2021,35190,Non,2170807,40,l,Non
2021,35190,Non,2170900,20,l,Non
2021,35190,Non,2170933,81,kg,Non
2021,35190,Non,2171035,60,l,Non
2021,35190,Non,2171054,15,l,Non
2021,35190,Non,2171111,20,l,Non
2021,35190,Non,2171193,75,l,Non
2021,35190,Non,2171195,2390,kg,Non
2021,35190,Non,2171236,15,l,Non
2021,35190,Non,2171317,5,l,Non
2021,35190,Non,2180009,14,kg,Non
2021,35190,Non,2180088,30,l,Non
2021,35190,Non,2180124,65.85,l,Non
2021,35190,Non,2180165,140,l,Non
2021,35190,Non,2180233,35,l,Non
2021,35190,Non,2180260,32,kg,Non
2021,35190,Non,2180309,2,l,Non
2021,35190,Non,2180404,35,l,Non
2021,35190,Non,2180463,240,kg,Non
2021,35190,Non,2180865,0.90,l,Non
2021,35190,Non,2190097,5,l,Non
2021,35190,Non,2190173,216,kg,Non
2021,35190,Non,2190214,10,l,Non
2021,35190,Non,2190215,9,l,Non
2021,35190,Non,2190468,29,kg,Non
2021,35190,Non,2190509,5,l,Non
2021,35190,Non,2190548,5,l,Non
2021,35190,Non,2190559,10,l,Non
2021,35190,Non,2190608,135,l,Non
2021,35190,Non,2190686,1611.8,l,Non
2021,35190,Non,2190961,10,l,Non
2021,35190,Non,2190964,5,kg,Non
2021,35190,Non,2190968,9,l,Non
2021,35190,Non,2200753,150,l,Non
2021,35190,Non,2200756,40,l,Non
2021,35190,Non,2200861,125,kg,Non
2021,35190,Non,2210192,220,l,Non
2021,35190,Non,7100280,30,l,Non
2021,35190,Non,7200313,100,l,Non
2021,35190,Non,8100291,30,l,Non
2021,35190,Non,8200538,15,l,Non
2021,35190,Non,8300063,470,l,Non
2021,35190,Non,8400096,98,l,Non
2021,35190,Non,8400255,2.4,kg,Non
2021,35190,Non,8400528,29,l,Non
2021,35190,Non,8400574,20,l,Non
2021,35190,Non,8700462,982,l,Non
2021,35190,Non,8800011,0.61,l,Non
2021,35190,Non,8800029,15,l,Non
2021,35190,Non,8800395,5,l,Non
2021,35190,Non,8800504,1,l,Non
2021,35190,Non,8900564,11,l,Non
2021,35190,Non,8900681,15,l,Non
2021,35190,Non,9000069,5,l,Non
2021,35190,Non,9000184,25,l,Non
2021,35190,Non,9000222,20,l,Non
2021,35190,Non,9000259,0.54,kg,Non
2021,35190,Non,9000619,20,l,Non
2021,35190,Non,9000833,5,l,Non
2021,35190,Non,9100034,170,l,Non
2021,35190,Non,9100046,6,l,Non
2021,35190,Non,9100296,220,l,Non
2021,35190,Non,9100418,293,l,Non
2021,35190,Non,9200073,0.2,kg,Non
2021,35190,Non,9200091,2,l,Non
2021,35190,Non,9200548,0.24,l,Non
2021,35190,Non,9300322,5,l,Non
2021,35190,Non,9400008,0.8,l,Non
2021,35190,Non,9400052,15,l,Non
2021,35190,Non,9400463,20,l,Non
2021,35190,Non,9500040,15,l,Non
2021,35190,Non,9500568,5,kg,Non
2021,35190,Non,9500628,9,kg,Non
2021,35190,Non,9600093,35,l,Non
2021,35190,Non,9600197,0.3,kg,Non
2021,35190,Non,9600370,10,l,Non
2021,35190,Non,9600390,340,l,Non
2021,35190,Non,9800018,30,l,Non
2021,35190,Non,9800182,15,l,Non
2021,35190,Non,9800245,120,kg,Non
2021,35190,Non,9800262,0.2,kg,Non
2021,35190,Non,9800277,12.25,l,Non
2021,35190,Non,9800336,14.3,l,Non
2021,35190,Non,9800344,14.12,l,Non
2021,35190,Non,9800347,5,l,Non
2021,35190,Non,9900047,25,l,Non
2021,35190,Non,9900115,11,l,Non
2021,35190,Non,9900251,1164.8,l,Non
2021,35190,Non,9900257,3,kg,Oui
2021,35190,Non,9900340,140,l,Non
2021,35200,Non,2030332,5,l,Non
2021,35200,Non,2110143,1,l,Non
2021,35200,Non,8400425,4,kg,Non
2021,35200,Non,9400109,50,kg,Non
2021,35200,Non,9800336,1,l,Non
2021,35230,Non,2000003,185,l,Non
2021,35230,Non,2000018,40,kg,Non
2021,35230,Non,2000044,5,l,Non
2021,35230,Non,2000201,15.16,l,Non
2021,35230,Non,2000202,10,l,Non
2021,35230,Non,2000299,7,l,Non
2021,35230,Non,2000301,30,l,Non
2021,35230,Non,2000369,0.5,kg,Non
2021,35230,Non,2000380,95,l,Non
2021,35230,Non,2000536,0.76,kg,Non
2021,35230,Non,2010030,110,l,Non
2021,35230,Non,2010280,50,l,Non
2021,35230,Non,2010495,150,kg,Non
2021,35230,Non,2010513,0.5,kg,Non
2021,35230,Non,2010610,20,l,Non
2021,35230,Non,2010617,10,l,Non
2021,35230,Non,2020099,24,l,Non
2021,35230,Non,2030071,240,kg,Non
2021,35230,Non,2030323,4.55,l,Non
2021,35230,Non,2030332,5,l,Non
2021,35230,Non,2030342,120,l,Non
2021,35230,Non,2040146,10.48,l,Non
2021,35230,Non,2050075,5,kg,Non
2021,35230,Non,2060045,50,kg,Non
2021,35230,Non,2060088,95,l,Non
2021,35230,Non,2060098,1.5,l,Non
2021,35230,Non,2060113,1,l,Non
2021,35230,Non,2060116,52.5,l,Non
2021,35230,Non,2060127,7.61,l,Non
2021,35230,Non,2060131,5,l,Non
2021,35230,Non,2080026,125,l,Non
2021,35230,Non,2080094,12.5,kg,Non
2021,35230,Non,2080112,6.53,l,Non
2021,35230,Non,2080117,2.10,kg,Non
2021,35230,Non,2080123,3.0,kg,Non
2021,35230,Non,2080125,1.7,kg,Non
2021,35230,Non,2080145,210,l,Non
2021,35230,Non,2090008,0.94,l,Non
2021,35230,Non,2090016,20,l,Non
2021,35230,Non,2090037,17,kg,Non
