annee,code_postal_acheteur,achat_etranger,amm,quantite_produit,conditionnement,eaj
2017,35190,Non,2090028,30,l,Non
2017,35190,Non,2090033,1.4,l,Oui
2017,35190,Non,2090036,65,l,Oui
2017,35190,Non,2090037,124.9,kg,Non
2017,35190,Non,2090041,25.5,kg,Non
2017,35190,Non,2090042,2.2,kg,Non
2017,35190,Non,2090043,12,l,Non
2017,35190,Non,2090044,12.75,l,Oui
2017,35190,Non,2090050,36,kg,Non
2017,35190,Non,2090057,1.50,kg,Non
2017,35190,Non,2090066,25,l,Non
2017,35190,Non,2090069,170,l,Non
2017,35190,Non,2090071,410.6,l,Non
2017,35190,Non,2090072,0.4,kg,Non
2017,35190,Non,2090079,8.1,l,Oui
2017,35190,Non,2090080,10,l,Non
2017,35190,Non,2090090,1,l,Non
2017,35190,Non,2090092,290,l,Non
2017,35190,Non,2090101,160,l,Non
2017,35190,Non,2090103,100,kg,Non
2017,35190,Non,2090111,8.5,l,Non
2017,35190,Non,2090112,5,l,Non
2017,35190,Non,2090113,140,l,Non
2017,35190,Non,2090114,0.25,kg,Non
2017,35190,Non,2090136,60,l,Non
2017,35190,Non,2090146,13.4,l,Oui
2017,35190,Non,2090149,30,l,Non
2017,35190,Non,2090153,22,kg,Non
2017,35190,Non,2090157,4,l,Non
2017,35190,Non,2090159,7.70,kg,Non
2017,35190,Non,2090160,1260,l,Non
2017,35190,Non,2090164,100,l,Oui
2017,35190,Non,2090186,80,l,Non
2017,35190,Non,2090199,1,l,Oui
2017,35190,Non,2100004,4.8,l,Oui
2017,35190,Non,2100009,21.36,kg,Non
2017,35190,Non,2100014,0.6,kg,Non
2017,35190,Non,2100015,2.70,kg,Non
2017,35190,Non,2100018,560,l,Non
2017,35190,Non,2100026,32,l,Non
2017,35190,Non,2100028,250,l,Non
2017,35190,Non,2100030,1100,kg,Non
2017,35190,Non,2100034,5,l,Non
2017,35190,Non,2100037,15.5,l,Non
2017,35190,Non,2100051,4.15,l,Non
2017,35190,Non,2100052,35,l,Non
2017,35190,Non,2100053,35,l,Non
2017,35190,Non,2100056,15,l,Non
2017,35190,Non,2100057,170,l,Non
2017,35190,Non,2100069,1,kg,Non
2017,35190,Non,2100078,4,l,Oui
2017,35190,Non,2100108,280,l,Non
2017,35190,Non,2100111,740,l,Non
2017,35190,Non,2100112,85,l,Non
2017,35190,Non,2100121,1,l,Non
2017,35190,Non,2100138,205,l,Non
2017,35190,Non,2100140,215,l,Non
2017,35190,Non,2100151,10,l,Non
2017,35190,Non,2100165,3.52,l,Oui
2017,35190,Non,2100167,30,kg,Non
2017,35190,Non,2100184,16,kg,Non
2017,35190,Non,2100185,10,l,Non
2017,35190,Non,2100206,280,l,Non
2017,35190,Non,2100215,45,l,Non
2017,35190,Non,2100227,5,l,Non
2017,35190,Non,2100234,175,l,Non
2017,35190,Non,2100235,10,l,Non
2017,35190,Non,2100245,10,l,Non
2017,35190,Non,2110011,15,l,Non
2017,35190,Non,2110012,30,l,Non
2017,35190,Non,2110018,0.42,l,Non
2017,35190,Non,2110040,0.3,kg,Oui
2017,35190,Non,2110063,0.90,kg,Non
2017,35190,Non,2110078,35,l,Non
2017,35190,Non,2110082,1.2,kg,Non
2017,35190,Non,2110095,5,l,Non
2017,35190,Non,2110102,0.56,l,Non
2017,35190,Non,2110103,1.4,kg,Non
2017,35190,Non,2110105,140,l,Non
2017,35190,Non,2110109,140,l,Non
2017,35190,Non,2110115,5,l,Non
2017,35190,Non,2110121,11.92,l,Non
2017,35190,Non,2110132,70,l,Non
2017,35190,Non,2110144,18,l,Non
2017,35190,Non,2110149,15.2,l,Oui
2017,35190,Non,2110150,8.65,l,Oui
2017,35190,Non,2110152,1,l,Non
2017,35190,Non,2110153,10,l,Non
2017,35190,Non,2110156,5,l,Non
2017,35190,Non,2110159,2.2,l,Oui
2017,35190,Non,2110160,5.6,l,Oui
2017,35190,Non,2110161,5,l,Non
2017,35190,Non,2110162,35,l,Non
2017,35190,Non,2110167,97,l,Non
2017,35190,Non,2110177,1420,l,Non
2017,35190,Non,2110178,140,l,Non
2017,35190,Non,2110180,1.13,kg,Oui
2017,35190,Non,2110191,5,l,Non
2017,35190,Non,2110192,0.6,kg,Non
2017,35190,Non,2110198,1120,l,Non
2017,35190,Non,2110202,20,l,Non
2017,35190,Non,2120008,2,l,Oui
2017,35190,Non,2120015,0.45,l,Oui
2017,35190,Non,2120018,45.55,l,Oui
2017,35190,Non,2120034,385,l,Non
2017,35190,Non,2120048,93,l,Non
2017,35190,Non,2120063,5.4,l,Oui
2017,35190,Non,2120066,90,l,Non
2017,35190,Non,2120070,700,l,Non
2017,35190,Non,2120075,290,l,Non
2017,35190,Non,2120089,6,l,Non
2017,35190,Non,2120091,1.5,kg,Non
2017,35190,Non,2120093,25,l,Non
2017,35190,Non,2120117,20,l,Non
2017,35190,Non,2120129,7.5,l,Oui
2017,35190,Non,2120133,44.35,l,Oui
2017,35190,Non,2120146,5,l,Non
2017,35190,Non,2120160,15,l,Non
2017,35190,Non,2120194,1.1,kg,Non
2017,35190,Non,2120205,1250,l,Non
2017,35190,Non,2120210,15,l,Non
2017,35190,Non,2130017,5,l,Non
2017,35190,Non,2130040,5.58,l,Oui
2017,35190,Non,2130061,20,l,Non
2017,35190,Non,2130063,40.6,l,Non
2017,35190,Non,2130068,68,l,Non
2017,35190,Non,2130075,80,kg,Non
2017,35190,Non,2130081,120,kg,Non
2017,35190,Non,2130082,20,kg,Non
2017,35190,Non,2130083,4,l,Non
2017,35190,Non,2130084,24,kg,Non
2017,35190,Non,2130088,0.8,kg,Oui
2017,35190,Non,2130093,7,l,Oui
2017,35190,Non,2130105,320,kg,Non
2017,35190,Non,2130140,100,l,Non
2017,35190,Non,2130151,0.53,kg,Oui
2017,35190,Non,2130152,5,l,Non
2017,35190,Non,2130164,385,l,Non
2017,35190,Non,2130190,5,l,Non
2017,35190,Non,2130202,125,l,Non
2017,35190,Non,2130249,10,l,Non
2017,35190,Non,2130251,4,l,Non
2017,35190,Non,2130266,30,l,Non
2017,35190,Non,2140002,2.8,l,Non
2017,35190,Non,2140039,46.84,l,Non
2017,35190,Non,2140042,1.83,l,Non
2017,35190,Non,2140060,90,l,Non
2017,35190,Non,2140070,60,l,Non
2017,35190,Non,2140078,100,l,Non
2017,35190,Non,2140079,5,l,Non
2017,35190,Non,2140082,10,l,Non
2017,35190,Non,2140106,15.6,l,Oui
2017,35190,Non,2140121,121,l,Oui
2017,35190,Non,2140132,6,l,Non
2017,35190,Non,2140147,5,l,Non
2017,35190,Non,2140148,220,l,Non
2017,35190,Non,2140166,48,l,Oui
2017,35190,Non,2140167,2,l,Oui
2017,35190,Non,2140173,290,l,Non
2017,35190,Non,2140193,12,l,Non
2017,35190,Non,2140256,5.5,l,Non
2017,35190,Non,2140257,520,l,Non
2017,35190,Non,2140258,50,l,Non
2017,35190,Non,2140265,110,l,Non
2017,35190,Non,2140266,90,l,Non
2017,35190,Non,2140273,80,l,Non
2017,35190,Non,2150023,15,l,Non
2017,35190,Non,2150028,20,l,Non
2017,35190,Non,2150084,40.6,l,Non
2017,35190,Non,2150200,30,l,Non
2017,35190,Non,2150246,10,l,Non
2017,35190,Non,2150375,40,l,Non
2017,35190,Non,2150417,0.36,l,Non
2017,35190,Non,2150484,21,l,Non
2017,35190,Non,2150626,5,l,Non
2017,35190,Non,2150785,50,l,Non
2017,35190,Non,2160047,3,l,Non
2017,35190,Non,2160160,50,l,Non
2017,35190,Non,2160198,5,l,Non
2017,35190,Non,2160200,25,l,Non
2017,35190,Non,2160260,55,l,Non
2017,35190,Non,2160384,35,l,Non
2017,35190,Non,2160393,10,l,Non
2017,35190,Non,2160617,73.32,l,Non
2017,35190,Non,2160704,30,kg,Non
2017,35190,Non,2160752,30,l,Non
2017,35190,Non,2160754,20,l,Non
2017,35190,Non,2160920,40,l,Non
2017,35190,Non,2160931,245,l,Non
2017,35190,Non,2160936,4,l,Non
2017,35190,Non,2160937,63,l,Non
2017,35190,Non,2160959,200,l,Non
2017,35190,Non,2170158,5,l,Non
2017,35190,Non,5500179,10,l,Non
2017,35190,Non,7300221,130,l,Non
2017,35190,Non,7400815,60,l,Non
2017,35190,Non,7800790,50,l,Non
2017,35190,Non,8100462,5.6,kg,Oui
2017,35190,Non,8200307,235,l,Non
2017,35190,Non,8300243,235,l,Non
2017,35190,Non,8400096,54,l,Non
2017,35190,Non,8400255,0.4,kg,Non
2017,35190,Non,8400528,59,l,Non
2017,35190,Non,8400574,5,l,Non
2017,35190,Non,8400600,4,l,Non
2017,35190,Non,8500160,80,l,Non
2017,35190,Non,8500351,1.78,kg,Non
2017,35190,Non,8600027,135,kg,Non
2017,35190,Non,8600243,40,l,Non
2017,35190,Non,8700240,140,l,Non
2017,35190,Non,8700462,470,l,Non
2017,35190,Non,8800011,15,l,Non
2017,35190,Non,8800199,5,l,Non
2017,35190,Non,8800395,20,l,Non
2017,35190,Non,8800488,50,l,Non
2017,35190,Non,8800941,80,kg,Non
2017,35190,Non,8900564,1,l,Non
2017,35190,Non,8900681,15,l,Non
2017,35190,Non,8920639,18,kg,Oui
2017,35190,Non,9000069,5,l,Non
2017,35190,Non,9000163,0.3,kg,Non
2017,35190,Non,9000184,95,l,Non
2017,35190,Non,9000222,300,l,Non
2017,35190,Non,9000259,1.80,kg,Non
2017,35190,Non,9000361,8.8,kg,Oui
2017,35190,Non,9000490,15,l,Non
2017,35190,Non,9000741,15,l,Non
2017,35190,Non,9000753,80,kg,Non
2017,35190,Non,9000833,21.5,l,Non
2017,35190,Non,9100034,270,l,Non
2017,35190,Non,9100046,116,l,Non
2017,35190,Non,9100231,43,kg,Oui
2017,35190,Non,9100296,120,l,Non
2017,35190,Non,9100418,576,l,Non
2017,35190,Non,9100558,7.5,kg,Oui
2017,35190,Non,9200022,20,l,Non
2017,35190,Non,9200073,0.1,kg,Non
2017,35190,Non,9200078,120,l,Non
2017,35190,Non,9200091,24.43,l,Non
2017,35190,Non,9200135,44.5,kg,Oui
2017,35190,Non,9200383,1,kg,Non
2017,35190,Non,9200392,2,l,Non
2017,35190,Non,9200461,515,l,Non
2017,35190,Non,9200482,6.44,kg,Oui
2017,35190,Non,9200494,100.8,l,Non
2017,35190,Non,9200512,80,l,Oui
2017,35190,Non,9200548,5.55,l,Non
2017,35190,Non,9300111,19.45,l,Oui
2017,35190,Non,9300189,8.87,l,Oui
2017,35190,Non,9300241,17.5,l,Oui
2017,35190,Non,9300309,9,l,Non
2017,35190,Non,9300396,460,l,Non
2017,35190,Non,9400008,0.24,l,Non
2017,35190,Non,9400052,9,l,Non
2017,35190,Non,9400067,20,kg,Non
2017,35190,Non,9400134,150,l,Non
2017,35190,Non,9400367,265,l,Non
2017,35190,Non,9500011,5,l,Non
2017,35190,Non,9500040,5,l,Non
2017,35190,Non,9500106,40,l,Non
2017,35190,Non,9500147,5.6,kg,Oui
2017,35190,Non,9500148,1.9,kg,Oui
2017,35190,Non,9500223,220,l,Non
2017,35190,Non,9500414,6,l,Oui
2017,35190,Non,9500452,15,kg,Oui
2017,35190,Non,9500568,5.13,kg,Non
2017,35190,Non,9500581,370,l,Non
2017,35190,Non,9500595,1,l,Non
2017,35190,Non,9600056,0.1,kg,Non
2017,35190,Non,9600093,5,l,Non
2017,35190,Non,9600097,1.08,l,Oui
2017,35190,Non,9600197,3.5,kg,Non
2017,35190,Non,9600386,2.2,kg,Oui
2017,35190,Non,9600550,20,l,Non
2017,35190,Non,9700116,10,l,Non
2017,35190,Non,9700332,0.2,l,Oui
2017,35190,Non,9700554,95,l,Non
2017,35190,Non,9700558,125,l,Non
2017,35190,Non,9800018,85,l,Non
2017,35190,Non,9800076,5,l,Oui
2017,35190,Non,9800096,32,l,Non
2017,35190,Non,9800098,7,kg,Non
2017,35190,Non,9800201,7.5,l,Non
2017,35190,Non,9800231,4.7,kg,Oui
2017,35190,Non,9800236,20,l,Non
2017,35190,Non,9800277,2,l,Non
2017,35190,Non,9800280,5,l,Non
2017,35190,Non,9800294,20,l,Non
2017,35190,Non,9800321,4.4,l,Oui
2017,35190,Non,9800336,1,l,Non
2017,35190,Non,9800343,5,l,Non
2017,35190,Non,9800344,1.19,l,Non
2017,35190,Non,9800453,20,l,Non
2017,35190,Non,9800477,30,l,Non
2017,35190,Non,9800481,81,l,Oui
2017,35190,Non,9900016,10,l,Non
2017,35190,Non,9900047,230,l,Non
2017,35190,Non,9900119,19.32,kg,Oui
2017,35190,Non,9900202,3.6,kg,Non
2017,35190,Non,9900206,20,l,Non
2017,35190,Non,9900251,340,l,Non
2017,35190,Non,9900257,8,kg,Oui
2017,35190,Non,9900340,60,l,Non
2017,35200,Non,1030003,0.04,l,Oui
2017,35200,Non,2000500,2,l,Oui
2017,35200,Non,2020003,1.16,kg,Oui
2017,35200,Non,2020226,5,l,Non
2017,35200,Non,2030125,0.9,l,Oui
2017,35200,Non,2060098,0.2,l,Non
2017,35200,Non,2080094,0.72,kg,Non
2017,35200,Non,2080101,1,kg,Non
2017,35200,Non,2090115,20,l,Non
2017,35200,Non,2090199,0.25,l,Oui
2017,35200,Non,2110018,0.2,l,Non
2017,35200,Non,2110143,1,l,Non
2017,35200,Non,2110150,0.25,l,Oui
2017,35200,Non,2140166,1,l,Oui
2017,35200,Non,2150483,10,kg,Non
2017,35200,Non,2160226,40,kg,Non
2017,35200,Non,8400600,1,l,Non
2017,35200,Non,8700462,20,l,Non
2017,35200,Non,9000490,5,l,Non
2017,35200,Non,9100558,11.55,kg,Oui
2017,35200,Non,9200091,2.5,l,Non
2017,35200,Non,9300309,1,l,Non
2017,35200,Non,9400456,24,kg,Oui
2017,35200,Non,9500302,0.45,kg,Oui
2017,35200,Non,9500568,0.03,kg,Non
2017,35200,Non,9700332,1,l,Oui
2017,35230,Non,1030003,0.76,l,Oui
2017,35230,Non,2000018,140,kg,Non
2017,35230,Non,2000125,27.8,kg,Oui
2017,35230,Non,2000201,2.83,l,Non
2017,35230,Non,2000202,50,l,Non
2017,35230,Non,2000299,57,l,Non
2017,35230,Non,2000301,55,l,Non
2017,35230,Non,2000380,50,l,Non
2017,35230,Non,2000500,6,l,Oui
2017,35230,Non,2000502,1.0,l,Non
2017,35230,Non,2000510,1760,kg,Oui
2017,35230,Non,2000536,0.76,kg,Non
2017,35230,Non,2010019,10,l,Non
2017,35230,Non,2010023,2,l,Non
2017,35230,Non,2010030,175,l,Non
2017,35230,Non,2010035,50.4,l,Oui
2017,35230,Non,2010239,34,l,Non
2017,35230,Non,2010280,104.5,l,Non
2017,35230,Non,2010282,5,l,Non
2017,35230,Non,2010319,5.25,l,Oui
2017,35230,Non,2010326,38,l,Non
2017,35230,Non,2010410,5.25,kg,Oui
2017,35230,Non,2010419,7.2,kg,Non
2017,35230,Non,2010427,27,l,Non
2017,35230,Non,2010439,8.5,l,Oui
2017,35230,Non,2010493,3,kg,Oui
2017,35230,Non,2010509,8.0,kg,Oui
2017,35230,Non,2010618,1,kg,Oui
2017,35230,Non,2020003,162.92,kg,Oui
2017,35230,Non,2020021,10,l,Non
2017,35230,Non,2020065,0.08,kg,Oui
2017,35230,Non,2020099,3,l,Non
2017,35230,Non,2020474,100,l,Non
2017,35230,Non,2030125,7.19,l,Oui
2017,35230,Non,2030175,0.7,kg,Oui
2017,35230,Non,2030255,25,l,Non
2017,35230,Non,2030273,0.05,l,Oui
2017,35230,Non,2030323,64.27,l,Non
2017,35230,Non,2030332,215,l,Oui
2017,35230,Non,2030342,60,l,Non
2017,35230,Non,2030404,40,l,Non
2017,35230,Non,2030466,5,kg,Oui
2017,35230,Non,2040195,3,l,Non
2017,35230,Non,2040201,100,l,Non
2017,35230,Non,2040310,20,l,Non
2017,35230,Non,2050046,2.5,kg,Non
2017,35230,Non,2050075,10.5,kg,Non
2017,35230,Non,2050145,1.96,l,Oui
2017,35230,Non,2050146,141.60,l,Oui
2017,35230,Non,2060045,2,kg,Oui
2017,35230,Non,2060050,5,l,Non
2017,35230,Non,2060051,5,l,Non
2017,35230,Non,2060084,6,kg,Non
2017,35230,Non,2060088,455,l,Non
2017,35230,Non,2060098,2.6,l,Non
2017,35230,Non,2060113,1,l,Non
2017,35230,Non,2060115,20,l,Non
2017,35230,Non,2060118,10,l,Non
2017,35230,Non,2060129,400,kg,Non
2017,35230,Non,2060131,3,l,Oui
2017,35230,Non,2060137,20,l,Non
2017,35230,Non,2060175,650,kg,Oui
2017,35230,Non,2070107,25,l,Non
2017,35230,Non,2070221,52,l,Non
2017,35230,Non,2080018,3.4,l,Oui
2017,35230,Non,2080026,273,l,Non
2017,35230,Non,2080039,20,l,Non
2017,35230,Non,2080054,3.8,l,Oui
2017,35230,Non,2080060,1,l,Non
2017,35230,Non,2080094,1,kg,Non
2017,35230,Non,2080101,1,kg,Non
2017,35230,Non,2080112,42.53,l,Non
2017,35230,Non,2080117,8.40,kg,Non
2017,35230,Non,2080124,0.48,kg,Non
2017,35230,Non,2080125,2.1,kg,Non
2017,35230,Non,2080132,0.24,l,Oui
2017,35230,Non,2080136,1,kg,Non
2017,35230,Non,2080145,114,l,Non
2017,35230,Non,2090008,0.96,l,Non
2017,35230,Non,2090016,70,l,Non
2017,35230,Non,2090024,35,l,Non
2017,35230,Non,2090036,10,l,Oui
2017,35230,Non,2090037,69.8,kg,Non
2017,35230,Non,2090041,8.5,kg,Non
2017,35230,Non,2090042,17.25,kg,Non
2017,35230,Non,2090054,1.88,kg,Non
2017,35230,Non,2090057,0.30,kg,Non
2017,35230,Non,2090068,10,l,Non
2017,35230,Non,2090069,100,l,Non
2017,35230,Non,2090071,115,l,Non
2017,35230,Non,2090072,0.5,kg,Non
2017,35230,Non,2090091,3,kg,Non
2017,35230,Non,2090092,10,l,Non
2017,35230,Non,2090101,10,l,Non
2017,35230,Non,2090112,25,l,Non
2017,35230,Non,2090113,60,l,Non
2017,35230,Non,2090115,20,l,Non
2017,35230,Non,2090116,125,l,Non
2017,35230,Non,2090124,7.5,l,Oui
2017,35230,Non,2090153,6,kg,Non
2017,35230,Non,2090159,7.66,kg,Non
2017,35230,Non,2090160,1465,l,Non
2017,35230,Non,2090164,352,l,Oui
2017,35230,Non,2090171,50,l,Non
2017,35230,Non,2090173,10,l,Non
2017,35230,Non,2090176,2.8,l,Oui
2017,35230,Non,2090178,2.25,l,Oui
2017,35230,Non,2090186,20,l,Non
2017,35230,Non,2090199,27.48,l,Oui
2017,35230,Non,2090200,55.0,l,Oui
2017,35230,Non,2090201,28,l,Non
2017,35230,Non,2100004,0.8,l,Oui
2017,35230,Non,2100009,0.72,kg,Non
2017,35230,Non,2100015,0.63,kg,Non
2017,35230,Non,2100018,15,l,Non
2017,35230,Non,2100026,15,l,Non
2017,35230,Non,2100028,35,l,Non
2017,35230,Non,2100030,120,kg,Non
2017,35230,Non,2100037,15,l,Non
2017,35230,Non,2100052,40,l,Non
2017,35230,Non,2100056,40,l,Non
2017,35230,Non,2100057,60,l,Non
2017,35230,Non,2100069,2.5,kg,Non
2017,35230,Non,2100078,2,l,Oui
2017,35230,Non,2100083,73.35,l,Oui
2017,35230,Non,2100108,62,l,Non
2017,35230,Non,2100111,120,l,Non
2017,35230,Non,2100112,15,l,Non
2017,35230,Non,2100121,67.35,l,Non
2017,35230,Non,2100122,0.6,kg,Non
2017,35230,Non,2100138,205,l,Non
2017,35230,Non,2100140,215,l,Non
2017,35230,Non,2100165,4.32,l,Oui
2017,35230,Non,2100204,10,l,Non
2017,35230,Non,2100214,6,l,Non
2017,35230,Non,2100231,30,kg,Non
2017,35230,Non,2100234,70,l,Non
2017,35230,Non,2110018,14.95,l,Non
2017,35230,Non,2110033,119,l,Oui
2017,35230,Non,2110040,0.94,kg,Oui
2017,35230,Non,2110063,0.15,kg,Non
2017,35230,Non,2110095,25,l,Non
2017,35230,Non,2110096,45,l,Non
2017,35230,Non,2110098,20,l,Non
2017,35230,Non,2110105,75,l,Non
2017,35230,Non,2110109,10,l,Non
2017,35230,Non,2110121,100.65,l,Non
2017,35230,Non,2110148,4,l,Non
2017,35230,Non,2110149,40.8,l,Oui
2017,35230,Non,2110150,11.50,l,Oui
2017,35230,Non,2110153,70,l,Non
2017,35230,Non,2110161,5,l,Non
2017,35230,Non,2110162,25,l,Non
2017,35230,Non,2110167,6,l,Non
2017,35230,Non,2110177,300,l,Non
2017,35230,Non,2110178,37,l,Non
2017,35230,Non,2110180,0.7,kg,Oui
2017,35230,Non,2110181,46,l,Non
2017,35230,Non,2110192,1.7,kg,Non
2017,35230,Non,2110198,260,l,Non
2017,35230,Non,2120015,0.15,l,Oui
2017,35230,Non,2120018,40.95,l,Oui
2017,35230,Non,2120034,50,l,Non
2017,35230,Non,2120048,32,l,Non
2017,35230,Non,2120063,0.65,l,Oui
2017,35230,Non,2120066,50,l,Non
2017,35230,Non,2120070,140,l,Non
2017,35230,Non,2120075,120,l,Non
2017,35230,Non,2120081,2,l,Non
2017,35230,Non,2120089,6,l,Non
2017,35230,Non,2120093,5,l,Non
2017,35230,Non,2120118,3,l,Oui
2017,35230,Non,2120120,5,l,Non
2017,35230,Non,2120133,26.25,l,Oui
2017,35230,Non,2120155,56.20,l,Oui
2017,35230,Non,2120157,39,l,Oui
2017,35230,Non,2120160,35,l,Non
2017,35230,Non,2120177,2,kg,Non
2017,35230,Non,2120194,0.2,kg,Non
2017,35230,Non,2120205,200,l,Non
2017,35230,Non,2120210,20,l,Non
2017,35230,Non,2130040,49.80,l,Oui
2017,35230,Non,2130063,30,l,Non
2017,35230,Non,2130068,11,l,Non
2017,35230,Non,2130069,4,l,Non
2017,35230,Non,2130075,880,kg,Non
2017,35230,Non,2130083,8,l,Non
2017,35230,Non,2130084,96,kg,Non
2017,35230,Non,2130087,80,kg,Non
2017,35230,Non,2130092,6,l,Non
2017,35230,Non,2130105,1168,kg,Non
2017,35230,Non,2130125,160,kg,Oui
2017,35230,Non,2130141,1,l,Oui
2017,35230,Non,2130151,0.08,kg,Oui
2017,35230,Non,2130153,83.1,l,Oui
2017,35230,Non,2130164,80,l,Non
2017,35230,Non,2130196,20,l,Non
2017,35230,Non,2130202,70,l,Non
2017,35230,Non,2130251,18,l,Non
2017,35230,Non,2130253,30,l,Non
2017,35230,Non,2130266,50,l,Non
2017,35230,Non,2140002,11.2,l,Non
2017,35230,Non,2140039,2.12,l,Non
2017,35230,Non,2140060,30,l,Non
2017,35230,Non,2140070,50,l,Non
2017,35230,Non,2140082,15,l,Non
2017,35230,Non,2140084,140,l,Non
2017,35230,Non,2140090,3,l,Non
2017,35230,Non,2140093,220,l,Non
2017,35230,Non,2140098,30,l,Non
2017,35230,Non,2140121,81,l,Oui
2017,35230,Non,2140132,4,l,Non
2017,35230,Non,2140148,63,l,Non
2017,35230,Non,2140160,20,l,Non
2017,35230,Non,2140166,83,l,Oui
2017,35230,Non,2140167,37,l,Oui
2017,35230,Non,2140173,110,l,Non
2017,35230,Non,2140201,2,l,Non
2017,35230,Non,2140252,9.6,kg,Oui
2017,35230,Non,2140256,1.5,l,Non
2017,35230,Non,2140257,10,l,Non
2017,35230,Non,2140258,190,l,Non
2017,35230,Non,2140266,60,l,Non
2017,35230,Non,2140273,90,l,Non
2017,35230,Non,2150022,15,l,Non
2017,35230,Non,2150084,10,l,Non
2017,35230,Non,2150102,3,l,Oui
2017,35230,Non,2150104,40,l,Non
2017,35230,Non,2150375,40,l,Non
2017,35230,Non,2150417,3.13,l,Non
2017,35230,Non,2150484,5,l,Non
2017,35230,Non,2150626,10,l,Non
2017,35230,Non,2150785,40,l,Non
2017,35230,Non,2150789,8.4,kg,Oui
2017,35230,Non,2150790,29.45,kg,Oui
2017,35230,Non,2150870,1,l,Non
2017,35230,Non,2150969,49.15,kg,Oui
2017,35230,Non,2159998,0.01,kg,Oui
2017,35230,Non,2160200,25,l,Non
2017,35230,Non,2160226,20,kg,Non
2017,35230,Non,2160510,20,l,Non
2017,35230,Non,2160617,125,l,Non
2017,35230,Non,2160802,15,l,Non
2017,35230,Non,2160814,42,l,Non
2017,35230,Non,2160931,182,l,Non
2017,35230,Non,2160936,48,l,Non
2017,35230,Non,2160937,3,l,Non
2017,35230,Non,2160959,40,l,Non
2017,35230,Non,2170158,10,l,Non
2017,35230,Non,2170381,20,l,Non
2017,35230,Non,5100219,825,kg,Non
2017,35230,Non,7400815,130,l,Non
2017,35230,Non,7500540,0.8,kg,Oui
2017,35230,Non,7500716,20,kg,Non
2017,35230,Non,7600008,2,l,Non
2017,35230,Non,8200307,10,l,Non
2017,35230,Non,8200538,5,l,Non
2017,35230,Non,8300243,232,l,Non
2017,35230,Non,8400096,9,l,Non
2017,35230,Non,8400098,0.25,l,Oui
2017,35230,Non,8400255,0.3,kg,Non
2017,35230,Non,8400528,61,l,Non
2017,35230,Non,8400574,10,l,Non
2017,35230,Non,8400600,2,l,Non
2017,35230,Non,8500351,1.32,kg,Non
2017,35230,Non,8600243,20,l,Non
2017,35230,Non,8600349,0.2,kg,Oui
2017,35230,Non,8600395,0.2,kg,Oui
2017,35230,Non,8700002,90,l,Non
2017,35230,Non,8700462,600,l,Non
2017,35230,Non,8800199,17,l,Non
2017,35230,Non,8800395,110,l,Non
2017,35230,Non,8800488,35,l,Non
2017,35230,Non,8800827,40,l,Non
2017,35230,Non,8800841,1.5,l,Non
2017,35230,Non,8800941,20,kg,Non
2017,35230,Non,8900681,30,l,Non
2017,35230,Non,9000184,225,l,Non
2017,35230,Non,9000222,100,l,Non
2017,35230,Non,9000259,3.12,kg,Non
2017,35230,Non,9000471,5,l,Non
2017,35230,Non,9000490,20,l,Non
2017,35230,Non,9000753,20,kg,Non
2017,35230,Non,9100046,55,l,Non
2017,35230,Non,9100065,10,l,Non
2017,35230,Non,9100231,7.1,kg,Oui
2017,35230,Non,9100296,55,l,Non
2017,35230,Non,9100418,10,l,Non
2017,35230,Non,9100558,66.60,kg,Oui
2017,35230,Non,9100645,1,l,Non
2017,35230,Non,9120616,595,kg,Oui
2017,35230,Non,9200022,25,l,Non
2017,35230,Non,9200091,78.12,l,Non
2017,35230,Non,9200283,4.7,l,Non
2017,35230,Non,9200392,6,l,Non
2017,35230,Non,9200461,210,l,Non
2017,35230,Non,9200532,3,l,Oui
2017,35230,Non,9300111,0.35,l,Oui
2017,35230,Non,9300189,6.2,l,Oui
2017,35230,Non,9300241,1.38,l,Oui
2017,35230,Non,9300309,16,l,Non
2017,35230,Non,9300396,260,l,Non
2017,35230,Non,9400052,15,l,Non
2017,35230,Non,9400067,15,kg,Non
2017,35230,Non,9400109,151,kg,Oui
2017,35230,Non,9400134,54,l,Non
2017,35230,Non,9400367,20,l,Non
2017,35230,Non,9400456,72,kg,Oui
2017,35230,Non,9500040,5,l,Non
2017,35230,Non,9500106,85,l,Non
2017,35230,Non,9500107,20,l,Non
2017,35230,Non,9500135,20,kg,Oui
2017,35230,Non,9500147,15,kg,Oui
2017,35230,Non,9500223,25,l,Non
2017,35230,Non,9500296,0.45,kg,Oui
2017,35230,Non,9500302,32.45,kg,Oui
2017,35230,Non,9500341,8.25,kg,Oui
2017,35230,Non,9500432,2,l,Non
2017,35230,Non,9500452,10.85,kg,Oui
2017,35230,Non,9500561,2.5,l,Oui
2017,35230,Non,9500568,3.14,kg,Non
2017,35230,Non,9500581,115,l,Non
2017,35230,Non,9500595,1,l,Non
2017,35230,Non,9600093,20,l,Non
2017,35230,Non,9600097,1.28,l,Oui
2017,35230,Non,9600197,3.2,kg,Non
2017,35230,Non,9600370,5,l,Non
2017,35230,Non,9600386,5.2,kg,Oui
2017,35230,Non,9700027,0.5,kg,Non
2017,35230,Non,9700116,50,l,Non
2017,35230,Non,9700420,5,l,Non
2017,35230,Non,9700521,2.5,l,Oui
2017,35230,Non,9800018,35,l,Non
