annee,code_postal_acheteur,achat_etranger,amm,substance,cas,fonction,classification,classification_mention,quantite_substance
2021,35150,Non,2100002,triticonazole,131983-72-7,Fongicide,Env A,,0.027
2021,35150,Non,2100009,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,1.01898
2021,35150,Non,2100009,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.51102
2021,35150,Non,2100014,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.1608
2021,35150,Non,2100014,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.7992
2021,35150,Non,2100015,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,1.060
2021,35150,Non,2100018,tebuconazole,107534-96-3,Fongicide,CMR,,33.75
2021,35150,Non,2100026,cypermethrine,52315-07-8,Insecticide,Env A,,11.5
2021,35150,Non,2100028,fluroxypyr,69377-81-7,Herbicide,Env B,,4
2021,35150,Non,2100030,phosphate ferrique,10045-86-0,Molluscicide,Autre,,8.316
2021,35150,Non,2100037,boscalid,188425-85-6,Fongicide,Env A,,3
2021,35150,Non,2100037,dimoxystrobine,149961-52-4,Fongicide,CMR,,3
2021,35150,Non,2100051,ipconazole,125225-28-7,Fongicide,CMR,Exclusion,0.02535
2021,35150,Non,2100052,cyprodinil,121552-61-2,Fongicide,Env A,,48.0
2021,35150,Non,2100053,fluroxypyr,69377-81-7,Herbicide,Env B,,15
2021,35150,Non,2100056,prothioconazole,178928-70-6,Fongicide,Env A,,3.2
2021,35150,Non,2100056,spiroxamine,118134-30-8,Fongicide,CMR,,6
2021,35150,Non,2100057,prothioconazole,178928-70-6,Fongicide,Env A,,42.875
2021,35150,Non,2100057,trifloxystrobine,141517-21-7,Fongicide,Env A,,21.56
2021,35150,Non,2100108,prothioconazole,178928-70-6,Fongicide,Env A,,66.875
2021,35150,Non,2100108,tebuconazole,107534-96-3,Fongicide,CMR,,66.875
2021,35150,Non,2100111,mesotrione,104206-82-8,Herbicide,Env A,,19.125
2021,35150,Non,2100111,nicosulfuron,111991-09-4,Herbicide,Env A,,7.65
2021,35150,Non,2100112,ethephon,16672-87-0,Régulateur de croissance,Santé A,,168.0
2021,35150,Non,2100121,chlorantraniliprole,500008-45-7,Insecticide,Env A,,31.01
2021,35150,Non,2100138,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,15.8750
2021,35150,Non,2100138,pinoxaden,243973-20-8,Herbicide,CMR,,63.50
2021,35150,Non,2100140,clodinafop-propargyl,105512-06-9,Herbicide,Env A,,25.625
2021,35150,Non,2100140,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,6.40625
2021,35150,Non,2100140,pinoxaden,243973-20-8,Herbicide,CMR,,25.625
2021,35150,Non,2100151,pyraclostrobine,175013-18-0,Fongicide,Santé A,,131.506
2021,35150,Non,2100175,prothioconazole,178928-70-6,Fongicide,Env A,,0.45
2021,35150,Oui,2100186,glyphosate,1071-83-6,Herbicide,Env A,,43.200
2021,35150,Non,2100211,prothioconazole,178928-70-6,Fongicide,Env A,,14.375
2021,35150,Non,2100211,tebuconazole,107534-96-3,Fongicide,CMR,,14.375
2021,35150,Oui,2100215,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,4.000
2021,35150,Non,2100231,emamectine benzoate,155569-91-8,Insecticide,Santé A,,0.5985
2021,35150,Non,2100234,diflufenicanil,83164-33-4,Herbicide,Env B,,9.6
2021,35150,Non,2100234,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.6000
2021,35150,Non,2100234,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,2.160
2021,35150,Non,2100234,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.720
2021,35150,Non,2100244,napropamide,15299-99-7,Herbicide,Env A,,114.75
2021,35150,Non,2100245,prothioconazole,178928-70-6,Fongicide,Env A,,7.5
2021,35150,Non,2100245,tebuconazole,107534-96-3,Fongicide,CMR,,7.5
2021,35150,Non,2110004,propyzamide,23950-58-5,Herbicide,CMR,Substitution,60
2021,35150,Non,2110013,bromoxynil,1689-84-5,Herbicide,CMR,Exclusion,2.008
2021,35150,Non,2110018,difenoconazole,119446-68-3,Fongicide,Env A,,1.173
2021,35150,Non,2110018,fludioxonil,131341-86-1,Fongicide,Env A,,1.173
2021,35150,Non,2110056,acide pelargonique,112-05-0,Herbicide,Autre,,1.867
2021,35150,Non,2110059,bicarbonate de potassium,298-14-6,Fongicide,Autre,,25.5
2021,35150,Non,2110063,clopyralid,1702-17-6,Herbicide,Autre,,1.944
2021,35150,Non,2110073,indoxacarbe,173584-44-6,Insecticide,Santé A,,0.0705
2021,35150,Non,2110077,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.5525
2021,35150,Non,2110077,fenoxaprop-p-ethyl,71283-80-2,Herbicide,Env A,,3.105
2021,35150,Non,2110082,diflufenicanil,83164-33-4,Herbicide,Env B,,1.08
2021,35150,Non,2110082,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.108
2021,35150,Non,2110086,spirotetramat,203313-25-1,Insecticide,CMR,,4.6
2021,35150,Non,2110102,difenoconazole,119446-68-3,Fongicide,Env A,,13.06525
2021,35150,Non,2110102,fludioxonil,131341-86-1,Fongicide,Env A,,13.06525
2021,35150,Non,2110102,sedaxane,874967-67-6,Fongicide,Env A,,26.1305
2021,35150,Non,2110104,clopyralid,1702-17-6,Herbicide,Autre,,4.96
2021,35150,Non,2110104,florasulame,145701-23-1,Herbicide,Env A,,0.155
2021,35150,Non,2110104,fluroxypyr-meptyl,81406-37-3,Herbicide,Autre,,8.928
2021,35150,Non,2110105,azoxystrobine,131860-33-8,Fongicide,Santé A,,5.5
2021,35150,Non,2110140,diflufenicanil,83164-33-4,Herbicide,Env B,,4.8
2021,35150,Non,2110140,flufenacet,142459-58-3,Herbicide,Env A,,9.6
2021,35150,Non,2110144,fluxapyroxad,907204-31-3,Fongicide,CMR,,26.8125
2021,35150,Non,2110148,bixafen,581809-46-3,Fongicide,Env A,,3.25
2021,35150,Non,2110149,huile de colza,8002-13-9,Insecticide,Autre,,0.09464
2021,35150,Non,2110150,huile de colza,8002-13-9,Insecticide,Autre,,4.15695
2021,35150,Non,2110152,cypermethrine,52315-07-8,Insecticide,Env A,,0.64
2021,35150,Non,2110153,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,9
2021,35150,Non,2110153,ethephon,16672-87-0,Régulateur de croissance,Santé A,,4.5
2021,35150,Non,2110162,azoxystrobine,131860-33-8,Fongicide,Santé A,,121.25
2021,35150,Non,2110167,tebuconazole,107534-96-3,Fongicide,CMR,,36.12
2021,35150,Non,2110180,cuivre de l'oxyde cuivreux,1317-39-1,Fongicide,Env A,Substitution,0.15
2021,35150,Non,2110192,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,1.08
2021,35150,Non,2120041,zirame,137-30-4,Fongicide,Santé A,,18.2952
2021,35150,Non,2120048,aminopyralid,150114-71-9,Herbicide,Env A,,3.15
2021,35150,Non,2120048,triclopyr,55335-06-3,Herbicide,Env B,,25.20
2021,35150,Non,2120066,dichlorprop-p,15165-67-0,Herbicide,Autre,,18
2021,35150,Non,2120066,picolinafen,137641-05-5,Herbicide,Env A,,0.6
2021,35150,Non,2120067,cymoxanil,57966-95-7,Fongicide,CMR,,0.45
2021,35150,Non,2120070,prothioconazole,178928-70-6,Fongicide,Env A,,15.2
2021,35150,Non,2120070,tebuconazole,107534-96-3,Fongicide,CMR,,7.6
2021,35150,Non,2120075,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,50
2021,35150,Non,2120075,metazachlore,67129-08-2,Herbicide,CMR,,50
2021,35150,Non,2120075,quinmerac,90717-03-6,Herbicide,Env B,,25
2021,35150,Non,2120089,"2,4-mcpa",94-74-6,Herbicide,Env A,,2.4
2021,35150,Non,2120089,diflufenicanil,83164-33-4,Herbicide,Env B,,0.600
2021,35150,Non,2120089,glyphosate,1071-83-6,Herbicide,Env A,,4.8
2021,35150,Non,2120120,bentazone,25057-89-0,Herbicide,Env B,,4.8
2021,35150,Non,2120120,imazamox,114311-32-9,Herbicide,Env A,Substitution,0.224
2021,35150,Non,2120143,glyphosate,1071-83-6,Herbicide,Env A,,96.0
2021,35150,Non,2120153,propyzamide,23950-58-5,Herbicide,CMR,Substitution,104
2021,35150,Non,2120160,bentazone,25057-89-0,Herbicide,Env B,,36.0
2021,35150,Non,2120177,clonostachys rosea j1446 (anciennement gliocladium catenulatum),,Fongicide,Autre,,
2021,35150,Non,2120206,boscalid,188425-85-6,Fongicide,Env A,,7.980
2021,35150,Non,2120206,metconazole,125116-23-6,Fongicide,CMR,,3.6
2021,35150,Oui,2130023,captane,133-06-2,Fongicide,CMR,,56.000
2021,35150,Non,2130059,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,2.1
2021,35150,Non,2130063,nicosulfuron,111991-09-4,Herbicide,Env A,,30.8
2021,35150,Non,2130067,cyflufenamid,180409-60-3,Fongicide,Env A,,0.25
2021,35150,Non,2130068,diflufenicanil,83164-33-4,Herbicide,Env B,,49.0
2021,35150,Non,2130069,diflufenicanil,83164-33-4,Herbicide,Env B,,22.5
2021,35150,Oui,2130083,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,3.700
2021,35150,Non,2130091,diflufenicanil,83164-33-4,Herbicide,Env B,,25
2021,35150,Non,2130092,spiromesifen,283594-90-1,Insecticide,Autre,,0.48
2021,35150,Non,2130140,diflufenicanil,83164-33-4,Herbicide,Env B,,3.6
2021,35150,Non,2130140,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,36
2021,35150,Non,2130153,acide acetique,64-19-7,Herbicide,Autre,,0.162
2021,35150,Non,2130164,cyprosulfamide,221667-31-8,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,3.150
2021,35150,Non,2130164,foramsulfuron,173159-57-4,Herbicide,Env A,,6.30
2021,35150,Non,2130164,thiencarbazone-methyl,317815-83-1,Herbicide,CMR,,2.10
2021,35150,Non,2130187,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,12
2021,35150,Non,2130187,metazachlore,67129-08-2,Herbicide,CMR,,12
2021,35150,Non,2130187,quinmerac,90717-03-6,Herbicide,Env B,,6
2021,35150,Non,2130202,fluopyram,658066-35-4,Fongicide,Env A,,41.875
2021,35150,Non,2130202,prothioconazole,178928-70-6,Fongicide,Env A,,41.875
2021,35150,Oui,2130212,phosmet,732-11-6,Insecticide,CMR,,7.500
2021,35150,Non,2130247,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,1.25
2021,35150,Non,2130249,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,20
2021,35150,Non,2130251,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,10.4
2021,35150,Non,2130253,"2,4-d",94-75-7,Herbicide,Env B,,7.2
2021,35150,Non,2130253,glyphosate,1071-83-6,Herbicide,Env A,,10.8
2021,35150,Non,2130266,bromuconazole,116255-48-2,Fongicide,Env A,,34.235
2021,35150,Non,2130266,tebuconazole,107534-96-3,Fongicide,CMR,,21.935
2021,35150,Oui,2140001,acide gibberellique,77-06-5,Régulateur de croissance,Autre,,0.120
2021,35150,Non,2140002,florasulame,145701-23-1,Herbicide,Env A,,0.49
2021,35150,Oui,2140035,abamectine,71751-41-2,Insecticide,CMR,,0.090
2021,35150,Non,2140042,clomazone,81777-89-1,Herbicide,Env A,,1.8
2021,35150,Non,2140051,fluxapyroxad,907204-31-3,Fongicide,CMR,,0.80919
2021,35150,Non,2140052,clopyralid,1702-17-6,Herbicide,Autre,,0.8
2021,35150,Non,2140078,fludioxonil,131341-86-1,Fongicide,Env A,,2.681
2021,35150,Non,2140078,tefluthrine,79538-32-2,Insecticide,Santé A,,10.724
2021,35150,Non,2140082,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,22.400
2021,35150,Non,2140084,polysulfure de calcium,1344-81-6,Fongicide,Env A,,38
2021,35150,Non,2140090,azadirachtine,11141-17-6,Insecticide,CMR,,0.1666
2021,35150,Non,2140093,glyphosate,1071-83-6,Herbicide,Env A,,99
2021,35150,Non,2140098,aminopyralid,150114-71-9,Herbicide,Env A,,0.1581
2021,35150,Non,2140098,propyzamide,23950-58-5,Herbicide,CMR,Substitution,15
2021,35150,Non,2140110,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,4
2021,35150,Non,2140110,metazachlore,67129-08-2,Herbicide,CMR,,4
2021,35150,Non,2140110,quinmerac,90717-03-6,Herbicide,Env B,,2
2021,35150,Non,2140121,acide pelargonique,112-05-0,Herbicide,Autre,,11.40432
2021,35150,Non,2140132,diflufenicanil,83164-33-4,Herbicide,Env B,,9.5
2021,35150,Non,2140148,dicamba,1918-00-9,Herbicide,Env B,,9.6
2021,35150,Non,2140156,"2,4-mcpa",94-74-6,Herbicide,Env A,,156.0195
2021,35150,Non,2140156,clopyralid,1702-17-6,Herbicide,Autre,,13.6305
2021,35150,Non,2140156,fluroxypyr,69377-81-7,Herbicide,Env B,,35.1
2021,35150,Non,2140167,acide decanoique,334-48-5,Herbicide - Antimousse,Env B,,0.03564
2021,35150,Non,2140167,acide octanoique,124-07-2,Herbicide - Antimousse,Env B,,0.05346
2021,35150,Non,2140173,fluxapyroxad,907204-31-3,Fongicide,CMR,,14.6875
2021,35150,Non,2140173,metconazole,125116-23-6,Fongicide,CMR,,10.575
2021,35150,Non,2140252,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.081875
2021,35150,Non,2140257,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.11
2021,35150,Non,2140257,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.65
2021,35150,Non,2140257,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.55
2021,35150,Non,2140258,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.7875
2021,35150,Non,2140258,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.7875
2021,35150,Non,2150002,metamitrone,41394-05-2,Herbicide,Env A,,0.75
2021,35150,Oui,2150008,prohexadione-calcium,127277-53-6,Régulateur de croissance,Env B,,0.600
2021,35150,Non,2150012,mesotrione,104206-82-8,Herbicide,Env A,,0.48
2021,35150,Non,2150019,silthiofam,175217-20-6,Fongicide,Env A,,3.68
2021,35150,Non,2150022,dicamba,1918-00-9,Herbicide,Env B,,62.88
2021,35150,Non,2150066,propyzamide,23950-58-5,Herbicide,CMR,Substitution,96
2021,35150,Non,2150104,huile minerale paraffinique,8042-47-5,Insecticide - Acaricide,Autre,,751.64
2021,35150,Non,2150125,diflufenicanil,83164-33-4,Herbicide,Env B,,14.8
2021,35150,Non,2150140,glyphosate,1071-83-6,Herbicide,Env A,,2154.6
2021,35150,Non,2150179,"e8,e10-dodecadiene-1-ol",33956-49-9,Insecticide - Médiateur chimique,Env A,,9.747
2021,35150,Oui,2150295,fenoxycarbe,72490-01-8,Insecticide,CMR,,1.500
2021,35150,Non,2150417,bacillus thuringiensis ssp kurstaki souche abts-351,68038-71-1,Insecticide,Autre,,0.015325
2021,35150,Non,2150483,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,11.96
2021,35150,Non,2150484,clopyralid,1702-17-6,Herbicide,Autre,,10.8
2021,35150,Non,2150484,florasulame,145701-23-1,Herbicide,Env A,,0.900
2021,35150,Non,2150626,mesotrione,104206-82-8,Herbicide,Env A,,7.5
2021,35150,Oui,2150642,metamitrone,41394-05-2,Herbicide,Env A,,0.450
2021,35150,Oui,2150747,prohexadione-calcium,127277-53-6,Régulateur de croissance,Env B,,0.900
2021,35150,Oui,2150758,spirotetramat,203313-25-1,Insecticide,CMR,,1.200
2021,35150,Non,2150785,mesotrione,104206-82-8,Herbicide,Env A,,54.0
2021,35150,Non,2150790,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.5140
2021,35150,Non,2150870,florasulame,145701-23-1,Herbicide,Env A,,0.7
2021,35150,Non,2150918,clodinafop-propargyl,105512-06-9,Herbicide,Env A,,14.0
2021,35150,Non,2150918,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,3.500
2021,35150,Non,2150964,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,1.84
2021,35150,Non,2160008,fluopyram,658066-35-4,Fongicide,Env A,,6.6
2021,35150,Non,2160008,tebuconazole,107534-96-3,Fongicide,CMR,,6.6
2021,35150,Non,2160064,fludioxonil,131341-86-1,Fongicide,Env A,,0.1410
2021,35150,Non,2160064,tebuconazole,107534-96-3,Fongicide,CMR,,0.0282
2021,35150,Non,2160115,acide pelargonique,112-05-0,Herbicide,Autre,,0.027891
2021,35150,Non,2160198,prothioconazole,178928-70-6,Fongicide,Env A,,1.25
2021,35150,Non,2160198,tebuconazole,107534-96-3,Fongicide,CMR,,1.25
2021,35150,Non,2160200,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.625
2021,35150,Non,2160200,pinoxaden,243973-20-8,Herbicide,CMR,,6.5
2021,35150,Non,2160226,phosphate ferrique,10045-86-0,Molluscicide,Autre,,15.125
2021,35150,Non,2160248,dicamba,1918-00-9,Herbicide,Env B,,7.2
2021,35150,Non,2160248,mesotrione,104206-82-8,Herbicide,Env A,,3.00
2021,35150,Non,2160260,metconazole,125116-23-6,Fongicide,CMR,,9.90
2021,35150,Non,2160343,clopyralid,1702-17-6,Herbicide,Autre,,1.8
2021,35150,Non,2160384,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,15.75
2021,35150,Non,2160387,tebuconazole,107534-96-3,Fongicide,CMR,,12.5
2021,35150,Non,2160390,gibberellines (a4+a7),8030-53-3,Régulateur de croissance,Autre,,0.04
2021,35150,Oui,2160421,6-benzyladenine,1214-39-7,Régulateur de croissance,CMR,,0.800
2021,35150,Non,2160475,soufre,7704-34-9,Fongicide,Autre,,60
2021,35150,Non,2160477,dicamba,1918-00-9,Herbicide,Env B,,7.2
2021,35150,Non,2160484,difenoconazole,119446-68-3,Fongicide,Env A,,4.31275
2021,35150,Non,2160484,fludioxonil,131341-86-1,Fongicide,Env A,,4.31275
2021,35150,Non,2160492,trichoderma asperellum t34,,Fongicide,Autre,,
2021,35150,Non,2160527,sels de potassium d'acides gras,10124-65-9,Insecticide,Autre,,21.1112
2021,35150,Non,2160556,clomazone,81777-89-1,Herbicide,Env A,,3.6
2021,35150,Non,2160615,soufre triture ventile,7704-34-9,Fongicide,Autre,,1.576
2021,35150,Non,2160693,cyprosulfamide,221667-31-8,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,5.25
2021,35150,Non,2160693,isoxaflutole,141112-29-0,Herbicide,CMR,,7.875
2021,35150,Non,2160693,thiencarbazone-methyl,317815-83-1,Herbicide,CMR,,3.15
2021,35150,Non,2160726,dithianon,3347-22-6,Fongicide,Env A,,16.25
2021,35150,Non,2160726,monopotassium phosphonate,13977-65-6,Fongicide,Autre,,72.956
2021,35150,Non,2160752,pyridate,55512-33-9,Herbicide,Env A,,30
2021,35150,Oui,2160756,dodine,2439-10-3,Fongicide,Env A,,108.800
2021,35150,Non,2160781,s-metolachlore,87392-12-9,Herbicide,Env A,,38.4
2021,35150,Non,2160802,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,6.25
2021,35150,Non,2160814,diflufenicanil,83164-33-4,Herbicide,Env B,,3
2021,35150,Non,2160920,fluroxypyr-meptyl,81406-37-3,Herbicide,Autre,,5.8350
2021,35150,Non,2160920,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.150
2021,35150,Non,2160920,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.90
2021,35150,Non,2160931,bixafen,581809-46-3,Fongicide,Env A,,45.7600
2021,35150,Non,2160931,fluopyram,658066-35-4,Fongicide,Env A,,45.7600
2021,35150,Non,2160931,prothioconazole,178928-70-6,Fongicide,Env A,,91.520
2021,35150,Non,2160936,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.288
2021,35150,Non,2160936,fluroxypyr-meptyl,81406-37-3,Herbicide,Autre,,9.672
2021,35150,Non,2160936,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.300
2021,35150,Non,2160937,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.558
2021,35150,Non,2160937,florasulame,145701-23-1,Herbicide,Env A,,0.465
2021,35150,Non,2160937,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.58125
2021,35150,Non,2160951,paclobutrazol,76738-62-0,Régulateur de croissance,CMR,,0.008
2021,35150,Non,2160959,benzovindiflupyr,1072957-71-1,Fongicide,Santé A,Substitution,10.125
2021,35150,Non,2160959,prothioconazole,178928-70-6,Fongicide,Env A,,20.25
2021,35150,Non,2160962,fluxapyroxad,907204-31-3,Fongicide,CMR,,1.5
2021,35150,Non,2160976,prosulfuron,94125-34-5,Herbicide,Env A,Substitution,0.84
2021,35150,Non,2161016,azoxystrobine,131860-33-8,Fongicide,Santé A,,2.5
2021,35150,Non,2161068,mesotrione,104206-82-8,Herbicide,Env A,,5.25
2021,35150,Non,2161068,nicosulfuron,111991-09-4,Herbicide,Env A,,2.1
2021,35150,Non,2161101,fluxapyroxad,907204-31-3,Fongicide,CMR,,15.375
2021,35150,Non,2161101,pyraclostrobine,175013-18-0,Fongicide,Santé A,,30.75
2021,35150,Non,2170031,metamitrone,41394-05-2,Herbicide,Env A,,7
2021,35150,Non,2170055,dicamba,1918-00-9,Herbicide,Env B,,26.4
2021,35150,Non,2170158,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,6.66
2021,35150,Non,2170158,quinmerac,90717-03-6,Herbicide,Env B,,3.34
2021,35150,Oui,2170166,fludioxonil,131341-86-1,Fongicide,Env A,,2.000
2021,35150,Non,2170228,bixafen,581809-46-3,Fongicide,Env A,,14.625
2021,35150,Non,2170228,fluopyram,658066-35-4,Fongicide,Env A,,14.625
2021,35150,Non,2170228,prothioconazole,178928-70-6,Fongicide,Env A,,29.25
2021,35150,Non,2170230,azoxystrobine,131860-33-8,Fongicide,Santé A,,0.02175
2021,35150,Non,2170230,fludioxonil,131341-86-1,Fongicide,Env A,,0.054375
2021,35150,Non,2170230,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.04205
2021,35150,Non,2170230,thiabendazole,148-79-8,Fongicide,Env A,,0.435
2021,35150,Non,2170237,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.189
2021,35150,Non,2170237,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.567
2021,35150,Non,2170237,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.189
2021,35150,Non,2170237,thiencarbazone-methyl,317815-83-1,Herbicide,CMR,,0.1575
2021,35150,Non,2170243,acide pelargonique,112-05-0,Herbicide,Autre,,4.25
2021,35150,Non,2170263,cypermethrine,52315-07-8,Insecticide,Env A,,8.5
2021,35150,Non,2170354,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,7.5
2021,35150,Non,2170381,mesotrione,104206-82-8,Herbicide,Env A,,62.30
2021,35150,Non,2170381,terbuthylazine,5915-41-3,Herbicide,Env A,,293.70
2021,35150,Oui,2170403,dithianon,3347-22-6,Fongicide,Env A,,1.875
2021,35150,Oui,2170403,monopotassium phosphonate,13977-65-6,Fongicide,Autre,,8.418
2021,35150,Non,2170412,huile essentielle d'orange douce,8028-48-6,Régulateur de croissance,Env A,,0.06
2021,35150,Non,2170421,mesotrione,104206-82-8,Herbicide,Env A,,33.5
2021,35150,Non,2170423,mesotrione,104206-82-8,Herbicide,Env A,,14
2021,35150,Non,2170424,mesotrione,104206-82-8,Herbicide,Env A,,2
2021,35150,Non,2170429,fenpropidine,67306-00-7,Fongicide,Env A,,12.75
2021,35150,Non,2170429,prochloraze,67747-09-5,Fongicide,Env A,,17
2021,35150,Non,2170429,tebuconazole,107534-96-3,Fongicide,CMR,,8.5
2021,35150,Non,2170712,azoxystrobine,131860-33-8,Fongicide,Santé A,,2.75
2021,35150,Non,2170752,sedaxane,874967-67-6,Fongicide,Env A,,0.070
2021,35150,Non,2170757,prochloraze,67747-09-5,Fongicide,Env A,,84.105
2021,35150,Non,2170757,tebuconazole,107534-96-3,Fongicide,CMR,,41.895
2021,35150,Non,2170933,prohexadione-calcium,127277-53-6,Régulateur de croissance,Env B,,5.25
2021,35150,Non,2170933,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,7.875
2021,35150,Non,2170977,huile de colza,8002-13-9,Insecticide,Autre,,0.034358
2021,35150,Non,2171035,tebuconazole,107534-96-3,Fongicide,CMR,,66.25
2021,35150,Non,2171111,metamitrone,41394-05-2,Herbicide,Env A,,28.0
2021,35150,Non,2171134,dithianon,3347-22-6,Fongicide,Env A,,17.5
2021,35150,Non,2171141,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,88.5
2021,35150,Non,2171141,ethephon,16672-87-0,Régulateur de croissance,Santé A,,44.25
2021,35150,Non,2171236,mesotrione,104206-82-8,Herbicide,Env A,,2.1
2021,35150,Non,2171236,terbuthylazine,5915-41-3,Herbicide,Env A,,9.9
2021,35150,Non,2171253,bacillus amyloliquefaciens souche mbi 600,NC,Fongicide,Autre,,
2021,35150,Non,2171317,"2,4-d",94-75-7,Herbicide,Env B,,21
2021,35150,Non,2179999,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.0675
2021,35150,Non,2179999,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.0675
2021,35150,Non,2180009,dicamba,1918-00-9,Herbicide,Env B,,25.0
2021,35150,Non,2180009,tritosulfuron,142469-14-5,Herbicide,Env A,,12.50
2021,35150,Non,2180124,metalaxyl,57837-19-1,Fongicide,Env B,,1.5836
2021,35150,Non,2180124,prothioconazole,178928-70-6,Fongicide,Env A,,7.918
2021,35150,Non,2180165,dicamba dimethylammonium,2300-66-5,Herbicide,Env B,,45.6
2021,35150,Non,2180189,lenacile,2164-08-1,Herbicide,CMR,,0.0714
2021,35150,Non,2180189,triflusulfuron-methyl,126535-15-7,Herbicide,CMR,,0.0071
2021,35150,Non,2180260,metaldehyde,108-62-3,Molluscicide,CMR,,39.36
2021,35150,Non,2180463,metaldehyde,108-62-3,Molluscicide,CMR,,5
2021,35150,Non,2180619,aclonifen,74070-46-5,Herbicide,CMR,,6
2021,35150,Oui,2180690,huile minerale blanche,8042-47-5,Insecticide - Acaricide,Autre,,79.000
2021,35150,Non,2180766,fludioxonil,131341-86-1,Fongicide,Env A,,0.013950
2021,35150,Non,2180766,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.008928
2021,35150,Non,2180766,sedaxane,874967-67-6,Fongicide,Env A,,0.00930
2021,35150,Non,2180865,ipconazole,125225-28-7,Fongicide,CMR,Exclusion,0.32544
2021,35150,Non,2189993,cuivre du sulfate de cuivre,8011-63-0,Fongicide,Env A,Substitution,0.096
2021,35150,Non,2189996,azadirachtine,11141-17-6,Insecticide,CMR,,0.104
2021,35150,Non,2190016,pyrimicarbe,23103-98-2,Insecticide,CMR,,11.0
2021,35150,Non,2190016,tau-fluvalinate,102851-06-9,Insecticide,Env A,,3.96
2021,35150,Non,2190047,difenoconazole,119446-68-3,Fongicide,Env A,,1.25
