annee,code_postal_acheteur,achat_etranger,amm,substance,cas,fonction,classification,classification_mention,quantite_substance
2014,35530,Non,2020099,trifloxystrobine,141517-21-7,Fongicide,N Organique,,1.5
2014,35530,Non,2020224,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.876
2014,35530,Non,2020224,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,2.628
2014,35530,Non,2020224,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.876
2014,35530,Non,2020293,glyphosate,1071-83-6,Herbicide,N Organique,,18
2014,35530,Non,2020328,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,50
2014,35530,Non,2020445,bifenox,42576-02-3,Herbicide,N Organique,,1.2
2014,35530,Non,2020445,ioxynil,1689-83-4,Herbicide,"T, T+, CMR",,0.368
2014,35530,Non,2020445,mecoprop-p (mcpp-p),16484-77-8,Herbicide,N Organique,,1.04
2014,35530,Non,2030019,chlorure d'alkyl dimethyl benzyl ammonium,68424-85-1,SA non phyto - Désinfectant - Biocide,Autre,,4.992
2014,35530,Non,2030019,chlorure de didecyl dimethyl ammonium,7173-51-5,SA non phyto - Désinfectant - Biocide,Autre,,1.248
2014,35530,Non,2030019,glutaraldehyde,111-30-8,SA non phyto - Désinfectant - Biocide,Autre,,9.36
2014,35530,Non,2030056,metaldehyde,108-62-3,Molluscicide,Autre,,1.25
2014,35530,Non,2030125,deltamethrine,52918-63-5,Insecticide,"T, T+, CMR",,0.00045
2014,35530,Non,2030265,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,18.4
2014,35530,Non,2030273,lambda-cyhalothrine,91465-08-6,Insecticide,"T, T+, CMR",,0.00015
2014,35530,Non,2030273,pyrimicarbe,23103-98-2,Insecticide,"T, T+, CMR",,0.003
2014,35530,Non,2030323,fludioxonil,131341-86-1,Fongicide,N Organique,,0.89275
2014,35530,Non,2030342,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,64.4
2014,35530,Non,2030342,chlorure de choline,67-48-1,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,44.8
2014,35530,Non,2030446,ethephon,16672-87-0,Régulateur de croissance,N Organique,,4.8
2014,35530,Non,2040146,tefluthrine,79538-32-2,Insecticide,"T, T+, CMR",,1.166
2014,35530,Non,2040310,prochloraze,67747-09-5,Fongicide,N Organique,,12.0195
2014,35530,Non,2040310,tebuconazole,107534-96-3,Fongicide,N Organique,,5.9625
2014,35530,Non,2050075,boscalid,188425-85-6,Fongicide,N Organique,,15.50
2014,35530,Non,2050146,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.016
2014,35530,Non,2050146,glyphosate,1071-83-6,Herbicide,N Organique,,0.1
2014,35530,Non,2060088,benoxacor,98730-04-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,4.9
2014,35530,Non,2060088,mesotrione,104206-82-8,Herbicide,N Organique,,9.8
2014,35530,Non,2060088,s-metolachlore,87392-12-9,Herbicide,N Organique,,98
2014,35530,Non,2060091,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.625
2014,35530,Non,2060091,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,5
2014,35530,Non,2060114,cyproconazole,94361-06-5,Fongicide,N Organique,,16.96
2014,35530,Non,2060114,propiconazole,60207-90-1,Fongicide,N Organique,,26.5
2014,35530,Non,2060115,azoxystrobine,131860-33-8,Fongicide,"T, T+, CMR",,10
2014,35530,Non,2060115,cyproconazole,94361-06-5,Fongicide,N Organique,,4.0
2014,35530,Non,2060116,prothioconazole,178928-70-6,Fongicide,N Organique,,1.25
2014,35530,Non,2060118,fluoxastrobine,361377-29-9,Fongicide,N Organique,,1.5
2014,35530,Non,2060118,prothioconazole,178928-70-6,Fongicide,N Organique,,3
2014,35530,Non,2060127,prothioconazole,178928-70-6,Fongicide,N Organique,,4.211
2014,35530,Non,2060129,oxyfluorfene,42874-03-3,Herbicide,N Organique,,0.2250
2014,35530,Non,2060129,pendimethaline,40487-42-1,Herbicide,N Organique,,1.150
2014,35530,Non,2060131,"2,4-d",94-75-7,Herbicide,N Organique,,2.232
2014,35530,Non,2060131,triclopyr,55335-06-3,Herbicide,N Organique,,2.4864
2014,35530,Non,2060175,metaldehyde,108-62-3,Molluscicide,Autre,,13.2732
2014,35530,Non,2060194,tefluthrine,79538-32-2,Insecticide,"T, T+, CMR",,2.16
2014,35530,Non,2070077,prothioconazole,178928-70-6,Fongicide,N Organique,,1.25
2014,35530,Non,2070092,glyphosate,1071-83-6,Herbicide,N Organique,,36.153
2014,35530,Non,2070221,metazachlore,67129-08-2,Herbicide,N Organique,,26.4
2014,35530,Non,2070221,quinmerac,90717-03-6,Herbicide,N Organique,,6.6
2014,35530,Non,2080026,nicosulfuron,111991-09-4,Herbicide,N Organique,,4.32
2014,35530,Non,2080088,nicosulfuron,111991-09-4,Herbicide,N Organique,,1.4
2014,35530,Non,2080094,florasulame,145701-23-1,Herbicide,N Organique,,0.24
2014,35530,Non,2080094,isoxaben,82558-50-7,Herbicide,N Organique,,3.66
2014,35530,Non,2080107,bromoxynil octanoate,1689-99-2,Herbicide,"T, T+, CMR",,16.380
2014,35530,Non,2080107,diflufenicanil,83164-33-4,Herbicide,N Organique,,3.6
2014,35530,Non,2080107,ioxynil octanoate,3861-47-0,Herbicide,"T, T+, CMR",,9.0540
2014,35530,Non,2080112,thirame,137-26-8,Fongicide,N Organique,,15.6336
2014,35530,Non,2080117,prosulfuron,94125-34-5,Herbicide,N Organique,,7.380
2014,35530,Non,2080123,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.08
2014,35530,Non,2080125,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.24
2014,35530,Non,2080145,diflufenicanil,83164-33-4,Herbicide,N Organique,,8.8
2014,35530,Non,2080145,flufenacet,142459-58-3,Herbicide,N Organique,,17.6
2014,35530,Non,2090008,thirame,137-26-8,Fongicide,N Organique,,0.11193
2014,35530,Non,2090016,imazamox,114311-32-9,Herbicide,N Organique,,2.505
2014,35530,Non,2090016,pendimethaline,40487-42-1,Herbicide,N Organique,,37.5
2014,35530,Non,2090018,bromoxynil octanoate,1689-99-2,Herbicide,"T, T+, CMR",,4.824
2014,35530,Non,2090018,diflufenicanil,83164-33-4,Herbicide,N Organique,,1.072
2014,35530,Non,2090018,ioxynil octanoate,3861-47-0,Herbicide,"T, T+, CMR",,2.692
2014,35530,Non,2090024,sulcotrione,99105-77-8,Herbicide,N Organique,,13.5
2014,35530,Non,2090037,dicamba,1918-00-9,Herbicide,N Organique,,6
2014,35530,Non,2090037,prosulfuron,94125-34-5,Herbicide,N Organique,,0.6
2014,35530,Non,2090038,beflubutamide,113614-08-7,Herbicide,N Organique,,11.475
2014,35530,Non,2090038,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,67.5
2014,35530,Non,2090041,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.800
2014,35530,Non,2090041,pyroxsulame,422556-08-9,Herbicide,N Organique,,1.800
2014,35530,Non,2090042,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.037565
2014,35530,Non,2090042,florasulame,145701-23-1,Herbicide,N Organique,,0.01254
2014,35530,Non,2090042,pyroxsulame,422556-08-9,Herbicide,N Organique,,0.037565
2014,35530,Non,2090043,glyphosate,1071-83-6,Herbicide,N Organique,,0.11355
2014,35530,Non,2090050,cypermethrine,52315-07-8,Insecticide,N Organique,,0.384
2014,35530,Non,2090053,bromoxynil octanoate,1689-99-2,Herbicide,"T, T+, CMR",,15.72
2014,35530,Non,2090053,isoxadifen-ethyl,163520-33-0,Autre usage – Coformulant / Phytoprotecteur / Synergiste,N Organique,,1.500
2014,35530,Non,2090053,tembotrione,335104-84-2,Herbicide,N Organique,,3.00
2014,35530,Non,2090054,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,3.003
2014,35530,Non,2090054,tribenuron-methyle,101200-48-0,Herbicide,N Organique,,3.003
2014,35530,Non,2090057,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,2.3199
2014,35530,Non,2090057,tribenuron-methyle,101200-48-0,Herbicide,N Organique,,4.6398
2014,35530,Non,2090060,deltamethrine,52918-63-5,Insecticide,"T, T+, CMR",,0.15
2014,35530,Non,2090060,thiaclopride,111988-49-9,Insecticide,N Organique,,1.5
2014,35530,Non,2090068,mepiquat-chlorure,24307-26-4,Régulateur de croissance,N Organique,,3.15
2014,35530,Non,2090068,metconazole,125116-23-6,Fongicide,N Organique,,0.45
2014,35530,Non,2090069,bromoxynil,1689-84-5,Herbicide,"T, T+, CMR",,3.525
2014,35530,Non,2090080,sulcotrione,99105-77-8,Herbicide,N Organique,,4.5
2014,35530,Non,2090092,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,7.125
2014,35530,Non,2090092,metconazole,125116-23-6,Fongicide,N Organique,,5.225
2014,35530,Non,2090093,glyphosate,1071-83-6,Herbicide,N Organique,,27
2014,35530,Non,2090101,nicosulfuron,111991-09-4,Herbicide,N Organique,,3.0
2014,35530,Non,2090111,cypermethrine,52315-07-8,Insecticide,N Organique,,0.24
2014,35530,Non,2090113,dimethenamide-p (dmta-p),163515-14-8,Herbicide,N Organique,,57.375
2014,35530,Non,2090113,pendimethaline,40487-42-1,Herbicide,N Organique,,67.5
2014,35530,Non,2090115,glyphosate,1071-83-6,Herbicide,N Organique,,86.4
2014,35530,Non,2090124,acide pelargonique,112-05-0,Herbicide,Autre,,0.023265
2014,35530,Non,2090124,hydrazide maleique,123-33-1,Régulateur de croissance,Autre,,0.003713
2014,35530,Non,2090153,dicamba,1918-00-9,Herbicide,N Organique,,19.2
2014,35530,Non,2090153,tritosulfuron,142469-14-5,Herbicide,N Organique,,4.0
2014,35530,Non,2090159,tritosulfuron,142469-14-5,Herbicide,N Organique,,4.64814
2014,35530,Non,2090171,dimoxystrobine,149961-52-4,Fongicide,N Organique,,0.665
2014,35530,Non,2090171,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,0.25
2014,35530,Non,2090172,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,9.545
2014,35530,Non,2090172,metrafenone,220899-03-6,Fongicide,N Organique,,11.5
2014,35530,Non,2090173,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,4.0625
2014,35530,Non,2090173,fenpropimorphe,67564-91-4,Fongicide,N Organique,,13
2014,35530,Non,2090173,metrafenone,220899-03-6,Fongicide,N Organique,,4.875
2014,35530,Non,2090186,prosulfocarbe,52888-80-9,Herbicide,N Organique,,5.6
2014,35530,Non,2100009,thifensulfuron-methyle,79277-27-3,Herbicide,N Organique,,0.17982
2014,35530,Non,2100009,tribenuron-methyle,101200-48-0,Herbicide,N Organique,,0.09018
2014,35530,Non,2100014,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.201
2014,35530,Non,2100014,thifensulfuron-methyle,79277-27-3,Herbicide,N Organique,,0.999
2014,35530,Non,2100015,thifensulfuron-methyle,79277-27-3,Herbicide,N Organique,,2.18
2014,35530,Non,2100018,tebuconazole,107534-96-3,Fongicide,N Organique,,7.50
2014,35530,Non,2100037,boscalid,188425-85-6,Fongicide,N Organique,,4
2014,35530,Non,2100037,dimoxystrobine,149961-52-4,Fongicide,N Organique,,4
2014,35530,Non,2100052,cyprodinil,121552-61-2,Fongicide,N Organique,,9.0
2014,35530,Non,2100056,prothioconazole,178928-70-6,Fongicide,N Organique,,12.48
2014,35530,Non,2100056,spiroxamine,118134-30-8,Fongicide,N Organique,,23.4
2014,35530,Non,2100057,prothioconazole,178928-70-6,Fongicide,N Organique,,19.250
2014,35530,Non,2100057,trifloxystrobine,141517-21-7,Fongicide,N Organique,,9.68
2014,35530,Non,2100069,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.035
2014,35530,Non,2100069,thifensulfuron-methyle,79277-27-3,Herbicide,N Organique,,0.34
2014,35530,Non,2100071,glyphosate,1071-83-6,Herbicide,N Organique,,86.4
2014,35530,Non,2100108,prothioconazole,178928-70-6,Fongicide,N Organique,,23.125
2014,35530,Non,2100108,tebuconazole,107534-96-3,Fongicide,N Organique,,23.125
2014,35530,Non,2100111,mesotrione,104206-82-8,Herbicide,N Organique,,14.850
2014,35530,Non,2100111,nicosulfuron,111991-09-4,Herbicide,N Organique,,5.94
2014,35530,Non,2100112,ethephon,16672-87-0,Régulateur de croissance,N Organique,,38.4
2014,35530,Non,2100138,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.5625
2014,35530,Non,2100138,pinoxaden,243973-20-8,Herbicide,N Organique,,6.25
2014,35530,Non,2100140,clodinafop-propargyl,105512-06-9,Herbicide,N Organique,,1.750
2014,35530,Non,2100140,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.43750
2014,35530,Non,2100140,pinoxaden,243973-20-8,Herbicide,N Organique,,1.750
2014,35530,Non,2100151,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,4.8
2014,35530,Non,2100154,chlorpyriphos-ethyl,2921-88-2,Insecticide,"T, T+, CMR",,20
2014,35530,Non,2100154,cypermethrine,52315-07-8,Insecticide,N Organique,,2
2014,35530,Non,2100165,acetamipride,135410-20-7,Insecticide,N Organique,,0.0006
2014,35530,Non,2100165,triticonazole,131983-72-7,Fongicide,N Organique,,0.0018
2014,35530,Non,2100184,picolinafen,137641-05-5,Herbicide,N Organique,,0.667
2014,35530,Non,2100184,tritosulfuron,142469-14-5,Herbicide,N Organique,,0.667
2014,35530,Non,2100214,clomazone,81777-89-1,Herbicide,N Organique,,1.08
2014,35530,Non,2100216,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.24
2014,35530,Non,2100234,diflufenicanil,83164-33-4,Herbicide,N Organique,,12.96
2014,35530,Non,2100234,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.8100
2014,35530,Non,2100234,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,2.916
2014,35530,Non,2100234,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.972
2014,35530,Non,2100235,fenoxaprop-p-ethyl,71283-80-2,Herbicide,N Organique,,4.48
2014,35530,Non,2100235,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.56
2014,35530,Non,2100235,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.68
2014,35530,Non,2110013,bromoxynil,1689-84-5,Herbicide,"T, T+, CMR",,4.016
2014,35530,Non,2110018,difenoconazole,119446-68-3,Fongicide,N Organique,,0.275
2014,35530,Non,2110018,fludioxonil,131341-86-1,Fongicide,N Organique,,0.275
2014,35530,Non,2110077,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.1725
2014,35530,Non,2110077,fenoxaprop-p-ethyl,71283-80-2,Herbicide,N Organique,,0.345
2014,35530,Non,2110078,chlorpyriphos-methyl,5598-13-0,Insecticide,N Organique,,8
2014,35530,Non,2110078,cypermethrine,52315-07-8,Insecticide,N Organique,,0.8
2014,35530,Non,2110095,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.56250
2014,35530,Non,2110095,florasulame,145701-23-1,Herbicide,N Organique,,0.250
2014,35530,Non,2110095,pinoxaden,243973-20-8,Herbicide,N Organique,,2.250
2014,35530,Non,2110096,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,20
2014,35530,Non,2110102,difenoconazole,119446-68-3,Fongicide,N Organique,,0.82075
2014,35530,Non,2110102,fludioxonil,131341-86-1,Fongicide,N Organique,,0.82075
2014,35530,Non,2110102,sedaxane,874967-67-6,Fongicide,N Organique,,1.6415
2014,35530,Non,2110105,azoxystrobine,131860-33-8,Fongicide,"T, T+, CMR",,1.50
2014,35530,Non,2110109,cyprosulfamide,221667-31-8,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,3.3
2014,35530,Non,2110109,isoxaflutole,141112-29-0,Herbicide,N Organique,,5
2014,35530,Non,2110109,thiencarbazone-methyl,317815-83-1,Herbicide,N Organique,,2
2014,35530,Non,2110121,thiaclopride,111988-49-9,Insecticide,N Organique,,14.228
2014,35530,Non,2110153,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,12
2014,35530,Non,2110153,ethephon,16672-87-0,Régulateur de croissance,N Organique,,6.0
2014,35530,Non,2110162,azoxystrobine,131860-33-8,Fongicide,"T, T+, CMR",,21.25
2014,35530,Non,2110170,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,5.6875
2014,35530,Non,2110170,fluxapyroxad,907204-31-3,Fongicide,N Organique,,5.6875
2014,35530,Non,2110177,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,18.375
2014,35530,Non,2110177,cyproconazole,94361-06-5,Fongicide,N Organique,,2.45
2014,35530,Non,2110177,propiconazole,60207-90-1,Fongicide,N Organique,,3.0625
2014,35530,Non,2110178,bixafen,581809-46-3,Fongicide,N Organique,,7.125
2014,35530,Non,2110178,prothioconazole,178928-70-6,Fongicide,N Organique,,14.25
2014,35530,Non,2110181,bixafen,581809-46-3,Fongicide,N Organique,,2.25
2014,35530,Non,2110181,prothioconazole,178928-70-6,Fongicide,N Organique,,3
2014,35530,Non,2110181,tebuconazole,107534-96-3,Fongicide,N Organique,,3
2014,35530,Non,2110198,glyphosate,1071-83-6,Herbicide,N Organique,,7.2
2014,35530,Non,2110201,boscalid,188425-85-6,Fongicide,N Organique,,1.4
2014,35530,Non,2110201,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,0.5
2014,35530,Non,2110201,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,0.6
2014,35530,Non,2120034,glyphosate,1071-83-6,Herbicide,N Organique,,240.0
2014,35530,Non,2120048,aminopyralid,150114-71-9,Herbicide,N Organique,,0.48
2014,35530,Non,2120048,triclopyr,55335-06-3,Herbicide,N Organique,,3.84
2014,35530,Non,2120066,dichlorprop-p,15165-67-0,Herbicide,Autre,,102
2014,35530,Non,2120066,picolinafen,137641-05-5,Herbicide,N Organique,,3.4
2014,35530,Non,2120070,prothioconazole,178928-70-6,Fongicide,N Organique,,5.76
2014,35530,Non,2120070,tebuconazole,107534-96-3,Fongicide,N Organique,,2.88
2014,35530,Non,2120075,dimethenamide-p (dmta-p),163515-14-8,Herbicide,N Organique,,14.8
2014,35530,Non,2120075,metazachlore,67129-08-2,Herbicide,N Organique,,14.8
2014,35530,Non,2120075,quinmerac,90717-03-6,Herbicide,N Organique,,7.4
2014,35530,Non,2120093,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,1.25
2014,35530,Non,2120117,"2,4-d",94-75-7,Herbicide,N Organique,,0.29
2014,35530,Non,2120117,triclopyr,55335-06-3,Herbicide,N Organique,,0.3235
2014,35530,Non,2120120,bentazone,25057-89-0,Herbicide,N Organique,,2.4
2014,35530,Non,2120120,imazamox,114311-32-9,Herbicide,N Organique,,0.112
2014,35530,Non,2120159,thirame,137-26-8,Fongicide,N Organique,,0.78048
2014,35530,Non,2120205,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,15.392
2014,35530,Non,2120205,fluxapyroxad,907204-31-3,Fongicide,N Organique,,15.392
2014,35530,Non,2120205,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,24.642
2014,35530,Non,2120210,dicamba,1918-00-9,Herbicide,N Organique,,4.8
2014,35530,Non,2130013,clomazone,81777-89-1,Herbicide,N Organique,,0.36
2014,35530,Non,2130032,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,4.375
2014,35530,Non,2130032,fluxapyroxad,907204-31-3,Fongicide,N Organique,,4.375
2014,35530,Non,2130063,nicosulfuron,111991-09-4,Herbicide,N Organique,,1.4
2014,35530,Non,2130068,diflufenicanil,83164-33-4,Herbicide,N Organique,,1.5
2014,35530,Non,2140123,diflufenicanil,83164-33-4,Herbicide,N Organique,,1.25
2014,35530,Non,2140123,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,10
2014,35530,Non,6000067,amitrole,61-82-5,Herbicide,N Organique,,3.435
2014,35530,Non,6000067,thiocyanate d'ammonium,1762-95-4,Autre usage – Coformulant / Phytoprotecteur / Synergiste,N minéral,,3.225
2014,35530,Non,6500402,"2,4-d",94-75-7,Herbicide,N Organique,,38.4
2014,35530,Non,6600357,"2,4-d",94-75-7,Herbicide,N Organique,,0.66
2014,35530,Non,6600357,"2,4-mcpa",94-74-6,Herbicide,N Organique,,0.57
2014,35530,Non,6600357,piclorame,1918-02-1,Herbicide,N Organique,,0.03
2014,35530,Non,6800258,carbetamide,16118-49-3,Herbicide,N Organique,,3.5
2014,35530,Non,7300221,chlortoluron,15545-48-9,Herbicide,N Organique,,20
2014,35530,Non,7500540,chlorophacinone,3691-35-8,Rodenticide - Taupicide,Autre,,0.00012
2014,35530,Non,7500569,pyrimicarbe,23103-98-2,Insecticide,"T, T+, CMR",,4.5
2014,35530,Non,7500589,bromadiolone,28772-56-7,Rodenticide - Taupicide,"T, T+, CMR",,0.0003
2014,35530,Non,7900323,"2,4-mcpa",94-74-6,Herbicide,N Organique,,3.6
2014,35530,Non,7900323,dicamba,1918-00-9,Herbicide,N Organique,,0.30
2014,35530,Non,7900753,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,Herbicide,Autre,,0.2
2014,35530,Non,8100462,huile vegetale,,SA non phyto - Divers,Autre,,0.0161
2014,35530,Non,8100462,resines (colophane),8050-09-7,SA non phyto - Divers,Autre,,0.15925
2014,35530,Non,8200307,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,80
2014,35530,Non,8200575,cypermethrine,52315-07-8,Insecticide,N Organique,,1.5
2014,35530,Non,8300243,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,10
2014,35530,Non,8400055,cyfluthrine,68359-37-5,Insecticide,"T, T+, CMR",,0.5
2014,35530,Non,8400096,dicamba,1918-00-9,Herbicide,N Organique,,20.64
2014,35530,Non,8400255,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.9
2014,35530,Non,8400528,isoxaben,82558-50-7,Herbicide,N Organique,,1.000
2014,35530,Non,8400574,propyzamide,23950-58-5,Herbicide,N Organique,,40
2014,35530,Non,8400600,fluroxypyr,69377-81-7,Herbicide,N Organique,,2.2
2014,35530,Non,8500011,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,6.6
2014,35530,Non,8500011,ethephon,16672-87-0,Régulateur de croissance,N Organique,,3.3
2014,35530,Non,8500493,"2,4-mcpa",94-74-6,Herbicide,N Organique,,37.3380
2014,35530,Non,8500493,clopyralid,1702-17-6,Herbicide,Autre,,3.2620
2014,35530,Non,8500493,fluroxypyr,69377-81-7,Herbicide,N Organique,,8.4
2014,35530,Non,8600003,phosphure d'aluminium,20859-73-8,Insecticide,"T, T+, CMR",,3.99
2014,35530,Non,8600068,methiocarbe,2032-65-7,Molluscicide,"T, T+, CMR",,3.48
2014,35530,Non,8600243,aclonifen,74070-46-5,Herbicide,N Organique,,12
2014,35530,Non,8700012,bromoxynil octanoate,1689-99-2,Herbicide,"T, T+, CMR",,23.625
2014,35530,Non,8700240,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.625
2014,35530,Non,8700240,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,5
2014,35530,Non,8700462,prosulfocarbe,52888-80-9,Herbicide,N Organique,,144
2014,35530,Non,8700687,quizalofop-p-ethyl,100646-51-3,Herbicide,N Organique,,0.6
2014,35530,Non,8800011,carboxine,5234-68-4,Fongicide,N Organique,,0.9504
2014,35530,Non,8800011,thirame,137-26-8,Fongicide,N Organique,,0.9504
2014,35530,Non,8800199,propaquizafop,111479-05-1,Herbicide,N Organique,,2
2014,35530,Non,8800488,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,32.5
2014,35530,Non,8800893,bifenox,42576-02-3,Herbicide,N Organique,,27
2014,35530,Non,8800893,ioxynil,1689-83-4,Herbicide,"T, T+, CMR",,8.28
2014,35530,Non,8800893,mecoprop-p (mcpp-p),16484-77-8,Herbicide,N Organique,,23.4
2014,35530,Non,8800939,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,40
2014,35530,Non,8900153,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,10
2014,35530,Non,8900669,"2,4-d",94-75-7,Herbicide,N Organique,,0.3
2014,35530,Non,8900669,aminotriazole,61-82-5,Herbicide,N Organique,,1.15
2014,35530,Non,8900681,pendimethaline,40487-42-1,Herbicide,N Organique,,4
2014,35530,Non,8900700,sulfate de fer (sulfate ferreux heptahydrate),7782-63-0,Herbicide - Antimousse,Autre,,47.0
2014,35530,Non,9000163,rimsulfuron,122931-48-0,Herbicide,N Organique,,0.25
2014,35530,Non,9000184,"2,4-mcpa",94-74-6,Herbicide,N Organique,,10.8
2014,35530,Non,9000184,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,Herbicide,Autre,,1.08
2014,35530,Non,9000184,fluroxypyr,69377-81-7,Herbicide,N Organique,,2.16
2014,35530,Non,9000259,amidosulfuron,120923-37-7,Herbicide,N Organique,,5.91
2014,35530,Non,9000361,goudrons de pin,8011-48-1,SA non phyto - Divers,Autre,,0.8
2014,35530,Non,9000490,cycloxydime,101205-02-1,Herbicide,N Organique,,1.4
2014,35530,Non,9000510,thifensulfuron-methyle,79277-27-3,Herbicide,N Organique,,0.045
2014,35530,Non,9000691,butoxyde de piperonyle,51-03-6,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.6
2014,35530,Non,9000691,pyrethrines,8003-34-7,Insecticide,N Organique,,0.2
2014,35530,Non,9000833,metazachlore,67129-08-2,Herbicide,N Organique,,26
2014,35530,Non,9000833,quinmerac,90717-03-6,Herbicide,N Organique,,6.5
2014,35530,Non,9100046,trinexapac-ethyl,95266-40-3,Régulateur de croissance,N Organique,,9.00
2014,35530,Non,9100065,bentazone,25057-89-0,Herbicide,N Organique,,26.4
2014,35530,Non,9100155,glyphosate,1071-83-6,Herbicide,N Organique,,1.44
2014,35530,Non,9100296,"2,4-d",94-75-7,Herbicide,N Organique,,12
2014,35530,Non,9100418,nicosulfuron,111991-09-4,Herbicide,N Organique,,3.72
2014,35530,Non,9100645,clodinafop-propargyl,105512-06-9,Herbicide,N Organique,,2.2
2014,35530,Non,9100645,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.55
2014,35530,Non,9200091,imidaclopride,138261-41-3,Insecticide,N Organique,,27.4155
2014,35530,Non,9200135,cypermethrine,52315-07-8,Insecticide,N Organique,,0.00125
2014,35530,Non,9200159,pyrimethanil,53112-28-0,Fongicide,N Organique,,8
2014,35530,Non,9200297,anthraquinone,84-65-1,Autre usage - Répulsif,Autre,,3.75
2014,35530,Non,9200297,bitertanol,55179-31-2,Fongicide,Autre,,1.125
2014,35530,Non,9200297,imidaclopride,138261-41-3,Insecticide,N Organique,,5.25
2014,35530,Non,9200331,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.417
2014,35530,Non,9200331,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,5
2014,35530,Non,9200461,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,4.485
2014,35530,Non,9200461,mepiquat-chlorure,24307-26-4,Régulateur de croissance,N Organique,,1.495
2014,35530,Non,9200493,bromoxynil octanoate,1689-99-2,Herbicide,"T, T+, CMR",,1.2
