annee,code_postal_acheteur,achat_etranger,amm,quantite_produit,conditionnement,eaj
2015,35190,Non,2110152,10,l,Non
2015,35190,Non,2110159,3,l,Oui
2015,35190,Non,2110160,4,l,Oui
2015,35190,Non,2110162,55,l,Non
2015,35190,Non,2110164,10,l,Non
2015,35190,Non,2110170,440,l,Non
2015,35190,Non,2110177,1725,l,Non
2015,35190,Non,2110178,90,l,Non
2015,35190,Non,2110180,0.88,kg,Oui
2015,35190,Non,2110181,40,l,Non
2015,35190,Non,2110191,5,l,Non
2015,35190,Non,2110198,440,l,Oui
2015,35190,Non,2110201,5,l,Non
2015,35190,Non,2110202,18,l,Non
2015,35190,Non,2120015,0.45,l,Oui
2015,35190,Non,2120018,62.25,l,Oui
2015,35190,Non,2120034,420,l,Non
2015,35190,Non,2120048,209,l,Non
2015,35190,Non,2120063,4.8,l,Oui
2015,35190,Non,2120066,110,l,Non
2015,35190,Non,2120070,880,l,Non
2015,35190,Non,2120075,160,l,Non
2015,35190,Non,2120089,18,l,Non
2015,35190,Non,2120093,135,l,Non
2015,35190,Non,2120117,5,l,Non
2015,35190,Non,2120129,9.1,l,Oui
2015,35190,Non,2120133,29.8,l,Oui
2015,35190,Non,2120159,0.01,l,Non
2015,35190,Non,2120160,10,l,Non
2015,35190,Non,2120194,2.9,kg,Non
2015,35190,Non,2120205,1365,l,Non
2015,35190,Non,2120210,2,l,Non
2015,35190,Non,2130040,4.75,l,Oui
2015,35190,Non,2130063,105.96,l,Non
2015,35190,Non,2130068,50,l,Non
2015,35190,Non,2130075,240,kg,Non
2015,35190,Non,2130081,80,kg,Non
2015,35190,Non,2130083,7,l,Non
2015,35190,Non,2130084,216,kg,Non
2015,35190,Non,2130093,11,l,Oui
2015,35190,Non,2130105,208,kg,Non
2015,35190,Non,2130120,30,l,Non
2015,35190,Non,2130155,10,l,Non
2015,35190,Non,2130164,285,l,Non
2015,35190,Non,2130190,25,l,Non
2015,35190,Non,2130202,40,l,Non
2015,35190,Non,2130243,25.5,l,Non
2015,35190,Non,2130266,10,l,Non
2015,35190,Non,2140002,2,l,Non
2015,35190,Non,2140039,40.90,l,Non
2015,35190,Non,2140078,0.5,l,Non
2015,35190,Non,2140082,22,l,Non
2015,35190,Non,2140098,20,l,Non
2015,35190,Non,2140123,20,l,Non
2015,35190,Non,2140148,5,l,Non
2015,35190,Non,2140160,10,l,Non
2015,35190,Non,2140173,330,l,Non
2015,35190,Non,2140256,5.5,l,Non
2015,35190,Non,2150484,6,l,Non
2015,35190,Non,5500179,5,l,Non
2015,35190,Non,6500402,443,l,Non
2015,35190,Non,6600357,1,l,Non
2015,35190,Non,7300221,30,l,Non
2015,35190,Non,7400815,150,l,Non
2015,35190,Non,7700078,25,l,Non
2015,35190,Non,7700706,24,kg,Oui
2015,35190,Non,7800790,70,l,Non
2015,35190,Non,8000084,10,l,Non
2015,35190,Non,8100283,5,l,Non
2015,35190,Non,8100462,3.85,kg,Oui
2015,35190,Non,8200307,1000,l,Non
2015,35190,Non,8300243,160,l,Non
2015,35190,Non,8400096,67,l,Non
2015,35190,Non,8400098,0.45,l,Oui
2015,35190,Non,8400255,0.9,kg,Non
2015,35190,Non,8400528,115,l,Non
2015,35190,Non,8400574,5,l,Non
2015,35190,Non,8400600,19,l,Non
2015,35190,Non,8500351,0.96,kg,Oui
2015,35190,Non,8500493,393,l,Non
2015,35190,Non,8600027,15,kg,Non
2015,35190,Non,8600243,10,l,Oui
2015,35190,Non,8700012,532.31,l,Non
2015,35190,Non,8700240,80,l,Non
2015,35190,Non,8700462,220,l,Non
2015,35190,Non,8800011,20,l,Non
2015,35190,Non,8800488,90,l,Non
2015,35190,Non,8800893,60,l,Non
2015,35190,Non,8800939,10,l,Non
2015,35190,Non,8820680,192,kg,Oui
2015,35190,Non,8900153,30,l,Non
2015,35190,Non,8900564,10,l,Non
2015,35190,Non,8900669,5,l,Non
2015,35190,Non,8900681,10,l,Non
2015,35190,Non,9000184,40,l,Non
2015,35190,Non,9000259,2.76,kg,Non
2015,35190,Non,9000361,8,kg,Oui
2015,35190,Non,9000741,85,l,Non
2015,35190,Non,9000753,100,kg,Non
2015,35190,Non,9000833,55,l,Non
2015,35190,Non,9100046,91,l,Non
2015,35190,Non,9100065,35,l,Non
2015,35190,Non,9100155,20,l,Non
2015,35190,Non,9100231,223.5,kg,Oui
2015,35190,Non,9100418,518,l,Non
2015,35190,Non,9100505,440,l,Non
2015,35190,Non,9100525,5,kg,Oui
2015,35190,Non,9200073,0.2,kg,Non
2015,35190,Non,9200078,5,l,Non
2015,35190,Non,9200135,40.4,kg,Oui
2015,35190,Non,9200383,5,kg,Non
2015,35190,Non,9200392,5,l,Non
2015,35190,Non,9200461,395,l,Non
2015,35190,Non,9200482,0.45,kg,Oui
2015,35190,Non,9200494,160.8,l,Non
2015,35190,Non,9200548,9.13,l,Non
2015,35190,Non,9300111,0.45,l,Oui
2015,35190,Non,9300189,19.53,l,Oui
2015,35190,Non,9300241,17.5,l,Oui
2015,35190,Non,9300305,15,l,Non
2015,35190,Non,9300309,2,l,Non
2015,35190,Non,9300338,60,l,Non
2015,35190,Non,9300396,140,l,Non
2015,35190,Non,9400008,0.03,l,Non
2015,35190,Non,9400052,5,l,Non
2015,35190,Non,9400067,56,kg,Non
2015,35190,Non,9400134,85,l,Non
2015,35190,Non,9400212,210,l,Non
2015,35190,Non,9400336,135,l,Non
2015,35190,Non,9400354,220,l,Non
2015,35190,Non,9400367,270,l,Non
2015,35190,Non,9400494,27,l,Non
2015,35190,Non,9500002,1,l,Oui
2015,35190,Non,9500011,10,l,Non
2015,35190,Non,9500106,19,l,Non
2015,35190,Non,9500147,4.8,kg,Oui
2015,35190,Non,9500148,0.6,kg,Oui
2015,35190,Non,9500150,1,l,Oui
2015,35190,Non,9500219,30,l,Non
2015,35190,Non,9500223,25,l,Non
2015,35190,Non,9500364,4.8,l,Oui
2015,35190,Non,9500414,4,l,Oui
2015,35190,Non,9500452,15,kg,Oui
2015,35190,Non,9500484,10.08,l,Oui
2015,35190,Non,9500485,48,l,Oui
2015,35190,Non,9500551,205,l,Non
2015,35190,Non,9500568,0.25,kg,Non
2015,35190,Non,9500581,20,l,Non
2015,35190,Non,9500595,1,l,Non
2015,35190,Non,9500628,3,kg,Non
2015,35190,Non,9600097,0.6,l,Oui
2015,35190,Non,9600197,6.5,kg,Non
2015,35190,Non,9600199,20,kg,Non
2015,35190,Non,9600386,3.6,kg,Oui
2015,35190,Non,9600392,200,l,Non
2015,35190,Non,9600488,14.4,kg,Oui
2015,35190,Non,9600538,70,l,Non
2015,35190,Non,9600550,55,l,Non
2015,35190,Non,9700038,1,l,Oui
2015,35190,Non,9700173,40,l,Non
2015,35190,Non,9700277,20,l,Non
2015,35190,Non,9700332,2.68,l,Oui
2015,35190,Non,9700392,4,kg,Non
2015,35190,Non,9700420,10,l,Non
2015,35190,Non,9700521,18,l,Oui
2015,35190,Non,9700558,5,l,Non
2015,35190,Non,9800018,60,l,Non
2015,35190,Non,9800096,4,l,Oui
2015,35190,Non,9800098,9,kg,Non
2015,35190,Non,9800245,60,kg,Non
2015,35190,Non,9800277,15.25,l,Non
2015,35190,Non,9800294,120,l,Non
2015,35190,Non,9800321,1.8,l,Oui
2015,35190,Non,9800336,11.9,l,Non
2015,35190,Non,9800337,10,l,Non
2015,35190,Non,9800342,3,l,Non
2015,35190,Non,9800343,15,l,Non
2015,35190,Non,9800344,1.36,l,Non
2015,35190,Non,9800374,0.25,kg,Non
2015,35190,Non,9800453,35,l,Non
2015,35190,Non,9800477,30,l,Non
2015,35190,Non,9800481,102,l,Oui
2015,35190,Non,9800499,20,l,Non
2015,35190,Non,9800524,2.5,l,Oui
2015,35190,Non,9900016,230,l,Non
2015,35190,Non,9900047,462.96,l,Non
2015,35190,Non,9900078,40,l,Non
2015,35190,Non,9900119,19.4,kg,Oui
2015,35190,Non,9900201,5,l,Non
2015,35190,Non,9900202,2.4,kg,Non
2015,35190,Non,9900206,45,l,Non
2015,35190,Non,9900251,229,l,Non
2015,35190,Non,9900257,65,kg,Oui
2015,35190,Non,9900263,310,l,Non
2015,35190,Non,9900269,60,l,Non
2015,35200,Non,2000424,3,l,Oui
2015,35200,Non,2010023,1,l,Non
2015,35200,Non,2010240,2,l,Non
2015,35200,Non,2020224,1.62,kg,Non
2015,35200,Non,2040109,1.05,kg,Non
2015,35200,Non,2090092,15,l,Non
2015,35200,Non,2100122,0.3,kg,Non
2015,35200,Non,2110143,1,l,Non
2015,35200,Non,2120118,2,l,Oui
2015,35200,Non,2120205,10,l,Non
2015,35200,Non,2140085,1,l,Non
2015,35200,Non,8400574,15,l,Non
2015,35200,Non,9000471,5,l,Non
2015,35200,Non,9000490,1,l,Non
2015,35200,Non,9200091,0.23,l,Non
2015,35200,Non,9500302,1,kg,Oui
2015,35200,Non,9500628,9,kg,Non
2015,35200,Non,9900331,2,l,Non
2015,35230,Non,2000105,0.5,kg,Oui
2015,35230,Non,2000125,1.4,kg,Oui
2015,35230,Non,2000201,2.75,l,Non
2015,35230,Non,2000299,53.2,l,Non
2015,35230,Non,2000301,60,l,Non
2015,35230,Non,2000380,4,l,Non
2015,35230,Non,2000478,5,l,Non
2015,35230,Non,2000536,0.76,kg,Non
2015,35230,Non,2010019,25,l,Non
2015,35230,Non,2010023,19,l,Non
2015,35230,Non,2010030,125,l,Non
2015,35230,Non,2010035,10.4,l,Oui
2015,35230,Non,2010239,61,l,Non
2015,35230,Non,2010240,5,l,Non
2015,35230,Non,2010280,54,l,Non
2015,35230,Non,2010282,5,l,Non
2015,35230,Non,2010289,70,l,Non
2015,35230,Non,2010319,2.25,l,Oui
2015,35230,Non,2010410,0.75,kg,Oui
2015,35230,Non,2010415,60,l,Non
2015,35230,Non,2010419,12,kg,Non
2015,35230,Non,2010425,0.1,kg,Non
2015,35230,Non,2010427,40,l,Non
2015,35230,Non,2010495,360,kg,Non
2015,35230,Non,2010513,0.5,kg,Non
2015,35230,Non,2010612,60,l,Oui
2015,35230,Non,2020020,0.72,l,Oui
2015,35230,Non,2020021,18,l,Non
2015,35230,Non,2020049,4.8,kg,Non
2015,35230,Non,2020099,76.05,l,Non
2015,35230,Non,2020224,10.2,kg,Non
2015,35230,Non,2020234,20,kg,Non
2015,35230,Non,2020241,0.5,kg,Non
2015,35230,Non,2020328,40,l,Non
2015,35230,Non,2020474,162,l,Non
2015,35230,Non,2030019,25,l,Non
2015,35230,Non,2030125,0.48,l,Oui
2015,35230,Non,2030175,0.12,kg,Oui
2015,35230,Non,2030323,45.66,l,Non
2015,35230,Non,2030332,151.00,l,Oui
2015,35230,Non,2040109,3.75,kg,Non
2015,35230,Non,2040146,15.01,l,Non
2015,35230,Non,2040310,20,l,Non
2015,35230,Non,2040330,10,kg,Oui
2015,35230,Non,2040338,15,l,Non
2015,35230,Non,2050046,0.5,kg,Non
2015,35230,Non,2050075,24.0,kg,Non
2015,35230,Non,2050146,0.8,l,Oui
2015,35230,Non,2060045,117,kg,Oui
2015,35230,Non,2060050,1,l,Non
2015,35230,Non,2060084,20,kg,Non
2015,35230,Non,2060088,510,l,Non
2015,35230,Non,2060091,110,l,Non
2015,35230,Non,2060098,1.5,l,Non
2015,35230,Non,2060113,0.25,l,Non
2015,35230,Non,2060116,5,l,Non
2015,35230,Non,2060118,20,l,Non
2015,35230,Non,2060120,5,l,Non
2015,35230,Non,2060127,0.87,l,Non
2015,35230,Non,2060131,24.2,l,Oui
2015,35230,Non,2060132,1,l,Non
2015,35230,Non,2060175,890,kg,Oui
2015,35230,Non,2060194,120,kg,Non
2015,35230,Non,2070107,15,l,Non
2015,35230,Non,2070149,1,kg,Non
2015,35230,Non,2070221,190.8,l,Non
2015,35230,Non,2080026,261,l,Non
2015,35230,Non,2080054,0.9,l,Oui
2015,35230,Non,2080060,4,l,Non
2015,35230,Non,2080094,8.2,kg,Non
2015,35230,Non,2080101,3,kg,Non
2015,35230,Non,2080103,48,l,Non
2015,35230,Non,2080107,80,l,Non
2015,35230,Non,2080112,73.71,l,Non
2015,35230,Non,2080117,7.89,kg,Non
2015,35230,Non,2080123,1.4,kg,Non
2015,35230,Non,2080136,20,kg,Non
2015,35230,Non,2080145,109,l,Non
2015,35230,Non,2090008,1.48,l,Non
2015,35230,Non,2090016,50,l,Non
2015,35230,Non,2090019,20,l,Non
2015,35230,Non,2090024,10,l,Non
2015,35230,Non,2090037,37.2,kg,Non
2015,35230,Non,2090038,160,l,Non
2015,35230,Non,2090042,12.85,kg,Non
2015,35230,Non,2090053,5,l,Non
2015,35230,Non,2090054,1.89,kg,Non
2015,35230,Non,2090055,10,l,Non
2015,35230,Non,2090057,1.2,kg,Non
2015,35230,Non,2090060,30,l,Non
2015,35230,Non,2090068,25,l,Non
2015,35230,Non,2090069,15,l,Non
2015,35230,Non,2090072,0.7,kg,Non
2015,35230,Non,2090092,385,l,Non
2015,35230,Non,2090093,20,l,Non
2015,35230,Non,2090103,100,kg,Non
2015,35230,Non,2090111,0.28,l,Non
2015,35230,Non,2090113,80,l,Non
2015,35230,Non,2090115,320,l,Non
2015,35230,Non,2090117,5,l,Non
2015,35230,Non,2090118,40,l,Non
2015,35230,Non,2090138,9,kg,Non
2015,35230,Non,2090153,10,kg,Non
2015,35230,Non,2090159,11.86,kg,Non
2015,35230,Non,2090160,60,l,Non
2015,35230,Non,2090172,25,l,Non
2015,35230,Non,2090173,20,l,Non
2015,35230,Non,2090186,396,l,Non
2015,35230,Non,2090199,2,l,Oui
2015,35230,Non,2100009,1.2,kg,Non
2015,35230,Non,2100015,0.72,kg,Non
2015,35230,Non,2100016,1,kg,Non
2015,35230,Non,2100018,95,l,Non
2015,35230,Non,2100026,26,l,Non
2015,35230,Non,2100028,30,l,Non
2015,35230,Non,2100030,60,kg,Non
2015,35230,Non,2100037,10,l,Non
2015,35230,Non,2100040,36,l,Non
2015,35230,Non,2100056,90,l,Non
2015,35230,Non,2100057,105,l,Non
2015,35230,Non,2100069,4,kg,Non
2015,35230,Non,2100071,20,l,Non
2015,35230,Non,2100098,310,l,Non
2015,35230,Non,2100102,25,l,Non
2015,35230,Non,2100108,90,l,Non
2015,35230,Non,2100111,111,l,Non
2015,35230,Non,2100112,65,l,Non
2015,35230,Non,2100121,2.7,l,Non
2015,35230,Non,2100122,0.6,kg,Non
2015,35230,Non,2100138,125,l,Non
2015,35230,Non,2100140,85,l,Non
2015,35230,Non,2100154,75,l,Non
2015,35230,Non,2100165,0.24,l,Oui
2015,35230,Non,2100211,65,l,Non
2015,35230,Non,2100214,4,l,Non
2015,35230,Non,2100231,20,kg,Non
2015,35230,Non,2100234,205,l,Non
2015,35230,Non,2110013,5,l,Non
2015,35230,Non,2110018,0.2,l,Non
2015,35230,Non,2110063,0.75,kg,Non
2015,35230,Non,2110077,5,l,Non
2015,35230,Non,2110090,155,l,Non
2015,35230,Non,2110095,15,l,Non
2015,35230,Non,2110098,30,l,Non
2015,35230,Non,2110102,9.53,l,Non
2015,35230,Non,2110105,1,l,Non
2015,35230,Non,2110109,20,l,Non
2015,35230,Non,2110121,104.91,l,Non
2015,35230,Non,2110144,14.4,l,Non
2015,35230,Non,2110153,60,l,Non
2015,35230,Non,2110170,30,l,Non
2015,35230,Non,2110174,400,l,Oui
2015,35230,Non,2110177,255,l,Non
2015,35230,Non,2110178,114,l,Non
2015,35230,Non,2110181,349,l,Non
2015,35230,Non,2110198,80,l,Oui
2015,35230,Non,2110201,25,l,Non
2015,35230,Non,2120008,7.5,l,Oui
2015,35230,Non,2120034,120,l,Non
2015,35230,Non,2120048,33,l,Non
2015,35230,Non,2120066,60,l,Non
2015,35230,Non,2120070,75,l,Non
2015,35230,Non,2120075,150,l,Non
2015,35230,Non,2120089,15,l,Non
2015,35230,Non,2120155,1.2,l,Oui
2015,35230,Non,2120160,5,l,Non
2015,35230,Non,2120194,0.2,kg,Non
2015,35230,Non,2120205,646,l,Non
2015,35230,Non,2120210,35,l,Non
2015,35230,Non,2130040,0.71,l,Oui
2015,35230,Non,2130063,40,l,Non
2015,35230,Non,2130068,31.8,l,Non
2015,35230,Non,2130075,240,kg,Non
2015,35230,Non,2130083,1,l,Non
2015,35230,Non,2130087,460,kg,Non
2015,35230,Non,2130092,2,l,Non
2015,35230,Non,2130105,112,kg,Non
2015,35230,Non,2130120,30,l,Non
2015,35230,Non,2130140,50,l,Non
2015,35230,Non,2130164,197,l,Non
2015,35230,Non,2130202,65,l,Non
2015,35230,Non,2130240,0.3,kg,Oui
2015,35230,Non,2130247,5,l,Non
2015,35230,Non,2130251,1,l,Non
2015,35230,Non,2130253,45,l,Non
2015,35230,Non,2130266,18,l,Non
2015,35230,Non,2140023,50,l,Non
2015,35230,Non,2140078,6.25,l,Non
2015,35230,Non,2140082,5,l,Non
2015,35230,Non,2140084,240,l,Non
2015,35230,Non,2140085,4,l,Non
2015,35230,Non,2140108,10,l,Non
2015,35230,Non,2140132,15,l,Non
2015,35230,Non,2140160,144,l,Non
2015,35230,Non,2140173,90,l,Non
2015,35230,Non,2140256,2.0,l,Non
2015,35230,Non,2150125,17.28,l,Non
2015,35230,Non,5100219,625,kg,Non
2015,35230,Non,6500402,90,l,Non
2015,35230,Non,7300221,140,l,Non
2015,35230,Non,7400755,10,kg,Non
2015,35230,Non,7400815,50,l,Non
2015,35230,Non,7500004,0.2,l,Oui
2015,35230,Non,7500540,0.8,kg,Oui
2015,35230,Non,7500716,140,kg,Non
2015,35230,Non,7800132,10,l,Non
2015,35230,Non,7800790,15,l,Non
2015,35230,Non,7900323,5,l,Non
2015,35230,Non,8100198,25,kg,Non
2015,35230,Non,8100462,2.1,kg,Oui
2015,35230,Non,8200216,132.4,l,Non
2015,35230,Non,8200307,170,l,Non
2015,35230,Non,8200575,5,l,Non
2015,35230,Non,8300243,60,l,Non
2015,35230,Non,8300429,1,l,Non
2015,35230,Non,8400096,14,l,Non
2015,35230,Non,8400255,0.2,kg,Non
2015,35230,Non,8400528,41,l,Non
2015,35230,Non,8400574,25,l,Non
2015,35230,Non,8500493,360,l,Non
2015,35230,Non,8500689,30,l,Non
2015,35230,Non,8600243,20,l,Oui
2015,35230,Non,8600349,0.2,kg,Oui
2015,35230,Non,8600395,0.2,kg,Oui
2015,35230,Non,8700012,110,l,Non
2015,35230,Non,8700240,10,l,Non
2015,35230,Non,8700462,448,l,Non
2015,35230,Non,8800199,19,l,Non
2015,35230,Non,8800395,105,l,Non
2015,35230,Non,8800488,80,l,Non
2015,35230,Non,8800939,20,l,Non
2015,35230,Non,8900153,88,l,Non
2015,35230,Non,8900563,35,l,Non
2015,35230,Non,8900564,16,l,Non
2015,35230,Non,8900681,1,l,Non
2015,35230,Non,9000069,10,l,Non
2015,35230,Non,9000184,75,l,Non
2015,35230,Non,9000198,20,l,Non
2015,35230,Non,9000259,0.96,kg,Non
2015,35230,Non,9000362,4,kg,Non
2015,35230,Non,9000471,15,l,Non
2015,35230,Non,9000490,5,l,Non
2015,35230,Non,9100046,35,l,Non
2015,35230,Non,9100065,10,l,Non
2015,35230,Non,9100155,35,l,Non
2015,35230,Non,9100231,0.5,kg,Oui
2015,35230,Non,9100418,105,l,Non
2015,35230,Non,9100645,17,l,Non
2015,35230,Non,9200091,115.20,l,Non
2015,35230,Non,9200135,1.2,kg,Oui
2015,35230,Non,9200159,5,l,Non
2015,35230,Non,9200383,1,kg,Non
2015,35230,Non,9200392,1,l,Non
2015,35230,Non,9200461,260,l,Non
2015,35230,Non,9200532,0.2,l,Oui
2015,35230,Non,9300305,18,l,Non
2015,35230,Non,9300309,26,l,Non
2015,35230,Non,9300396,80,l,Non
2015,35230,Non,9400067,17,kg,Non
2015,35230,Non,9400109,17,kg,Oui
2015,35230,Non,9400134,33.6,l,Non
2015,35230,Non,9400162,160,l,Non
2015,35230,Non,9400212,35,l,Non
2015,35230,Non,9400235,1,l,Oui
2015,35230,Non,9400336,20,l,Non
2015,35230,Non,9400367,618,l,Non
2015,35230,Non,9400495,21,l,Oui
2015,35230,Non,9500223,30,l,Non
2015,35230,Non,9500302,3,kg,Oui
2015,35230,Non,9500541,20,l,Non
2015,35230,Non,9500551,70,l,Non
2015,35230,Non,9500581,70,l,Non
2015,35230,Non,9500628,3,kg,Non
2015,35230,Non,9600197,4.3,kg,Non
2015,35230,Non,9600341,10,l,Non
2015,35230,Non,9600392,80,l,Non
2015,35230,Non,9600395,2,kg,Non
2015,35230,Non,9700332,1,l,Oui
2015,35230,Non,9700392,12,kg,Non
2015,35230,Non,9700396,2,l,Non
2015,35230,Non,9800018,30,l,Non
2015,35230,Non,9800076,6,l,Oui
2015,35230,Non,9800100,40,l,Non
2015,35230,Non,9800144,5,kg,Non
2015,35230,Non,9800182,90,l,Non
2015,35230,Non,9800201,1,l,Non
2015,35230,Non,9800212,25,kg,Non
2015,35230,Non,9800219,30,l,Non
2015,35230,Non,9800236,5,l,Non
2015,35230,Non,9800277,4.5,l,Non
2015,35230,Non,9800280,1,l,Non
2015,35230,Non,9800294,260,l,Non
2015,35230,Non,9800321,0.2,l,Oui
2015,35230,Non,9800336,3.25,l,Non
2015,35230,Non,9800344,21.94,l,Non
2015,35230,Non,9800350,0.5,l,Oui
2015,35230,Non,9800392,20,l,Non
2015,35230,Non,9800432,45,l,Oui
2015,35230,Non,9800453,40,l,Non
2015,35230,Non,9800474,15,kg,Non
2015,35230,Non,9800496,53,l,Non
2015,35230,Non,9800499,60,l,Non
2015,35230,Non,9800524,1.3,l,Oui
2015,35230,Non,9900016,55,l,Non
2015,35230,Non,9900037,1,kg,Non
2015,35230,Non,9900047,430,l,Non
2015,35230,Non,9900119,1,kg,Oui
2015,35230,Non,9900139,10,kg,Non
2015,35230,Non,9900206,72,l,Non
2015,35230,Non,9900251,30,l,Non
2015,35230,Non,9900263,20,l,Non
2015,35230,Non,9900269,680,l,Non
2015,35230,Non,9900446,4.88,kg,Non
2015,35235,Non,2000018,20,kg,Non
2015,35235,Non,2000044,5,l,Non
2015,35235,Non,2000299,2,l,Non
2015,35235,Non,2000301,5,l,Non
2015,35235,Non,2000536,3.6,kg,Non
2015,35235,Non,2010023,10,l,Non
2015,35235,Non,2010130,20,kg,Non
2015,35235,Non,2010425,0.1,kg,Non
2015,35235,Non,2010427,5,l,Non
2015,35235,Non,2010612,120,l,Oui
2015,35235,Non,2010632,4,kg,Non
2015,35235,Non,2010640,20,kg,Non
2015,35235,Non,2040051,10,l,Non
2015,35235,Non,2040146,2.35,l,Non
2015,35235,Non,2050046,1,kg,Non
2015,35235,Non,2050146,0.8,l,Oui
2015,35235,Non,2060084,5,kg,Non
2015,35235,Non,2060098,0.2,l,Non
2015,35235,Non,2060131,10,l,Oui
2015,35235,Non,2060134,40,kg,Non
2015,35235,Non,2060175,130,kg,Oui
2015,35235,Non,2060194,48,kg,Non
2015,35235,Non,2070242,5,kg,Non
2015,35235,Non,2080010,160,l,Oui
2015,35235,Non,2080026,15,l,Non
2015,35235,Non,2080117,1.4,kg,Non
2015,35235,Non,2080136,1,kg,Non
2015,35235,Non,2080145,5,l,Non
2015,35235,Non,2090011,10,l,Non
2015,35235,Non,2090016,50,l,Non
2015,35235,Non,2090019,10,l,Non
2015,35235,Non,2090042,2.2,kg,Non
2015,35235,Non,2090043,15,l,Non
2015,35235,Non,2090055,40,l,Non
2015,35235,Non,2090057,0.45,kg,Non
2015,35235,Non,2090091,1,kg,Non
2015,35235,Non,2090092,10,l,Non
2015,35235,Non,2090094,10,kg,Non
2015,35235,Non,2090103,175,kg,Non
2015,35235,Non,2090112,0.04,l,Non
2015,35235,Non,2090113,20,l,Non
2015,35235,Non,2090115,40,l,Non
2015,35235,Non,2090173,5,l,Non
2015,35235,Non,2100015,0.45,kg,Non
2015,35235,Non,2100018,15,l,Non
2015,35235,Non,2100025,2,l,Non
2015,35235,Non,2100030,40,kg,Non
2015,35235,Non,2100098,5,l,Non
2015,35235,Non,2100102,20,l,Non
2015,35235,Non,2100108,5,l,Non
2015,35235,Non,2100111,20,l,Non
2015,35235,Non,2100138,20,l,Non
2015,35235,Non,2100140,35,l,Non
2015,35235,Non,2100182,0.08,l,Non
2015,35235,Non,2100185,0.04,l,Non
2015,35235,Non,2100214,2,l,Non
2015,35235,Non,2100234,15,l,Non
2015,35235,Non,2100235,10,l,Non
2015,35235,Non,2110013,10,l,Non
2015,35235,Non,2110090,15,l,Non
2015,35235,Non,2110102,4.7,l,Non
2015,35235,Non,2110144,0.1,l,Non
2015,35235,Non,2110170,0.2,l,Non
2015,35235,Non,2110177,15,l,Non
2015,35235,Non,2110194,0.12,l,Non
2015,35235,Non,2110201,5,l,Non
2015,35235,Non,2120034,80,l,Non
2015,35235,Non,2120048,15,l,Non
2015,35235,Non,2120070,15,l,Non
2015,35235,Non,2130067,5,l,Non
2015,35235,Non,2130075,20,kg,Non
2015,35235,Non,2130253,15,l,Non
2015,35235,Non,2140039,11.25,l,Non
2015,35235,Non,2140173,10,l,Non
2015,35235,Non,2140256,2,l,Non
2015,35235,Non,2150002,5,kg,Non
2015,35235,Non,7600008,9,l,Non
2015,35235,Non,8100291,0.02,l,Non
2015,35235,Non,8200307,30,l,Non
2015,35235,Non,8300025,5,l,Oui
2015,35235,Non,8400096,4,l,Non
2015,35235,Non,8400477,9.0,kg,Non
2015,35235,Non,8400528,1,l,Non
2015,35235,Non,8400574,6,l,Non
2015,35235,Non,8500174,0.25,l,Non
2015,35235,Non,8500194,1,l,Non
2015,35235,Non,8500493,15,l,Non
2015,35235,Non,8600243,30,l,Oui
2015,35235,Non,8700012,15,l,Non
2015,35235,Non,8700408,10,l,Non
2015,35235,Non,8700462,30,l,Non
2015,35235,Non,8800011,11.45,l,Non
2015,35235,Non,8800142,10,l,Non
2015,35235,Non,8800417,30,l,Non
2015,35235,Non,8800488,35,l,Non
2015,35235,Non,8800498,4,kg,Non
2015,35235,Non,8800893,15,l,Non
2015,35235,Non,8900153,30,l,Non
2015,35235,Non,8900681,20,l,Non
2015,35235,Non,9000184,55,l,Non
2015,35235,Non,9000277,20,kg,Non
2015,35235,Non,9000471,60,l,Non
2015,35235,Non,9000619,30,l,Non
2015,35235,Non,9100046,6,l,Non
2015,35235,Non,9100645,5,l,Non
2015,35235,Non,9200392,5,l,Non
2015,35235,Non,9300108,40,kg,Non
2015,35235,Non,9300189,5,l,Oui
2015,35235,Non,9300305,0.05,l,Non
2015,35235,Non,9300309,2,l,Non
2015,35235,Non,9300396,30,l,Non
2015,35235,Non,9400067,4,kg,Non
2015,35235,Non,9400134,5,l,Non
2015,35235,Non,9500302,80,kg,Oui
2015,35235,Non,9500467,0.31,kg,Non
2015,35235,Non,9500568,1,kg,Non
2015,35235,Non,9500629,10,kg,Non
2015,35235,Non,9600025,24,kg,Non
2015,35235,Non,9600319,5,l,Oui
2015,35235,Non,9600395,20,kg,Non
2015,35235,Non,9600398,0.6,kg,Non
2015,35235,Non,9700332,1,l,Oui
2015,35235,Non,9700396,4,l,Non
2015,35235,Non,9700420,1,l,Non
2015,35235,Non,9800076,6,l,Oui
2015,35235,Non,9800106,1,kg,Non
2015,35235,Non,9800219,30,l,Non
2015,35235,Non,9800280,5,l,Non
2015,35235,Non,9800336,1,l,Non
2015,35235,Non,9800392,10,l,Non
2015,35235,Non,9800474,75,kg,Non
2015,35235,Non,9900037,0.25,kg,Non
2015,35235,Non,9900119,21,kg,Oui
2015,35235,Non,9900251,0.02,l,Non
2015,35235,Non,9900390,40,l,Non
2015,35250,Non,2000205,0.6,kg,Non
2015,35250,Non,2000502,1,l,Non
2015,35250,Non,2010030,15,l,Non
2015,35250,Non,2010239,10,l,Non
2015,35250,Non,2010280,280,l,Non
2015,35250,Non,2010326,20,l,Non
2015,35250,Non,2010349,10,l,Non
