annee,code_postal_acheteur,achat_etranger,amm,substance,cas,fonction,classification,classification_mention,quantite_substance
2016,35150,Non,2110177,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,367.50
2016,35150,Non,2110177,cyproconazole,94361-06-5,Fongicide,"T, T+, CMR",,49.0
2016,35150,Non,2110177,propiconazole,60207-90-1,Fongicide,N Organique,,61.250
2016,35150,Non,2110178,bixafen,581809-46-3,Fongicide,N Organique,,22.800
2016,35150,Non,2110178,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,45.60
2016,35150,Non,2110180,cuivre de l'oxyde cuivreux,1317-39-1,Fongicide,N minéral,,0.0975
2016,35150,Non,2110181,bixafen,581809-46-3,Fongicide,N Organique,,40.500
2016,35150,Non,2110181,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,54.0
2016,35150,Non,2110181,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,54.0
2016,35150,Non,2110192,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.04
2016,35150,Non,2110194,boscalid,188425-85-6,Fongicide,N Organique,,8.4
2016,35150,Non,2110194,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,3
2016,35150,Non,2110198,glyphosate,1071-83-6,Herbicide,N Organique,,115.2
2016,35150,Non,2120018,glyphosate,1071-83-6,Herbicide,N Organique,,0.384
2016,35150,Non,2120034,glyphosate,1071-83-6,Herbicide,N Organique,,115.2
2016,35150,Oui,2120045,thiaclopride,111988-49-9,Insecticide,"T, T+, CMR",,1.440
2016,35150,Non,2120048,aminopyralid,150114-71-9,Herbicide,N Organique,,2.97
2016,35150,Non,2120048,triclopyr,55335-06-3,Herbicide,N Organique,,23.76
2016,35150,Non,2120063,fluopicolide,239110-15-7,Fongicide,N Organique,,0.0625
2016,35150,Non,2120063,propamocarbe,24579-73-5,Fongicide,Autre,,0.625
2016,35150,Non,2120066,dichlorprop-p,15165-67-0,Herbicide,Autre,,402
2016,35150,Non,2120066,picolinafen,137641-05-5,Herbicide,N Organique,,13.4
2016,35150,Non,2120070,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,56.0
2016,35150,Non,2120070,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,28.0
2016,35150,Non,2120075,dimethenamide-p (dmta-p),163515-14-8,Herbicide,N Organique,,36
2016,35150,Non,2120075,metazachlore,67129-08-2,Herbicide,"T, T+, CMR",,36
2016,35150,Non,2120075,quinmerac,90717-03-6,Herbicide,N Organique,,18
2016,35150,Non,2120081,virus de la granulose,,Insecticide,Autre,,
2016,35150,Non,2120089,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.945
2016,35150,Non,2120089,glyphosate,1071-83-6,Herbicide,N Organique,,7.56
2016,35150,Non,2120089,mecoprop (mcpp),7085-19-0,Herbicide,N Organique,,3.78
2016,35150,Non,2120093,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,3.75
2016,35150,Non,2120120,bentazone,25057-89-0,Herbicide,N Organique,,2.4
2016,35150,Non,2120120,imazamox,114311-32-9,Herbicide,N Organique,,0.112
2016,35150,Non,2120157,acide pelargonique,112-05-0,Herbicide,Autre,,0.02448
2016,35150,Non,2120157,glyphosate,1071-83-6,Herbicide,N Organique,,0.00864
2016,35150,Non,2120159,thirame,137-26-8,Fongicide,N Organique,,0.045528
2016,35150,Non,2120160,bentazone,25057-89-0,Herbicide,N Organique,,14.4
2016,35150,Oui,2120191,trifloxystrobine,141517-21-7,Fongicide,N Organique,,1.000
2016,35150,Non,2120194,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.28
2016,35150,Non,2120205,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,40.976832
2016,35150,Non,2120205,fluxapyroxad,907204-31-3,Fongicide,"T, T+, CMR",,40.976832
2016,35150,Non,2120205,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,65.602332
2016,35150,Non,2120206,boscalid,188425-85-6,Fongicide,N Organique,,6.65
2016,35150,Non,2120206,metconazole,125116-23-6,Fongicide,"T, T+, CMR",,3
2016,35150,Non,2120210,dicamba,1918-00-9,Herbicide,N Organique,,69.6
2016,35150,Oui,2130023,captane,133-06-2,Fongicide,"T, T+, CMR",,48.000
2016,35150,Non,2130040,"2,4-d",94-75-7,Herbicide,N Organique,,0.2
2016,35150,Non,2130054,propiconazole,60207-90-1,Fongicide,N Organique,,0.81
2016,35150,Non,2130063,nicosulfuron,111991-09-4,Herbicide,N Organique,,2.4
2016,35150,Non,2130068,diflufenicanil,83164-33-4,Herbicide,N Organique,,23.5
2016,35150,Non,2130075,metaldehyde,108-62-3,Molluscicide,Autre,,25.52
2016,35150,Non,2130081,metaldehyde,108-62-3,Molluscicide,Autre,,0.6
2016,35150,Non,2130083,lambda-cyhalothrine,91465-08-6,Insecticide,"T, T+, CMR",,1.2
2016,35150,Non,2130084,metaldehyde,108-62-3,Molluscicide,Autre,,4.32
2016,35150,Non,2130092,spiromesifen,283594-90-1,Insecticide,Autre,,1.20
2016,35150,Non,2130093,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.001728
2016,35150,Non,2130093,glyphosate,1071-83-6,Herbicide,N Organique,,0.0108
2016,35150,Non,2130105,metaldehyde,108-62-3,Molluscicide,Autre,,11.52
2016,35150,Non,2130140,diflufenicanil,83164-33-4,Herbicide,N Organique,,24.4
2016,35150,Non,2130140,pendimethaline,40487-42-1,Herbicide,N Organique,,244
2016,35150,Non,2130151,hydrazide maleique,123-33-1,Régulateur de croissance,Autre,,0.09
2016,35150,Non,2130164,foramsulfuron,173159-57-4,Herbicide,N Organique,,15.42
2016,35150,Non,2130164,thiencarbazone-methyl,317815-83-1,Herbicide,"T, T+, CMR",,5.14
2016,35150,Non,2130181,mesotrione,104206-82-8,Herbicide,N Organique,,5.5
2016,35150,Non,2130186,lambda-cyhalothrine,91465-08-6,Insecticide,"T, T+, CMR",,0.3
2016,35150,Non,2130196,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,63.75
2016,35150,Non,2130196,cyproconazole,94361-06-5,Fongicide,"T, T+, CMR",,8.5
2016,35150,Non,2130196,propiconazole,60207-90-1,Fongicide,N Organique,,10.625
2016,35150,Non,2130202,fluopyram,658066-35-4,Fongicide,"T, T+, CMR",,20.625
2016,35150,Non,2130202,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,20.625
2016,35150,Oui,2130212,phosmet,732-11-6,Insecticide,N Organique,,2.500
2016,35150,Non,2130242,chlortoluron,15545-48-9,Herbicide,"T, T+, CMR",,48
2016,35150,Non,2130242,diflufenicanil,83164-33-4,Herbicide,N Organique,,3.2
2016,35150,Non,2130247,trinexapac-ethyl,95266-40-3,Régulateur de croissance,N Organique,,3.75
2016,35150,Non,2130253,"2,4-d",94-75-7,Herbicide,N Organique,,9.6
2016,35150,Non,2130253,glyphosate,1071-83-6,Herbicide,N Organique,,14.4
2016,35150,Non,2130266,bromuconazole,116255-48-2,Fongicide,N Organique,,48.43
2016,35150,Non,2130266,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,31.03
2016,35150,Non,2140002,florasulame,145701-23-1,Herbicide,N Organique,,0.175
2016,35150,Non,2140007,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.036
2016,35150,Non,2140007,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.18
2016,35150,Non,2140034,mesotrione,104206-82-8,Herbicide,N Organique,,6.5
2016,35150,Oui,2140035,abamectine,71751-41-2,Insecticide,"T, T+, CMR",,0.090
2016,35150,Non,2140039,imidaclopride,138261-41-3,Insecticide,N Organique,,6.398
2016,35150,Non,2140039,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,0.914
2016,35150,Non,2140060,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,2.5
2016,35150,Non,2140060,propiconazole,60207-90-1,Fongicide,N Organique,,0.625
2016,35150,Non,2140078,fludioxonil,131341-86-1,Fongicide,N Organique,,0.0025
2016,35150,Non,2140078,tefluthrine,79538-32-2,Insecticide,"T, T+, CMR",,0.01
2016,35150,Non,2140082,trinexapac-ethyl,95266-40-3,Régulateur de croissance,N Organique,,4.025
2016,35150,Non,2140093,glyphosate,1071-83-6,Herbicide,N Organique,,135
2016,35150,Non,2140098,aminopyralid,150114-71-9,Herbicide,N Organique,,1.00130
2016,35150,Non,2140098,propyzamide,23950-58-5,Herbicide,"T, T+, CMR",,95.0
2016,35150,Non,2140106,huile minerale paraffinique,8042-47-5,Insecticide - Acaricide,Autre,,3.16
2016,35150,Non,2140108,dimethenamide-p (dmta-p),163515-14-8,Herbicide,N Organique,,7
2016,35150,Non,2140108,metazachlore,67129-08-2,Herbicide,"T, T+, CMR",,7
2016,35150,Non,2140108,quinmerac,90717-03-6,Herbicide,N Organique,,3.5
2016,35150,Non,2140121,acide pelargonique,112-05-0,Herbicide,Autre,,0.216207
2016,35150,Non,2140132,diflufenicanil,83164-33-4,Herbicide,N Organique,,25
2016,35150,Non,2140134,soufre triture ventile,7704-34-9,Fongicide,Autre,,0.788
2016,35150,Non,2140148,dicamba,1918-00-9,Herbicide,N Organique,,23.04
2016,35150,Non,2140153,trinexapac-ethyl,95266-40-3,Régulateur de croissance,N Organique,,5
2016,35150,Non,2140160,bacillus pumilus souche qst 2808,,Fongicide,Autre,,2.0090
2016,35150,Non,2140166,acide decanoique,334-48-5,Herbicide - Antimousse,Autre,,0.02376
2016,35150,Non,2140166,acide octanoique,124-07-2,Herbicide - Antimousse,Autre,,0.03564
2016,35150,Non,2140167,acide decanoique,334-48-5,Herbicide - Antimousse,Autre,,0.01188
2016,35150,Non,2140167,acide octanoique,124-07-2,Herbicide - Antimousse,Autre,,0.01782
2016,35150,Non,2140173,fluxapyroxad,907204-31-3,Fongicide,"T, T+, CMR",,35.0075
2016,35150,Non,2140173,metconazole,125116-23-6,Fongicide,"T, T+, CMR",,25.2054
2016,35150,Non,2140175,metconazole,125116-23-6,Fongicide,"T, T+, CMR",,1.8
2016,35150,Non,2140188,dithianon,3347-22-6,Fongicide,"T, T+, CMR",,5
2016,35150,Non,2140188,pyrimethanil,53112-28-0,Fongicide,N Organique,,5
2016,35150,Non,2140193,sulfate de fer (sulfate ferreux heptahydrate),7782-63-0,Herbicide - Antimousse,Autre,,0.748
2016,35150,Non,2140199,amidosulfuron,120923-37-7,Herbicide,N Organique,,4.05
2016,35150,Non,2140199,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.81
2016,35150,Non,2140199,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,2.43
2016,35150,Non,2140254,acide pelargonique,112-05-0,Herbicide,Autre,,6.8
2016,35150,Non,2140256,chlorpyriphos-methyl,5598-13-0,Insecticide,N Organique,,2.3625
2016,35150,Non,2140257,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.14
2016,35150,Non,2140257,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,2.10
2016,35150,Non,2140257,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.70
2016,35150,Non,2140258,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.9000
2016,35150,Non,2140258,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.9000
2016,35150,Non,2140266,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,7.98
2016,35150,Non,2140266,fluxapyroxad,907204-31-3,Fongicide,"T, T+, CMR",,7.98
2016,35150,Non,2140266,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,12.92
2016,35150,Non,2140267,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,0.42
2016,35150,Non,2140267,fluxapyroxad,907204-31-3,Fongicide,"T, T+, CMR",,0.42
2016,35150,Non,2140267,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,0.68
2016,35150,Oui,2150002,metamitrone,41394-05-2,Herbicide,N Organique,,0.450
2016,35150,Oui,2150008,prohexadione-calcium,127277-53-6,Régulateur de croissance,N Organique,,1.950
2016,35150,Non,2150051,bixafen,581809-46-3,Fongicide,N Organique,,0.6
2016,35150,Non,2150051,fluoxastrobine,361377-29-9,Fongicide,"T, T+, CMR",,0.75
2016,35150,Non,2150051,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,1.5
2016,35150,Non,2150084,mesotrione,104206-82-8,Herbicide,N Organique,,0.5
2016,35150,Non,2150098,azoxystrobine,131860-33-8,Fongicide,"T, T+, CMR",,3.535
2016,35150,Non,2150098,propiconazole,60207-90-1,Fongicide,N Organique,,3.06
2016,35150,Non,2150125,diflufenicanil,83164-33-4,Herbicide,N Organique,,5.6
2016,35150,Non,2150200,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,82.5
2016,35150,Non,2150280,imidaclopride,138261-41-3,Insecticide,N Organique,,15.618
2016,35150,Non,2150484,clopyralid,1702-17-6,Herbicide,Autre,,6.3
2016,35150,Non,2150484,florasulame,145701-23-1,Herbicide,N Organique,,0.525
2016,35150,Non,2160005,bifenox,42576-02-3,Herbicide,N Organique,,8.75
2016,35150,Non,2160005,mecoprop-p (mcpp-p),16484-77-8,Herbicide,N Organique,,10.78
2016,35150,Non,2160617,benzovindiflupyr,1072957-71-1,Fongicide,Autre,,6.5
2016,35150,Non,2160959,benzovindiflupyr,1072957-71-1,Fongicide,Autre,,1.875
2016,35150,Non,2160959,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,3.75
2016,35150,Non,5100219,soufre sublime,7704-34-9,Fongicide,Autre,,148.5
2016,35150,Non,6500402,"2,4-d",94-75-7,Herbicide,N Organique,,110.4
2016,35150,Non,7300221,chlortoluron,15545-48-9,Herbicide,"T, T+, CMR",,55
2016,35150,Non,7400815,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,92.0
2016,35150,Non,7500569,pyrimicarbe,23103-98-2,Insecticide,"T, T+, CMR",,0.5
2016,35150,Non,7500716,cuivre du sulfate de cuivre,8011-63-0,Fongicide,N minéral,,4
2016,35150,Oui,7600008,bupirimate,41483-43-6,Fongicide,N Organique,,6.250
2016,35150,Oui,7800132,ethephon,16672-87-0,Régulateur de croissance,"T, T+, CMR",,2.400
2016,35150,Non,7800790,bromoxynil octanoate,1689-99-2,Herbicide,"T, T+, CMR",,3
2016,35150,Non,7800790,dicamba,1918-00-9,Herbicide,N Organique,,0.6
2016,35150,Non,7800790,mecoprop (mcpp),7085-19-0,Herbicide,N Organique,,9
2016,35150,Non,7900753,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,Herbicide,Autre,,0.1
2016,35150,Non,8000084,"2,4-mcpa",94-74-6,Herbicide,N Organique,,4
2016,35150,Non,8100345,hymexazol,10004-44-1,Fongicide,N Organique,,0.021
2016,35150,Non,8100462,huile vegetale,,SA non phyto - Divers,Autre,,0.8832
2016,35150,Non,8100462,resines (colophane),8050-09-7,SA non phyto - Divers,Autre,,8.7360
2016,35150,Non,8200216,propiconazole,60207-90-1,Fongicide,N Organique,,63.75
2016,35150,Non,8200307,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,240
2016,35150,Non,8200538,"2,4-d",94-75-7,Herbicide,N Organique,,0.75
2016,35150,Non,8200538,"2,4-mcpa",94-74-6,Herbicide,N Organique,,0.875
2016,35150,Non,8200538,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,Herbicide,Autre,,0.175
2016,35150,Non,8200575,cypermethrine,52315-07-8,Insecticide,N Organique,,2.5
2016,35150,Non,8300243,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,155
2016,35150,Non,8300270,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,20
2016,35150,Non,8300429,alphamethrine,67375-30-8,Insecticide,"T, T+, CMR",,0.5
2016,35150,Non,8400096,dicamba,1918-00-9,Herbicide,N Organique,,88.32
2016,35150,Non,8400098,bacillus thuringiensis serotype 3a 3b,68038-71-1,Insecticide,Autre,,0.015
2016,35150,Non,8400098,butoxyde de piperonyle,51-03-6,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.0375
2016,35150,Non,8400098,pyrethrines,8003-34-7,Insecticide,N Organique,,0.018
2016,35150,Non,8400255,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.52
2016,35150,Oui,8400477,fenoxycarbe,72490-01-8,Insecticide,"T, T+, CMR",,13.700
2016,35150,Non,8400528,isoxaben,82558-50-7,Herbicide,N Organique,,25.000
2016,35150,Non,8400574,propyzamide,23950-58-5,Herbicide,"T, T+, CMR",,46
2016,35150,Non,8500023,thirame,137-26-8,Fongicide,N Organique,,12
2016,35150,Non,8500160,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,1.25
2016,35150,Non,8500160,propiconazole,60207-90-1,Fongicide,N Organique,,0.3125
2016,35150,Non,8500194,tau-fluvalinate,102851-06-9,Insecticide,N Organique,,1.68
2016,35150,Non,8500351,acide b-indole butyrique (aib),133-32-4,Régulateur de croissance,"T, T+, CMR",,0.000075
2016,35150,Non,8600243,aclonifen,74070-46-5,Herbicide,"T, T+, CMR",,42
2016,35150,Non,8600395,huile vegetale,,SA non phyto - Divers,Autre,,0.023
2016,35150,Non,8600395,resines (colophane),8050-09-7,SA non phyto - Divers,Autre,,0.074
2016,35150,Non,8700240,diflufenicanil,83164-33-4,Herbicide,N Organique,,1.25
2016,35150,Non,8700240,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,10
2016,35150,Non,8700462,prosulfocarbe,52888-80-9,Herbicide,N Organique,,1912
2016,35150,Non,8700571,soufre,7704-34-9,Fongicide,Autre,,10.44
2016,35150,Non,8800011,carboxine,5234-68-4,Fongicide,N Organique,,0.99
2016,35150,Non,8800011,thirame,137-26-8,Fongicide,N Organique,,0.99
2016,35150,Non,8800199,propaquizafop,111479-05-1,Herbicide,N Organique,,5.5
2016,35150,Non,8800395,lambda-cyhalothrine,91465-08-6,Insecticide,"T, T+, CMR",,0.750
2016,35150,Non,8800395,pyrimicarbe,23103-98-2,Insecticide,"T, T+, CMR",,15.0
2016,35150,Non,8800417,captane,133-06-2,Fongicide,"T, T+, CMR",,9.6
2016,35150,Non,8800488,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,77.5
2016,35150,Non,8800827,chlortoluron,15545-48-9,Herbicide,"T, T+, CMR",,65
2016,35150,Non,8800827,isoxaben,82558-50-7,Herbicide,N Organique,,2.431
2016,35150,Non,8800841,difenoconazole,119446-68-3,Fongicide,N Organique,,7.5
2016,35150,Non,8800941,metaldehyde,108-62-3,Molluscicide,Autre,,1.056
2016,35150,Non,8900564,tau-fluvalinate,102851-06-9,Insecticide,N Organique,,6.72
2016,35150,Non,8900681,pendimethaline,40487-42-1,Herbicide,N Organique,,24
2016,35150,Non,9000069,ethofumesate,26225-79-6,Herbicide,N Organique,,20
2016,35150,Non,9000163,rimsulfuron,122931-48-0,Herbicide,N Organique,,2.5
2016,35150,Non,9000184,"2,4-mcpa",94-74-6,Herbicide,N Organique,,61
2016,35150,Non,9000184,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,Herbicide,Autre,,6.1
2016,35150,Non,9000184,fluroxypyr,69377-81-7,Herbicide,N Organique,,12.2
2016,35150,Non,9000198,chlortoluron,15545-48-9,Herbicide,"T, T+, CMR",,4
2016,35150,Non,9000198,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.25
2016,35150,Non,9000259,amidosulfuron,120923-37-7,Herbicide,N Organique,,5.58
2016,35150,Non,9000362,huile de resine,8050-18-8,SA non phyto - Divers,Autre,,0.699
2016,35150,Non,9000362,resines (colophane),8050-09-7,SA non phyto - Divers,Autre,,6.075
2016,35150,Non,9000362,suif,61789-97-7,SA non phyto - Divers,Autre,,0.523
2016,35150,Non,9000471,glufosinate ammonium,77182-82-2,Herbicide,"T, T+, CMR",,6.75
2016,35150,Non,9000490,cycloxydime,101205-02-1,Herbicide,"T, T+, CMR",,10.0
2016,35150,Non,9000619,chlortoluron,15545-48-9,Herbicide,"T, T+, CMR",,20
2016,35150,Non,9000741,tetraconazole,112281-77-3,Fongicide,N Organique,,8.125
2016,35150,Non,9000753,metaldehyde,108-62-3,Molluscicide,Autre,,21
2016,35150,Non,9000833,metazachlore,67129-08-2,Herbicide,"T, T+, CMR",,30
2016,35150,Non,9000833,quinmerac,90717-03-6,Herbicide,N Organique,,7.5
2016,35150,Non,9100046,trinexapac-ethyl,95266-40-3,Régulateur de croissance,N Organique,,31.00
2016,35150,Non,9100155,glyphosate,1071-83-6,Herbicide,N Organique,,5.4
2016,35150,Non,9100231,metaldehyde,108-62-3,Molluscicide,Autre,,2.58
2016,35150,Non,9100418,nicosulfuron,111991-09-4,Herbicide,N Organique,,10.0
2016,35150,Non,9100505,glyphosate,1071-83-6,Herbicide,N Organique,,12.6
2016,35150,Non,9100537,glyphosate,1071-83-6,Herbicide,N Organique,,28.8
2016,35150,Non,9100557,dimethomorphe,110488-70-5,Fongicide,N Organique,,0.1125
2016,35150,Non,9100645,clodinafop-propargyl,105512-06-9,Herbicide,N Organique,,0.9
2016,35150,Non,9100645,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.225
2016,35150,Non,9200022,fenpropidine,67306-00-7,Fongicide,N Organique,,5
2016,35150,Non,9200022,propiconazole,60207-90-1,Fongicide,N Organique,,1.25
2016,35150,Non,9200073,triflusulfuron-methyl,126535-15-7,Herbicide,"T, T+, CMR",,0.25
2016,35150,Non,9200078,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,7.5
2016,35150,Non,9200091,imidaclopride,138261-41-3,Insecticide,N Organique,,85.0605
2016,35150,Non,9200135,cypermethrine,52315-07-8,Insecticide,N Organique,,0.026688
2016,35150,Non,9200159,pyrimethanil,53112-28-0,Fongicide,N Organique,,2
2016,35150,Non,9200262,iprodione,36734-19-7,Fongicide,"T, T+, CMR",,2.505
2016,35150,Non,9200283,imidaclopride,138261-41-3,Insecticide,N Organique,,3.5
2016,35150,Non,9200283,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,0.15
2016,35150,Non,9200283,triazoxide,72459-58-6,Fongicide,Autre,,0.1
2016,35150,Non,9200392,"2,4-mcpa",94-74-6,Herbicide,N Organique,,7.6
2016,35150,Non,9200392,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,Herbicide,Autre,,0.76
2016,35150,Non,9200392,fluroxypyr,69377-81-7,Herbicide,N Organique,,1.52
2016,35150,Non,9200461,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,457.125
2016,35150,Non,9200461,mepiquat-chlorure,24307-26-4,Régulateur de croissance,N Organique,,152.375
2016,35150,Non,9200482,bacillus thuringiensis serotype 3a 3b,68038-71-1,Insecticide,Autre,,
2016,35150,Non,9200493,bromoxynil octanoate,1689-99-2,Herbicide,"T, T+, CMR",,4.2
2016,35150,Non,9200494,ethephon,16672-87-0,Régulateur de croissance,"T, T+, CMR",,25.8
2016,35150,Non,9200494,trinexapac-ethyl,95266-40-3,Régulateur de croissance,N Organique,,25.8
2016,35150,Non,9200548,thirame,137-26-8,Fongicide,N Organique,,0.3792
2016,35150,Non,9300108,captane,133-06-2,Fongicide,"T, T+, CMR",,32
2016,35150,Non,9300111,pyrethrines,8003-34-7,Insecticide,N Organique,,0.023
2016,35150,Non,9300186,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,2.25
2016,35150,Non,9300189,fluroxypyr,69377-81-7,Herbicide,N Organique,,0.0054
2016,35150,Non,9300189,triclopyr,55335-06-3,Herbicide,N Organique,,0.0162
2016,35150,Non,9300309,zetacypermethrine,52315-07-8,Insecticide,"T, T+, CMR",,3.9
2016,35150,Non,9300338,prochloraze,67747-09-5,Fongicide,N Organique,,4.5
2016,35150,Non,9300396,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,546.48
2016,35150,Non,9300396,chlorure de choline,67-48-1,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,380.16
2016,35150,Non,9400008,triticonazole,131983-72-7,Fongicide,N Organique,,0.567
2016,35150,Non,9400052,clethodime,99129-21-2,Herbicide,N Organique,,15.6
2016,35150,Non,9400067,dicamba,1918-00-9,Herbicide,N Organique,,20.3
2016,35150,Non,9400133,aclonifen,74070-46-5,Herbicide,"T, T+, CMR",,14
2016,35150,Non,9400133,flurtamone,96525-23-4,Herbicide,N Organique,,3.76
2016,35150,Non,9400134,diflufenicanil,83164-33-4,Herbicide,N Organique,,26.0
2016,35150,Non,9400134,flurtamone,96525-23-4,Herbicide,N Organique,,65.00
2016,35150,Non,9400162,glyphosate,1071-83-6,Herbicide,N Organique,,72
2016,35150,Non,9400354,glyphosate,1071-83-6,Herbicide,N Organique,,144.0
2016,35150,Non,9400367,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,506.25
2016,35150,Non,9400367,cyproconazole,94361-06-5,Fongicide,"T, T+, CMR",,54.0
2016,35150,Non,9400389,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,9.375
2016,35150,Non,9400389,pyrimethanil,53112-28-0,Fongicide,N Organique,,3.75
2016,35150,Non,9400495,glyphosate,1071-83-6,Herbicide,N Organique,,5.4
2016,35150,Non,9400496,huile minerale paraffinique,8042-47-5,Insecticide - Acaricide,Autre,,344
2016,35150,Non,9500107,propiconazole,60207-90-1,Fongicide,N Organique,,8.125
2016,35150,Non,9500107,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,8.125
2016,35150,Non,9500135,metaldehyde,108-62-3,Molluscicide,Autre,,1.5
2016,35150,Non,9500150,isoxaben,82558-50-7,Herbicide,N Organique,,0.856
2016,35150,Non,9500150,oryzalin,19044-88-3,Herbicide,"T, T+, CMR",,3.432
2016,35150,Non,9500213,fenbuconazole,114369-43-6,Fongicide,N Organique,,0.5
2016,35150,Non,9500223,prochloraze,67747-09-5,Fongicide,N Organique,,66.7750
2016,35150,Non,9500223,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,33.1250
2016,35150,Non,9500234,tetraconazole,112281-77-3,Fongicide,N Organique,,2.2
2016,35150,Non,9500302,cuivre du sulfate de cuivre,8011-63-0,Fongicide,N minéral,,28.2
2016,35150,Non,9500364,myclobutanil,88671-89-0,Fongicide,"T, T+, CMR",,0.006
2016,35150,Non,9500414,cypermethrine,52315-07-8,Insecticide,N Organique,,0.0025
2016,35150,Non,9500467,triclopyr,55335-06-3,Herbicide,N Organique,,0.004
2016,35150,Non,9500551,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,9.2
2016,35150,Non,9500551,ethephon,16672-87-0,Régulateur de croissance,"T, T+, CMR",,6.2
2016,35150,Non,9500551,mepiquat-chlorure,24307-26-4,Régulateur de croissance,N Organique,,3
2016,35150,Non,9500581,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,121.5
2016,35150,Non,9500581,ethephon,16672-87-0,Régulateur de croissance,"T, T+, CMR",,60.75
2016,35150,Non,9500628,bentazone,25057-89-0,Herbicide,N Organique,,2.61
2016,35150,Non,9500629,cyprodinil,121552-61-2,Fongicide,N Organique,,3.5
2016,35150,Non,9600022,huile de vaseline,8042-47-5,Insecticide - Acaricide,Autre,,4.085
2016,35150,Non,9600093,azoxystrobine,131860-33-8,Fongicide,"T, T+, CMR",,15
2016,35150,Non,9600097,cuivre de l'hydroxyde de cuivre,20427-59-2,Fongicide,"T, T+, CMR",,0.0432
2016,35150,Non,9600197,carfentrazone ethyl,128639-02-1,Herbicide,N Organique,,8.84
2016,35150,Non,9600197,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,2.21
