Filiere,Raison_sociale,Identifiant_societe,Adresse_1,Adresse_2,Adresse_3,Code_postal,Ville,Pays,SIRET_eco-organisme,Raison_sociale_eco-organisme,Catégorie agrément,Date_DebutValidite_Inscription,Date_FinValidite_Inscription
ABJ,BPAC SAS,75394464400024,26 Rue du passavent,,,35770,vern sur seiche,FR,53849587000031,ECOMAISON,ABJ_FAM_4 / ABJ_FAM_3,2022-01-01,
ABJ,ALL CONTRACTS,53051415700029,28 Rue Test,,,35000,Rennes,FR,53849587000031,ECOMAISON,ABJ_FAM_4 / ABJ_FAM_3,2022-01-01,
ABJ,DOCKS MATERIAUX DE L OUEST,30236421100276,23 BD DE LA HAIE DES COGNETS,,,35136,SAINT-JACQUES-DE-LA-LANDE,FR,90272217200035,VALOBAT,,2024-01-05,
ABJ,BRETAGNE MATERIAUX,63572045100122,12 RUE DE LA LONGERAIS,,,35000,RENNES,FR,90272217200035,VALOBAT,,2024-01-05,
ABJ,LQE NATURE - Cot Cot House,90143713700036,8 RUE JULES GUESDE,,,35000,RENNES,FR,53849587000031,ECOMAISON,ABJ_FAM_3 / ABJ_FAM_4,2022-01-01,
ABJ,SPHERE-INTER,34851606300172,12 rue de la Roberdière,,,35000,Rennes,FR,53849587000031,ECOMAISON,ABJ_FAM_3 / ABJ_FAM_4,2022-01-01,
ABJ,PANOFRANCE SAS,82391683800340,23 BD DE LA HAIE DES COGNETS,,,35136,SAINT-JACQUES-DE-LA-LANDE,FR,90272217200035,VALOBAT,,2024-01-05,
ABJ,SAS RENOUEST,30500847600031,RUE JULES VALLES,,,35000,RENNES,FR,53849587000031,ECOMAISON,ABJ_FAM_3 / ABJ_FAM_4,2022-01-01,
ASL,BALTEE,91334069100017,PLACE DU GRANIER,,,35135,CHANTEPIE,FR,48774196900033,ECOLOGIC,ASL_CAT_1 / ASL_CAT_2,2023-01-01,
ASL,Belle en selle,91762679800016,7 rue madame du campfranc,,,35000,RENNES,FR,48774196900033,ECOLOGIC,ASL_CAT_1 / ASL_CAT_2,2025-01-01,
ASL,Horizon Sport Création,50523945900033,4 rue du Bocage,,,35520,La Chapelle des Fougeretz,FR,48774196900033,ECOLOGIC,ASL_CAT_1 / ASL_CAT_2,2023-01-01,
ASL,SPORT CONSEIL,80131043400031,6 RUE DENIS PAPIN,,,35230,SAINT-ARMEL,FR,48774196900033,ECOLOGIC,ASL_CAT_1 / ASL_CAT_2,2022-01-01,
ASL,TIKI FACTORY,80086973700018,41 RUE DE LA MAILLARDIERE,,,35770,VERN SUR SEICHE,FR,48774196900033,ECOLOGIC,ASL_CAT_1 / ASL_CAT_2,2022-01-01,
BAT,CARDIOUEST,53993154300042,9 RUE DE LA MOTTE D'ILLE,,,35830,BETTON,FR,83033936200022,ecosystem,BAT_PORT,2017-01-01,
BAT,COMEASIL,75007710900031,9 CHATEAU LOGE,,,35230,BOURGBARRE,FR,83033936200022,ecosystem,BAT_PORT,2017-01-01,
BAT,BIO-TECHNE,45127628100024,19 RUE LOUIS DELOURMEL,,,35230,NOYAL CHATILLON SUR SEICHE,FR,42258207200043,BATRIBOX,BAT_PORT,2016-01-01,
BAT,DRJL / QUALIMOBILE,95198058000025,18 Rue Edison,,,35760,MONTGERMONT,FR,42258207200043,BATRIBOX,BAT_PORT,2023-01-01,
BAT,COMPTOIR BRETON D HORLOGERIE,39932434200027,RUE DE LA TERRE VICTORIA BAT B,PARC EDONIA,,35760,SAINT GREGOIRE,FR,83033936200022,ecosystem,BAT_PORT,2023-01-01,
BAT,DIFFUSION EQUIPEMENTS LOISIRSDEL SAS,30335567100031,LA BASSE CROIX ROUGE,,,35530,BRECE,FR,83033936200022,ecosystem,BAT_PORT,2025-01-01,
BAT,EVENSCU,93503604600016,"BUREAU 3, 5 ALLÉE DE LA GRANDE TREILLE",,,35200,RENNES,FR,83033936200022,ecosystem,BAT_PORT,2025-01-01,
BAT,GREEN DISTRIBUTION SARL,40951493200030,26 RUE DU PASSAVENT,ZAC D ORSON,,35770,VERN SUR SEICHE,FR,83033936200022,ecosystem,BAT_PORT,2017-01-01,
BAT,GALIAN,85229903100025,2 RUE CLAUDE CHAPPE,BATIMENT 1,,35230,NOYAL-CHATILLON-SUR-SEICHE,FR,83033936200022,ecosystem,BAT_MTL,2025-08-18,
BAT,HXLINN,98139965200016,6B Rue du Bas Village 35510 Cesson-Sévigné,,,35510,Cesson-Sévigné,FR,83033936200022,ecosystem,BAT_PORT,2024-01-01,2025-12-31
BAT,INTUITION ROBOTIQUE & TECHNOLOGIES,95243928900010,14TER AVENUE GROS MALHON,,,35000,RENNES,FR,83033936200022,ecosystem,BAT_PORT,2025-01-01,
BAT,JLB,90510343800016,6 RUE DU MOULIN,,,35135,CHANTEPIE,FR,42258207200043,BATRIBOX,BAT_PORT,2024-01-01,
BAT,LETNERNY,94968146400010,28 Boulevard du Colombier,,,35000,Rennes,FR,83033936200022,ecosystem,BAT_PORT,2023-01-01,
BAT,LACROIX SOFREL,40906581000023,2 RUE DU PLESSIS,,,35770,VERN SUR SEICHE,FR,42258207200043,BATRIBOX,BAT_PORT,2023-01-01,
BAT,MICROTECH DISTRIBUTION,48953371100037,9 rue Frébardière,ZI sud Est,,35510,CESSON-SEVIGNE,FR,42258207200043,BATRIBOX,BAT_PORT,2016-01-01,
BAT,MB GUERCHAISIXINA,31000557400069,10 ALLEE DE GUERLEDAN,,,35135,CHANTEPIE,FR,83033936200022,ecosystem,BAT_PORT,2025-01-01,
BAT,SELF SIGNAL,38890891500043,13 RUE DE BRAY,,,35510,CESSON SEVIGNE,FR,83033936200022,ecosystem,BAT_PORT,2014-01-01,
BAT,SERRINEGEMITY,94898164200010,13 VENECELLE,,,35410,NOUVOITOU,FR,83033936200022,ecosystem,BAT_PORT,2025-01-01,
BAT,SONWSTAR,91458639100015,5 All?e de la Grande Treille,,,35200,Rennes,FR,83033936200022,ecosystem,BAT_PORT,2023-01-01,2025-12-31
BAT,TARDOORE SARL,94858595500016,5 ALLEE DE LA GRANDE TREILLE OFFICE 3 35200 RENNES,,,35200,RENNES,FR,42258207200043,BATRIBOX,BAT_PORT,2025-01-01,2025-12-31
BAT,YINGJIE SARL,94937517400016,5 All?e de la Grande Treille Rennes France,,,35200,Rennes,FR,83033936200022,ecosystem,BAT_PORT,2023-01-01,
BAT,YVES ROCHER FRANCE,80852918400026,2-4 BD BEAUMONT,,,35000,RENNES,FR,42258207200043,BATRIBOX,BAT_PORT,2016-01-01,
BAT,ZIFENG SARL,94867426200019,All?e de la Grande Treille Rennes France,,,35200,Rennes,FR,83033936200022,ecosystem,BAT_PORT,2023-01-01,
EA,AMC,39152172100020,RUE DES BIGNONS,,,35230,ORGERES,FR,90272217200035,VALOBAT,EA,2013-01-01,
EA,BRETAGNE MATERIAUX,63572045100122,12 RUE DE LA LONGERAIS,,,35000,RENNES,FR,90272217200035,VALOBAT,,2024-01-05,
EA,BRIAND Sophie,81957673700012,10 Boulevard Rene Laennec,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,CEMA AGENCEMENT,90137130200018,233 rue de Saint Malo,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,CIE RENNAISE D'EQUIPEMENT,31584302900028,7 RUE DE LA GARENNE,,,35520,LA CHAPELLE DES FOUGERETZ,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,CLEMINSUD,40317734800022,Parc rocade Sud,,,35135,Chantepie,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,CPTE DECLA 01,23027143900013,28 Rue Test,,,35000,Rennes,FR,53849587000031,ECOMAISON,EA,2013-01-02,
EA,Cocinova SARL,79070574300017,4 rue de Chateaudun,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,DOUBLE STARS STORE,95309123800014,6B RUE DU BAS VILLAGE,,,35510,CESSON-SÉVIGNÉ,FR,53849587000031,ECOMAISON,EA,2013-01-01,2025-12-31
EA,EI BRIAC SAVERAT,97964791400014,81 Mail François Mitterrand,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,ADELIA,83116890100013,5 K RUE ROGER HENRI GUERRAND,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,AKL,80234691600025,167 RUE DE LORIENT,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,FORMES NOUVELLES,41884449400017,6 rue de la Chalotais,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,ALL CONTRACTS,53051415700029,28 Rue Test,,,35000,Rennes,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,AMC,39152172100020,RUE DES BIGNONS,,,35230,ORGERES,FR,53740637300036,VALDELIA,EA,2013-01-01,
EA,AXELIS TERTRE PLF FINDIS,34270353500068,ROUTE DE MONTFORT,,ZA LA VALLEE,35132,VEZIN LE COQUET,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,BEDJOY,82850329200017,15 rue du Bocage,ZA du Haut Danté,,35520,LA CHAPELLE DES FOUGERETZ,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,In-ty,41777399100019,9 RUE EDISON,,,35760,MONTGERMONT,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,CLEMLOGES,90946759900017,1 RUE JEAN PAUL BELMONDO,,,35135,CHANTEPIE,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,KLA2,85104176400016,6 ALLEE DE GUERLEDAN,,,35135,CHANTEPIE,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,LAISNE INDUSTRIE,83082389400019,zi des longrais,,,35520,LA CHAPELLE DES FOUGERETZ,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,CREF CONCEPT,98456894900015,5 RUE DE L'ARMOR,,,35740,PACE,FR,53849587000031,ECOMAISON,EA,2024-06-26,
EA,CUISINES & SOLUTIONS,94324344400016,216 RUE DE LORIENT,216 RUE DE LORIENT,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2025-06-27,
EA,MENGER TECHNOLOGY,91194708300018,"5 All?e de la Grande Treille, Bureau 3",,,35200,Rennes,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,DFI,80800892400025,6 RUE SAINT HELIER,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,MEUBLES AMBOISE PHILIPPE,38357120500020,Route de Chataugiron,,,35135,CHANTEPIE,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,DOCKS MATERIAUX DE L OUEST,30236421100276,23 BD DE LA HAIE DES COGNETS,,,35136,SAINT-JACQUES-DE-LA-LANDE,FR,90272217200035,VALOBAT,,2024-01-05,
EA,MICROTECH DISTRIBUTION,48953371100037,9 rue Frébardière,ZI sud Est,,35510,CESSON-SEVIGNE,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,PANOFRANCE SAS,82391683800340,23 BD DE LA HAIE DES COGNETS,,,35136,SAINT-JACQUES-DE-LA-LANDE,FR,90272217200035,VALOBAT,,2024-01-05,
EA,PARO,45230168200038,5 RUE DE LA FILANDERIE,,,35740,PACE,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,FORMA DESIGN,37927597700054,1 Mail François Mitterrand,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,RENNES DESIGN DIFFUSION,79439043500012,3 RUE DE LA BAGASSIERE,,,35760,MONTGERMONT,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,Raison Home,42815595600058,11 Rue du bois de Soeuvres,,,35770,VERN SUR SEICHE,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,SARL GAP AGENCEMENT,89216904600018,17 avenue André BONNIN,,,35135,chantepie,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,SAS 2 BD FOUGERES,80478535000013,93 avenue Henri Fréville,,,35200,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,SEM DIFFUSION,42419005600020,ZAC de la becassiere dite DECOPA,RC,,35760,MONTGERMONT,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,SORIN AT'HOME,93763520900011,3 RUE DE LA FOUGEROLLE,,,35760,MONTGERMONT,FR,53849587000031,ECOMAISON,EA,2025-02-16,
EA,STORY/SEM DIFFUSION,42419005600053,10 RUE EDISON,,,35760,MONTGERMONT,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,STYLEE,49840982000012,7 RUE DE LA GARENNE,LA BROSSE,,35520,LA CHAPELLE DES FOUGERETZ,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,JLB,90510343800016,6 RUE DU MOULIN,,,35135,CHANTEPIE,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,VIDAME CREATION,50172103900011,"2, rue saint-guillaume",,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,VILLA CREATION,49429357400039,10 RUE LOUIS ET JULIEN BOUTIN,,,35740,PACE,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,LA MAISON DOUCE,41979635400027,5K RUE ROGER HENRI GUERRAND,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,LE DELTA DU MEKONG,75349403800015,14B RUE DES AULNES,,,35590,SAINT-GILLES,FR,53849587000031,ECOMAISON,EA,2024-11-15,
EA,apocha,48298045500018,07 rue xavier grall,,,35700,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,atelier d'ebenisterie du faubourg,34173711200027,Le Haut Breuil,,,35190,MINIAC SOUS BECHEREL,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,bastos,30909624600033,47 f rue de rennes,,,35510,CESSON SEVIGNE,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,LITRIRENNES,40060998800060,5 rue Marconi,,,35760,MONTGERMONT,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,LSO DESIGN,49815396400016,17 rue Bahon Rault,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,mon petit meuble français,82050263100014,1 rue françois charles Oberthur,-,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,MB GUERCHAISIXINA,31000557400069,10 ALLEE DE GUERLEDAN,,,35135,CHANTEPIE,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,MECR AGENCEMENT,93365251300013,265 RUE DE CHATEAUGIRON,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2025-06-16,
EEE,AASGARD CHANTEPIE,84143245300022,allée de Guerlédan,,,35135,CHANTEPIE,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2024-01-01,
EA,MENUISERIE BRUNO DELAHAYE,79091506000012,108 ROUTE DE FOUGERES,,,35510,CESSON-SEVIGNE,FR,90272217200035,VALOBAT,EA,2025-01-30,
EA,MEUBLES DESIGN INTERIEUR,43239916000022,14 RUE EDISON,ZA DECOPARC,,35760,MONTGERMONT,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EEE,AKL,80234691600025,167 RUE DE LORIENT,,,35000,RENNES,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2013-01-01,
EEE,ALLIANCE BIO EXPERTISE,81181949900039,19 RUE LOUIS BLERIOT,,,35170,BRUZ,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2020-01-01,
EEE,AMA SA,48962628300068,"85, rue Jules Vallès",,,35000,Rennes,FR,48774196900033,ECOLOGIC,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_PRO_CAT8,2018-01-01,
EA,OUEST MOBILIER,39785259100023,Za de la Brosse,,,35520,LA CHAPELLE DES FOUGERETZ,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EEE,AVELTEC,49425426100022,7 RUE LEON BERTHAULT,,ZI ROUTE DE LORIENT,35000,RENNES,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2014-01-01,
EEE,Armorgreen,79092140700041,24 rue Raoul Dautry,,,35000,RENNES,FR,80054749900023,SOREN,EEE_MEN_CAT7,2015-01-01,
EEE,BAIN SANITAIRE FRANCE,84484074400016,17 RUE MOZART,,,35135,CHANTEPIE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2022-01-01,
EEE,BIO-TECHNE,45127628100024,19 RUE LOUIS DELOURMEL,,,35230,NOYAL CHATILLON SUR SEICHE,FR,83033936200022,ecosystem,EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_PRO_CAT1 / EEE_PRO_CAT2,2017-01-01,
EA,RESIFORM,81816156400021,5 ALLEE DU CHENE VERT,,,35650,LE RHEU,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,Rochembeau Deltadia,51525954700021,12 rue Poullain Duparc,,,35000,RENNES,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EEE,CHUANCHAO SARL,95070643200016,5 Allee de la Grande Treille Bureau 3,,,35200,Rennes,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT6 / EEE_MEN_CAT8 / EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5,2023-01-01,
EA,SARL ELOCAM,91274155000012,7 rue de la garenne,,,35520,LA CHAPELLE DES FOUGERETZ,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EEE,DYSTRI,52076802900057,43 Square de la Mettrie,,,35700,RENNES,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8 / EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4,2025-01-01,
EEE,EBC EUROPE,75088810900014,16A RUE DE JOUANET,,,35700,RENNES,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2015-01-01,
EA,TRIJOLI,78934526100018,3 rue Edison,,,35760,MONTGERMONT,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,VIE PRIVEE - Emmanuelle M,83965873900041,7 rue de Bertrand,,,35000,Rennes,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,WEB TO B,51913114800032,15 rue du Bocage,ZA du Haut Danté,,35520,LA CHAPELLE DES FOUGERETZ,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EA,WEB TO C,51859835400042,15 rue du Bocage,ZA du Haut Danté,,35520,LA CHAPELLE DES FOUGERETZ,FR,53849587000031,ECOMAISON,EA,2013-01-01,
EEE,ENER24,51015681300055,28 BOULEVARD DU COLOMBIER,,,35000,RENNES,FR,80054749900023,SOREN,EEE_MEN_CAT7,2015-01-01,
EEE,HEYLIOT,83332895800024,6 rue Saint Helier,,,35000,RENNES,FR,48774196900033,ECOLOGIC,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_PRO_CAT8,2020-01-01,
EEE,IXT EUROPE,79331533400045,1 rue La Fayette,,,35000,Rennes,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2013-01-01,
EEE,AXELIS TERTRE PLF FINDIS,34270353500068,ROUTE DE MONTFORT,,ZA LA VALLEE,35132,VEZIN LE COQUET,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT3 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2017-01-01,
EEE,BALTEE,91334069100017,PLACE DU GRANIER,,,35135,CHANTEPIE,FR,48774196900033,ECOLOGIC,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_PRO_CAT8 / EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2024-01-01,
EEE,BIOSENCY,83086186000054,13 RUE CLAUDE CHAPPE,OWYGENE BATIMENT A,,35510,CESSON SEVIGNE,FR,83033936200022,ecosystem,EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4,2022-01-01,
EEE,BPAC SAS,75394464400024,26 Rue du passavent,,,35770,vern sur seiche,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2012-01-01,
EEE,LUDIKENERGIE,75169578400031,2 RUE DU MARAIS,,,35132,VEZIN LE COQUET,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2019-01-01,
EEE,LUMISCOP,82328280100013,20 RUE DE BRAY,,,35510,CESSON SEVIGNE,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT3 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2016-01-01,
EEE,MERANPRO,51471085400019,4 RUE DE LA CHANTEPIE,,,35770,VERN SUR SEICHE,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2015-01-01,
EEE,MICROTECH DISTRIBUTION,48953371100037,9 rue Frébardière,ZI sud Est,,35510,CESSON-SEVIGNE,FR,48774196900033,ECOLOGIC,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_PRO_CAT8 / EEE_MEN_CAT8 / EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6,2006-01-01,
EEE,NEXHOS ENERGIES,50168836000079,28 BOULEVARD DU COLOMBIER,,,35000,RENNES,FR,80054749900023,SOREN,EEE_MEN_CAT7,2015-01-01,
EEE,COMEASIL,75007710900031,9 CHATEAU LOGE,,,35230,BOURGBARRE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT3 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2016-01-01,
EEE,CREF CONCEPT,98456894900015,5 RUE DE L'ARMOR,,,35740,PACE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2024-01-01,
EEE,DIFFUSION EQUIPEMENTS LOISIRSDEL SAS,30335567100031,LA BASSE CROIX ROUGE,,,35530,BRECE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2009-01-01,
EEE,SARL GAP AGENCEMENT,89216904600018,17 avenue André BONNIN,,,35135,chantepie,FR,83033936200022,ecosystem,EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8 / EEE_MEN_CAT1 / EEE_MEN_CAT2,2021-01-01,
EEE,SERRINEGEMITY,94898164200010,13 VENECELLE,,,35410,NOUVOITOU,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8 / EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_PRO_CAT8,2025-01-01,
EEE,GALIAN,85229903100025,2 RUE CLAUDE CHAPPE,BATIMENT 1,,35230,NOYAL-CHATILLON-SUR-SEICHE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2022-01-01,
EEE,GERSTAECKER RENNES - LE GEANT DES BEAUX ARTS,81290230200015,"58, rue Poulain Duparc",,,35000,RENNES,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2018-01-01,
EEE,GREEN E,92190415700028,21 RUE DE LA CHALOTAIS,,,35000,RENNES,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2023-01-01,
EEE,SODALEC DISTRIBUTION,44185769500031,7 RUE LEON BERTHAULT,ZI ROUTE DE LORIENT,,35000,RENNES,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2015-01-01,
EEE,SONWSTAR,91458639100015,5 All?e de la Grande Treille,,,35200,Rennes,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8 / EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4,2023-01-01,2025-12-31
EEE,SYNEIKA,51247962700055,1 RUE DE PARIS,IMMEUBLE ATALIS 1,,35510,CESSON SEVIGNE,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2015-01-01,
EEE,HAMIDIAG35,94398554900014,47 Courtil Du Bourgenoux,,,35520,La Chapelle Des Fougeretz,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2025-01-01,2025-12-31
EEE,HOPPEN FRANCE,37906575800094,3 avenue de Belle Fontaine,Bâtiment Energies B2,,35510,CESSON SEVIGNE,FR,48774196900033,ECOLOGIC,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_PRO_CAT8,2022-01-01,
