id_election,id_brut_miom,code_departement,libelle_departement,code_canton,libelle_canton,code_commune,libelle_commune,code_circonscription,libelle_circonscription,code_bv,inscrits,abstentions,votants,blancs,nuls,exprimes,ratio_abstentions_inscrits,ratio_votants_inscrits,ratio_blancs_inscrits,ratio_blancs_votants,ratio_nuls_inscrits,ratio_nuls_votants,ratio_exprimes_inscrits,ratio_exprimes_votants
1999_euro_t1,35238_0222,35,Ille-et-Vilaine,,,35238,Rennes,,,0222,958,545,413,,15,398,56.88999938964844,43.11000061035156,,,1.5700000524520874,3.630000114440918,41.540000915527344,96.37000274658203
1999_euro_t1,35238_0231,35,Ille-et-Vilaine,,,35238,Rennes,,,0231,1331,596,735,,38,697,44.779998779296875,55.220001220703125,,,2.8499999046325684,5.170000076293945,52.369998931884766,94.83000183105469
1999_euro_t1,35238_0232,35,Ille-et-Vilaine,,,35238,Rennes,,,0232,1011,479,532,,17,515,47.380001068115234,52.619998931884766,,,1.6799999475479126,3.200000047683716,50.939998626708984,96.80000305175781
1999_euro_t1,35238_0233,35,Ille-et-Vilaine,,,35238,Rennes,,,0233,1199,610,589,,20,569,50.880001068115234,49.119998931884766,,,1.6699999570846558,3.4000000953674316,47.459999084472656,96.5999984741211
1999_euro_t1,35238_0234,35,Ille-et-Vilaine,,,35238,Rennes,,,0234,1141,535,606,,31,575,46.88999938964844,53.11000061035156,,,2.7200000286102295,5.119999885559082,50.38999938964844,94.87999725341797
1999_euro_t1,35238_0241,35,Ille-et-Vilaine,,,35238,Rennes,,,0241,1162,629,533,,16,517,54.130001068115234,45.869998931884766,,,1.3799999952316284,3.0,44.4900016784668,97.0
1999_euro_t1,35238_0242,35,Ille-et-Vilaine,,,35238,Rennes,,,0242,1186,731,455,,10,445,61.63999938964844,38.36000061035156,,,0.8399999737739563,2.200000047683716,37.52000045776367,97.80000305175781
1999_euro_t1,35238_0243,35,Ille-et-Vilaine,,,35238,Rennes,,,0243,1204,742,462,,29,433,61.630001068115234,38.369998931884766,,,2.4100000858306885,6.28000020980835,35.959999084472656,93.72000122070312
1999_euro_t1,35238_0244,35,Ille-et-Vilaine,,,35238,Rennes,,,0244,1330,831,499,,12,487,62.47999954223633,37.52000045776367,,,0.8999999761581421,2.4000000953674316,36.619998931884766,97.5999984741211
1999_euro_t1,35238_0245,35,Ille-et-Vilaine,,,35238,Rennes,,,0245,1159,827,332,,20,312,71.3499984741211,28.649999618530273,,,1.7300000190734863,6.019999980926514,26.920000076293945,93.9800033569336
1999_euro_t1,35238_0251,35,Ille-et-Vilaine,,,35238,Rennes,,,0251,1394,786,608,,25,583,56.380001068115234,43.619998931884766,,,1.7899999618530273,4.110000133514404,41.81999969482422,95.88999938964844
1999_euro_t1,35238_0252,35,Ille-et-Vilaine,,,35238,Rennes,,,0252,1414,842,572,,31,541,59.54999923706055,40.45000076293945,,,2.190000057220459,5.420000076293945,38.2599983215332,94.58000183105469
1999_euro_t1,35238_0253,35,Ille-et-Vilaine,,,35238,Rennes,,,0253,1384,815,569,,33,536,58.88999938964844,41.11000061035156,,,2.380000114440918,5.800000190734863,38.72999954223633,94.19999694824219
1999_euro_t1,35238_0254,35,Ille-et-Vilaine,,,35238,Rennes,,,0254,1305,741,564,,18,546,56.779998779296875,43.220001220703125,,,1.3799999952316284,3.190000057220459,41.84000015258789,96.80999755859375
1999_euro_t1,35238_0255,35,Ille-et-Vilaine,,,35238,Rennes,,,0255,1306,835,471,,20,451,63.939998626708984,36.060001373291016,,,1.5299999713897705,4.25,34.529998779296875,95.75
1999_euro_t1,35238_0271,35,Ille-et-Vilaine,,,35238,Rennes,,,0271,1244,722,522,,17,505,58.040000915527344,41.959999084472656,,,1.3700000047683716,3.259999990463257,40.59000015258789,96.73999786376953
1999_euro_t1,35238_0272,35,Ille-et-Vilaine,,,35238,Rennes,,,0272,1146,645,501,,9,492,56.279998779296875,43.720001220703125,,,0.7900000214576721,1.7999999523162842,42.93000030517578,98.19999694824219
1999_euro_t1,35238_0273,35,Ille-et-Vilaine,,,35238,Rennes,,,0273,1024,490,534,,30,504,47.849998474121094,52.150001525878906,,,2.930000066757202,5.619999885559082,49.220001220703125,94.37999725341797
1999_euro_t1,35238_0274,35,Ille-et-Vilaine,,,35238,Rennes,,,0274,1313,861,452,,29,423,65.58000183105469,34.41999816894531,,,2.2100000381469727,6.420000076293945,32.220001220703125,93.58000183105469
1999_euro_t1,35238_0275,35,Ille-et-Vilaine,,,35238,Rennes,,,0275,1176,667,509,,20,489,56.720001220703125,43.279998779296875,,,1.7000000476837158,3.930000066757202,41.58000183105469,96.06999969482422
