date_mesure,geocode_commune,libelle_commune,classe_distance,mode_transport,numerateur,denominateur,valeur
2022-01-01T00:00:00.000,35204,Nouvoitou,50km et plus,Vélo,0.0,9.27285714845865,0.0
2022-01-01T00:00:00.000,35135,Irodouër,20-50km,Deux-roues motorisé,5.07629374941972,640.3455740743688,0.7927428493212584
2022-01-01T00:00:00.000,35039,Brécé,50km et plus,Marche,0.0,5.55619858437703,0.0
2022-01-01T00:00:00.000,35180,Miniac-sous-Bécherel,50km et plus,Marche,0.0,43.036901947725,0.0
2022-01-01T00:00:00.000,35160,Loutehel,5-10km,Vélo,0.0,38.43203054849911,0.0
2022-01-01T00:00:00.000,35235,Rannée,10-20km,Pas de transport,0.0,63.18109414042404,0.0
2022-01-01T00:00:00.000,35245,Romillé,Moins de 2km,Voiture,198.99620085856154,338.02905018656054,58.86955595938697
2022-01-01T00:00:00.000,35081,Clayes,Moins de 2km,Pas de transport,10.673803536833379,15.850637425786758,67.33990091444905
2022-01-01T00:00:00.000,35132,Hirel,5-10km,Transports en commun,0.0,131.68172112684658,0.0
2022-01-01T00:00:00.000,35196,Mordelles,Moins de 2km,Deux-roues motorisé,0.0,571.714285714286,0.0
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,Moins de 2km,Marche,67.34673198491743,258.24923415533914,26.078192334312124
2022-01-01T00:00:00.000,35047,Bruz,2-5km,Transports en commun,147.58098321810746,1875.6381034670885,7.868308014499506
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,5-10km,Vélo,0.0,72.58593033614147,0.0
2022-01-01T00:00:00.000,35022,Bécherel,5-10km,Voiture,4.99427466649145,4.99427466649145,100.0
2022-01-01T00:00:00.000,35245,Romillé,10-20km,Pas de transport,0.0,459.9840234493633,0.0
2022-01-01T00:00:00.000,35047,Bruz,50km et plus,Transports en commun,27.30638254084997,255.74415574193358,10.677226410758848
2022-01-01T00:00:00.000,35190,Monthault,Moins de 2km,Pas de transport,15.368612581121809,31.09127479913385,49.43062862623424
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,50km et plus,Pas de transport,0.0,52.42263698554421,0.0
2022-01-01T00:00:00.000,35208,Orgères,Moins de 2km,Deux-roues motorisé,0.0,185.3139036133528,0.0
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,2-5km,Marche,0.0,15.00350498608093,0.0
2022-01-01T00:00:00.000,35051,Cesson-Sévigné,50km et plus,Voiture,172.82251617380868,194.5242227583823,88.84369962936225
2022-01-01T00:00:00.000,35001,Acigné,50km et plus,Voiture,70.06158357771258,80.07038123167152,87.5
2022-01-01T00:00:00.000,35144,Langan,10-20km,Vélo,0.0,134.90072352740017,0.0
2022-01-01T00:00:00.000,35136,Janzé,5-10km,Deux-roues motorisé,0.0,65.12351543942995,0.0
2022-01-01T00:00:00.000,35189,Montgermont,10-20km,Voiture,251.92095796140117,289.5115978127152,87.01584318717644
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,10-20km,Pas de transport,0.0,1935.9813098879492,0.0
2022-01-01T00:00:00.000,35352,Vern-sur-Seiche,5-10km,Voiture,412.45586994241705,451.5299019468225,91.34630246281955
2022-01-01T00:00:00.000,35001,Acigné,10-20km,Marche,0.0,1401.2316715542513,0.0
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,5-10km,Vélo,67.76558564967694,512.4227321835407,13.224547115799012
2022-01-01T00:00:00.000,35080,Cintré,50km et plus,Voiture,15.63720225178044,15.63720225178044,100.0
2022-01-01T00:00:00.000,35230,Poilley,5-10km,Voiture,9.23500590923406,9.23500590923406,100.0
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,20-50km,Pas de transport,0.0,358.2945898718806,0.0
2022-01-01T00:00:00.000,35351,Le Verger,10-20km,Deux-roues motorisé,5.21894949943051,132.75013593296015,3.9314080266299083
2022-01-01T00:00:00.000,35278,Saint-Grégoire,20-50km,Transports en commun,10.24145605975377,192.90169242235677,5.309158219996421
2022-01-01T00:00:00.000,35088,Corps-Nuds,10-20km,Marche,0.0,781.7656762707351,0.0
2022-01-01T00:00:00.000,35250,Saint-Armel,2-5km,Pas de transport,0.0,32.11662551409961,0.0
2022-01-01T00:00:00.000,35135,Irodouër,Moins de 2km,Pas de transport,62.2160614378312,87.90424715231836,70.77708239742354
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,50km et plus,Transports en commun,0.0,19.76079540049592,0.0
2022-01-01T00:00:00.000,35022,Bécherel,10-20km,Deux-roues motorisé,0.0,48.84356967516762,0.0
2022-01-01T00:00:00.000,35351,Le Verger,20-50km,Vélo,0.0,397.289652064548,0.0
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,5-10km,Voiture,19.90622534640784,30.010415067648523,66.33105640670368
2022-01-01T00:00:00.000,35079,Chevaigné,10-20km,Pas de transport,0.0,745.2191908184302,0.0
2022-01-01T00:00:00.000,35210,Pacé,50km et plus,Deux-roues motorisé,0.0,182.61126965355035,0.0
2022-01-01T00:00:00.000,35150,Lécousse,Moins de 2km,Pas de transport,87.89807985761031,289.9955802248314,30.31014465443356
2022-01-01T00:00:00.000,35139,Laillé,5-10km,Marche,0.0,309.4153881822534,0.0
2022-01-01T00:00:00.000,35315,Saint-Sulpice-la-Forêt,10-20km,Voiture,325.418006430868,380.48874598070717,85.52631578947368
2022-01-01T00:00:00.000,35080,Cintré,Moins de 2km,Transports en commun,0.0,120.37687003938944,0.0
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,2-5km,Deux-roues motorisé,0.0,5.05351217000114,0.0
2022-01-01T00:00:00.000,35363,Pont-Péan,50km et plus,Pas de transport,0.0,74.17999557144364,0.0
2022-01-01T00:00:00.000,35065,La Chapelle-Thouarault,10-20km,Pas de transport,0.0,453.4575841750155,0.0
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,2-5km,Pas de transport,0.0,478.7367025775229,0.0
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,Moins de 2km,Deux-roues motorisé,0.0,83.51031236549828,0.0
2022-01-01T00:00:00.000,35180,Miniac-sous-Bécherel,50km et plus,Transports en commun,0.0,43.036901947725,0.0
2022-01-01T00:00:00.000,35196,Mordelles,20-50km,Voiture,416.2935064935067,441.3714285714288,94.31818181818183
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,20-50km,Transports en commun,4.74512029780409,239.16937770056828,1.9839999348682569
2022-01-01T00:00:00.000,35032,Bourgbarré,5-10km,Vélo,4.76231082104323,95.17128897349774,5.003936452273318
2022-01-01T00:00:00.000,35250,Saint-Armel,2-5km,Vélo,0.0,32.11662551409961,0.0
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,10-20km,Deux-roues motorisé,25.3820259923877,1928.0502297619141,1.316460826620788
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,5-10km,Voiture,54.05034091223004,54.05034091223004,100.0
2022-01-01T00:00:00.000,35080,Cintré,5-10km,Voiture,230.2005384041205,245.91044214096877,93.61153450822452
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,Moins de 2km,Marche,10.41286901218086,83.51031236549828,12.468961876956007
2022-01-01T00:00:00.000,35039,Brécé,5-10km,Deux-roues motorisé,5.33270924915128,79.60622502316687,6.69885960249888
2022-01-01T00:00:00.000,35132,Hirel,Moins de 2km,Voiture,59.83196457766691,80.13340540585592,74.66544604541986
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,10-20km,Deux-roues motorisé,4.9103596617186,89.27401129892682,5.500323767548269
2022-01-01T00:00:00.000,35281,Saint-Jacques-de-la-Lande,2-5km,Vélo,671.5240618283841,1582.4966153385608,42.43447065349443
2022-01-01T00:00:00.000,35180,Miniac-sous-Bécherel,10-20km,Voiture,62.57850240230652,62.57850240230652,100.0
2022-01-01T00:00:00.000,35055,Chantepie,50km et plus,Pas de transport,0.0,72.46234733627256,0.0
2022-01-01T00:00:00.000,35051,Cesson-Sévigné,20-50km,Transports en commun,40.08590700084299,528.1719920856318,7.589555599597927
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,20-50km,Marche,0.0,95.8381523341032,0.0
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,10-20km,Vélo,5.05152163078099,655.5156868123497,0.7706179626830284
2022-01-01T00:00:00.000,35240,Le Rheu,2-5km,Vélo,0.0,729.2561550550028,0.0
2022-01-01T00:00:00.000,35200,Moutiers,50km et plus,Marche,0.0,38.92473118279568,0.0
2022-01-01T00:00:00.000,35235,Rannée,Moins de 2km,Vélo,0.0,39.54867620718258,0.0
2022-01-01T00:00:00.000,35235,Rannée,50km et plus,Vélo,0.0,9.25150323158261,0.0
2022-01-01T00:00:00.000,35047,Bruz,50km et plus,Vélo,0.0,255.74415574193358,0.0
2022-01-01T00:00:00.000,35351,Le Verger,50km et plus,Vélo,0.0,5.21894949943051,0.0
2022-01-01T00:00:00.000,35230,Poilley,5-10km,Deux-roues motorisé,0.0,9.23500590923406,0.0
2022-01-01T00:00:00.000,35250,Saint-Armel,5-10km,Transports en commun,0.0,101.05530029734884,0.0
2022-01-01T00:00:00.000,35079,Chevaigné,Moins de 2km,Voiture,40.65546751314548,96.37185497455047,42.186038158009545
2022-01-01T00:00:00.000,35200,Moutiers,2-5km,Deux-roues motorisé,0.0,107.04301075268812,0.0
2022-01-01T00:00:00.000,35120,Gévezé,5-10km,Transports en commun,5.54962714044049,406.0363070754026,1.3667810104010973
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,20-50km,Marche,0.0,187.19949429984763,0.0
2022-01-01T00:00:00.000,35120,Gévezé,2-5km,Marche,0.0,16.74713091704269,0.0
2022-01-01T00:00:00.000,35051,Cesson-Sévigné,10-20km,Pas de transport,0.0,945.7436041792622,0.0
2022-01-01T00:00:00.000,35189,Montgermont,5-10km,Voiture,646.3647925861364,824.249280192971,78.4186056474094
2022-01-01T00:00:00.000,35190,Monthault,10-20km,Vélo,0.0,9.78192034588378,0.0
2022-01-01T00:00:00.000,35001,Acigné,2-5km,Transports en commun,25.021994134897348,400.3475073313781,6.250068672011486
2022-01-01T00:00:00.000,35135,Irodouër,50km et plus,Vélo,0.0,10.228421260013441,0.0
2022-01-01T00:00:00.000,35144,Langan,Moins de 2km,Voiture,39.06214055496101,72.1815472259693,54.11651877269171
2022-01-01T00:00:00.000,35281,Saint-Jacques-de-la-Lande,50km et plus,Marche,0.0,140.98959975157035,0.0
2022-01-01T00:00:00.000,35051,Cesson-Sévigné,10-20km,Marche,0.0,945.7436041792622,0.0
2022-01-01T00:00:00.000,35170,Mecé,10-20km,Marche,0.0,34.55204413834973,0.0
2022-01-01T00:00:00.000,35266,Saint-Erblon,2-5km,Voiture,0.0,32.0533236357992,0.0
2022-01-01T00:00:00.000,35047,Bruz,Moins de 2km,Pas de transport,359.2486122208539,738.0614413563928,48.674621392039505
2022-01-01T00:00:00.000,35250,Saint-Armel,Moins de 2km,Transports en commun,0.0,122.83631939243503,0.0
2022-01-01T00:00:00.000,35136,Janzé,Moins de 2km,Pas de transport,170.3230403800476,340.63657957244675,50.00139462233627
2022-01-01T00:00:00.000,35079,Chevaigné,5-10km,Transports en commun,0.0,106.0540321594452,0.0
2022-01-01T00:00:00.000,35230,Poilley,10-20km,Vélo,0.0,78.82638650602308,0.0
2022-01-01T00:00:00.000,35200,Moutiers,2-5km,Vélo,4.86559139784946,107.04301075268812,4.545454545454546
2022-01-01T00:00:00.000,35059,La Chapelle-des-Fougeretz,Moins de 2km,Deux-roues motorisé,0.0,219.45480472014654,0.0
2022-01-01T00:00:00.000,35352,Vern-sur-Seiche,20-50km,Transports en commun,0.0,299.766020037602,0.0
2022-01-01T00:00:00.000,35189,Montgermont,5-10km,Vélo,32.22760175450074,824.249280192971,3.909933866967491
2022-01-01T00:00:00.000,35032,Bourgbarré,50km et plus,Marche,0.0,42.64387996796482,0.0
2022-01-01T00:00:00.000,35076,Chavagne,50km et plus,Transports en commun,0.0,51.237186011939656,0.0
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,2-5km,Vélo,4.80256871618754,544.1011759080635,0.8826609698412098
2022-01-01T00:00:00.000,35079,Chevaigné,5-10km,Pas de transport,0.0,106.0540321594452,0.0
2022-01-01T00:00:00.000,35180,Miniac-sous-Bécherel,50km et plus,Vélo,0.0,43.036901947725,0.0
2022-01-01T00:00:00.000,35278,Saint-Grégoire,10-20km,Voiture,406.4033041005252,487.7158671143852,83.32788238058501
2022-01-01T00:00:00.000,35180,Miniac-sous-Bécherel,20-50km,Deux-roues motorisé,0.0,169.4197041181867,0.0
2022-01-01T00:00:00.000,35275,Saint-Gilles,50km et plus,Transports en commun,0.0,63.99744927041181,0.0
2022-01-01T00:00:00.000,35210,Pacé,50km et plus,Marche,0.0,182.61126965355035,0.0
2022-01-01T00:00:00.000,35351,Le Verger,20-50km,Deux-roues motorisé,0.0,397.289652064548,0.0
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,2-5km,Marche,0.0,5.05351217000114,0.0
2022-01-01T00:00:00.000,35210,Pacé,Moins de 2km,Transports en commun,0.0,454.2379754590027,0.0
2022-01-01T00:00:00.000,35150,Lécousse,50km et plus,Voiture,158.15310741327048,168.33959011545642,93.94884905256126
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,20-50km,Pas de transport,0.0,187.19949429984763,0.0
2022-01-01T00:00:00.000,35039,Brécé,10-20km,Vélo,5.55619858437703,545.4372887314687,1.018668635087117
2022-01-01T00:00:00.000,35039,Brécé,2-5km,Voiture,149.21655070979403,165.45652354796815,90.18474914743031
2022-01-01T00:00:00.000,35315,Saint-Sulpice-la-Forêt,Moins de 2km,Vélo,0.0,70.0900321543408,0.0
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,10-20km,Vélo,0.0,259.885992628643,0.0
2022-01-01T00:00:00.000,35170,Mecé,5-10km,Marche,0.0,44.49598827510311,0.0
2022-01-01T00:00:00.000,35240,Le Rheu,50km et plus,Voiture,134.869041382923,149.85332634887376,90.00069912958367
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,Moins de 2km,Marche,62.01849655661186,488.4991897233301,12.695721479443414
2022-01-01T00:00:00.000,35120,Gévezé,10-20km,Marche,0.0,1411.9711375214947,0.0
2022-01-01T00:00:00.000,35245,Romillé,10-20km,Vélo,0.0,459.9840234493633,0.0
2022-01-01T00:00:00.000,35039,Brécé,2-5km,Transports en commun,5.7890541686567,165.45652354796815,3.4988370627637257
2022-01-01T00:00:00.000,35238,Rennes,50km et plus,Transports en commun,554.2818630002763,2632.851512965538,21.05253031820072
2022-01-01T00:00:00.000,35055,Chantepie,20-50km,Deux-roues motorisé,1.0512958272336,231.02572215486688,0.45505574765777346
2022-01-01T00:00:00.000,35080,Cintré,20-50km,Vélo,0.0,235.68572893336753,0.0
2022-01-01T00:00:00.000,35208,Orgères,5-10km,Marche,0.0,218.2599981452596,0.0
2022-01-01T00:00:00.000,35235,Rannée,2-5km,Deux-roues motorisé,4.69408389318315,164.54484804248904,2.852768682232479
2022-01-01T00:00:00.000,35238,Rennes,Moins de 2km,Deux-roues motorisé,0.0,14488.168217310254,0.0
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,50km et plus,Vélo,0.0,50.83662922808678,0.0
2022-01-01T00:00:00.000,35170,Mecé,20-50km,Voiture,143.26943018870853,143.26943018870853,100.0
2022-01-01T00:00:00.000,35266,Saint-Erblon,10-20km,Pas de transport,0.0,940.1460382187383,0.0
2022-01-01T00:00:00.000,35135,Irodouër,50km et plus,Transports en commun,0.0,10.228421260013441,0.0
2022-01-01T00:00:00.000,35001,Acigné,Moins de 2km,Pas de transport,190.16715542521982,315.2771260997065,60.31746031746033
2022-01-01T00:00:00.000,35039,Brécé,2-5km,Deux-roues motorisé,10.450918669517431,165.45652354796815,6.316413789805976
2022-01-01T00:00:00.000,35363,Pont-Péan,Moins de 2km,Vélo,9.82462141585598,228.58638624728772,4.297990609654057
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,50km et plus,Vélo,0.0,14.874231493438339,0.0
2022-01-01T00:00:00.000,35190,Monthault,5-10km,Vélo,0.0,30.0534497106018,0.0
2022-01-01T00:00:00.000,35245,Romillé,5-10km,Transports en commun,4.95872394701374,152.7658585645333,3.2459634591187227
2022-01-01T00:00:00.000,35204,Nouvoitou,Moins de 2km,Marche,9.58693814186033,85.74503520279062,11.180750138112158
2022-01-01T00:00:00.000,35047,Bruz,10-20km,Vélo,44.09454854861553,4028.864985329478,1.0944657790514047
2022-01-01T00:00:00.000,35235,Rannée,50km et plus,Marche,0.0,9.25150323158261,0.0
2022-01-01T00:00:00.000,35080,Cintré,10-20km,Voiture,529.1449042220468,633.9570210860929,83.46699959494377
2022-01-01T00:00:00.000,35230,Poilley,20-50km,Pas de transport,0.0,19.25817050664222,0.0
2022-01-01T00:00:00.000,35088,Corps-Nuds,5-10km,Marche,0.0,207.32644025741254,0.0
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,20-50km,Voiture,400.36139055694247,431.2453328979788,92.83842861939038
2022-01-01T00:00:00.000,35160,Loutehel,5-10km,Marche,0.0,38.43203054849911,0.0
2022-01-01T00:00:00.000,35266,Saint-Erblon,50km et plus,Pas de transport,0.0,21.11211671052841,0.0
2022-01-01T00:00:00.000,35278,Saint-Grégoire,Moins de 2km,Pas de transport,112.30185102488537,218.94711149300073,51.29177099396235
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,5-10km,Marche,0.0,54.05034091223004,0.0
2022-01-01T00:00:00.000,35080,Cintré,Moins de 2km,Pas de transport,36.63258716508708,120.37687003938944,30.431583038419465
2022-01-01T00:00:00.000,35363,Pont-Péan,2-5km,Voiture,19.45310266745456,54.612834816947654,35.620019969038125
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,10-20km,Vélo,57.165687717909,1935.9813098879492,2.95280163222328
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,2-5km,Vélo,0.0,5.05351217000114,0.0
2022-01-01T00:00:00.000,35351,Le Verger,10-20km,Pas de transport,0.0,132.75013593296015,0.0
2022-01-01T00:00:00.000,35281,Saint-Jacques-de-la-Lande,5-10km,Pas de transport,0.0,2933.5966785769174,0.0
2022-01-01T00:00:00.000,35353,Vezin-le-Coquet,Moins de 2km,Deux-roues motorisé,0.0,139.69146005509634,0.0
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,50km et plus,Deux-roues motorisé,0.0,19.76079540049592,0.0
2022-01-01T00:00:00.000,35238,Rennes,Moins de 2km,Vélo,0.0,14488.168217310254,0.0
2022-01-01T00:00:00.000,35210,Pacé,20-50km,Vélo,0.0,326.97371526774793,0.0
2022-01-01T00:00:00.000,35281,Saint-Jacques-de-la-Lande,10-20km,Voiture,826.3696711436437,1055.3380705034474,78.30378664814255
2022-01-01T00:00:00.000,35080,Cintré,20-50km,Transports en commun,10.4430713881935,235.68572893336753,4.430930729431624
2022-01-01T00:00:00.000,35170,Mecé,5-10km,Pas de transport,0.0,44.49598827510311,0.0
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,Moins de 2km,Deux-roues motorisé,0.0,68.34790389530481,0.0
2022-01-01T00:00:00.000,35352,Vern-sur-Seiche,2-5km,Vélo,0.0,432.19125535630934,0.0
2022-01-01T00:00:00.000,35139,Laillé,5-10km,Voiture,288.94448462508274,309.4153881822534,93.38400598708658
2022-01-01T00:00:00.000,35363,Pont-Péan,2-5km,Deux-roues motorisé,0.0,54.612834816947654,0.0
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,Moins de 2km,Marche,134.31834653150864,811.8067354168319,16.545606321255917
2022-01-01T00:00:00.000,35150,Lécousse,20-50km,Voiture,143.95343963804132,143.95343963804132,100.0
2022-01-01T00:00:00.000,35240,Le Rheu,Moins de 2km,Voiture,0.0,519.470927187009,0.0
2022-01-01T00:00:00.000,35059,La Chapelle-des-Fougeretz,10-20km,Pas de transport,0.0,1015.6459844032878,0.0
2022-01-01T00:00:00.000,35180,Miniac-sous-Bécherel,50km et plus,Deux-roues motorisé,0.0,43.036901947725,0.0
2022-01-01T00:00:00.000,35136,Janzé,20-50km,Marche,0.0,1858.51543942993,0.0
2022-01-01T00:00:00.000,35076,Chavagne,20-50km,Transports en commun,18.28850741593355,240.2545749705243,7.612137008494962
2022-01-01T00:00:00.000,35079,Chevaigné,50km et plus,Pas de transport,0.0,35.27559419338138,0.0
2022-01-01T00:00:00.000,35047,Bruz,2-5km,Marche,0.0,1875.6381034670885,0.0
2022-01-01T00:00:00.000,35200,Moutiers,10-20km,Deux-roues motorisé,0.0,43.79032258064514,0.0
2022-01-01T00:00:00.000,35024,Betton,50km et plus,Deux-roues motorisé,0.0,127.92425598512101,0.0
2022-01-01T00:00:00.000,35210,Pacé,5-10km,Transports en commun,8.84127480917656,690.395794663177,1.2806095977873024
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,10-20km,Deux-roues motorisé,4.88785416117394,2133.5312867660987,0.22909690574928046
2022-01-01T00:00:00.000,35352,Vern-sur-Seiche,5-10km,Deux-roues motorisé,14.62664943002084,451.5299019468225,3.239353444136563
2022-01-01T00:00:00.000,35139,Laillé,50km et plus,Vélo,0.0,73.73774042714612,0.0
2022-01-01T00:00:00.000,35352,Vern-sur-Seiche,10-20km,Marche,0.0,2123.212320233767,0.0
2022-01-01T00:00:00.000,35281,Saint-Jacques-de-la-Lande,50km et plus,Voiture,114.57996373854077,140.98959975157035,81.2683800368506
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,Moins de 2km,Transports en commun,0.0,80.83926799067218,0.0
2022-01-01T00:00:00.000,35024,Betton,10-20km,Transports en commun,504.79757239297936,3291.8712603188505,15.334669325558153
2022-01-01T00:00:00.000,35080,Cintré,5-10km,Vélo,5.21240075059348,245.91044214096877,2.11963375984069
2022-01-01T00:00:00.000,35032,Bourgbarré,Moins de 2km,Vélo,14.17571044442397,123.31684731538084,11.495355868261715
2022-01-01T00:00:00.000,35131,L'Hermitage,20-50km,Voiture,199.88640422393007,204.8982993068857,97.55395964734238
2022-01-01T00:00:00.000,35245,Romillé,50km et plus,Voiture,30.29091906743955,35.32590949307104,85.74703242497105
2022-01-01T00:00:00.000,35059,La Chapelle-des-Fougeretz,10-20km,Marche,0.0,1015.6459844032878,0.0
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,Moins de 2km,Pas de transport,133.23417976500747,258.24923415533914,51.591316505072754
2022-01-01T00:00:00.000,35047,Bruz,50km et plus,Pas de transport,0.0,255.74415574193358,0.0
2022-01-01T00:00:00.000,35363,Pont-Péan,Moins de 2km,Pas de transport,78.21223897604746,228.58638624728772,34.215615487895434
2022-01-01T00:00:00.000,35051,Cesson-Sévigné,10-20km,Voiture,844.6113198361788,945.7436041792622,89.30658543222735
2022-01-01T00:00:00.000,35245,Romillé,10-20km,Voiture,450.0665755553358,459.9840234493633,97.84395818366521
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,10-20km,Transports en commun,0.0,259.885992628643,0.0
2022-01-01T00:00:00.000,35080,Cintré,20-50km,Voiture,225.24265754517404,235.68572893336753,95.56906927056838
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,2-5km,Deux-roues motorisé,0.0,544.1011759080635,0.0
2022-01-01T00:00:00.000,35238,Rennes,10-20km,Deux-roues motorisé,67.57630190784323,7196.143595165497,0.9390627217784014
2022-01-01T00:00:00.000,35055,Chantepie,Moins de 2km,Pas de transport,172.06062797621192,421.9853691238384,40.77407430818246
2022-01-01T00:00:00.000,35136,Janzé,50km et plus,Vélo,0.0,105.19952494061764,0.0
2022-01-01T00:00:00.000,35144,Langan,5-10km,Vélo,4.80222154593982,43.534428272953065,11.03085933696143
2022-01-01T00:00:00.000,35139,Laillé,Moins de 2km,Voiture,0.0,115.41749633256217,0.0
2022-01-01T00:00:00.000,35238,Rennes,2-5km,Deux-roues motorisé,748.1494546703829,51407.23521144834,1.4553388284608053
2022-01-01T00:00:00.000,35051,Cesson-Sévigné,5-10km,Deux-roues motorisé,63.26736277120063,2977.5740417949896,2.124795618283291
2022-01-01T00:00:00.000,35024,Betton,50km et plus,Transports en commun,0.995060287119581,127.92425598512101,0.7778511428163534
2022-01-01T00:00:00.000,35351,Le Verger,5-10km,Deux-roues motorisé,0.0,89.43140060347028,0.0
2022-01-01T00:00:00.000,35059,La Chapelle-des-Fougeretz,50km et plus,Transports en commun,0.0,54.636860220920774,0.0
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,5-10km,Pas de transport,0.0,72.58593033614147,0.0
2022-01-01T00:00:00.000,35180,Miniac-sous-Bécherel,Moins de 2km,Deux-roues motorisé,0.0,50.173276355721995,0.0
2022-01-01T00:00:00.000,35363,Pont-Péan,20-50km,Deux-roues motorisé,0.0,174.31246304802025,0.0
2022-01-01T00:00:00.000,35240,Le Rheu,2-5km,Pas de transport,0.0,729.2561550550028,0.0
2022-01-01T00:00:00.000,35170,Mecé,Moins de 2km,Marche,0.0,24.70549672877347,0.0
2022-01-01T00:00:00.000,35238,Rennes,Moins de 2km,Voiture,0.0,14488.168217310254,0.0
2022-01-01T00:00:00.000,35351,Le Verger,Moins de 2km,Voiture,38.96983708383924,79.58361107660559,48.96716366178415
2022-01-01T00:00:00.000,35001,Acigné,10-20km,Voiture,1181.0381231671547,1401.2316715542513,84.28571428571429
2022-01-01T00:00:00.000,35245,Romillé,5-10km,Vélo,4.80963918340587,152.7658585645333,3.148373091081815
2022-01-01T00:00:00.000,35120,Gévezé,20-50km,Vélo,0.0,520.9155940510702,0.0
2022-01-01T00:00:00.000,35081,Clayes,Moins de 2km,Deux-roues motorisé,0.0,15.850637425786758,0.0
2022-01-01T00:00:00.000,35132,Hirel,5-10km,Deux-roues motorisé,0.0,131.68172112684658,0.0
2022-01-01T00:00:00.000,35079,Chevaigné,20-50km,Pas de transport,0.0,202.50264200576888,0.0
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,Moins de 2km,Vélo,30.76598726292796,488.4991897233301,6.298063110473695
2022-01-01T00:00:00.000,35047,Bruz,Moins de 2km,Marche,378.8128291355389,738.0614413563928,51.325378607960495
2022-01-01T00:00:00.000,35024,Betton,5-10km,Transports en commun,137.56591286812048,740.3461199691378,18.581297201078744
2022-01-01T00:00:00.000,35353,Vezin-le-Coquet,50km et plus,Deux-roues motorisé,0.0,39.91184573002752,0.0
2022-01-01T00:00:00.000,35275,Saint-Gilles,20-50km,Marche,0.0,289.55829752445214,0.0
2022-01-01T00:00:00.000,35079,Chevaigné,10-20km,Deux-roues motorisé,15.06206790677708,745.2191908184302,2.0211594242809694
2022-01-01T00:00:00.000,35136,Janzé,10-20km,Pas de transport,0.0,661.2541567695966,0.0
2022-01-01T00:00:00.000,35076,Chavagne,Moins de 2km,Pas de transport,110.86559902370358,340.02045343891183,32.60556766583505
2022-01-01T00:00:00.000,35059,La Chapelle-des-Fougeretz,Moins de 2km,Vélo,5.07341479650026,219.45480472014654,2.3118267120968197
2022-01-01T00:00:00.000,35240,Le Rheu,20-50km,Pas de transport,0.0,214.77475117862758,0.0
2022-01-01T00:00:00.000,35160,Loutehel,20-50km,Transports en commun,4.95105697804636,39.10216390176241,12.661849074350604
2022-01-01T00:00:00.000,35132,Hirel,5-10km,Vélo,5.07297705163027,131.68172112684658,3.852453482699823
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,10-20km,Transports en commun,50.9810592889644,655.5156868123497,7.777244742513451
