Année,Etablissement,Multi-occupation,Code Site,Code bât/ter,Libellé bât/ter,GA,Paysage_id,Id interne,Ref. parcelle,Etat santé,SUB,SDP,Type bât.,Domaine bat.,Propriétaire bat.,Réglementation générale,Catégorie ERP,Type ERP,Class. Monument histo.,Etat access.,Access. AdAP,Access. date,Access. dérog.,Energie class.,Energie valeur,GES,GES valeur,Audit energie,Audit energie date,Audit energie prog.,Audit energie prog. date,Bilan carbone,Bilan carbone date,Bilan carbone prog.,Bilan carbone prog. date,Site géo.,latlong,Adresse,CP,Ville,Pays,COM_CODE,COM_NOM,UUCR_ID,UUCR_NOM,DEP_ID,DEP_NOM,ACA_ID,ACA_NOM,REG_ID,REG_NOM,date_extract,rnb_shape,UAI,rnb_ids
2019,Université Rennes II Haute Bretagne,Non,116875,551aC3,UR 2 Villejean - Bâtiment H,38-OP-50272,ti37C,IB00100211595,EV 077,Peu satisfaisant,12477.4,14534,Bâtiment culturel,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"S : Bibliothèques, centres de documentation",Sans objet,Non réglementaire et fonctionnel,Oui,2018-12-31 00:00:00,,D,94.0152435603571,C,16.5,Oui,2010-06-15,Non,,Oui,2014-06-01,,,Campus Villejean,"48.120552, -1.701442",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.700968528554761, 48.12036335529164], [-1.700957992687917, 48.12066846156926], [-1.701562116141124, 48.12067950591089], [-1.701553634970789, 48.12091692249424], [-1.701611720809212, 48.12091911121681], [-1.701627979167218, 48.120920265143106], [-1.701618796498697, 48.121164921201824], [-1.70162424263428, 48.12116560525887], [-1.70162462449593, 48.12115477276905], [-1.701692021406437, 48.121155688376525], [-1.701691559584206, 48.12116562262138], [-1.701698347261349, 48.12116625312713], [-1.701698809082312, 48.12115631888226], [-1.701767627511985, 48.121158079143775], [-1.701767085728268, 48.121167115143784], [-1.701773873406504, 48.12116774564519], [-1.701774335213288, 48.12115781140004], [-1.701844495187645, 48.1211595180679], [-1.701842691853548, 48.12116950586289], [-1.701850821073483, 48.121170082810295], [-1.701851202888742, 48.12115925031978], [-1.701922704407673, 48.12116090339144], [-1.701922242628741, 48.12117083763716], [-1.70192768876886, 48.12117152168019], [-1.701929492086967, 48.1211615338839], [-1.701996968990941, 48.12116334756213], [-1.701996507225942, 48.12117328180811], [-1.702003214928014, 48.12117301405136], [-1.702003596712071, 48.12116218156038], [-1.702073756699628, 48.121163888091836], [-1.702073374929934, 48.121174720583035], [-1.7020800826318, 48.1211744528219], [-1.702088961383365, 48.120941527466826], [-1.702096749195639, 48.120787070718094], [-1.702089961562424, 48.120786440235086], [-1.702089579798776, 48.12079727272908], [-1.702024866399932, 48.12079625024533], [-1.702025328156309, 48.12078631599672], [-1.702017198993479, 48.12078573906119], [-1.702018078766395, 48.1207956197582], [-1.701946657716642, 48.120794864989186], [-1.701947119487702, 48.12078493074087], [-1.701940331856547, 48.12078430024928], [-1.70194129159314, 48.12079507919211], [-1.701872553607076, 48.12079421727678], [-1.701872935415166, 48.12078338478348], [-1.701864806254449, 48.12078280783744], [-1.701875667226019, 48.12055701485099], [-1.701881234342819, 48.12039273092605], [-1.701731525785732, 48.12038969242923], [-1.701731747672044, 48.12037706344219], [-1.701725040069577, 48.120377331183654], [-1.701724658234117, 48.12038816367942], [-1.701655920780616, 48.120387301637614], [-1.701656302630155, 48.12037646914205], [-1.701649515054906, 48.12037583863353], [-1.701649133203981, 48.12038667112907], [-1.701577712711925, 48.12038591613642], [-1.701578014606216, 48.12037418539537], [-1.701571307003337, 48.12037445312808], [-1.701571005107555, 48.1203861838691], [-1.701506292221908, 48.1203851611005], [-1.701506674102085, 48.12037432860541], [-1.701498545008259, 48.12037375163396], [-1.701498163126419, 48.12038458412903], [-1.701429425681266, 48.12038372195519], [-1.701429727608447, 48.12037199121451], [-1.701420336963735, 48.120372366028406], [-1.701419955065882, 48.120383198523214], [-1.70135113765639, 48.12038143805791], [-1.701352941056465, 48.12037145026518], [-1.701346153485478, 48.12037081973921], [-1.701344430051441, 48.120381705777724], [-1.701275612646407, 48.12037994526834], [-1.701276074539931, 48.12037001101991], [-1.701269286970045, 48.120369380489514], [-1.701268905041266, 48.12038021298386], [-1.701201509126616, 48.12037929713411], [-1.701201971034058, 48.12036936288596], [-1.701195183465139, 48.12036873235128], [-1.701194721556428, 48.12037866659941], [-1.701125904160335, 48.120376906002654], [-1.701126286118389, 48.12036607350874], [-1.701119578514251, 48.12036634121577], [-1.701119196554821, 48.12037717370967], [-1.701051800646638, 48.12037625777434], [-1.701052182619871, 48.12036542528067], [-1.701045395053244, 48.12036479473737], [-1.701045013078626, 48.120375627231034], [-1.700976195691475, 48.12037386654692], [-1.70097657768018, 48.120363034053476], [-1.700968528554761, 48.12036335529164]], [[-1.701646952312209, 48.12067972544007], [-1.701714428591577, 48.12068153928054], [-1.70171069016036, 48.120790762457666], [-1.701643213741724, 48.1207889486152], [-1.701646952312209, 48.12067972544007]]]], ""type"": ""MultiPolygon""}",0350937D,7E8RMCQXBED5
2022,Université Rennes II Haute Bretagne,Non,116875,551aC3,UR 2 Villejean - Bâtiment H,38-OP-50272,ti37C,IB00100211595,EV 077,Peu satisfaisant,12477.4,14534,Bâtiment culturel,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"S : Bibliothèques, centres de documentation",Sans objet,Non réglementaire et fonctionnel,Oui,2018-12-31 00:00:00,Non,D,87.5487521438761,C,16.5,Oui,2010-06-15,Non,,Oui,2020-07-08,,,Campus Villejean,"48.120552, -1.701442",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.700968528554761, 48.12036335529164], [-1.700957992687917, 48.12066846156926], [-1.701562116141124, 48.12067950591089], [-1.701553634970789, 48.12091692249424], [-1.701611720809212, 48.12091911121681], [-1.701627979167218, 48.120920265143106], [-1.701618796498697, 48.121164921201824], [-1.70162424263428, 48.12116560525887], [-1.70162462449593, 48.12115477276905], [-1.701692021406437, 48.121155688376525], [-1.701691559584206, 48.12116562262138], [-1.701698347261349, 48.12116625312713], [-1.701698809082312, 48.12115631888226], [-1.701767627511985, 48.121158079143775], [-1.701767085728268, 48.121167115143784], [-1.701773873406504, 48.12116774564519], [-1.701774335213288, 48.12115781140004], [-1.701844495187645, 48.1211595180679], [-1.701842691853548, 48.12116950586289], [-1.701850821073483, 48.121170082810295], [-1.701851202888742, 48.12115925031978], [-1.701922704407673, 48.12116090339144], [-1.701922242628741, 48.12117083763716], [-1.70192768876886, 48.12117152168019], [-1.701929492086967, 48.1211615338839], [-1.701996968990941, 48.12116334756213], [-1.701996507225942, 48.12117328180811], [-1.702003214928014, 48.12117301405136], [-1.702003596712071, 48.12116218156038], [-1.702073756699628, 48.121163888091836], [-1.702073374929934, 48.121174720583035], [-1.7020800826318, 48.1211744528219], [-1.702088961383365, 48.120941527466826], [-1.702096749195639, 48.120787070718094], [-1.702089961562424, 48.120786440235086], [-1.702089579798776, 48.12079727272908], [-1.702024866399932, 48.12079625024533], [-1.702025328156309, 48.12078631599672], [-1.702017198993479, 48.12078573906119], [-1.702018078766395, 48.1207956197582], [-1.701946657716642, 48.120794864989186], [-1.701947119487702, 48.12078493074087], [-1.701940331856547, 48.12078430024928], [-1.70194129159314, 48.12079507919211], [-1.701872553607076, 48.12079421727678], [-1.701872935415166, 48.12078338478348], [-1.701864806254449, 48.12078280783744], [-1.701875667226019, 48.12055701485099], [-1.701881234342819, 48.12039273092605], [-1.701731525785732, 48.12038969242923], [-1.701731747672044, 48.12037706344219], [-1.701725040069577, 48.120377331183654], [-1.701724658234117, 48.12038816367942], [-1.701655920780616, 48.120387301637614], [-1.701656302630155, 48.12037646914205], [-1.701649515054906, 48.12037583863353], [-1.701649133203981, 48.12038667112907], [-1.701577712711925, 48.12038591613642], [-1.701578014606216, 48.12037418539537], [-1.701571307003337, 48.12037445312808], [-1.701571005107555, 48.1203861838691], [-1.701506292221908, 48.1203851611005], [-1.701506674102085, 48.12037432860541], [-1.701498545008259, 48.12037375163396], [-1.701498163126419, 48.12038458412903], [-1.701429425681266, 48.12038372195519], [-1.701429727608447, 48.12037199121451], [-1.701420336963735, 48.120372366028406], [-1.701419955065882, 48.120383198523214], [-1.70135113765639, 48.12038143805791], [-1.701352941056465, 48.12037145026518], [-1.701346153485478, 48.12037081973921], [-1.701344430051441, 48.120381705777724], [-1.701275612646407, 48.12037994526834], [-1.701276074539931, 48.12037001101991], [-1.701269286970045, 48.120369380489514], [-1.701268905041266, 48.12038021298386], [-1.701201509126616, 48.12037929713411], [-1.701201971034058, 48.12036936288596], [-1.701195183465139, 48.12036873235128], [-1.701194721556428, 48.12037866659941], [-1.701125904160335, 48.120376906002654], [-1.701126286118389, 48.12036607350874], [-1.701119578514251, 48.12036634121577], [-1.701119196554821, 48.12037717370967], [-1.701051800646638, 48.12037625777434], [-1.701052182619871, 48.12036542528067], [-1.701045395053244, 48.12036479473737], [-1.701045013078626, 48.120375627231034], [-1.700976195691475, 48.12037386654692], [-1.70097657768018, 48.120363034053476], [-1.700968528554761, 48.12036335529164]], [[-1.701646952312209, 48.12067972544007], [-1.701714428591577, 48.12068153928054], [-1.70171069016036, 48.120790762457666], [-1.701643213741724, 48.1207889486152], [-1.701646952312209, 48.12067972544007]]]], ""type"": ""MultiPolygon""}",0350937D,7E8RMCQXBED5
2019,Université Rennes II Haute Bretagne,Non,116875,7B030f,UR 2 Villejean - Bâtiment P,38-OP-50272,ti37C,IB00100211596,EV 126,Satisfaisant,1577.5,4031,Bureau,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"W : Administrations, banques, bureaux",Sans objet,Non réglementaire et fonctionnel,Oui,2019-12-31 00:00:00,,E,262.410459587956,C,15.5,Oui,2010-06-15,Non,,Oui,2014-06-01,,,Campus Villejean,"48.120696, -1.703361",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.703649722491003, 48.120689009822044], [-1.703654256977705, 48.12058876901801], [-1.703036398896475, 48.120574678047106], [-1.703032367977219, 48.12063523537761], [-1.703010743573365, 48.12063429589631], [-1.70300647900844, 48.12063176185104], [-1.703002294439765, 48.1206301260502], [-1.70299945139693, 48.1206284366865], [-1.70299518683302, 48.1206259026408], [-1.702989660739672, 48.120624320402214], [-1.702985556167654, 48.12062358284542], [-1.702981371600272, 48.12062194704384], [-1.702975925503133, 48.12062126304922], [-1.702970559401421, 48.120621477299], [-1.702966454829888, 48.12062073974153], [-1.702961088728191, 48.12062095399088], [-1.70295572262645, 48.12062116823998], [-1.702951698050117, 48.12062132892663], [-1.702946411943181, 48.120622441419975], [-1.702941125836021, 48.120623553913056], [-1.702937181254188, 48.1206246128439], [-1.702931975141258, 48.120626623581224], [-1.702928030559013, 48.12062768251175], [-1.702924165971121, 48.12062963968679], [-1.702920381377396, 48.120632495106385], [-1.70291651678887, 48.12063445228117], [-1.70291407372028, 48.12063725413876], [-1.702910289125464, 48.12064010955799], [-1.702907846056282, 48.12064291141543], [-1.702905402986842, 48.12064571327281], [-1.702904301443329, 48.120648461568464], [-1.702901938367612, 48.12065216167042], [-1.702900836823786, 48.12065490996604], [-1.70290115680043, 48.12065850294471], [-1.702900375233061, 48.12066484421895], [-1.702900695209735, 48.12066843719757], [-1.702901015186452, 48.12067203017622], [-1.702902596695871, 48.120674671348546], [-1.702904258199697, 48.1206782107655], [-1.702905839709463, 48.120680851937784], [-1.702908842740792, 48.12068433779298], [-1.702910424250971, 48.12068697896517], [-1.702913347288528, 48.12068956657561], [-1.702917611853651, 48.120692100624154], [-1.702924799457726, 48.120697222282665], [-1.702928984029312, 48.120698858086165], [-1.702933168601159, 48.12070049388952], [-1.702937353173266, 48.12070212969272], [-1.70294153774563, 48.12070376549578], [-1.702946983850824, 48.12070444949193], [-1.702951088428585, 48.12070518705005], [-1.702956534534048, 48.120705871045764], [-1.702961900644383, 48.12070565679664], [-1.702966005222443, 48.120706394354215], [-1.702971291337362, 48.12070528186008], [-1.702976657447576, 48.120705067610274], [-1.702980602034622, 48.12070400867819], [-1.702985888148993, 48.12070289618338], [-1.702989832735693, 48.120701837250984], [-1.702995118849653, 48.120700724755764], [-1.702998983440115, 48.12069876757849], [-1.703002848030289, 48.12069681040108], [-1.703006712620177, 48.12069485322353], [-1.703009235682574, 48.12069294960871], [-1.703060613699125, 48.12069540543203], [-1.703280402608665, 48.12069924981072], [-1.703423324493044, 48.120701655934376], [-1.703474542529336, 48.12070231508878], [-1.703536572787355, 48.12070344391483], [-1.703535908417321, 48.120741330877514], [-1.703537649970749, 48.12074576852957], [-1.703542234591104, 48.12075189553215], [-1.703547920724919, 48.12075527423304], [-1.703558972972732, 48.120758438657376], [-1.70356978520482, 48.1207589083482], [-1.703580357419526, 48.12075668330564], [-1.703586745036872, 48.12075282248215], [-1.703591631113178, 48.120747218739524], [-1.703593754126689, 48.12074082389156], [-1.703597082932887, 48.12068750606909], [-1.703649722491003, 48.120689009822044]]]], ""type"": ""MultiPolygon""}",0350937D,C2W28EYNAM1G
2026,Université Rennes II Haute Bretagne,Non,116875,7B030f,UR 2 Villejean - Bâtiment P,38-OP-50272,ti37C,IB00100211596,EV 126,Satisfaisant,3691.95,4031,Bureau,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"W : Administrations, banques, bureaux",Sans objet,Non réglementaire et fonctionnel,Oui,2019-12-31 00:00:00,Non,E,,C,15.5,Oui,2010-06-15,Non,,Oui,2020-07-08,,,Campus Villejean,"48.120696, -1.703361",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.703649722491003, 48.120689009822044], [-1.703654256977705, 48.12058876901801], [-1.703036398896475, 48.120574678047106], [-1.703032367977219, 48.12063523537761], [-1.703010743573365, 48.12063429589631], [-1.70300647900844, 48.12063176185104], [-1.703002294439765, 48.1206301260502], [-1.70299945139693, 48.1206284366865], [-1.70299518683302, 48.1206259026408], [-1.702989660739672, 48.120624320402214], [-1.702985556167654, 48.12062358284542], [-1.702981371600272, 48.12062194704384], [-1.702975925503133, 48.12062126304922], [-1.702970559401421, 48.120621477299], [-1.702966454829888, 48.12062073974153], [-1.702961088728191, 48.12062095399088], [-1.70295572262645, 48.12062116823998], [-1.702951698050117, 48.12062132892663], [-1.702946411943181, 48.120622441419975], [-1.702941125836021, 48.120623553913056], [-1.702937181254188, 48.1206246128439], [-1.702931975141258, 48.120626623581224], [-1.702928030559013, 48.12062768251175], [-1.702924165971121, 48.12062963968679], [-1.702920381377396, 48.120632495106385], [-1.70291651678887, 48.12063445228117], [-1.70291407372028, 48.12063725413876], [-1.702910289125464, 48.12064010955799], [-1.702907846056282, 48.12064291141543], [-1.702905402986842, 48.12064571327281], [-1.702904301443329, 48.120648461568464], [-1.702901938367612, 48.12065216167042], [-1.702900836823786, 48.12065490996604], [-1.70290115680043, 48.12065850294471], [-1.702900375233061, 48.12066484421895], [-1.702900695209735, 48.12066843719757], [-1.702901015186452, 48.12067203017622], [-1.702902596695871, 48.120674671348546], [-1.702904258199697, 48.1206782107655], [-1.702905839709463, 48.120680851937784], [-1.702908842740792, 48.12068433779298], [-1.702910424250971, 48.12068697896517], [-1.702913347288528, 48.12068956657561], [-1.702917611853651, 48.120692100624154], [-1.702924799457726, 48.120697222282665], [-1.702928984029312, 48.120698858086165], [-1.702933168601159, 48.12070049388952], [-1.702937353173266, 48.12070212969272], [-1.70294153774563, 48.12070376549578], [-1.702946983850824, 48.12070444949193], [-1.702951088428585, 48.12070518705005], [-1.702956534534048, 48.120705871045764], [-1.702961900644383, 48.12070565679664], [-1.702966005222443, 48.120706394354215], [-1.702971291337362, 48.12070528186008], [-1.702976657447576, 48.120705067610274], [-1.702980602034622, 48.12070400867819], [-1.702985888148993, 48.12070289618338], [-1.702989832735693, 48.120701837250984], [-1.702995118849653, 48.120700724755764], [-1.702998983440115, 48.12069876757849], [-1.703002848030289, 48.12069681040108], [-1.703006712620177, 48.12069485322353], [-1.703009235682574, 48.12069294960871], [-1.703060613699125, 48.12069540543203], [-1.703280402608665, 48.12069924981072], [-1.703423324493044, 48.120701655934376], [-1.703474542529336, 48.12070231508878], [-1.703536572787355, 48.12070344391483], [-1.703535908417321, 48.120741330877514], [-1.703537649970749, 48.12074576852957], [-1.703542234591104, 48.12075189553215], [-1.703547920724919, 48.12075527423304], [-1.703558972972732, 48.120758438657376], [-1.70356978520482, 48.1207589083482], [-1.703580357419526, 48.12075668330564], [-1.703586745036872, 48.12075282248215], [-1.703591631113178, 48.120747218739524], [-1.703593754126689, 48.12074082389156], [-1.703597082932887, 48.12068750606909], [-1.703649722491003, 48.120689009822044]]]], ""type"": ""MultiPolygon""}",0350937D,C2W28EYNAM1G
2021,Université Rennes II Haute Bretagne,Non,116875,BC9AFc,UR 2 Villejean - Bâtiment R,38-OP-50272,ti37C,IB00100211597,EV 123,Satisfaisant,2358.05,2934,Bâtiment sanitaire ou social,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Non réglementaire et fonctionnel,Oui,2020-12-31 00:00:00,,F,220.335819851148,E,50.7,Oui,2010-06-15,Non,,Oui,2014-06-01,,,Campus Villejean,"48.119013, -1.701772",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.7018311, 48.11879579999999], [-1.701818651088956, 48.11907726214115], [-1.70180447634802, 48.11907699063388], [-1.701421494642867, 48.11906974182699], [-1.701423244148413, 48.11901378281122], [-1.701478564950717, 48.11901518044521], [-1.701480634263904, 48.118962814413116], [-1.701425393482865, 48.11896231502676], [-1.70143212543078, 48.11878085716917], [-1.701816366552041, 48.118787154147064], [-1.70183148027895, 48.11878744364], [-1.7018311, 48.11879579999999]]]], ""type"": ""MultiPolygon""}",0350937D,9RXDCY64PH2Q
2022,Université Rennes II Haute Bretagne,Non,116875,bB6CAC,UR 2 Villejean - Bâtiment S,38-OP-50272,ti37C,IB00100211698,EV 074,Très satisfaisant,3221.9,5100,Bât. enseignement ou sport,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Réglementaire et non fonctionnel,Oui,2017-12-31 00:00:00,Non,B,112.876811819113,B,8,,,,,Oui,2020-07-08,,,Campus Villejean,"48.119202, -1.700356",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.700807563855023, 48.11943228419456], [-1.700597330781464, 48.119429856950056], [-1.700603203320855, 48.119389959334775], [-1.700705876647875, 48.11939397481284], [-1.700714432341072, 48.11921785299397], [-1.700446436004636, 48.11921682930132], [-1.700433135375485, 48.11938502747784], [-1.700456500472758, 48.11939040513415], [-1.700453675242536, 48.11940403944186], [-1.700313439995418, 48.119401522652694], [-1.700315858619763, 48.11917155955804], [-1.70081753177188, 48.11918128664894], [-1.700807563855023, 48.11943228419456]]]], ""type"": ""MultiPolygon""}",0350937D,2ZA27AGGQ8J8
2026,Université Rennes II Haute Bretagne,Non,116875,bB6CAC,UR 2 Villejean - Bâtiment S,38-OP-50272,ti37C,IB00100211698,EV 074,Satisfaisant,4711.75,5100,Bât. enseignement ou sport,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Réglementaire et fonctionnel,Non,,Non,B,,B,8,Non,,Oui,2025-01-01,Oui,2020-07-08,,,Campus Villejean,"48.119202, -1.700356",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.700807563855023, 48.11943228419456], [-1.700597330781464, 48.119429856950056], [-1.700603203320855, 48.119389959334775], [-1.700705876647875, 48.11939397481284], [-1.700714432341072, 48.11921785299397], [-1.700446436004636, 48.11921682930132], [-1.700433135375485, 48.11938502747784], [-1.700456500472758, 48.11939040513415], [-1.700453675242536, 48.11940403944186], [-1.700313439995418, 48.119401522652694], [-1.700315858619763, 48.11917155955804], [-1.70081753177188, 48.11918128664894], [-1.700807563855023, 48.11943228419456]]]], ""type"": ""MultiPolygon""}",0350937D,2ZA27AGGQ8J8
2018,Université Rennes II Haute Bretagne,Non,184257,7dF6B1,UNIVERSITE RENNES 2 - LOCAUX KENNEDY,38-OP-50272,ti37C,IB00100212228,EW 172,,429.1,475,Bât. enseignement ou sport,Privé,Tiers,ERP,,,Sans objet,Sans objet,,,,,,,,,,,,,,,,Campus Villejean,,3  R DE LORRAINE,35000,Rennes,FRANCE,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,,0350937D,
2017,Université Rennes II Haute Bretagne,Non,184261,f8DFd1,UNIVERSITE RENNES 2 - SITE CAP NORD - ARCHIVES,38-OP-50272,ti37C,IB00100212238,HV 031,Très satisfaisant,480.45,654.6,Bâtiment technique,Privé,Propre à l'établissement,Code du Travail (non ERP),,,Sans objet,Sans objet,Non,,,,,,,,,,,,,,,Antenne Cap Nord - RENNES,"48.132415, -1.682415",4  ALL MARIE BERHAUT,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.682613004616838, 48.13238387648591], [-1.682641136562548, 48.13251887246279], [-1.682548947379727, 48.13252704350308], [-1.682545228022484, 48.13251547289556], [-1.682330226080899, 48.13253573603782], [-1.682304631694531, 48.13241416043435], [-1.68232191636286, 48.13241167068032], [-1.68231486366552, 48.13237769710351], [-1.682297579007968, 48.132380186856594], [-1.682268106172112, 48.13224524411169], [-1.682361636747936, 48.1322370199618], [-1.682364014204043, 48.13224864390485], [-1.682579014964934, 48.132228380697114], [-1.682606031403097, 48.13235080117727], [-1.682569960954764, 48.13235403759345], [-1.682577013812904, 48.13238801115555], [-1.682613004616838, 48.13238387648591]]]], ""type"": ""MultiPolygon""}",0350937D,WJY2DYEXZM5N
2018,Université Rennes II Haute Bretagne,Non,184261,f8DFd1,UNIVERSITE RENNES 2 - SITE CAP NORD - ARCHIVES,38-OP-50272,ti37C,IB00100212238,HV 031,Très satisfaisant,480.45,654.6,Bâtiment technique,Privé,Propre à l'établissement,Code du Travail (non ERP),,,Sans objet,Sans objet,Non,,,,,,,,,,,,,,,Antenne Cap Nord - RENNES,"48.132415, -1.682415",4  ALL MARIE BERHAUT,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.682613004616838, 48.13238387648591], [-1.682641136562548, 48.13251887246279], [-1.682548947379727, 48.13252704350308], [-1.682545228022484, 48.13251547289556], [-1.682330226080899, 48.13253573603782], [-1.682304631694531, 48.13241416043435], [-1.68232191636286, 48.13241167068032], [-1.68231486366552, 48.13237769710351], [-1.682297579007968, 48.132380186856594], [-1.682268106172112, 48.13224524411169], [-1.682361636747936, 48.1322370199618], [-1.682364014204043, 48.13224864390485], [-1.682579014964934, 48.132228380697114], [-1.682606031403097, 48.13235080117727], [-1.682569960954764, 48.13235403759345], [-1.682577013812904, 48.13238801115555], [-1.682613004616838, 48.13238387648591]]]], ""type"": ""MultiPolygon""}",0350937D,WJY2DYEXZM5N
2022,Université Rennes II Haute Bretagne,Non,184261,f8DFd1,UNIVERSITE RENNES 2 - SITE CAP NORD - ARCHIVES,38-OP-50272,ti37C,IB00100212238,HV 031,Très satisfaisant,480.45,654.6,Bâtiment technique,Privé,Propre à l'établissement,Code du Travail (non ERP),,,Sans objet,Sans objet,Non,,Non,,,,,,,Non,,Non,,Non,,Antenne Cap Nord - RENNES,"48.132415, -1.682415",4  ALL MARIE BERHAUT,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.682613004616838, 48.13238387648591], [-1.682641136562548, 48.13251887246279], [-1.682548947379727, 48.13252704350308], [-1.682545228022484, 48.13251547289556], [-1.682330226080899, 48.13253573603782], [-1.682304631694531, 48.13241416043435], [-1.68232191636286, 48.13241167068032], [-1.68231486366552, 48.13237769710351], [-1.682297579007968, 48.132380186856594], [-1.682268106172112, 48.13224524411169], [-1.682361636747936, 48.1322370199618], [-1.682364014204043, 48.13224864390485], [-1.682579014964934, 48.132228380697114], [-1.682606031403097, 48.13235080117727], [-1.682569960954764, 48.13235403759345], [-1.682577013812904, 48.13238801115555], [-1.682613004616838, 48.13238387648591]]]], ""type"": ""MultiPolygon""}",0350937D,WJY2DYEXZM5N
2023,Université Rennes II Haute Bretagne,Non,184261,f8DFd1,UNIVERSITE RENNES 2 - SITE CAP NORD - ARCHIVES,38-OP-50272,ti37C,IB00100212238,HV 031,Très satisfaisant,630.65,654.6,Bâtiment technique,Privé,Propre à l'établissement,Code du Travail (non ERP),,,Sans objet,Sans objet,Non,2010-01-01 00:00:00,Non,B,22.3991120272734,B,,Non,,Non,,Non,,Non,,Antenne Cap Nord - RENNES,"48.132415, -1.682415",4  ALL MARIE BERHAUT,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.682613004616838, 48.13238387648591], [-1.682641136562548, 48.13251887246279], [-1.682548947379727, 48.13252704350308], [-1.682545228022484, 48.13251547289556], [-1.682330226080899, 48.13253573603782], [-1.682304631694531, 48.13241416043435], [-1.68232191636286, 48.13241167068032], [-1.68231486366552, 48.13237769710351], [-1.682297579007968, 48.132380186856594], [-1.682268106172112, 48.13224524411169], [-1.682361636747936, 48.1322370199618], [-1.682364014204043, 48.13224864390485], [-1.682579014964934, 48.132228380697114], [-1.682606031403097, 48.13235080117727], [-1.682569960954764, 48.13235403759345], [-1.682577013812904, 48.13238801115555], [-1.682613004616838, 48.13238387648591]]]], ""type"": ""MultiPolygon""}",0350937D,WJY2DYEXZM5N
